DEGs,PValue,Rsq
134,3.776807328406997e-69,0.546604469884941
135,2.2083072173103304e-69,0.5478447493439372
136,1.4776175919130033e-69,0.5487711409782692
137,8.073085316220888e-70,0.5501612889871432
138,6.979573823111993e-70,0.5504953734391426
139,3.423141088254932e-70,0.552127090773823
140,1.2787807197327328e-69,0.5491038974476496
141,1.7548552455287734e-69,0.5483749070758789
142,1.3132858744879646e-66,0.5328591448373182
143,4.8839069370415295e-64,0.5185338716387905
144,1.8160666592841e-63,0.5152963217942174
145,2.5836148687948648e-61,0.5028782478270349
146,4.176139267174355e-61,0.5016587532293086
147,2.585612285301013e-61,0.5028762876097602
148,4.730116842286903e-61,0.501341931853027
149,4.170686559577569e-60,0.49577306069919425
150,1.247593347442815e-59,0.4929464201379556
151,1.3608392240788708e-59,0.4927216082292588
152,4.5107659809936945e-59,0.48961075378292046
153,7.387975500951834e-59,0.4883244559729697
154,2.3403799800216763e-58,0.4853057925766665
155,1.0762010928702137e-57,0.4812842576372627
156,1.476062722090775e-57,0.4804475889195164
157,9.535253777659235e-58,0.48160440290532414
158,2.512740939974375e-57,0.47903573407694416
159,2.0796995577061858e-57,0.479538154437414
160,3.4804720017634543e-57,0.47816923292783836
161,7.584441807075306e-57,0.4760917268372601
162,5.295691835350422e-57,0.477050791995666
163,1.4157352709129826e-56,0.47442114846220895
164,9.686413874685495e-57,0.4754375856744777
165,2.291696809494001e-56,0.4731283480468399
166,1.1583705471209562e-55,0.468755962423129
167,3.1597880278402126e-55,0.4660299854320829
168,1.557757525090184e-54,0.46166764228446777
169,3.4648470872989225e-54,0.45946836419065085
170,6.235584104601675e-54,0.4578461241983274
171,4.0304611739274863e-54,0.4590513629312692
172,2.6792002898484936e-54,0.4601767791234531
173,4.33997185652374e-52,0.4459883997418884
174,8.548426130582505e-51,0.4375049088088248
175,4.801527729587811e-50,0.43253390866229624
176,1.3276055178925198e-49,0.4295840187034103
177,9.411692544990069e-50,0.4305835168065792
178,1.6464023578028974e-49,0.4289578378572149
179,1.4126100551147854e-49,0.4294035156298891
180,8.646947651451205e-49,0.4241090778157375
181,6.721918714051855e-49,0.42484790230478126
182,5.29762589717685e-49,0.4255456164921289
183,2.3708802575696482e-48,0.42114049125229613
184,2.4311595983019596e-47,0.41423167639417713
185,4.066338831447446e-47,0.4126939668969596
186,2.195103041341392e-46,0.40762539164398276
187,1.758999158139524e-46,0.40829367045882486
188,5.7081469804073155e-46,0.40473329598516616
189,7.010601119139508e-46,0.40410948520905327
190,5.283427042620031e-46,0.40496780450702013
191,7.886142123665162e-46,0.403752006535146
192,2.0959564310446948e-45,0.4007745406115039
193,1.4244684046147112e-44,0.39489438311497294
194,3.091318926827403e-44,0.3925008165241353
195,2.50097745598279e-44,0.3931564135586475
196,9.855461954283762e-44,0.3889015052875859
197,3.267613334785443e-43,0.38515833696528357
198,1.2829811054468863e-42,0.3808593855704325
199,1.220735416370786e-42,0.3810162243204507
200,2.4388665940351536e-42,0.3788301285278107
201,5.552549867534584e-42,0.37622142580393003
202,3.8021084566060924e-41,0.37007878663025306
203,5.6363874217001e-41,0.3688144564938188
204,5.629335937184909e-41,0.3688184807837942
205,6.265078499030051e-41,0.36847441963504024
206,3.870386243443519e-40,0.3625905969153504
207,4.081331986295839e-40,0.36241831096650157
208,3.3866989702999785e-40,0.36302378960020093
209,4.253787995288575e-40,0.36228392008146093
210,5.039136947193979e-40,0.3617334686217954
211,9.107156008881215e-40,0.3598069769636004
212,1.2917314815145327e-39,0.35866657309739886
213,6.910276420422231e-39,0.35316666957579984
214,1.063592210696949e-38,0.35174492453860334
215,9.49465710253667e-39,0.35211945578960385
216,8.201122058518972e-39,0.3526023945400639
217,2.972709666937116e-38,0.3483437770597807
218,9.883508488826863e-38,0.34434594441448874
219,1.3509149564760283e-37,0.34330209255637634
220,1.1175791262390738e-37,0.34393567208657505
221,1.0825951189829896e-37,0.3440418809979029
222,3.777901078486733e-37,0.33985535923730376
223,4.364184649866726e-37,0.3393704247217528
224,3.5930735049199432e-37,0.34002389023609164
225,3.945119327058401e-37,0.33970980893360564
226,4.297689555636655e-37,0.3394220527412694
227,7.790744775216067e-37,0.3374188971705944
228,1.6877881997935185e-36,0.33480668594982194
229,1.3792956139194945e-36,0.3354897049397608
230,1.1227428371177576e-36,0.33618538656296
231,2.4133428956416537e-36,0.3335949385874109
232,2.0255793596150933e-36,0.334188749653359
233,2.8932478483705157e-36,0.3329795258456273
234,2.1121153399625854e-36,0.33404697227943486
235,1.7676763609302793e-36,0.3346500951623601
236,1.5202349018018938e-36,0.3351605687801917
237,1.2490346314174066e-36,0.33582513749414644
238,1.2772160072056795e-36,0.3357497090988861
239,1.2735713354430224e-36,0.3357593704251373
240,1.6810473624520162e-36,0.3348202344970072
241,6.729952571802283e-36,0.33010765633394734
242,1.576228497587614e-35,0.32720011300573904
243,2.3047888466548603e-35,0.3258980255662824
244,2.0504248151176452e-35,0.3262990453430439
245,2.245897018656582e-35,0.32598680788309087
246,4.0722744726663695e-35,0.3239427144355637
247,5.333611632366506e-35,0.3230138788587062
248,5.603996857462562e-35,0.3228435141279078
249,7.697087238185866e-35,0.3217491692535013
250,6.239735642708664e-35,0.3224731670371161
251,5.41425062067103e-35,0.3229621867440846
252,1.0074321412418926e-34,0.32081971572108425
253,1.1978347072940102e-34,0.3202212465069146
254,1.0109540032500928e-34,0.32080765615512413
255,8.862573602364632e-35,0.3212624237225133
256,4.705650209277875e-34,0.31547273062328424
257,5.253768644924091e-34,0.315088928567218
258,2.740723510223188e-33,0.3093094940620386
259,3.88769275321179e-33,0.30808022733831225
260,3.716473242439364e-33,0.3082387230814859
261,3.736864611290877e-33,0.30821947017647106
262,3.4983318975543164e-33,0.30845152417008564
263,3.302720199190743e-33,0.3086538906503016
264,3.87811091962479e-33,0.30808891196466565
265,3.3426170112898746e-33,0.3086116649308404
266,3.783332578213609e-33,0.308175984230626
267,3.475683713090839e-33,0.3084743700255459
268,6.322078626289187e-33,0.3063669309811924
269,7.737371648541814e-33,0.3056538868225636
270,6.866058257623081e-33,0.30607567082057946
271,9.97823859664716e-33,0.30475510948861195
272,2.3229009409698117e-32,0.30176094421122546
273,3.150049034356168e-32,0.30067851781413907
274,5.32321464127207e-32,0.2988102358388623
275,6.226981147467368e-32,0.2982508796935801
276,1.700749867474176e-31,0.2946564985441249
277,1.3865755447187219e-31,0.295388565352863
278,2.3033077223424188e-31,0.293568032018547
279,2.367943600651505e-31,0.2934686216371353
280,2.2644804492158233e-31,0.29362909200016263
281,2.1165223348466086e-31,0.2938717274488888
282,4.379115720954112e-31,0.291256647174525
283,1.895509731425213e-30,0.28595778587813975
284,1.6991192843757704e-30,0.2863546764901997
285,1.4786769851310596e-30,0.2868586069453368
286,2.1424350827768943e-30,0.28551318554841426
287,3.507402712364169e-30,0.2837207460136861
288,3.8380255903175445e-30,0.2833927069922461
289,5.7733183269386e-30,0.28190405976829236
290,1.0163207369145467e-29,0.27983711726868704
291,1.2977620694646378e-29,0.27894187056861186
292,2.0584877608916052e-29,0.2772493978219916
293,1.9220368745805304e-29,0.277501263648387
294,1.783291793889842e-29,0.27777630769902845
295,2.57674978854291e-29,0.27642416590465385
296,2.4755687176104772e-29,0.2765714461330423
297,2.449911030050017e-29,0.2766097459173812
298,4.1881904312704046e-29,0.27463595666485624
299,4.157656037695088e-29,0.27466292665130143
300,1.2607051424582196e-28,0.27056307552731834
301,3.6215474082626955e-28,0.2666421027299783
302,3.5372534811096227e-28,0.26672983548302476
303,3.6973758645655056e-28,0.26656489978983355
304,4.177449071562613e-28,0.2661099198486769
305,5.601052952341006e-28,0.2650158451976122
306,5.779327761797222e-28,0.26489885464082413
307,5.690261288358164e-28,0.26495684745705567
308,9.898453112066544e-28,0.2628868922369885
309,1.837154842633956e-27,0.260567933570048
310,1.6587539951879735e-27,0.2609514681579506
311,2.6857057806482048e-27,0.2591405284370613
312,2.490073162603855e-27,0.25942504417199647
313,2.3105957659582766e-27,0.2597063526611061
314,4.129123490335586e-27,0.2575204438337318
315,6.1971859019692476e-27,0.2559879404945912
316,5.7100460285476775e-27,0.25629718782504834
317,5.62896438602605e-27,0.2563511975925515
318,5.519926598881249e-27,0.25642506288590894
319,5.079971159977977e-27,0.25673862803872527
320,6.767370195272492e-27,0.2556553264570407
321,8.245014706930527e-27,0.25490846946237616
322,1.3044536355182866e-26,0.2531707960590129
323,3.090194137513282e-26,0.24989338566842562
324,2.8328454623258667e-26,0.25022444636274616
325,3.1279703581121735e-26,0.24984711300610404
326,2.882865512570124e-26,0.25015781672574183
327,3.034356509450405e-26,0.24996282333203512
328,2.745058851743318e-26,0.25034426466588017
329,3.417217073264055e-26,0.24951021396138717
330,3.340685291448194e-26,0.2495965096972773
331,3.098137017949303e-26,0.24988360975584278
332,3.479828078709718e-26,0.24944103340464016
333,3.1975410597897863e-26,0.24976333160214517
334,3.4070491703398404e-26,0.24952156766759276
335,3.72441264707671e-26,0.24918216182061467
336,4.516571157639678e-26,0.24844674835388494
337,5.192478966905484e-26,0.24791448725870885
338,4.992049943244221e-26,0.24806476466849386
339,4.613755992817686e-26,0.24836551897687917
340,4.728721122506958e-26,0.24827159863629075
341,4.2799766660553536e-26,0.2486520069549146
342,6.112523261171959e-26,0.24729142111851368
343,5.733837118260117e-26,0.24753575459138916
344,5.82105490353867e-26,0.24747808648703543
345,5.034744504478322e-26,0.2480322560854518
346,4.5806443830944925e-26,0.24839300161261924
347,4.057479177431873e-26,0.24885561001373088
348,5.189646254211633e-26,0.2479165706735047
349,1.1040505956890471e-25,0.24502902691571657
350,1.0793351351093815e-25,0.24511578403394998
351,1.394848317764925e-25,0.24413255519601137
352,1.4335944264469015e-25,0.24402742945286585
353,1.3024964903861708e-25,0.24439532630033528
354,1.7852932053504936e-25,0.24318512905221373
355,1.6780723172841941e-25,0.24342300620926346
356,1.7327584200395683e-25,0.24329985037288127
357,2.276518593855439e-25,0.24225090652140183
358,2.963689708253844e-25,0.24123577128276114
359,2.864956019170263e-25,0.2413662332531869
360,2.643079251758361e-25,0.2416765267843042
361,4.259696753425287e-25,0.23983759870725704
362,5.010532950884087e-25,0.23921107881111942
363,5.234352790575197e-25,0.2390423427081364
364,7.328421090863817e-25,0.23774178502316662
365,6.68348257462803e-25,0.23809802390482743
366,1.1857240937986378e-24,0.23587840961473935
367,1.2108107451394444e-24,0.2357972325241084
368,1.1918057882251565e-24,0.23585857419547268
369,1.1429256941643162e-24,0.2360209275406843
370,1.0433906066742358e-24,0.23637404939202142
371,1.1192308603870844e-24,0.23610213252266768
372,1.0560383203705656e-24,0.2363273627147656
373,1.4083212352404343e-24,0.2352110944730452
374,1.5929592834681581e-24,0.23473290803855865
375,2.0079880716112962e-24,0.2338333958842942
376,1.8724848061692935e-24,0.23410493045694863
377,2.508001204299093e-24,0.23296861316966744
378,2.5703658393182263e-24,0.23287302743906516
379,4.538904401075317e-24,0.23065690764064706
380,6.011878934902018e-24,0.22955930059303228
381,6.931441538539317e-24,0.22900287346292525
382,7.895113343064678e-24,0.22849362307723345
383,1.0950835480004614e-23,0.22721229271167664
384,1.0392455702503169e-23,0.22741739682375767
385,1.5707706242570722e-23,0.22579713656723388
386,2.0804954349765093e-23,0.22469289640701798
387,2.1416606684951057e-23,0.22457896192234522
388,2.206204665227611e-23,0.2244621927198075
389,2.1747761624666345e-23,0.22451862046426524
390,3.3576334049380556e-23,0.22280880813114678
391,4.706565959510214e-23,0.22147674380713664
392,4.470835010404425e-23,0.22167955464530967
393,4.1438712564371184e-23,0.22197921669403647
394,5.801688234188132e-23,0.22065054173904114
395,5.847263373931003e-23,0.22061962116708447
396,5.442746069109144e-23,0.22090286816166163
397,6.535486619280964e-23,0.2201797857896495
398,6.093963725602671e-23,0.22045630140205386
399,5.723284654984238e-23,0.2207043048185498
400,5.964521310182932e-23,0.2205411564501101
401,8.335739686070527e-23,0.21921722748401412
402,1.0372370209990259e-22,0.21835146164319955
403,1.4165028243166446e-22,0.21711561658671405
404,1.4366449425110576e-22,0.21705957813005333
405,1.3692253810239711e-22,0.21725032795499005
406,1.3585822632821938e-22,0.21728129220264128
407,1.332205932329653e-22,0.21735908206991097
408,1.2212439877964255e-22,0.21770405258559258
409,1.2316102480117417e-22,0.21767053045110965
410,1.6277488151988479e-22,0.2165637470189589
411,1.5706422604047417e-22,0.21670556771731647
412,1.8799302292676482e-22,0.21599151515004408
413,1.7697521190934961e-22,0.21623150308892156
414,1.930628105930629e-22,0.21588575164928628
415,2.953026690923321e-22,0.21419480630864013
416,3.974950728979756e-22,0.21301029414116063
417,3.873110322549198e-22,0.2131138120530435
418,3.703431042074171e-22,0.21329245637838906
419,3.956535972999279e-22,0.21302881529273784
420,7.428703116198315e-22,0.21051222026619001
421,1.1184220729645846e-21,0.20887365302013725
422,1.2151835255976708e-21,0.20854095469936623
423,1.1789293995495875e-21,0.20866241323127568
424,1.1269496731938301e-21,0.2088432029714691
425,1.210170661616495e-21,0.20855753227024196
426,1.4294891847247609e-21,0.20788932680520633
427,1.3642328957998003e-21,0.2080768368255475
428,1.5387321845844117e-21,0.20759371186644082
429,1.869843273843615e-21,0.20681084563566385
430,1.7818589578776564e-21,0.2070045160082266
431,2.1758811652286118e-21,0.2062014653053663
432,2.3633895289549834e-21,0.20586895363506166
433,2.2446929458091036e-21,0.20607624054389623
434,2.5379481352903203e-21,0.20558220779934297
435,2.9250720748802127e-21,0.20501065499568086
436,4.293539361379543e-21,0.20346351850245584
437,4.0747505773371246e-21,0.20367452574122413
438,4.020242540864341e-21,0.20372884973339697
439,3.780960597724352e-21,0.2039763337566627
440,4.001593794197159e-21,0.20374760393993024
441,4.1682878264843976e-21,0.20358296803632078
442,4.323010315205484e-21,0.2034359168844148
443,4.51548316777789e-21,0.20326013067419577
444,5.513511645415493e-21,0.20245381469544663
445,7.236607635778884e-21,0.20135446838317284
446,6.787444365281266e-21,0.2016136303137237
447,6.912648916419354e-21,0.20153971190137185
448,6.67600855247991e-21,0.2016805703138834
449,6.461302686538272e-21,0.20181274003434754
450,7.816129631432893e-21,0.20104278843802909
451,8.502592757148653e-21,0.20070206976101065
452,9.21386885463438e-21,0.2003767761922789
453,9.7514738896365e-21,0.20014708560984373
454,9.938136142343323e-21,0.2000702724230859
455,1.2749389577294781e-20,0.19906047464401969
456,1.1974836358757484e-20,0.19931465943839494
457,1.525836478583871e-20,0.19833149377085213
458,1.9971660462081934e-20,0.19723797913852542
459,2.11887450218795e-20,0.19699748074321485
460,2.0367751805593063e-20,0.19715814605267995
461,2.4731027085708835e-20,0.1963686774917677
462,2.4527487027732243e-20,0.19640230475451284
463,2.3128550968140286e-20,0.1966412262584992
464,2.9453374670328356e-20,0.19565730281213517
465,2.8777571323012675e-20,0.1957518297633227
466,2.7481738923340214e-20,0.19593942793511696
467,3.3607909223527447e-20,0.1951197506162102
468,3.1932706101815636e-20,0.19532808811446528
469,3.033996837035419e-20,0.19553651351207477
470,2.9901919649904e-20,0.1955957476531694
471,2.9167742072671396e-20,0.19569698913219072
472,2.7769972197005896e-20,0.19589695009021915
473,2.72642343365027e-20,0.19597177683340514
474,2.700379260265352e-20,0.19601085125327827
475,3.267536989225743e-20,0.1952344158330336
476,3.6078587573653244e-20,0.19483062081136068
477,3.573996361958389e-20,0.19486906154120384
478,3.396421446176058e-20,0.19507677334009704
479,3.561511186289299e-20,0.19488332628957558
480,3.5898333621453096e-20,0.19485103839854068
481,3.612625957320012e-20,0.19482523791943776
482,4.381667301350074e-20,0.19403812703232962
483,5.567797374217301e-20,0.19306004577290808
484,5.3939241018815305e-20,0.19318963805516123
485,5.571919286408066e-20,0.19305702271074052
486,5.452874299434757e-20,0.19314524092564903
487,5.246906836129803e-20,0.19330249992497195
488,5.605913940199962e-20,0.19303217514145593
489,5.327018813159705e-20,0.1932406152221526
490,5.1636325205922204e-20,0.19336783230077229
491,4.929268311693517e-20,0.19355748963375694
492,4.720653192821542e-20,0.19373401718049268
493,6.597672875165869e-20,0.19236646826167522
494,6.276177342885304e-20,0.19257067965915478
495,5.957767451670214e-20,0.1927834617484621
496,7.219401035828032e-20,0.19199821484690993
497,7.335892865757575e-20,0.1919327417137409
498,7.471309699882503e-20,0.19185792014496553
499,7.251962602985359e-20,0.19197980865438785
500,7.65861505852402e-20,0.19175662339905727
501,8.922752657598999e-20,0.19113136120867996
502,1.0766646267728203e-19,0.19036191755373538
503,1.0605735413354192e-19,0.19042362239800603
504,1.1445689297003137e-19,0.1901112510558836
505,1.188351928905372e-19,0.18995735872479025
506,1.133866286000779e-19,0.190149760679048
507,1.1672908308666041e-19,0.19003066886760533
508,1.170971965740761e-19,0.19001776100401968
509,1.1192399702317937e-19,0.19020297736192665
510,1.076074012023544e-19,0.19036416612529936
511,1.1141413214126836e-19,0.19022169121281288
512,1.1313694351946125e-19,0.1901587967368547
513,1.0770169486196896e-19,0.19036057678857427
514,1.0940911989406273e-19,0.19029611824838283
515,1.1148541093507565e-19,0.19021906990947385
516,1.151902657431224e-19,0.19008506963096142
517,1.1378462981088654e-19,0.19013539794821746
518,1.1075022767173316e-19,0.19024618701800627
519,1.0525950733824794e-19,0.1904545639820736
520,1.0373831513297389e-19,0.19051421009390182
521,1.0580697673319744e-19,0.19043330736183928
522,1.0398033012783169e-19,0.19050466266539104
523,1.0302140511556097e-19,0.19054262264596641
524,9.838357882038637e-20,0.19073132430844864
525,1.1725626689595877e-19,0.19001219570975938
526,1.148399528253177e-19,0.19009755505124315
527,1.1100148520231766e-19,0.190236899329186
528,1.0679119127925336e-19,0.19039536703615018
529,1.036887671883655e-19,0.1905161674808964
530,1.0894019400132277e-19,0.19031372082577447
531,1.0928732550096313e-19,0.19030068294729086
532,1.0500569358669403e-19,0.19046445617828417
533,1.057683852886173e-19,0.1904348021637074
534,1.0577613567146766e-19,0.19043450191665273
535,1.0924731067075102e-19,0.19030218375718896
536,1.2104814929624847e-19,0.18988170962490714
537,1.1973835697169968e-19,0.18992631643074853
538,1.1560831239051242e-19,0.19007021948942712
539,1.1526614306137578e-19,0.1900823702845637
540,1.155024915904025e-19,0.1900739734710188
541,1.1428545863364174e-19,0.19011739533887106
542,1.095723717558351e-19,0.19029000770204726
543,1.2717681601823224e-19,0.18967917559531264
544,1.233683317106501e-19,0.18980385896894275
545,1.3366244118387956e-19,0.18947516129291223
546,1.4543529801678616e-19,0.18912881151562497
547,1.6472895875132204e-19,0.18861744456311152
548,1.6619316412892687e-19,0.18858110612532758
549,1.653132633254771e-19,0.1886029049802143
550,1.595056372306811e-19,0.1887497475213826
551,1.756816327482418e-19,0.18835307472654195
552,2.582308605678628e-19,0.1867694734508373
553,2.481544631061631e-19,0.18693324982303544
554,2.398642578014309e-19,0.1870730358639108
555,2.4459534390831716e-19,0.18699268411595713
556,2.3265182398279853e-19,0.187198617255694
557,2.244054120753826e-19,0.1873470394256253
558,2.230188733522072e-19,0.18737252692233056
559,2.144290466728363e-19,0.18753402971531807
560,2.0613982832250692e-19,0.18769610515333143
561,2.5756935666929587e-19,0.18678002848095346
562,2.5683007112636855e-19,0.18679185657439135
563,2.700202731910673e-19,0.18658574299465316
564,2.733163285335948e-19,0.18653580316811585
565,2.6877351884020707e-19,0.18660479136718355
566,3.106699647720097e-19,0.18600834854050236
567,3.101365436927923e-19,0.186015426475251
568,3.0766777139486066e-19,0.18604834306854873
569,3.172580692809426e-19,0.18592191493960986
570,3.0368677086083647e-19,0.1861019802468047
571,2.995094485224307e-19,0.18615902019974048
572,2.866378423642928e-19,0.18633989112387578
573,2.876028029929907e-19,0.18632605396342164
574,3.543398584030421e-19,0.185466459807215
575,3.2828365403677037e-19,0.18578118297196766
576,3.346295965538178e-19,0.18570230038453478
