Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
ENSG00000224067|ENSG00000224067.2,chr9,111802980,111803435,456,ENSG00000224067.2,ENSG00000224067,ENSG00000224067,0.408181880465135,-2.04067446019094,4.3898701339435,1.48716747146037e-05,0.0033122937508101,1.69392659382571,0.0516960667178508,Gene,Hippocampus
ENSG00000225451|ENSG00000225451.1,chr7,63876341,63877350,1010,ENSG00000225451.1,ENSG00000225451,ENSG00000225451,-0.86920056248377,-3.3070247567193,-4.51219809622477,8.66405665602938e-06,0.0019791815576555,2.39402219717235,0.030440952947094,Gene,Hippocampus
MTND1P34|ENSG00000225514.1,chr1,47164510,47165920,1411,ENSG00000225514.1,ENSG00000225514,MTND1P34,-0.462683200455413,-3.34286797113778,-3.89076996635895,0.0001187524371756,0.0228337869668627,-0.0633890191895699,0.0465765179619507,Gene,Hippocampus
RPL26P19|ENSG00000226221.1,chr5,56504635,56505072,438,ENSG00000226221.1,ENSG00000226221,RPL26P19,-3.70672719133775,-2.5290681473048,-41.4846347225092,3.14065668841405e-140,2.7077526229433e-137,309.679704922838,0.0626747746224554,Gene,Hippocampus
LINC02848|ENSG00000226581.4,chr7,63900313,63925202,24890,ENSG00000226581.4,ENSG00000226581,LINC02848,-0.2802286614521,0.91020618935548,-4.18114715002147,3.63507322007674e-05,0.0077106826946818,0.274443895648719,0.0224504254279689,Gene,Hippocampus
CEP164P1|ENSG00000226937.9,chr10,45002222,45076066,73845,ENSG00000226937.9,ENSG00000226937,CEP164P1,0.965687389127031,-3.4648895736219,4.61424227953808,5.46990680102303e-06,0.0012712539049647,2.974248986307,0.0948246264072676,Gene,Hippocampus
MIR646HG|ENSG00000228340.8,chr20,60087661,60653784,566124,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.300997073341258,2.71492199085339,-3.9662301729348,8.78924394458008e-05,0.017530606187074,-0.861580276455467,0.0248809991009038,Gene,Hippocampus
LINC02575|ENSG00000228709.3,chr21,44485463,44495519,10057,ENSG00000228709.3,ENSG00000228709,LINC02575,-0.694183940093042,-3.07431580851705,-4.56111332539505,6.95709782404293e-06,0.0016029513236482,2.56658571546745,0.0436095953033604,Gene,Hippocampus
YBX1P2|ENSG00000231167.3,chr7,105582258,105583256,999,ENSG00000231167.3,ENSG00000231167,YBX1P2,1.69554659954283,-3.05584766947176,13.3474530678079,2.2613548791012e-33,1.14036286516486e-30,65.0249434389069,0.0306325892320969,Gene,Hippocampus
FAM242A|ENSG00000231934.2,chr20,30323367,30362276,38910,ENSG00000231934.2,ENSG00000231934,FAM242A,0.92615511000784,-3.44554834480516,5.14727879035776,4.32780321118457e-07,0.0001081020527339,5.41814178310669,0.023456620364192,Gene,Hippocampus
RSU1P2|ENSG00000232554.9,chr10,45099487,45154606,55120,ENSG00000232554.9,ENSG00000232554,RSU1P2,1.02366826226403,-2.9695196043765,5.08991194080766,5.74751216293255e-07,0.0001416909396169,5.05865252820676,0.0505620156879479,Gene,Hippocampus
EEF1A1P6|ENSG00000233476.3,chr7,22510616,22511999,1384,ENSG00000233476.3,ENSG00000233476,EEF1A1P6,2.12519291576709,1.68858679444794,26.3742429973845,1.45353082624707e-86,9.71212959827635e-84,186.72782033311,0.0164040879509083,Gene,Hippocampus
TSPEAR-AS1|ENSG00000235890.2,chr21,44506807,44516575,9769,ENSG00000235890.2,ENSG00000235890,TSPEAR-AS1,-0.810771686031501,-3.5241486175292,-5.41997178899109,1.08531377948736e-07,2.81623120236492e-05,6.6634059754324,0.0212992778526576,Gene,Hippocampus
HSPB1P1|ENSG00000236060.2,chr9,72007881,72008136,256,ENSG00000236060.2,ENSG00000236060,HSPB1P1,1.77781759029743,-2.55310590241396,10.4885332476417,1.1330827463785001e-22,4.8845004132996905e-20,40.544694844768,0.0250247710898411,Gene,Hippocampus
ENSG00000237268|ENSG00000237268.3,chr7,56421857,56448411,26555,ENSG00000237268.3,ENSG00000237268,ENSG00000237268,-0.896407945803206,-0.0490900762215908,-5.41397349389563,1.11952481396259e-07,2.87707112526713e-05,5.96361743717338,0.0501227080597417,Gene,Hippocampus
AGGF1P3|ENSG00000241532.1,chr3,75653561,75654773,1213,ENSG00000241532.1,ENSG00000241532,AGGF1P3,-0.413145163618303,-0.917324685584104,-3.94126354317223,9.7144720401205e-05,0.0192324958678741,-0.369339823130636,0.0842194707326776,Gene,Hippocampus
LINC00960|ENSG00000242516.4,chr3,75672251,75742048,69798,ENSG00000242516.4,ENSG00000242516,LINC00960,-0.733414843332455,-2.76931454344591,-4.04326097836151,6.4331544411439e-05,0.0133285983525933,0.388748115346929,0.085555481249312,Gene,Hippocampus
ENSG00000244313|ENSG00000244313.3,chr11,46428653,46429150,498,ENSG00000244313.3,ENSG00000244313,ENSG00000244313,-0.616709108845326,-0.46280970753572,-12.2421581138916,4.15590635142584e-29,1.94868261499225e-26,54.8126148870515,0.0380152811818056,Gene,Hippocampus
FRG1-DT|ENSG00000245685.9,chr4,189764391,189940733,176343,ENSG00000245685.9,ENSG00000245685,FRG1-DT,0.228337686560219,1.16774878729181,4.29099143582156,2.28121395743684e-05,0.0049975414295421,0.705155193201923,0.108887426258715,Gene,Hippocampus
MIR4458HG|ENSG00000247516.8,chr5,8450701,8486930,36230,ENSG00000247516.8,ENSG00000247516,MIR4458HG,0.265016629372082,2.01515230289854,6.01442545203097,4.3858586291749406e-09,1.22105045397874e-06,8.85315057024585,0.0296338385750949,Gene,Hippocampus
EEF1A1P19|ENSG00000249855.1,chr5,43495073,43496454,1382,ENSG00000249855.1,ENSG00000249855,EEF1A1P19,0.880011463400486,0.271686982452358,13.0645707896558,2.8736817017711e-32,1.39645256078611e-29,62.0197558441119,0.0765689410440779,Gene,Hippocampus
PCDHGB1|ENSG00000254221.3,chr5,141350099,141512975,162877,ENSG00000254221.3,ENSG00000254221,PCDHGB1,0.163752724745555,2.63953923484699,4.084688040136,5.42820154973661e-05,0.0113343392827977,-0.371845387068291,0.0380580003293825,Gene,Hippocampus
NOX5|ENSG00000255346.10,chr15,68930525,69062762,132238,ENSG00000255346.10,ENSG00000255346,NOX5,0.809199975859549,0.149022005539721,7.21259947586847,3.19128095514177e-12,1.01539721533421e-09,16.2616361925595,0.0192791855894959,Gene,Hippocampus
TCP1P3|ENSG00000256849.1,chr12,19941521,19943018,1498,ENSG00000256849.1,ENSG00000256849,TCP1P3,0.76572471093401,-1.56559061727155,9.45456238309054,4.04150072497628e-19,1.68776859181939e-16,32.2415060029012,0.184860665782207,Gene,Hippocampus
SPESP1|ENSG00000258484.4,chr15,68818221,68946811,128591,ENSG00000258484.4,ENSG00000258484,SPESP1,0.774697686485779,-0.571290955706683,7.43481527972093,7.52825549440112e-13,2.4840454888748e-10,17.8048201349337,0.0266349249492648,Gene,Hippocampus
UBE2Q2L|ENSG00000259511.3,chr15,84172493,84188379,15887,ENSG00000259511.3,ENSG00000259511,UBE2Q2L,-0.288709718079781,-1.15678408726945,-3.70095928134017,0.0002478914351139,0.0451531244093988,-1.20882194598521,0.110737293142503,Gene,Hippocampus
ENSG00000261600|ENSG00000261600.1,chr2,91580336,91580863,528,ENSG00000261600.1,ENSG00000261600,ENSG00000261600,-1.13381198206147,-3.21910897288506,-7.77218205909946,7.92490446125099e-14,2.7154989940494197e-11,20.4017294948274,0.0485263210748598,Gene,Hippocampus
UBL5P2|ENSG00000266282.1,chr17,32227890,32228108,219,ENSG00000266282.1,ENSG00000266282,UBL5P2,4.88552900738748,-3.27883671755476,48.6604240934955,1.19120976280223e-161,1.1791653085338898e-158,356.130573137723,0.027402176030006,Gene,Hippocampus
GP6-AS1|ENSG00000267265.6,chr19,55006193,55048086,41894,ENSG00000267265.6,ENSG00000267265,GP6-AS1,-0.998579259767799,-1.5117140973361,-6.08884524589443,2.8820526580044903e-09,8.28264746134258e-07,9.77651120055121,0.0234984385863085,Gene,Hippocampus
ZNF728|ENSG00000269067.2,chr19,22974883,23003176,28294,ENSG00000269067.2,ENSG00000269067,ZNF728,-0.360772751103381,1.67664510653416,-4.91369634562362,1.35207234072251e-06,0.0003255570941485,3.30554299582212,0.0924237506702194,Gene,Hippocampus
CCNY-AS1|ENSG00000271335.6,chr10,35314552,35336401,21850,ENSG00000271335.6,ENSG00000271335,CCNY-AS1,0.156407719868319,1.52437515049059,3.84433106640567,0.0001425765113041,0.026647849074305,-1.10395215284626,0.0229208958095665,Gene,Hippocampus
ENSG00000273203|ENSG00000273203.1,chr22,17067821,17070675,2855,ENSG00000273203.1,ENSG00000273203,ENSG00000273203,0.222003005874898,1.11237046662076,4.89582743853202,1.47259699488474e-06,0.0003514116060918,3.34341923121726,0.0843606682780755,Gene,Hippocampus
ENSG00000273442|ENSG00000273442.1,chr22,17080701,17081456,756,ENSG00000273442.1,ENSG00000273442,ENSG00000273442,0.24138994609687,-0.761510499240615,3.93247096812485,0.0001006175691968,0.0197735718523923,-0.394090391528228,0.0338850368433603,Gene,Hippocampus
ENSG00000273507|ENSG00000273507.7,chr13,39053019,39223238,170220,ENSG00000273507.7,ENSG00000273507,ENSG00000273507,0.352267402013514,2.70809597193803,3.86924026702053,0.0001292864530544,0.0246817073627625,-1.19961348546213,0.02164767898809,Gene,Hippocampus
ENSG00000273851|ENSG00000273851.1,chr15,69022230,69024176,1947,ENSG00000273851.1,ENSG00000273851,ENSG00000273851,0.86684212204054,-1.76363635198512,6.58221368040256,1.61383666026217e-10,4.90147868395761e-08,12.7676135242227,0.0946089114050327,Gene,Hippocampus
GTF2IP1|ENSG00000277053.4,chr7,75185385,75237696,52312,ENSG00000277053.4,ENSG00000277053,GTF2IP1,0.0969155959695341,4.81756086408344,3.99255652752194,7.90447831824933e-05,0.0160047721221098,-0.975478575881626,0.0925386549836988,Gene,Hippocampus
ANKRD20A21P|ENSG00000277112.3,chr20,30656033,30723932,67900,ENSG00000277112.3,ENSG00000277112,ANKRD20A21P,0.858622638371994,-1.59097991724226,5.26802163526291,2.36228986918807e-07,6.01304012702757e-05,5.64091186743332,0.0617126874018424,Gene,Hippocampus
H2AC4|ENSG00000278463.2,chr6,26033092,26033618,527,ENSG00000278463.2,ENSG00000278463,H2AC4,-0.380059311191782,-1.75951248946183,-4.11951351869726,4.70075247469152e-05,0.0098926780622897,0.488243848903887,0.0974666544687709,Gene,Hippocampus
FRG1CP|ENSG00000282826.4,chr20,28563850,28602858,39009,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.537561267319762,4.41555499839439,8.71995914269262,9.957855759011551e-17,3.7485015615648105e-14,25.8594536370315,0.0595625586718085,Gene,Hippocampus
ZNF285DP|ENSG00000283443.2,chr20,30537597,30556427,18831,ENSG00000283443.2,ENSG00000283443,ZNF285DP,1.24368214987822,0.591699710302664,8.42029712680709,8.687610593091319e-16,3.13775362596692e-13,24.3235390537725,0.0404093897517304,Gene,Hippocampus
ENSG00000286406|ENSG00000286406.1,chr22,11827523,11910358,82836,ENSG00000286406.1,ENSG00000286406,ENSG00000286406,-1.09674691288687,-3.17924565264556,-7.25157870122684,2.48264190418121e-12,8.01763231872148e-10,17.0086601112623,0.0628229800536412,Gene,Hippocampus
ENSG00000288068|ENSG00000288068.1,chr15,68985795,68998679,12885,ENSG00000288068.1,ENSG00000288068,ENSG00000288068,0.82065923124918,-1.14567729764728,6.8990128088832,2.3217122628187897e-11,7.1324601894664e-09,14.5357435273929,0.0757049267405789,Gene,Hippocampus
