Feature,chr,Symbol,ensemblID,logFC,adj.P.Val,Type
chr7:64045625-64068890(+),chr7,ZNF727,ENSG00000214652,-0.265568972954485,0.0150637972026535,junction
chr7:64069018-64069513(+),chr7,ZNF727,ENSG00000214652,-0.374955317499097,4.05141131521873e-07,junction
chr7:93922234-93926090(+),chr7,GNG11,ENSG00000127920,-0.198573935011018,0.0308285649677805,junction
chr8:16143612-16150230(-),chr8,MSR1,ENSG00000038945,-0.457063699731194,0.0296155289655643,junction
chr8:85477173-85477231(+),chr?,,,1.46769675743928,0.003561828061717,junction
chr8:86529125-86531154(+),chr8,CPNE3,ENSG00000085719,-0.124953889284457,0.0384716674766221,junction
chr8:86531230-86532508(+),chr8,CPNE3,ENSG00000085719,-0.139295638533468,0.0113712993168264,junction
chr9:104824579-104825682(-),chr9,ABCA1,ENSG00000165029,-0.278924097746303,0.0081717708467826,junction
chr9:127517217-127517825(-),chr9,FAM129B,ENSG00000136830,-0.180350205778931,0.0327439144060321,junction
chr9:128459658-128460512(+),chr9,ODF2,ENSG00000136811,0.21727697153901,0.0045836433943981,junction
chr9:133056095-133056765(+),chr9,GTF3C5,ENSG00000148308,0.130502917315642,0.0290175751054882,junction
chr9:137139745-137142012(+),chr9,GRIN1,ENSG00000176884,0.127376915288601,0.0487692525420573,junction
chr9:5073786-5077452(+),chr9,JAK2,ENSG00000096968,-0.20741345969066,0.0267120540680806,junction
chrM:1997-2271(-),chr?,,,1.02655153043221,0.026043872779556,junction
chrM:2082-2148(+),chr?,,,-1.84218407230386,0.01304806849852,junction
chrM:2323-2357(+),chr?,,,-2.62385661403236,0.0238566027133484,junction
chrX:141715179-141719085(+),chr?,,,-0.703191892432945,0.0095963778951205,junction
chrX:141719155-141721800(+),chr?,,,-0.700493757474049,0.0102814926989047,junction
chrX:7148084-7190879(+),chr?,,,-0.347924489455877,7.12641518359515e-05,junction
chrX:7191009-7253195(+),chr?,,,-0.392141135462303,5.93635013185847e-13,junction
chrX:72181829-72196784(+),chr?,,,-0.77322840777217,0.0083233290370115,junction
chrX:73831275-73837439(-),chr?,,,-5.92774533295044,2.8114878441857403e-201,junction
chrX:74000497-74004269(+),chr?,,,-0.622601240298352,4.8355127916820194e-12,junction
chrX:74082545-74082584(-),chr?,,,-1.10429367287991,0.0007819210859533,junction
chrY:12686607-12702009(+),chr?,,,5.21459314595339,1.4527804063125502e-54,junction
chrY:12690442-12702009(+),chr?,,,5.15036613002269,2.31469618457159e-106,junction
chrY:12699641-12702009(+),chr?,,,4.14989250020773,8.0851030917407e-72,junction
chrY:12709544-12714638(+),chr?,,,4.35682839686088,1.54278299361553e-75,junction
chrY:13704436-13790918(+),chr?,,,3.99944431496793,2.73634067176989e-100,junction
chrY:13908314-13909247(+),chr?,,,4.26655698195888,1.76736093770884e-101,junction
chrY:13909361-13915765(+),chr?,,,4.15297248500523,6.02262875470971e-99,junction
chrY:18469721-18471114(+),chr?,,,4.65899479389853,9.22482258322753e-52,junction
chrY:18839314-18849224(-),chr?,,,4.05718036985728,4.05604421814936e-78,junction
chrY:18849285-18850676(-),chr?,,,5.00517652698662,3.14297056689278e-70,junction
chrY:18850906-18877067(-),chr?,,,4.51481171840325,3.29940580293917e-99,junction
chrY:18928374-18932742(-),chr?,,,3.81527794089833,2.49202296424144e-80,junction
chrY:18932842-18933356(-),chr?,,,5.92513677952569,1.25538229844482e-99,junction
chrY:5000606-5056888(+),chr?,,,4.49651193797755,1.45542411503385e-43,junction
