Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE	Type	Region
chrY:12859279-12860802+	chrY	12859279	12860802	1524	ENSG00000114374.13	ENSG00000114374	USP9Y	10.2547529353814	-1.07111623323154	98.9968433601987	5.81877640427484e-267	1.85473360866526e-262	582.07074945761	0.0945835296138263	Exon	Hippocampus
chrY:12859279-12860839+	chrY	12859279	12860839	1561	ENSG00000114374.13	ENSG00000114374	USP9Y	10.2548443302297	-1.07103131052187	98.9917353423842	5.9260609209833394e-267	1.85473360866526e-262	582.054591520125	0.0783618422778861	Exon	Hippocampus
chrY:14622009-14622368+	chrY	14622009	14622368	360	ENSG00000165246.15	ENSG00000165246	NLGN4Y	9.39366659963684	-1.68801929405085	97.0725803856514	6.04015570211905e-264	1.74502421371028e-259	575.889399135464	0.105038786539289	Exon	Hippocampus
chrY:2978810-2982506+	chrY	2978810	2982506	3697	ENSG00000067646.12	ENSG00000067646	ZFY	10.0359634569747	-1.20916844566924	96.6596673378231	2.72573579016434e-263	7.31227299564981e-259	574.569643368163	0.165224889009576	Exon	Hippocampus
chrY:13335563-13336335-	chrY	13335563	13336335	773	ENSG00000183878.16	ENSG00000183878	UTY	9.71135094789277	-1.50147853049004	96.10075693388	2.11564615708967e-262	5.29722536965969e-258	572.738092306998	0.0938773464377359	Exon	Hippocampus
chrY:2978810-2981146+	chrY	2978810	2981146	2337	ENSG00000067646.12	ENSG00000067646	ZFY	9.62492850546678	-1.49242927673483	95.4772299869737	2.1083928542043003e-261	4.94912278886112e-257	570.686850967089	0.142148685602324	Exon	Hippocampus
chrY:2854600-2854771+	chrY	2854600	2854771	172	ENSG00000129824.16	ENSG00000129824	RPS4Y1	10.3624201977168	-1.01226696149721	94.8207879112173	2.4082022229241603e-260	5.3203561757337796e-256	568.531035939984	0.0918039874306383	Exon	Hippocampus
chrY:2978810-2980347+	chrY	2978810	2980347	1538	ENSG00000067646.12	ENSG00000067646	ZFY	9.31078340034836	-1.7172498712893	94.3242581434254	1.53552564484736e-259	3.20391691146415e-255	566.848117775344	0.115567208694774	Exon	Hippocampus
chrX:73850930-73851093-	chrX	73850930	73851093	164	ENSG00000229807.13	ENSG00000229807	XIST	-8.93225010816589	-4.41000096367901	-93.7903372216454	1.13703151425384e-258	2.2475821629783402e-254	574.278804326932	0.125126003884551	Exon	Hippocampus
chrY:12912640-12913062+	chrY	12912640	12913062	423	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.92395728460087	-1.34683292945929	93.7433159004948	1.35696002647938e-258	2.54820130972496e-254	564.918250432147	0.0946429918037986	Exon	Hippocampus
chrY:14840413-14845650+	chrY	14840413	14845650	5238	ENSG00000165246.15	ENSG00000165246	NLGN4Y	11.5433721312688	-0.177875136229694	93.498642919527	3.4098578591994596e-258	5.5680755020384204e-254	564.118674143588	0.0989441896764299	Exon	Hippocampus
chrY:14840413-14845654+	chrY	14840413	14845654	5242	ENSG00000165246.15	ENSG00000165246	NLGN4Y	11.5434935248663	-0.177793483378858	93.5055402350583	3.32232676968037e-258	5.5680755020384204e-254	564.141964979096	0.0943353842897154	Exon	Hippocampus
chrY:14840413-14845639+	chrY	14840413	14845639	5227	ENSG00000165246.15	ENSG00000165246	NLGN4Y	11.543187003439	-0.177992613297798	93.5008772241924	3.3812529026399296e-258	5.5680755020384204e-254	564.12621687578	0.0945340244699859	Exon	Hippocampus
chrY:12912727-12912882+	chrY	12912727	12912882	156	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.49022239822447	-1.64027054668842	93.3898118494997	5.140933047706169e-258	8.045024705801021e-254	563.713547090986	0.0966811744847121	Exon	Hippocampus
chrY:12786522-12786800+	chrY	12786522	12786800	279	ENSG00000114374.13	ENSG00000114374	USP9Y	8.69048263343108	-2.14485260498983	93.2492319858711	8.742726608480029e-258	1.31341981839195e-253	563.199703853009	0.36437210423615	Exon	Hippocampus
chrY:12918043-12920478+	chrY	12918043	12920478	2436	ENSG00000067048.17	ENSG00000067048	DDX3Y	11.2111855677658	-0.445657457542356	93.0486742758504	1.8672061768992602e-257	2.69721523034207e-253	562.591645013568	0.0621811986220306	Exon	Hippocampus
chrY:14840413-14843647+	chrY	14840413	14843647	3235	ENSG00000165246.15	ENSG00000165246	NLGN4Y	11.1015878896866	-0.485469453360554	91.8501096517305	1.79602228877612e-255	2.4983002633596e-251	558.49163119387	0.180500076092874	Exon	Hippocampus
chrY:14840413-14843726+	chrY	14840413	14843726	3314	ENSG00000165246.15	ENSG00000165246	NLGN4Y	11.1510251271644	-0.452373460810885	91.1630657426879	2.52235981149761e-254	3.38334030786862e-250	556.115688323788	0.102733827309261	Exon	Hippocampus
chrY:14723117-14723269+	chrY	14723117	14723269	153	ENSG00000165246.15	ENSG00000165246	NLGN4Y	8.47589783325223	-2.28379913725348	90.5315241188714	2.90809764125722e-253	3.7662371435006197e-249	553.829527734616	0.147844932213574	Exon	Hippocampus
chrY:14622009-14622220+	chrY	14622009	14622220	212	ENSG00000165246.15	ENSG00000165246	NLGN4Y	8.61312730019763	-2.20136199716683	90.4687324207974	3.71150299968792e-253	4.64649246369263e-249	553.620394827304	0.0744986394797054	Exon	Hippocampus
chrY:13335563-13336129-	chrY	13335563	13336129	567	ENSG00000183878.16	ENSG00000183878	UTY	9.43892119744409	-1.68846901504656	90.2710162763283	8.00888384530037e-253	9.703021129673179e-249	552.967832820045	0.141225415150511	Exon	Hippocampus
chrX:73850502-73850624-	chrX	73850502	73850624	123	ENSG00000229807.13	ENSG00000229807	XIST	-8.37123669828462	-4.68592778121143	-88.8142277942572	2.4292754069468e-250	2.85117222176264e-246	556.04367583364	0.096664103761443	Exon	Hippocampus
chrY:13355003-13355398-	chrY	13355003	13355398	396	ENSG00000183878.16	ENSG00000183878	UTY	9.00014054981958	-1.97861465150946	88.7825791046854	2.75300545457783e-250	3.06552656185689e-246	547.676976072752	0.0807934959839534	Exon	Hippocampus
chrY:2845646-2845743+	chrY	2845646	2845743	98	ENSG00000129824.16|ENSG00000288686.2	ENSG00000129824	RPS4Y1|XGY2	9.8121379291161	-1.38149335005612	88.780552125787	2.77515551096677e-250	3.06552656185689e-246	547.695520396424	0.143339433094554	Exon	Hippocampus
chrY:2854600-2854641+	chrY	2854600	2854641	42	ENSG00000288686.2	ENSG00000288686	XGY2	9.53530384977342	-1.57510605981121	88.2834645000997	1.9905024750214199e-249	2.1359513344461998e-245	545.904888976096	0.105518917484883	Exon	Hippocampus
chrY:12911839-12911968+	chrY	12911839	12911968	130	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.30844188026846	-1.76790143166908	87.7142673180484	1.92383666466995e-248	2.0070693203706e-244	543.843762535689	0.118998486339159	Exon	Hippocampus
chrY:12720589-12721203+	chrY	12720589	12721203	615	ENSG00000114374.13	ENSG00000114374	USP9Y	8.93446729432939	-2.01874371029495	86.5994260327791	1.70122930678389e-246	1.7268626943117799e-242	539.761590543371	0.15843356014032	Exon	Hippocampus
chrY:12846933-12847153+	chrY	12846933	12847153	221	ENSG00000114374.13	ENSG00000114374	USP9Y	8.4873029785741	-2.29461003797248	86.4715956644777	2.85374660476439e-246	2.8205154765378597e-242	539.265073525868	0.121704585540628	Exon	Hippocampus
chrY:19588370-19590419+	chrY	19588370	19590419	2050	ENSG00000131002.14	ENSG00000131002	TXLNGY	10.0127664709345	-1.24573745103022	86.2678704098133	6.51734513754321e-246	6.276286923161e-242	538.572907646294	0.101749669484274	Exon	Hippocampus
chrY:19587210-19587507+	chrY	19587210	19587507	298	ENSG00000131002.14	ENSG00000131002	TXLNGY	8.84305545790435	-2.08238948912846	86.0337262555487	1.6874358008201202e-245	1.58439675223254e-241	537.670130168349	0.0823350465611331	Exon	Hippocampus
chrY:2865088-2865245+	chrY	2865088	2865245	158	ENSG00000129824.16	ENSG00000129824	RPS4Y1	10.0321400539154	-1.23959743245355	85.8741539656466	3.23134094103824e-245	2.96002652178155e-241	537.116531643376	0.121990984905058	Exon	Hippocampus
chrX:73841292-73841321-	chrX	73841292	73841321	30	ENSG00000229807.13	ENSG00000229807	XIST	-7.70431821466298	-5.16421768450397	-85.8179415990236	4.0634086505168105e-245	3.63360643789965e-241	544.47882329374	0.0748604983301915	Exon	Hippocampus
chrX:73837440-73837503-	chrX	73837440	73837503	64	ENSG00000229807.13	ENSG00000229807	XIST	-8.83268047230667	-4.0160041533913	-84.6205779956584	5.52842281574388e-243	4.8286916256349e-239	540.052542635976	0.0536677552364682	Exon	Hippocampus
chrY:19588370-19589849+	chrY	19588370	19589849	1480	ENSG00000131002.14	ENSG00000131002	TXLNGY	9.58022768187147	-1.54186320559959	84.5319782946567	7.97202039936189e-243	6.8047535488416904e-239	532.087238071532	0.0489899117281331	Exon	Hippocampus
chrY:12912963-12913062+	chrY	12912963	12913062	100	ENSG00000067048.17	ENSG00000067048	DDX3Y	8.98850706550231	-1.98526725791649	84.1995185394135	3.15803668795583e-242	2.6357325090644697e-238	530.811033827764	0.100046117314772	Exon	Hippocampus
chrX:73827888-73827928-	chrX	73827888	73827928	41	ENSG00000229807.13	ENSG00000229807	XIST	-8.35311571016224	-4.47780920887104	-84.1877985066033	3.31536734562909e-242	2.7068893279014e-238	538.227182801138	0.0714198597700677	Exon	Hippocampus
chrY:12859279-12859612+	chrY	12859279	12859612	334	ENSG00000114374.13	ENSG00000114374	USP9Y	8.82608388651307	-2.07192311736538	84.0154065162853	6.78289112126633e-242	5.4201794316374495e-238	530.10666544868	0.102090822347731	Exon	Hippocampus
chrY:12725113-12725225+	chrY	12725113	12725225	113	ENSG00000114374.13	ENSG00000114374	USP9Y	8.16614020173473	-2.51988297374667	83.3017450442959	1.33211498186799e-240	1.04231059232306e-236	527.34090389638	0.111272249254246	Exon	Hippocampus
chrY:2978810-2979350+	chrY	2978810	2979350	541	ENSG00000067646.12	ENSG00000067646	ZFY	8.16927492976616	-2.50345295169332	82.5168374057118	3.61679721554091e-239	2.77220125352404e-235	524.317485835999	0.0912788342123535	Exon	Hippocampus
chrY:18930471-18932841-	chrY	18930471	18932841	2371	ENSG00000176728.10	ENSG00000176728	TTTY14	8.87363100179609	-2.0334041700334	82.3799359213109	6.45141124381677e-239	4.8459775557929706e-235	523.835840987229	0.0863411042753775	Exon	Hippocampus
chrY:12738157-12738309+	chrY	12738157	12738309	153	ENSG00000114374.13	ENSG00000114374	USP9Y	8.50014614355404	-2.28861642018896	82.1157207008318	1.97594972573144e-238	1.45513199655213e-234	522.789840904153	0.0792603488190802	Exon	Hippocampus
chrX:73841382-73841473-	chrX	73841382	73841473	92	ENSG00000229807.13	ENSG00000229807	XIST	-8.70326966132873	-4.17199501913099	-82.0277210731631	2.8707484274794598e-238	2.0734256550973002e-234	529.639197903557	0.0820937202953321	Exon	Hippocampus
chrY:2854730-2854771+	chrY	2854730	2854771	42	ENSG00000129824.16	ENSG00000129824	RPS4Y1	9.42786372700027	-1.64416616392715	81.8573017223269	5.923683053474719e-238	4.1977118166203196e-234	521.820448241103	0.088162492584921	Exon	Hippocampus
chrY:12720589-12720737+	chrY	12720589	12720737	149	ENSG00000114374.13	ENSG00000114374	USP9Y	8.73872655153009	-2.16041381844197	81.8228263452062	6.859702366630229e-238	4.77098651175398e-234	521.661593617775	0.0913763613747605	Exon	Hippocampus
chrY:12786203-12786333+	chrY	12786203	12786333	131	ENSG00000114374.13	ENSG00000114374	USP9Y	8.27623383441378	-2.45340191183719	81.5710030338916	2.0064454897012098e-237	1.37012866326278e-233	520.647195103937	0.105544753726878	Exon	Hippocampus
chrX:73821657-73821724-	chrX	73821657	73821724	68	ENSG00000274655.1	ENSG00000274655	ENSG00000274655	-8.59573862818467	-4.39417655568587	-81.3293767300158	5.63492507497876e-237	3.77917318756276e-233	526.73930804349	0.0860649889046587	Exon	Hippocampus
chrX:73831066-73831206-	chrX	73831066	73831206	141	ENSG00000229807.13	ENSG00000229807	XIST	-9.17092057134412	-3.17349591753698	-81.1871239749264	1.0362600056883702e-236	6.827953537480861e-233	527.081661936813	0.080548780715034	Exon	Hippocampus
chrY:12816124-12816344+	chrY	12816124	12816344	221	ENSG00000114374.13	ENSG00000114374	USP9Y	8.67760378033942	-2.16092641466012	81.1017745047326	1.49421193463213e-236	9.67566633361145e-233	518.830120477401	0.102499112762955	Exon	Hippocampus
chrX:73822071-73822216-	chrX	73822071	73822216	146	ENSG00000229807.13	ENSG00000229807	XIST	-9.15877010705449	-3.22415998804092	-80.915052575651	3.3316590554885304e-236	2.1208268640086497e-232	525.854826229137	0.100046117314772	Exon	Hippocampus
chrX:73822067-73822216-	chrX	73822067	73822216	150	ENSG00000229807.13	ENSG00000229807	XIST	-9.16405257338005	-3.21260190943508	-80.85266808429	4.356841658094201e-236	2.7272013428978798e-232	525.599338268462	0.0909825106749383	Exon	Hippocampus
chrY:12757192-12757398+	chrY	12757192	12757398	207	ENSG00000114374.13	ENSG00000114374	USP9Y	8.75889750378488	-2.12347322263731	80.6026013078898	1.2794175276529e-235	7.87733176964323e-232	516.861288059246	0.104668911461739	Exon	Hippocampus
chrY:19707147-19707746-	chrY	19707147	19707746	600	ENSG00000012817.16	ENSG00000012817	KDM5D	9.2068908911284	-1.86019422436293	80.5843528945329	1.3842142478426301e-235	8.38510106666929e-232	516.805830680701	0.0789924283617664	Exon	Hippocampus
chrY:12918043-12918539+	chrY	12918043	12918539	497	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.65611063171749	-1.52372172962362	80.5742825911521	1.44568752674883e-235	8.6184776644237e-232	516.777876663067	0.0698433810784733	Exon	Hippocampus
chrX:73822071-73822233-	chrX	73822071	73822233	163	ENSG00000229807.13	ENSG00000229807	XIST	-9.17883346739064	-3.13049610839446	-80.5179029363246	1.844018652928e-235	1.07962263792886e-231	524.371322334697	0.0917863285680714	Exon	Hippocampus
chrX:73833238-73833374-	chrX	73833238	73833374	137	ENSG00000229807.13	ENSG00000229807	XIST	-9.17888415246663	-3.6473863892755	-80.51485088125	1.8684809016941e-235	1.07962263792886e-231	523.624529176825	0.110094370722581	Exon	Hippocampus
chrY:12846333-12846518+	chrY	12846333	12846518	186	ENSG00000114374.13	ENSG00000114374	USP9Y	8.1138806542228	-2.53477763657047	80.3012199869264	4.70523394733099e-235	2.6775276360133897e-231	515.619892981763	0.0949686910700544	Exon	Hippocampus
chrY:19707182-19707746-	chrY	19707182	19707746	565	ENSG00000012817.16	ENSG00000012817	KDM5D	9.16157182542673	-1.89161797902778	80.2653388444599	5.49593476062875e-235	3.08079954884051e-231	515.535948347492	0.0977118901051039	Exon	Hippocampus
chrY:12722108-12722187+	chrY	12722108	12722187	80	ENSG00000114374.13	ENSG00000114374	USP9Y	8.28389257166032	-2.44826170941087	80.0978846621492	1.13561061133752e-234	6.27216110813367e-231	514.823580921708	0.092384952433535	Exon	Hippocampus
chrY:12726575-12726793+	chrY	12726575	12726793	219	ENSG00000114374.13	ENSG00000114374	USP9Y	8.62809872827232	-2.20101534649569	79.8774060140679	2.9588253701123697e-234	1.61052295417384e-230	513.9649871463	0.0612649331611427	Exon	Hippocampus
chrX:73831145-73831270-	chrX	73831145	73831270	126	ENSG00000277577.1	ENSG00000277577	ENSG00000277577	-9.18093825176026	-3.3651244157061	-79.8641846631523	3.1339448171934696e-234	1.6814733210249099e-230	521.187241771733	0.0570721628662737	Exon	Hippocampus
chrX:73833238-73833761-	chrX	73833238	73833761	524	ENSG00000229807.13	ENSG00000229807	XIST	-9.26361876132739	-3.51813346133328	-79.8007884804159	4.12936233188271e-234	2.18434543351669e-230	520.771095144083	0.0590799298998715	Exon	Hippocampus
chrY:14829730-14830519+	chrY	14829730	14830519	790	ENSG00000165246.15	ENSG00000165246	NLGN4Y	8.943988701258	-1.98481952273939	79.624101883461	8.91647371064624e-234	4.65111751927217e-230	512.962297349638	0.0566261145886779	Exon	Hippocampus
chrX:73827747-73827928-	chrX	73827747	73827928	182	ENSG00000229807.13	ENSG00000229807	XIST	-8.93095714648978	-3.90302190969677	-79.4548536156911	1.8665920427188101e-233	9.60336036224817e-230	519.041689884339	0.0934752945015689	Exon	Hippocampus
chrX:73826115-73826301-	chrX	73826115	73826301	187	ENSG00000229807.13	ENSG00000229807	XIST	-9.28541120038243	-3.28663225760382	-79.3698502878572	2.7066123384026402e-233	1.37369720134536e-229	519.143319387167	0.0985593065933195	Exon	Hippocampus
chrX:73831118-73831274-	chrX	73831118	73831274	157	ENSG00000229807.13	ENSG00000229807	XIST	-9.23218427278611	-3.21409275943866	-79.1668456674127	6.58337163140704e-233	3.2967330672875997e-229	518.494084970132	0.0645699304170619	Exon	Hippocampus
chrY:13479514-13479923-	chrY	13479514	13479923	410	ENSG00000183878.16	ENSG00000183878	UTY	8.75057255517055	-2.1397007016059	78.9906496682502	1.42628858077496e-232	7.048399127954679e-229	510.398099056054	0.0997579571996677	Exon	Hippocampus
chrY:13479514-13479969-	chrY	13479514	13479969	456	ENSG00000183878.16	ENSG00000183878	UTY	8.75169969393663	-2.13886453298206	78.9235350613745	1.9154735086019797e-232	9.34290861030115e-229	510.12615925719	0.0612878373235834	Exon	Hippocampus
chrY:13479514-13479978-	chrY	13479514	13479978	465	ENSG00000183878.16	ENSG00000183878	UTY	8.75183607146339	-2.13875354669707	78.911554486885	2.01905329147369e-232	9.721871024938879e-229	510.077587008591	0.0566383880101931	Exon	Hippocampus
chrY:12847045-12847153+	chrY	12847045	12847153	109	ENSG00000114374.13	ENSG00000114374	USP9Y	7.77725824599455	-2.78045929431735	78.8951394383978	2.17015174333957e-232	1.0317148620313399e-228	509.935958624836	0.0370373326189321	Exon	Hippocampus
chrY:13479514-13480002-	chrY	13479514	13480002	489	ENSG00000183878.16	ENSG00000183878	UTY	8.7529087721301	-2.13802475440037	78.8876680461423	2.24263004917074e-232	1.04927873268132e-228	509.980762914313	0.0388460804450563	Exon	Hippocampus
chrY:13479514-13479991-	chrY	13479514	13479991	478	ENSG00000183878.16	ENSG00000183878	UTY	8.75207566768	-2.1385604065797	78.8842068197056	2.27702436744748e-232	1.04927873268132e-228	509.966681506575	0.0682027904807487	Exon	Hippocampus
chrY:13479514-13480033-	chrY	13479514	13480033	520	ENSG00000183878.16	ENSG00000183878	UTY	8.75318566170105	-2.13788071101451	78.8828242769575	2.2909100999765297e-232	1.04927873268132e-228	509.961126740737	0.0434887881518594	Exon	Hippocampus
chrX:73829138-73829231-	chrX	73829138	73829231	94	ENSG00000229807.13	ENSG00000229807	XIST	-9.04182158172625	-3.42914545436303	-78.8674743921602	2.45090170344836e-232	1.1090330208103799e-228	517.033796562783	0.0374199597287721	Exon	Hippocampus
chrY:13479514-13480673-	chrY	13479514	13480673	1160	ENSG00000183878.16	ENSG00000183878	UTY	8.75797916142654	-2.13440893298004	78.8202998881919	3.01619640938138e-232	1.3485809124445398e-228	509.707626939882	0.0454786877087364	Exon	Hippocampus
chrY:13479514-13480670-	chrY	13479514	13480670	1157	ENSG00000183878.16	ENSG00000183878	UTY	8.75764944290854	-2.13460537491405	78.7899373544954	3.44744224769187e-232	1.52326249667867e-228	509.584313235105	0.0308230173316012	Exon	Hippocampus
chrX:73831066-73831274-	chrX	73831066	73831274	209	ENSG00000229807.13	ENSG00000229807	XIST	-9.27188588789381	-2.94682778992667	-78.738724862652	4.31950226992839e-232	1.8863919360794798e-228	517.17712455048	0.0388092305969358	Exon	Hippocampus
chrX:73826115-73826347-	chrX	73826115	73826347	233	ENSG00000229807.13	ENSG00000229807	XIST	-9.34978075449856	-3.14580813661447	-78.5617256481918	9.42662426113319e-232	4.06943035273e-228	515.959483559447	0.0308480174721289	Exon	Hippocampus
chrX:73829068-73829691-	chrX	73829068	73829691	624	ENSG00000229807.13	ENSG00000229807	XIST	-9.09600463952179	-3.1820253529096	-78.554102174018	9.749201409956749e-232	4.16085945402785e-228	516.050744800854	0.0623889030276785	Exon	Hippocampus
chrX:73829068-73829231-	chrX	73829068	73829231	164	ENSG00000229807.13	ENSG00000229807	XIST	-9.12261787587612	-3.22758792034445	-78.5473032272985	1.00462152290388e-231	4.2394463872429795e-228	515.922376127931	0.0279239964372706	Exon	Hippocampus
chrX:73831066-73832226-	chrX	73831066	73832226	1161	ENSG00000229807.13	ENSG00000229807	XIST	-9.26952876217861	-2.86135428331746	-78.3595651389953	2.3029718361222798e-231	9.610429415018049e-228	515.753117108674	0.0623889030276785	Exon	Hippocampus
chrY:19708875-19709013-	chrY	19708875	19709013	139	ENSG00000012817.16	ENSG00000012817	KDM5D	7.87797594718685	-2.75000049233847	78.3416805767676	2.49258889729803e-231	1.02874074187111e-227	507.6933674818	0.0409696170262279	Exon	Hippocampus
chrX:73820892-73821029-	chrX	73820892	73821029	138	ENSG00000229807.13	ENSG00000229807	XIST	-9.00552303822807	-3.76037755273443	-78.2629696870392	3.53152686582855e-231	1.44168826373213e-227	514.108198347693	0.0623889030276785	Exon	Hippocampus
chrY:12760484-12760617+	chrY	12760484	12760617	134	ENSG00000114374.13	ENSG00000114374	USP9Y	8.17794523607357	-2.49151565108811	78.2577604383242	3.61394390837051e-231	1.45946987460888e-227	507.380626485691	0.043108687554081	Exon	Hippocampus
chrY:19735352-19735497-	chrY	19735352	19735497	146	ENSG00000012817.16	ENSG00000012817	KDM5D	8.35492232326539	-2.42957094974716	78.215790009918	4.3523547202283e-231	1.7389740681380298e-227	507.220974672488	0.0275747849486737	Exon	Hippocampus
chrY:19706063-19706345-	chrY	19706063	19706345	283	ENSG00000012817.16	ENSG00000012817	KDM5D	8.60325581442802	-2.27195339048361	78.1456650019029	5.93904806377349e-231	2.34795576479129e-227	506.948955197655	0.0339797262684046	Exon	Hippocampus
chrY:19709451-19709809-	chrY	19709451	19709809	359	ENSG00000012817.16	ENSG00000012817	KDM5D	8.45634101776003	-2.3493388101713	78.1043788177679	7.13253853742318e-231	2.79041995957574e-227	506.770288481652	0.0623889030276785	Exon	Hippocampus
chrX:73841292-73841639-	chrX	73841292	73841639	348	ENSG00000229807.13	ENSG00000229807	XIST	-9.18419444845362	-3.57666537171633	-78.0015402789037	1.1258965220842298e-230	4.35936686888436e-227	513.066104376237	0.049373847336401	Exon	Hippocampus
chrY:12913008-12913062+	chrY	12913008	12913062	55	ENSG00000067048.17	ENSG00000067048	DDX3Y	8.48037173372737	-2.3313807367118	77.9018516608828	1.7534833057254e-230	6.720045842324679e-227	505.941299965264	0.0373004511120455	Exon	Hippocampus
chrY:12833688-12833861+	chrY	12833688	12833861	174	ENSG00000114374.13	ENSG00000114374	USP9Y	8.14181994610161	-2.5244229671416	77.7765923268888	3.0617299563022196e-230	1.16152447306889e-226	505.404020484796	0.0338051808802222	Exon	Hippocampus
chrX:73837440-73838873-	chrX	73837440	73838873	1434	ENSG00000229807.13	ENSG00000229807	XIST	-9.44322151800512	-3.27155372071	-77.7069440807415	4.17553803698932e-230	1.56822769824226e-226	512.111380842755	0.0623748094689312	Exon	Hippocampus
chrY:12856633-12856845+	chrY	12856633	12856845	213	ENSG00000114374.13	ENSG00000114374	USP9Y	8.30772402509063	-2.42944528439509	77.6880732409151	4.541920091056999e-230	1.68894221603835e-226	505.05144787227	0.0344842611903233	Exon	Hippocampus
chrY:19708244-19708423-	chrY	19708244	19708423	180	ENSG00000012817.16	ENSG00000012817	KDM5D	8.02291213960167	-2.65913415811709	77.4478497601083	1.3271258710169898e-229	4.88662057850201e-226	504.035906770082	0.0328450988573833	Exon	Hippocampus
chrY:19731772-19731930-	chrY	19731772	19731930	159	ENSG00000012817.16	ENSG00000012817	KDM5D	8.27841692318472	-2.47270027777563	77.4441583087596	1.3492050357623098e-229	4.9196862262760296e-226	504.042479532569	0.0306126980647944	Exon	Hippocampus
chrY:18926528-18928373-	chrY	18926528	18928373	1846	ENSG00000176728.10	ENSG00000176728	TTTY14	9.05595807526805	-1.90474062152985	77.3840913898882	1.7649086432200798e-229	6.3736111892056004e-226	503.83404011656	0.0686103740154698	Exon	Hippocampus
chrY:12793032-12793201+	chrY	12793032	12793201	170	ENSG00000114374.13	ENSG00000114374	USP9Y	8.12169095600891	-2.54261825616322	77.35599571971	2.00128465412798e-229	7.15840460927728e-226	503.666661658902	0.0276076304454762	Exon	Hippocampus
chrX:73827185-73827928-	chrX	73827185	73827928	744	ENSG00000229807.13	ENSG00000229807	XIST	-9.26569888948942	-2.41089667837449	-77.2776002035178	2.8425955777120797e-229	1.00717720198039e-225	511.932993989672	0.0338230906241989	Exon	Hippocampus
chrY:12812830-12813052+	chrY	12812830	12813052	223	ENSG00000114374.13	ENSG00000114374	USP9Y	8.40289602982449	-2.33887822971412	77.075368817754	7.03880333371748e-229	2.4706528617392e-225	502.522482907369	0.0623748094689312	Exon	Hippocampus
chrX:73826738-73826792-	chrX	73826738	73826792	55	ENSG00000229807.13	ENSG00000229807	XIST	-9.02568739609303	-3.33903581705144	-76.9696198304069	1.1318175690946899e-228	3.93594799548831e-225	508.959428259585	0.0878085866431703	Exon	Hippocampus
