Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE	Type	Region
chrY:2844258-2845645:+	chrY	2844258	2845645	1388	ENSG00000129824.16,ENSG00000288686.2	ENSG00000129824	RPS4Y1,XGY2	8.59135963527503	1.11143227989975	53.7342723256465	2.4932050762211e-175	3.34959835440235e-171	374.713397564224	0.0579901966700311	Junction	Hippocampus
chrY:2865246-2866792:+	chrY	2865246	2866792	1547	ENSG00000223972.5	ENSG00000223972	DDX11L1	8.65100674952411	1.13057862144876	52.845857697115	5.45925323492819e-173	6.7232523339219e-169	369.892553759714	0.0583711385094665	Junction	Hippocampus
chrX:73831275-73837439:-	chrX	73831275	73837439	6165	ENSG00000223972.5	ENSG00000223972	DDX11L1	-5.92476641362212	-2.68429682003762	-52.298125558965	1.56743111251552e-171	1.7818556887076402e-167	374.89459288963	0.0966374045917143	Junction	Hippocampus
chrX:73821030-73826114:-	chrX	73821030	73826114	5085	ENSG00000223972.5	ENSG00000223972	DDX11L1	-5.60353726540613	-2.86871814253342	-51.06306206847	3.35899927845642e-168	3.54575963833859e-164	367.470483933724	0.0700018717823658	Junction	Hippocampus
chrY:12911969-12912726:+	chrY	12911969	12912726	758	ENSG00000223972.5	ENSG00000223972	DDX11L1	8.2798120203009	0.851043883542427	50.7182979835954	2.93051379416637e-167	2.88722033704722e-163	358.017691283246	0.0818056239663821	Junction	Hippocampus
chrX:73827929-73829067:-	chrX	73827929	73829067	1139	ENSG00000223972.5	ENSG00000223972	DDX11L1	-5.05469669780237	-3.07580302251231	-50.4550465221912	1.54349743335961e-166	1.42565140432261e-162	363.5110900748	0.107381498288662	Junction	Hippocampus
chrY:2842243-2844076:+	chrY	2842243	2844076	1834	ENSG00000129824.16,ENSG00000288686.2	ENSG00000129824	RPS4Y1,XGY2	9.02782852672388	1.41249703570654	45.3001059415686	8.13094977680692e-152	7.06837812832726e-148	325.627621459475	0.105174888568629	Junction	Hippocampus
chrY:12738310-12739524:+	chrY	12738310	12739524	1215	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.92555693713363	-0.0390586810953877	44.9370697914019	9.800677870244722e-151	8.04657432431248e-147	323.289596497043	0.0964228293118315	Junction	Hippocampus
chrY:12909408-12911838:+	chrY	12909408	12911838	2431	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.54047649211883	0.358779716259143	44.4229837581543	3.4089479018627504e-149	2.6515155617309703e-145	320.046887663549	0.0852091143900703	Junction	Hippocampus
chrY:12722188-12725112:+	chrY	12722188	12725112	2925	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.54144601916969	0.36726412680893	43.3676465777674	5.44016865592722e-146	4.01984942323774e-142	313.241710990956	0.0902482354877894	Junction	Hippocampus
chrY:12739630-12757191:+	chrY	12739630	12757191	17562	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.14736532846741	0.107478280476061	42.4991027477647	2.57926668507112e-143	1.81511594184072e-139	307.526751135332	0.0729834094275642	Junction	Hippocampus
chrY:12720738-12722107:+	chrY	12720738	12722107	1370	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.26038450849995	0.174726991257403	42.3625597715397	6.846756615324941e-143	4.59927763472355e-139	306.625703160639	0.0759037402265946	Junction	Hippocampus
chrX:73841322-73850501:-	chrX	73841322	73850501	9180	ENSG00000223972.5	ENSG00000223972	DDX11L1	-6.38436519479986	-2.48551064245561	-41.9909189085827	9.8649556329708e-142	6.338620014186769e-138	309.452023881493	0.0820315289479669	Junction	Hippocampus
chrX:73837504-73841291:-	chrX	73837504	73841291	3788	ENSG00000223972.5	ENSG00000223972	DDX11L1	-6.42981481813739	-2.43195098702567	-40.9527592356849	1.8477387599168698e-138	1.13777593706481e-134	302.198960475128	0.0688905845451999	Junction	Hippocampus
chrY:12913063-12913717:+	chrY	12913063	12913717	655	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.58664686417753	0.38982053422801	40.6226570871728	2.08183011025439e-137	1.23064472405534e-133	294.901995890952	0.0842849889915577	Junction	Hippocampus
chrY:12786334-12786521:+	chrY	12786334	12786521	188	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.80911185949743	-0.108527089999252	40.3468673023029	1.58998609382182e-136	9.03748095728324e-133	292.981728820566	0.079946749422351	Junction	Hippocampus
chrY:20582694-20584473:+	chrY	20582694	20584473	1780	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.81899381557549	-0.0719616406925548	40.0579827056554	1.3501597565655799e-135	7.390074424603231e-132	290.983297834043	0.070214292599868	Junction	Hippocampus
chrY:13323761-13324600:-	chrY	13323761	13324600	840	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.47969002809835	-0.342961623313489	39.8477006504524	6.44571249677523e-135	3.40204705579797e-131	289.509518779214	0.0938477852113561	Junction	Hippocampus
chrY:19741489-19741734:-	chrY	19741489	19741734	246	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.5081900028926	-0.359726543668284	39.502851053371	8.46216864700753e-134	4.31232114251504e-130	287.105273594785	0.0881075958051498	Junction	Hippocampus
chrY:12847154-12847238:+	chrY	12847154	12847238	85	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.55341923705429	-0.284669646296665	39.4271276628164	1.4922352740668401e-133	7.35094992475644e-130	286.578699310408	0.0725978565815512	Junction	Hippocampus
chrY:12760618-12771067:+	chrY	12760618	12771067	10450	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.43538941186255	-0.340697661660108	39.3530089000448	2.6017007636509003e-133	1.2402895021141399e-129	286.051042553014	0.0734602952800837	Junction	Hippocampus
chrY:20575888-20579607:+	chrY	20575888	20579607	3720	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.44392023798908	0.329482119462858	39.3249177985598	3.21239947467516e-133	1.48356638739185e-129	285.896578126299	0.0862720632779981	Junction	Hippocampus
chrY:12736550-12738156:+	chrY	12736550	12738156	1607	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.92702616668757	-0.0428969069397703	39.3150558830914	3.4592928094190502e-133	1.54917614711268e-129	285.812362603618	0.107783449349911	Junction	Hippocampus
chrY:19709014-19709450:-	chrY	19709014	19709450	437	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.51580013202659	-0.359249512453961	39.2991568975947	3.8979954784334304e-133	1.69429812877884e-129	285.678914607965	0.0956444185487831	Junction	Hippocampus
chrY:12842466-12843063:+	chrY	12842466	12843063	598	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.44316651970821	-0.361141049772473	39.200917148167	8.15709055039582e-133	3.44424991399913e-129	284.984693265766	0.087026177980846	Junction	Hippocampus
chrY:2841628-2842164:+	chrY	2841628	2842164	537	ENSG00000129824.16,ENSG00000288686.2	ENSG00000129824	RPS4Y1,XGY2	7.82274533081303	0.592975352195099	39.0979595368557	1.77077533738985e-132	7.2692295128006e-129	284.308139415822	0.0994043247281509	Junction	Hippocampus
chrY:12779647-12786202:+	chrY	12779647	12786202	6556	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.97904099712837	-0.0220973123796144	39.0545476160129	2.4562128827656703e-132	9.8105125585579e-129	283.980965147424	0.0833478268084704	Junction	Hippocampus
chrY:12757399-12758505:+	chrY	12757399	12758505	1107	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.95838288359669	-0.0218579143179382	39.0003136736942	3.6976813235227506e-132	1.43804772819865e-128	283.597648267914	0.0805884283135915	Junction	Hippocampus
chrY:20579692-20582589:+	chrY	20579692	20582589	2898	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.63839260544337	0.494287207384639	38.9227491263002	6.641788569682191e-132	2.51679508200491e-128	283.067162614214	0.0716585096704388	Junction	Hippocampus
chrY:12758643-12760483:+	chrY	12758643	12760483	1841	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.0156226258781	0.0208351013301852	38.7328672332984	2.7943052278906e-131	1.03238400949646e-127	281.706172093216	0.100672794453499	Junction	Hippocampus
chrY:12856497-12856632:+	chrY	12856497	12856632	136	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.24965153470136	-0.470183886409018	38.6725313765052	4.41509821719314e-131	1.59141676812115e-127	281.235998803192	0.0982780021617709	Junction	Hippocampus
chrY:12813053-12816123:+	chrY	12813053	12816123	3071	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.04844754962053	0.0468908624946337	38.6597030468807	4.86636045745096e-131	1.71231003296174e-127	281.188008093984	0.119522228169785	Junction	Hippocampus
chrY:19721312-19731771:-	chrY	19721312	19731771	10460	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.74888395446758	-0.181474033044647	38.6417120060821	5.57816704812836e-131	1.9171252070711698e-127	281.047752816649	0.0763568151791646	Junction	Hippocampus
chrY:13479318-13479513:-	chrY	13479318	13479513	196	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.18501281360907	-0.566724022613095	38.579870154938	8.92096564083013e-131	2.99630905969191e-127	280.574008998891	0.146268456570671	Junction	Hippocampus
chrY:12786801-12790406:+	chrY	12786801	12790406	3606	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.75743826092483	-0.137268920844911	38.5614400803257	1.02617761174274e-130	3.37005849275088e-127	280.477292481576	0.059300334431799	Junction	Hippocampus
chrY:19708424-19708874:-	chrY	19708424	19708874	451	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.74850212940618	-0.192987505968061	38.4607789800553	2.2063228210564e-130	7.08824373449999e-127	279.759552379488	0.0724681717894681	Junction	Hippocampus
chrY:12725226-12726574:+	chrY	12725226	12726574	1349	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.21233431946198	-0.518515685018445	38.3147510862041	6.71248569259557e-130	2.11063401190329e-126	278.685349008763	0.130245717474949	Junction	Hippocampus
chrY:12838053-12839863:+	chrY	12838053	12839863	1811	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.82077951468953	-0.0887835126511621	38.2424656872486	1.16544361955307e-129	3.58820666400066e-126	278.203148089235	0.0800548727981515	Junction	Hippocampus
chrY:13356019-13357876:-	chrY	13356019	13357876	1858	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.05095659773611	-0.0073377201471912	38.1277647019511	2.80063405227795e-129	8.4467123016703e-126	277.390364460441	0.0849218910766582	Junction	Hippocampus
chrY:12776861-12778018:+	chrY	12776861	12778018	1158	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.94636891059893	-0.0055842227288082	38.0875486682531	3.80997141314826e-129	1.1261056306414e-125	277.097513979608	0.083206286288669	Junction	Hippocampus
chrY:12914650-12914883:+	chrY	12914650	12914883	234	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.87752926812691	-0.0710889422672025	38.065476203079	4.51148561496272e-129	1.30730468651304e-125	276.934361700934	0.0677314256498543	Junction	Hippocampus
chrY:20584525-20588023:+	chrY	20584525	20588023	3499	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.2775359507966	0.221682855187263	37.846603373606	2.4183669336255097e-128	6.87299882536371e-125	275.37264044105	0.0888492617070404	Junction	Hippocampus
chrY:12913854-12914563:+	chrY	12913854	12914563	710	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.80492938510523	-0.121924003218542	37.7675838225736	4.4402108612235296e-128	1.23809834323596e-124	274.786234686576	0.0790037220212515	Junction	Hippocampus
chrY:13470230-13479253:-	chrY	13470230	13479253	9024	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.52836967883198	-0.32683507680783	37.4913887199445	3.7352791210774396e-127	1.02224905486909e-123	272.773960468935	0.0812992358032241	Junction	Hippocampus
chrY:19735498-19735620:-	chrY	19735498	19735620	123	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.83565297714747	-0.130233388336477	37.4123263537472	6.88377623286457e-127	1.84965815781392e-123	272.213965277332	0.0714842985434524	Junction	Hippocampus
chrY:14830520-14840412:+	chrY	14830520	14840412	9893	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.31210540713116	-0.447371118202524	37.382731883986	8.65554602164218e-127	2.28419859511137e-123	271.970988470175	0.0760320961574742	Junction	Hippocampus
chrY:20588106-20589483:+	chrY	20588106	20589483	1378	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.50090835263492	0.37433806866304	37.2381490340874	2.6540345252964098e-126	6.88111996993691e-123	270.965063650869	0.101051362071983	Junction	Hippocampus
chrY:19744554-19744670:-	chrY	19744554	19744670	117	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.63221145953034	-0.247174966031411	37.0737339018597	9.51944305630214e-126	2.42555409074579e-122	269.733833820887	0.0745028785357451	Junction	Hippocampus
chrY:12915775-12915882:+	chrY	12915775	12915882	108	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.2971389466276	0.205366838731851	37.0353279234918	1.2834897207493099e-125	3.21490245578331e-122	269.479101678477	0.0625566985711834	Junction	Hippocampus
chrY:12726794-12735611:+	chrY	12726794	12735611	8818	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.61655341959438	-0.226641087504898	37.0133552620476	1.52292057034622e-125	3.7510548928007696e-122	269.293189333093	0.0636676839152009	Junction	Hippocampus
chrY:12778260-12778605:+	chrY	12778260	12778605	346	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.10776502381952	0.113108362920094	36.9870645635269	1.86893477954005e-125	4.5278468435991296e-122	269.119037781214	0.061160963468157	Junction	Hippocampus
chrY:12916443-12916516:+	chrY	12916443	12916516	74	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.83410072161215	-0.105100061581936	36.9415301276585	2.66490343332576e-125	6.352098209526029e-122	268.776188522464	0.0640025931322635	Junction	Hippocampus
chrY:12846519-12846932:+	chrY	12846519	12846932	414	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.8347749578442	-0.0916714204076986	36.931596391195	2.87946373463591e-125	6.75458204062594e-122	268.703895131663	0.0629837211115105	Junction	Hippocampus
chrY:12907595-12909359:+	chrY	12907595	12909359	1765	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.161296015184	0.104134764280545	36.9217646948933	3.10886211897547e-125	7.17875124047924e-122	268.64286859128	0.0647374984366305	Junction	Hippocampus
chrY:19721035-19721129:-	chrY	19721035	19721129	95	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.61232225076399	-0.290170429923222	36.8679962524985	4.72879812612707e-125	1.07513954195625e-121	268.226764741141	0.0786226864008989	Junction	Hippocampus
chrY:12833862-12837910:+	chrY	12833862	12837910	4049	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.74153717493831	-0.160136915755351	36.7469170910373	1.21755629065869e-124	2.7262930130106602e-121	267.343758815011	0.0922341854321099	Junction	Hippocampus
chrY:12709544-12720588:+	chrY	12709544	12720588	11045	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.94051784893392	-0.071799200202499	36.6147752491942	3.42488721496436e-124	7.554381077258101e-121	266.377706775864	0.0522737616317604	Junction	Hippocampus
chrY:19707747-19707933:-	chrY	19707747	19707933	187	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.70766760876555	-0.268897310326053	36.5881373094339	4.2199061592381295e-124	9.17109723289482e-121	266.171519335232	0.0443985311467381	Junction	Hippocampus
chrY:12915228-12915629:+	chrY	12915228	12915629	402	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.37219060887735	0.228299917326272	36.4675925774035	1.08648646113936e-123	2.32703355323216e-120	265.302947790177	0.0525817320332947	Junction	Hippocampus
chrY:13299145-13302876:-	chrY	13299145	13302876	3732	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.15613664506016	-0.568145762586477	36.3402530843598	2.95624248221457e-123	6.241219128451411e-120	264.307835228441	0.0754984319047085	Junction	Hippocampus
chrY:13449067-13470120:-	chrY	13449067	13470120	21054	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.89937265632853	-0.0581970204066584	36.2315675359198	6.95761362013052e-123	1.44820277639066e-119	263.539224615381	0.0956883609744682	Junction	Hippocampus
chrY:12856846-12857565:+	chrY	12856846	12857565	720	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.75685020792045	-0.189781824582942	36.1402249213564	1.43006033790098e-122	2.93527829133832e-119	262.85474648987	0.0825657665462613	Junction	Hippocampus
chrY:12917543-12918042:+	chrY	12917543	12918042	500	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.60342194651181	-0.267939768137069	36.0265266348044	3.5111753894601295e-122	7.1081581336435e-119	261.998438683438	0.081814404674096	Junction	Hippocampus
chrY:12790533-12791498:+	chrY	12790533	12791498	966	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.58515994348372	-0.239698401906669	35.9037024501173	9.281987363834619e-122	1.85368813591478e-118	261.082664960341	0.0565610390604407	Junction	Hippocampus
chrY:12818611-12833687:+	chrY	12818611	12833687	15077	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.16456703968135	-0.549608772327861	35.7551331498017	3.0158324100453203e-121	5.94255702514851e-118	259.948646000928	0.0668903612799688	Junction	Hippocampus
chrY:12810288-12810671:+	chrY	12810288	12810671	384	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.8942013566875	-0.0581440196152299	35.7175458101622	4.06508663834495e-121	7.90466794422592e-118	259.703279768644	0.0578804758730896	Junction	Hippocampus
chrY:12791625-12793031:+	chrY	12791625	12793031	1407	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.09418093181599	-0.584724409607391	35.6822956792353	5.379463576843471e-121	1.03246577303927e-117	259.39673978256	0.0655972095948713	Junction	Hippocampus
chrY:12847328-12856339:+	chrY	12847328	12856339	9012	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.65795303899096	-0.209154880558493	35.5248770975533	1.8832184460352e-120	3.5680712157547e-117	258.246159222339	0.0603638375635681	Junction	Hippocampus
chrY:13366394-13369255:-	chrY	13366394	13369255	2862	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.8161662596433	-0.120572969518946	35.4576033617314	3.2200204012197e-120	6.023639176884199e-117	257.74656922811	0.0627603796009547	Junction	Hippocampus
chrY:19735751-19739527:-	chrY	19735751	19739527	3777	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.12603274648773	0.0257410364175362	35.440374510398	3.6945246319935405e-120	6.82489535268166e-117	257.627183216168	0.0492515194872563	Junction	Hippocampus
chrY:19743240-19744384:-	chrY	19743240	19744384	1145	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.53392803119714	-0.332703374861175	35.4136746265224	4.572022465774851e-120	8.34162676644532e-117	257.403045912578	0.0433272524214058	Junction	Hippocampus
chrY:19716716-19720871:-	chrY	19716716	19720871	4156	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.97846891879364	-0.0246077777184547	35.3707262396138	6.44259774343589e-120	1.16111324989748e-116	257.097147336448	0.0550335419316126	Junction	Hippocampus
chrY:12771156-12773582:+	chrY	12771156	12773582	2427	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.27391980693157	-0.447873341220604	35.1471253395498	3.85618534679036e-119	6.866054160121279e-116	255.375182862961	0.0767861919935492	Junction	Hippocampus
chrY:12735728-12735997:+	chrY	12735728	12735997	270	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.60106214816487	-0.210916400000308	35.0182646607091	1.08448734941519e-118	1.90797474340446e-115	254.414840944533	0.077663172363518	Junction	Hippocampus
chrY:13360529-13366266:-	chrY	13360529	13366266	5738	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.62896200429264	-0.216325746848438	35.0015175479153	1.24065910643639e-118	2.15705371041878e-115	254.288448816556	0.0756372119119856	Junction	Hippocampus
chrY:20589576-20592340:+	chrY	20589576	20592340	2765	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.71701937722597	-0.129383676028625	34.9742579140833	1.54450528814889e-118	2.65410662213715e-115	254.083449556201	0.0525089990486957	Junction	Hippocampus
chrY:19706346-19706440:-	chrY	19706346	19706440	95	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.38859667341154	-0.46643791893002	34.8987457156659	2.83491006080769e-118	4.815567223292e-115	253.496548125003	0.0527939473469885	Junction	Hippocampus
chrY:19716474-19716595:-	chrY	19716474	19716595	122	ENSG00000223972.5	ENSG00000223972	DDX11L1	5.95086123103747	-0.754521920565589	34.8263359049794	5.07859015412786e-118	8.52879962883673e-115	252.915166020207	0.059649136908401	Junction	Hippocampus
chrY:13324707-13326220:-	chrY	13324707	13326220	1514	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.58014355401908	-0.312425378688628	34.6658526013421	1.8532617719214602e-117	3.0773307606926e-114	251.730224829441	0.0515678091745302	Junction	Hippocampus
chrY:13336336-13355002:-	chrY	13336336	13355002	18667	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.14071755485619	-0.606151358991038	34.6334998816774	2.4068091181242703e-117	3.95208754125419e-114	251.459329097312	0.0554741465855449	Junction	Hippocampus
chrY:19732166-19732583:-	chrY	19732166	19732583	418	ENSG00000223972.5	ENSG00000223972	DDX11L1	5.91154011696105	-0.748910286700109	34.5035481681131	6.885426525190211e-117	1.11819326769089e-113	250.448358196954	0.0639484401362903	Junction	Hippocampus
chrY:19715740-19715822:-	chrY	19715740	19715822	83	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.47179070835117	-0.395962125973773	34.4779477360814	8.471632442243941e-117	1.36083883570063e-113	250.286662681043	0.0723272113361777	Junction	Hippocampus
chrY:2975245-2975510:+	chrY	2975245	2975510	266	ENSG00000223972.5	ENSG00000223972	DDX11L1	5.60212295815951	-0.917844470282817	34.4111717391098	1.4554073539444e-116	2.31275183220773e-113	249.710331913491	0.100043726242568	Junction	Hippocampus
chrY:12793202-12810178:+	chrY	12793202	12810178	16977	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.46931020199128	-0.361709670511055	34.3781825285123	1.9018626353030098e-116	2.99005178399595e-113	249.521830026219	0.0958555774518352	Junction	Hippocampus
chrY:13355399-13355922:-	chrY	13355399	13355922	524	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.03044086863821	-0.0218908928464156	34.1876236319558	8.94382032270677e-116	1.3913195184956802e-112	248.076684639275	0.0756490296728627	Junction	Hippocampus
chrY:19731931-19732045:-	chrY	19731931	19732045	115	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.6370499487461	-0.263987020192833	34.1123592551008	1.6505179552410999e-115	2.53794251827311e-112	247.482272109309	0.0456514624388098	Junction	Hippocampus
chrY:19739663-19741317:-	chrY	19739663	19741317	1655	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.92226204836984	-0.098055984504241	34.1112268854147	1.66581243079421e-115	2.53794251827311e-112	247.483734849176	0.0448961882980044	Junction	Hippocampus
chrY:12811782-12812829:+	chrY	12811782	12812829	1048	ENSG00000223972.5	ENSG00000223972	DDX11L1	5.94017152997477	-0.695396721911213	34.0670440614018	2.38770526330548e-115	3.60065953706467e-112	247.091897177447	0.0478957649523869	Junction	Hippocampus
chrY:12857662-12859278:+	chrY	12857662	12859278	1617	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.2839630083976	0.159168406911108	33.9779795088527	4.93726117275147e-115	7.370183890443461e-112	246.464363173136	0.0537078426657658	Junction	Hippocampus
chrY:13396973-13410992:-	chrY	13396973	13410992	14020	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.1236817247604	-0.554249322709329	33.9567793897804	5.8701574782611e-115	8.675153527673381e-112	246.2530008453	0.0603280843380663	Junction	Hippocampus
chrY:13251188-13260277:-	chrY	13251188	13260277	9090	ENSG00000223972.5	ENSG00000223972	DDX11L1	5.61831288421898	-0.895061825362377	33.9471434805151	6.35069611003005e-115	9.29238885073942e-112	246.13874397901	0.0450294548854931	Junction	Hippocampus
chrY:13326351-13335562:-	chrY	13326351	13335562	9212	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.32404311316914	-0.483175084250918	33.9423114218863	6.60631139358044e-115	9.57163846067541e-112	246.154079422408	0.043691022717497	Junction	Hippocampus
chrY:12816345-12818419:+	chrY	12816345	12818419	2075	ENSG00000223972.5	ENSG00000223972	DDX11L1	7.22025310050724	0.153206145168808	33.9406569616697	6.69618053759626e-115	9.607653830758511e-112	246.173877046498	0.0433855130694558	Junction	Hippocampus
chrY:12904982-12907536:+	chrY	12904982	12907536	2555	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.92468290141529	-0.0547417740233637	33.8271209269104	1.69386129948093e-114	2.4069769065624e-111	245.285798624696	0.0834319080871366	Junction	Hippocampus
chrY:12810819-12811634:+	chrY	12810819	12811634	816	ENSG00000223972.5	ENSG00000223972	DDX11L1	6.80839866522225	-0.0917485085155477	33.703891371502	4.64659428406586e-114	6.53992656834656e-111	244.325083944195	0.0681735146355536	Junction	Hippocampus
chrY:19732743-19735351:-	chrY	19732743	19735351	2609	ENSG00000223972.5	ENSG00000223972	DDX11L1	5.89865975123861	-0.761255597446505	33.6787492291106	5.71021609077484e-114	7.96111862980254e-111	244.081099583883	0.048293249808121	Junction	Hippocampus
