Feature	gencodeID	Symbol	ensemblID	Chrom	logFC	t	adj.P.Val	Female_Pval	Female_FDR	Type
ENSG00000249859.8	ENSG00000249859.8	PVT1	ENSG00000249859	chr8	0.318213024782889	4.06669749734829	0.0251085290973895	0.23558244444033727	0.452628111093435	gene
ENSG00000084734.8	ENSG00000084734.8	GCKR	ENSG00000084734	chr2	0.336827827875894	4.0615940402994	0.0251085290973895	0.25566461770139615	0.452628111093435	gene
ENSG00000066294.14	ENSG00000066294.14	CD84	ENSG00000066294	chr1	-0.45309867898699	-4.06958815106669	0.0251085290973895	0.29101911610221276	0.4527955207420376	gene
ENSG00000171659.13	ENSG00000171659.13	GPR34	ENSG00000171659	chrX	-0.508755531063174	-4.0614521838526	0.0251085290973895	0.21175270272029678	0.452628111093435	gene
ENSG00000183160.8	ENSG00000183160.8	TMEM119	ENSG00000183160	chr12	-0.461601368541255	-4.08153614280529	0.0251085290973895	0.3342903886383195	0.46148675014480056	gene
ENSG00000110934.10	ENSG00000110934.10	BIN2	ENSG00000110934	chr12	-0.392831569429755	-4.08394813798844	0.0251085290973895	0.305773598098191	0.4586603971472865	gene
ENSG00000224081.8	ENSG00000224081.8	LINC01057	ENSG00000224081	chr1	0.286414005318408	4.08591003263339	0.0251085290973895	0.11114257911570535	0.4496399362916132	gene
ENSG00000262837.1	ENSG00000262837.1		ENSG00000262837	chr17	0.370990831209818	4.07984087482831	0.0251085290973895	0.0714467016118976	0.36009137612396397	gene
ENSG00000264707.1	ENSG00000264707.1	L3MBTL4-AS1	ENSG00000264707	chr18	-0.624170815590713	-4.02858149147103	0.0275012789809406	0.17809015704007303	0.45033645093775104	gene
ENSG00000205784.2	ENSG00000205784.2	ARRDC5	ENSG00000205784	chr19	-0.483377905945416	-4.02310696755497	0.0276618346113003	0.12589289440515583	0.45033645093775104	gene
ENSG00000197992.6	ENSG00000197992.6	CLEC9A	ENSG00000197992	chr12	-0.650918712643779	-3.99630978248346	0.0293719618833205	0.2983548408687773	0.4529242162586258	gene
ENSG00000260563.3	ENSG00000260563.3		ENSG00000260563	chr17	0.249885614988927	3.99418635985802	0.0293719618833205	0.35981138267434476	0.4673838579068808	gene
ENSG00000198286.9	ENSG00000198286.9	CARD11	ENSG00000198286	chr7	-0.456828153548681	-3.98409011218326	0.0299201102294003	0.37584215718182956	0.4676215969948764	gene
ENSG00000235387.2	ENSG00000235387.2	LINC00961	ENSG00000235387	chr9	0.310937022423697	3.97850990503487	0.03014389517084	0.16325555582937873	0.45033645093775104	gene
ENSG00000283652.1	ENSG00000283652.1	WDFY4	ENSG00000283652	chr10	-0.365861357535787	-3.97282365190954	0.0303877107202305	0.4023435913389711	0.4742083337373188	gene
ENSG00000086544.2	ENSG00000086544.2	ITPKC	ENSG00000086544	chr19	0.252756009524494	3.96079221301476	0.031315064917381	0.21796550921124086	0.452628111093435	gene
ENSG00000053501.12	ENSG00000053501.12	USE1	ENSG00000053501	chr19	-0.120798574792731	-3.95336412089968	0.0314591265051449	0.25566461770139615	0.452628111093435	gene
ENSG00000270048.1	ENSG00000270048.1		ENSG00000270048	chr12	0.200950686844527	3.94990211041835	0.0314591265051449	0.3189487819056227	0.46148675014480056	gene
ENSG00000184574.9	ENSG00000184574.9	LPAR5	ENSG00000184574	chr12	-0.393920802106351	-3.94033908392242	0.0318329865715015	0.1794796582553711	0.45033645093775104	gene
ENSG00000078579.8	ENSG00000078579.8	FGF20	ENSG00000078579	chr8	-0.587315935059688	-3.94009361897131	0.0318329865715015	0.4989392196230572	0.4989392196230572	gene
ENSG00000118579.12	ENSG00000118579.12	MED28	ENSG00000118579	chr4	0.0881654892499299	3.92430449676024	0.0320977816446339	0.13723138559752385	0.45033645093775104	gene
ENSG00000265996.1	ENSG00000265996.1	MIR3671	ENSG00000265996	chr1	-0.52911588948175	-3.9307919239264	0.0320977816446339	0.24051992484345402	0.452628111093435	gene
ENSG00000174226.8	ENSG00000174226.8	SNX31	ENSG00000174226	chr8	0.481789982369278	3.93072087738058	0.0320977816446339	0.32085029319571856	0.46148675014480056	gene
ENSG00000078401.6	ENSG00000078401.6	EDN1	ENSG00000078401	chr6	0.455903671847338	3.92391244022652	0.0320977816446339	0.29284513260824924	0.4527955207420376	gene
ENSG00000073737.16	ENSG00000073737.16	DHRS9	ENSG00000073737	chr2	-0.625326560577286	-3.91881143162826	0.0320977816446339	0.11419426953437795	0.4496399362916132	gene
ENSG00000020577.13	ENSG00000020577.13	SAMD4A	ENSG00000020577	chr14	0.181562252064614	3.91854763304351	0.0320977816446339	0.40646428606055895	0.4742083337373188	gene
ENSG00000173391.8	ENSG00000173391.8	OLR1	ENSG00000173391	chr12	-0.572258308417033	-3.88772601800588	0.0357512414859346	0.09053470514002537	0.4009487818602695	gene
ENSG00000229007.1	ENSG00000229007.1	EXOSC3P1	ENSG00000229007	chr21	0.38576873306504	3.8765558072991	0.0368880026629186	0.15048739484728513	0.45033645093775104	gene
ENSG00000137841.11	ENSG00000137841.11	PLCB2	ENSG00000137841	chr15	-0.30307127973922	-3.8601971372046	0.0388324224557728	0.2712928381634705	0.452628111093435	gene
ENSG00000182578.13	ENSG00000182578.13	CSF1R	ENSG00000182578	chr5	-0.36624185081105	-3.85680913515125	0.0388855713260199	0.14195637260196436	0.45033645093775104	gene
ENSG00000265798.6	ENSG00000265798.6		ENSG00000265798	chr17	-0.408653132585021	-3.85368370635985	0.0389043394717724	0.47561722268197054	0.4989392196230572	gene
ENSG00000095585.16	ENSG00000095585.16	BLNK	ENSG00000095585	chr10	-0.481117039415049	-3.84477288821377	0.0398041660679629	0.38191111909669967	0.4676215969948764	gene
ENSG00000213073.4	ENSG00000213073.4		ENSG00000213073	chr6	0.189156819443217	3.83730928938548	0.0400623959496907	0.2608213008048182	0.452628111093435	gene
ENSG00000184060.10	ENSG00000184060.10	ADAP2	ENSG00000184060	chr17	-0.294436954754108	-3.83635493175339	0.0400623959496907	0.4862125845860769	0.4989392196230572	gene
ENSG00000173575.19	ENSG00000173575.19	CHD2	ENSG00000173575	chr15	0.0873062299500799	3.83354986475108	0.0400623959496907	0.1492481968457311	0.45033645093775104	gene
ENSG00000162711.16	ENSG00000162711.16	NLRP3	ENSG00000162711	chr1	-0.230930371709322	-3.82403665255488	0.0402482934552106	0.3440235280828794	0.46148675014480056	gene
ENSG00000077420.15	ENSG00000077420.15	APBB1IP	ENSG00000077420	chr10	-0.416175588213971	-3.81919158140674	0.0402482934552106	0.37988482216513536	0.4676215969948764	gene
ENSG00000236963.6	ENSG00000236963.6	LINC01141	ENSG00000236963	chr1	-0.435212045355122	-3.82003159413127	0.0402482934552106	0.14679029526487175	0.45033645093775104	gene
ENSG00000112096.16	ENSG00000112096.16	SOD2	ENSG00000112096	chr6	0.252847993848339	3.80885295352584	0.041438444090533	0.26953313416921487	0.452628111093435	gene
ENSG00000278982.1	ENSG00000278982.1		ENSG00000278982	chr10	-0.50586684211328	-3.79611943774088	0.0427593456024583	0.08544066937526157	0.4009487818602695	gene
ENSG00000232872.2	ENSG00000232872.2	CTAGE3P	ENSG00000232872	chr13	0.298450654991094	3.79526624678476	0.0427593456024583	0.3095133508812393	0.45880802601219	gene
ENSG00000224934.2	ENSG00000224934.2		ENSG00000224934	chr10	0.12916564914299	3.7895262772089	0.0428378563933742	0.29101911610221276	0.4527955207420376	gene
ENSG00000164691.16	ENSG00000164691.16	TAGAP	ENSG00000164691	chr6	-0.467342423285839	-3.78364712157663	0.0433760572363314	0.2290870280280186	0.452628111093435	gene
ENSG00000271605.5	ENSG00000271605.5	MILR1	ENSG00000271605	chr17	-0.400724258435363	-3.76657359814062	0.0445297523365045	0.37988482216513536	0.4676215969948764	gene
ENSG00000235750.9	ENSG00000235750.9	KIAA0040	ENSG00000235750	chr1	0.483568722637842	3.7718988725832	0.0445297523365045	0.17809015704007303	0.45033645093775104	gene
ENSG00000080854.14	ENSG00000080854.14	IGSF9B	ENSG00000080854	chr11	0.340450383985169	3.76925669752138	0.0445297523365045	0.3538611290476919	0.46444273187509566	gene
ENSG00000253475.1	ENSG00000253475.1		ENSG00000253475	chr8	0.280230315985363	3.76740533192636	0.0445297523365045	0.4862125845860769	0.4989392196230572	gene
ENSG00000102287.17	ENSG00000102287.17	GABRE	ENSG00000102287	chrX	0.521214621365381	3.75455581292591	0.0460610786456622	0.25566461770139615	0.452628111093435	gene
ENSG00000197921.5	ENSG00000197921.5	HES5	ENSG00000197921	chr1	-0.516713595246277	-3.75267750294657	0.0460610786456622	0.4147363873716454	0.47942004411768185	gene
ENSG00000168918.13	ENSG00000168918.13	INPP5D	ENSG00000168918	chr2	-0.284748724047271	-3.74694077205576	0.0462124652168737	0.47561722268197054	0.4989392196230572	gene
ENSG00000169991.10	ENSG00000169991.10	IFFO2	ENSG00000169991	chr1	0.162641875059064	3.739117290998	0.0463304210287357	0.05211964771860004	0.28552502663233065	gene
ENSG00000140678.16	ENSG00000140678.16	ITGAX	ENSG00000140678	chr16	-0.397543862749332	-3.73382783376431	0.0463971664929529	0.1739624825429107	0.45033645093775104	gene
ENSG00000186818.12	ENSG00000186818.12	LILRB4	ENSG00000186818	chr19	-0.421246337565955	-3.73176408397026	0.0463971664929529	0.1808759546138537	0.45033645093775104	gene
ENSG00000104517.12	ENSG00000104517.12	UBR5	ENSG00000104517	chr8	0.0734714664569566	3.72917259566442	0.0464504580206655	0.44396411548003206	0.4989392196230572	gene
ENSG00000141574.7	ENSG00000141574.7	SECTM1	ENSG00000141574	chr17	0.636192042433062	3.7182689031422	0.0471041773565199	0.11013844421866176	0.4496399362916132	gene
ENSG00000229865.1	ENSG00000229865.1	RPL31P54	ENSG00000229865	chr13	-0.363555867403133	-3.7174698608519	0.0471041773565199	0.4989392196230572	0.4989392196230572	gene
ENSG00000140443.13	ENSG00000140443.13	IGF1R	ENSG00000140443	chr15	0.154846834338853	3.70778445043345	0.0471041773565199	0.43766966076366015	0.49681420951550614	gene
ENSG00000249087.6	ENSG00000249087.6	ZNF436-AS1	ENSG00000249087	chr1	0.145783340881153	3.71289026352104	0.0471041773565199	0.09228186249164932	0.4009487818602695	gene
ENSG00000265113.1	ENSG00000265113.1		ENSG00000265113	chr16	0.42869230335005	3.7083197299641	0.0471041773565199	0.25056168330719025	0.452628111093435	gene
ENSG00000103811.15	ENSG00000103811.15	CTSH	ENSG00000103811	chr15	-0.254402385137193	-3.70861211413918	0.0471041773565199	0.47138348061864505	0.4989392196230572	gene
ENSG00000230177.1	ENSG00000230177.1		ENSG00000230177	chr6	0.176440652871735	3.71094405833379	0.0471041773565199	0.3859733816465646	0.4676215969948764	gene
ENSG00000162618.12	ENSG00000162618.12	ADGRL4	ENSG00000162618	chr1	0.25390290473042	3.69920909648261	0.0482508420758961	0.26255200897789543	0.452628111093435	gene
ENST00000473185.1	ENSG00000133048.12	CHI3L1	ENSG00000133048	chr1	0.988715758334842	5.34718939452257	0.0073278735728446	0.058657654277202195	0.27056211968832833	transcript
ENST00000540372.5	ENSG00000166428.12	PLD4	ENSG00000166428	chr14	-1.20407488876954	-5.34408374857569	0.0073278735728446	0.49257495733581524	0.49257495733581524	transcript
ENST00000399220.2	ENSG00000168329.13	CX3CR1	ENSG00000168329	chr3	-1.03517893949932	-5.2873441613589	0.0073278735728446	0.2677791687401013	0.46252765509653865	transcript
ENST00000550948.1	ENSG00000110876.9	SELPLG	ENSG00000110876	chr12	-0.532257047794005	-5.14251389203001	0.0110993556197011	0.19668154983213687	0.3793210504633144	transcript
ENST00000295256.9	ENSG00000163106.10	HPGDS	ENSG00000163106	chr4	-0.711722809606675	-4.97454884540497	0.0172581027871429	0.17533156376753856	0.3793210504633144	transcript
ENST00000624667.1	ENSG00000280237.2	MIR4697HG	ENSG00000280237	chr11	0.385112087766694	4.93847484395176	0.0172581027871429	0.1996426581385865	0.3793210504633144	transcript
ENST00000302632.3	ENSG00000169313.9	P2RY12	ENSG00000169313	chr3	-0.718251709854648	-4.93086249671446	0.0172581027871429	0.4544855784282811	0.4841870755537224	transcript
ENST00000325602.5	ENSG00000181631.6	P2RY13	ENSG00000181631	chr3	-0.651510512343917	-4.84283289510302	0.0226868906711377	0.4587035452614212	0.4841870755537224	transcript
ENST00000374161.7	ENSG00000128815.18	WDFY4	ENSG00000128815	chr10	-0.854726886589997	-4.7772964486491	0.0244854753010601	0.35188553248478016	0.4841870755537224	transcript
ENST00000534609.5	ENSG00000172243.17	CLEC7A	ENSG00000172243	chr12	-0.773303638348446	-4.78191757512867	0.0244854753010601	0.4523784879351781	0.4841870755537224	transcript
ENST00000521793.1	ENSG00000253988.1	RP11-489O18.1	ENSG00000253988	chr8	-0.776346095148058	-4.7400376512181	0.0263542150682727	0.4523784879351781	0.4841870755537224	transcript
ENST00000545202.1	ENSG00000255980.1	AP000439.1	ENSG00000255980	chr11	-0.794423898144026	-4.65145274869426	0.0333292592140158	0.3538611290476919	0.4841870755537224	transcript
ENST00000460156.1	ENSG00000177628.15	GBA	ENSG00000177628	chr1	-0.46814840928335	-4.65045886629355	0.0333292592140158	0.05268899993134873	0.27056211968832833	transcript
ENST00000629305.2	ENSG00000204120.14	GIGYF2	ENSG00000204120	chr2	0.152099607447601	4.60808481179184	0.0351545907550624	0.07514455880810049	0.27056211968832833	transcript
ENST00000468596.1	ENSG00000169313.9	P2RY12	ENSG00000169313	chr3	-0.778114298550057	-4.51869680346131	0.0455414727632282	0.37181307445348794	0.4841870755537224	transcript
ENST00000472064.1	ENSG00000133048.12	CHI3L1	ENSG00000133048	chr1	1.0803232542941	4.49060364842689	0.0485974265890885	0.08544066937526157	0.27056211968832833	transcript
ENST00000268389.5	ENSG00000140749.8	IGSF6	ENSG00000140749	chr16	-0.493184213694	-4.47585757374595	0.0490756322720285	0.1767074570034063	0.3793210504633144	transcript
e213773	ENSG00000168329.13	CX3CR1	ENSG00000168329	chr3	-0.84247295566785	-5.47869535660985	0.0058750140588178	0.39004818576266553	0.4874814030348298	exon
e1101596	ENSG00000130589.16	HELZ2	ENSG00000130589	chr20	0.62004844591629	5.52499552725114	0.0058750140588178	0.23886786484751726	0.43558257707488446	exon
e542793	ENSG00000157303.10	SUSD3	ENSG00000157303	chr9	-0.676551211615307	-5.50976189444379	0.0058750140588178	0.4460654930836333	0.4874814030348298	exon
e542777	ENSG00000157303.10	SUSD3	ENSG00000157303	chr9	-0.676001793384891	-5.50299452168225	0.0058750140588178	0.4481683866610532	0.4874814030348298	exon
e542782	ENSG00000157303.10	SUSD3	ENSG00000157303	chr9	-0.677169490967769	-5.51691475975676	0.0058750140588178	0.44186431214222366	0.4874814030348298	exon
e542786	ENSG00000157303.10	SUSD3	ENSG00000157303	chr9	-0.780354467617642	-5.65006031339671	0.0058750140588178	0.21796550921124086	0.4334389936244139	exon
e406662	ENSG00000118689.14	FOXO3	ENSG00000118689	chr6	0.211708630192274	5.39473122531011	0.0067657502341317	0.06314257249724034	0.41095107126919445	exon
e406665	ENSG00000118689.14	FOXO3	ENSG00000118689	chr6	0.211655772294182	5.39313293560842	0.0067657502341317	0.062485990011553666	0.41095107126919445	exon
e733419	ENSG00000151148.13	UBE3B	ENSG00000151148	chr12	0.150504480839417	5.28850785642633	0.0075690522096829	0.3170520238541845	0.4518902408956193	exon
e732440	ENSG00000110876.9	SELPLG	ENSG00000110876	chr12	-0.52721159524692	-5.28995556518873	0.0075690522096829	0.1492481968457311	0.4250571842118725	exon
e677457	ENSG00000080854.14	IGSF9B	ENSG00000080854	chr11	0.540626611605752	5.30660462920502	0.0075690522096829	0.280176331445291	0.45126138480696637	exon
e213771	ENSG00000168329.13	CX3CR1	ENSG00000168329	chr3	-0.804357102250786	-5.31952920978032	0.0075690522096829	0.40440261309944286	0.4874814030348298	exon
e769216	ENSG00000165821.11	SALL2	ENSG00000165821	chr14	-0.486975987335622	-5.15409484391852	0.0133540541061509	0.38394065635919405	0.4874814030348298	exon
e406668	ENSG00000118689.14	FOXO3	ENSG00000118689	chr6	0.207898220621824	5.13999863309963	0.0133540541061509	0.08796019079707645	0.41095107126919445	exon
e213763	ENSG00000168329.13	CX3CR1	ENSG00000168329	chr3	-0.766220874772298	-5.04821556533551	0.0152554434988306	0.39004818576266553	0.4874814030348298	exon
e213765	ENSG00000168329.13	CX3CR1	ENSG00000168329	chr3	-0.766220874772298	-5.04821556533551	0.0152554434988306	0.39004818576266553	0.4874814030348298	exon
e141613	ENSG00000196843.15	ARID5A	ENSG00000196843	chr2	0.634820598976092	5.03305463419877	0.0155258795817251	0.11419426953437795	0.41095107126919445	exon
e1137207	ENSG00000159958.5	TNFRSF13C	ENSG00000159958	chr22	-0.552318672859886	-5.02337619101361	0.0155258795817251	0.49681768886861666	0.49681768886861666	exon
e590190	ENSG00000108219.14	TSPAN14	ENSG00000108219	chr10	0.255513665431024	4.99247937331171	0.0165851223907397	0.06859027838935475	0.41095107126919445	exon
e806479	ENSG00000166428.12	PLD4	ENSG00000166428	chr14	-0.674393564376097	-4.99009278964053	0.0165851223907397	0.4946962481099661	0.49681768886861666	exon
e677508	ENSG00000080854.14	IGSF9B	ENSG00000080854	chr11	0.679487768311069	4.97036725914749	0.0174371895876193	0.11730516954011183	0.41095107126919445	exon
e590218	ENSG00000108219.14	TSPAN14	ENSG00000108219	chr10	0.233303646369414	4.95234575666507	0.0176530061049949	0.07290872692602669	0.41095107126919445	exon
e806508	ENSG00000166428.12	PLD4	ENSG00000166428	chr14	-0.659212774509465	-4.95065014914078	0.0176530061049949	0.4777351565809727	0.49365966180033843	exon
e457285	ENSG00000197093.10	GAL3ST4	ENSG00000197093	chr7	-0.432152537026404	-4.93207557717002	0.0185395374912758	0.35981138267434476	0.4874814030348298	exon
e677445	ENSG00000280237.2	MIR4697HG	ENSG00000280237	chr11	0.377239212165325	4.901749198548	0.0185977614592973	0.23886786484751726	0.43558257707488446	exon
e806480	ENSG00000166428.12	PLD4	ENSG00000166428	chr14	-0.720371400108405	-4.90170708710467	0.0185977614592973	0.2539576309698822	0.4435316371868365	exon
e518245	ENSG00000123908.11	AGO2	ENSG00000123908	chr8	0.158402980028789	4.9100970059828	0.0185977614592973	0.19229008883859489	0.4334389936244139	exon
e905054	ENSG00000197943.9	PLCG2	ENSG00000197943	chr16	-0.591695013344243	-4.84025649581853	0.0225231235284057	0.22269330543544036	0.4334389936244139	exon
e732443	ENSG00000110876.9	SELPLG	ENSG00000110876	chr12	-0.464320208542151	-4.82801272217677	0.0229379423620169	0.11522463999636384	0.41095107126919445	exon
e517792	ENSG00000253988.1		ENSG00000253988	chr8	-0.755479769289636	-4.81785575369927	0.0229379423620169	0.3440235280828794	0.47398797202530046	exon
e145814	ENSG00000115602.16	IL1RL1	ENSG00000115602	chr2	1.75927171339312	4.82339977808499	0.0229379423620169	0.07439354481777702	0.41095107126919445	exon
e145776	ENSG00000115602.16	IL1RL1	ENSG00000115602	chr2	1.75055616193528	4.79297534551032	0.0237740501908248	0.07364827519787975	0.41095107126919445	exon
e145804	ENSG00000115602.16	IL1RL1	ENSG00000115602	chr2	1.75055616193528	4.79297534551032	0.0237740501908248	0.07364827519787975	0.41095107126919445	exon
e732441	ENSG00000110876.9	SELPLG	ENSG00000110876	chr12	-0.478568092702913	-4.80347064988983	0.0237740501908248	0.08297559369369639	0.41095107126919445	exon
e687759	ENSG00000172243.17	CLEC7A	ENSG00000172243	chr12	-0.619354842991086	-4.75234901760505	0.0272377416796958	0.4904538765221498	0.49681768886861666	exon
e666597	ENSG00000149294.16	NCAM1	ENSG00000149294	chr11	0.288306585302229	4.7564967249698	0.0272377416796958	0.09316474323245333	0.41095107126919445	exon
e141612	ENSG00000196843.15	ARID5A	ENSG00000196843	chr2	0.523937363954502	4.73549309126414	0.0280617056554526	0.07743229497629346	0.41095107126919445	exon
e806488	ENSG00000166428.12	PLD4	ENSG00000166428	chr14	-0.796420630155333	-4.73795525528385	0.0280617056554526	0.16989615689866866	0.4250571842118725	exon
e213762	ENSG00000168329.13	CX3CR1	ENSG00000168329	chr3	-0.85586706569705	-4.7287531514703	0.0282867404801559	0.2660309726030978	0.45126138480696637	exon
e873837	ENSG00000140749.8	IGSF6	ENSG00000140749	chr16	-0.62034167744252	-4.72207170081864	0.0285191981108903	0.427214635669871	0.4874814030348298	exon
