Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE	Type	Region
NLGN4Y-201|ENST00000339174.9	chrY	14524574	14843647	319074	ENSG00000165246.15	ENSG00000165246	NLGN4Y	9.18506137579101	0.553424088366539	55.5666188255471	5.45450252677483e-175	2.40216291279164e-171	363.508076579606	0.154827927731244	Transcript	DLPFC
DDX3Y-201|ENST00000336079.8	chrY	12904868	12920478	15611	ENSG00000067048.17	ENSG00000067048	DDX3Y	9.85131862855944	2.76941827076225	54.4394767851686	3.25558855137422e-172	1.3714237546328099e-168	365.642035727995	0.0387473747038006	Transcript	DLPFC
NLGN4Y-205|ENST00000413217.1	chrY	14622181	14733549	111369	ENSG00000165246.15	ENSG00000165246	NLGN4Y	7.29183402616555	-0.490538264306671	53.2055000230747	4.0197223403011704e-169	1.62276190877958e-165	352.064802850108	0.0788068351871713	Transcript	DLPFC
USP9Y-201|ENST00000338981.7	chrY	12701231	12860839	159609	ENSG00000114374.13	ENSG00000114374	USP9Y	10.0185518325115	1.44512569822587	51.7296477912621	2.37792433707912e-165	9.21569332683685e-162	344.988202908225	0.0639831808602902	Transcript	DLPFC
UTY-206|ENST00000474365.1	chrY	13393152	13479504	86353	ENSG00000183878.16	ENSG00000183878	UTY	7.41866171123316	-0.519708787477901	51.490869152177	9.86905329898506e-165	3.6776647539694805e-161	343.54628392124	0.0629722630488827	Transcript	DLPFC
AGKP1-201|ENST00000455254.1	chrY	14639096	14640358	1263	ENSG00000226555.1	ENSG00000226555	AGKP1	7.19077466172167	-0.725107666164092	51.1220889923908	8.97850282177265e-164	3.22188585702188e-160	341.628534672791	0.040145539590589	Transcript	DLPFC
ENST00000566193|ENST00000566193.1	chrY	19691941	19694606	2666	ENSG00000260197.1	ENSG00000260197	ENSG00000260197	3.67543619567135	0.261531791750005	50.6514027789	1.53052480419216e-162	5.29605311530606e-159	357.412093287626	0.0655906740926432	Transcript	DLPFC
ZFY-202|ENST00000383052.5	chrY	2935281	2982506	47226	ENSG00000067646.12	ENSG00000067646	ZFY	9.10151368578701	1.07253722363968	49.941309125806	1.1469017600302698e-160	3.83175923192457e-157	335.90724952104	0.0960943033694511	Transcript	DLPFC
TXLNGY-203|ENST00000445715.6	chrY	19567382	19604120	36739	ENSG00000131002.14	ENSG00000131002	TXLNGY	7.27582141240075	-0.720607945205366	47.3525028434289	1.1703285300735001e-153	3.77969302072537e-150	321.652591136426	0.0790300803823521	Transcript	DLPFC
ANOS2P-203|ENST00000472227.5	chrY	13751656	13915824	164169	ENSG00000241859.7	ENSG00000241859	ANOS2P	6.53875830352436	-1.20991039047047	46.9046091191658	2.03929222949213e-152	6.37364340422688e-149	319.059383341735	0.0932928514700737	Transcript	DLPFC
NLGN4Y-206|ENST00000471252.1	chrY	14522638	14622497	99860	ENSG00000165246.15	ENSG00000165246	NLGN4Y	7.42339842688237	-0.502139943786732	46.5798669207124	1.6398032783612302e-151	4.9649143760582305e-148	317.371361162527	0.157750651335894	Transcript	DLPFC
EIF1AY-201|ENST00000361365.7	chrY	20575776	20593154	17379	ENSG00000198692.10	ENSG00000198692	EIF1AY	8.58894995616682	0.553997557761817	45.0496424219677	3.49155794406376e-147	1.02512141237712e-143	308.894577027264	0.298164252852127	Transcript	DLPFC
UTY-212|ENST00000545955.6	chrY	13248385	13480033	231649	ENSG00000183878.16	ENSG00000183878	UTY	9.45360294434043	1.11199068692969	44.9480758993523	6.82323511552761e-147	1.94438118786247e-143	308.375909477886	0.107928514976686	Transcript	DLPFC
TTTY14-212|ENST00000651355.1	chrY	18930471	19077383	146913	ENSG00000176728.10	ENSG00000176728	TTTY14	1.94200896933626	1.62659013390268	44.1012180398074	1.8980910491125102e-144	5.25434987332607e-141	319.678010532709	0.272546937104494	Transcript	DLPFC
UTY-204|ENST00000382893.2	chrY	13396302	13479978	83677	ENSG00000183878.16	ENSG00000183878	UTY	7.67016732134798	-0.281783906843411	43.7913274533924	1.5169693294001e-143	4.08267012185882e-140	301.356875992725	0.0844597404889113	Transcript	DLPFC
XIST-219|ENST00000648991.1	chrX	73823351	73844083	20733	ENSG00000229807.13	ENSG00000229807	XIST	-9.67335945440918	-2.49356083780661	-43.5371637256494	8.40678266084508e-143	2.20139556336205e-139	308.901823795425	0.147097153657806	Transcript	DLPFC
USP9Y-207|ENST00000471409.1	chrY	12856813	12860839	4027	ENSG00000114374.13	ENSG00000114374	USP9Y	2.87230009195323	0.32176942239511	43.0451479500414	2.3592133631203e-141	6.01524906121052e-138	311.364873978597	0.0542767710940804	Transcript	DLPFC
TTTY14-204|ENST00000452584.5	chrY	18932317	19075996	143680	ENSG00000176728.10	ENSG00000176728	TTTY14	4.98646604259916	-0.592380155584991	42.6310859064722	3.98366330103471e-140	9.89664538232439e-137	299.388754703297	0.0415895980241648	Transcript	DLPFC
TXLNGY-213|ENST00000592697.1	chrY	19597357	19604051	6695	ENSG00000131002.14	ENSG00000131002	TXLNGY	6.68961400184053	-1.0464785654651	42.5837973677152	5.50793653769439e-140	1.33413238816034e-136	294.032196094412	0.239615450357539	Transcript	DLPFC
DDX3Y-208|ENST00000493363.1	chrY	12904849	12909696	4848	ENSG00000067048.17	ENSG00000067048	DDX3Y	6.33996964809168	-1.31459659879725	42.4434632717637	1.44270122272179e-139	3.40927892846509e-136	293.090248815157	0.0601482186910622	Transcript	DLPFC
DDX3Y-203|ENST00000440554.1	chrY	12905738	12914649	8912	ENSG00000067048.17	ENSG00000067048	DDX3Y	8.05501250004563	0.0963995558340363	42.2851637526667	4.28573852692954e-139	9.88658653326546e-136	292.394181782284	0.034464109939309	Transcript	DLPFC
TXLNGY-207|ENST00000488280.1	chrY	19590753	19593651	2899	ENSG00000131002.14	ENSG00000131002	TXLNGY	6.24955387042301	-1.46230170199659	40.0156377286644	3.50551928194779e-132	7.89866865556646e-129	277.929027751233	0.248741485681689	Transcript	DLPFC
RPS4Y1-201|ENST00000250784.13	chrY	2841602	2867268	25667	ENSG00000129824.16	ENSG00000129824	RPS4Y1	9.82492584179989	1.75158920210397	39.7273570404902	2.76065792107206e-131	6.07896874220067e-128	276.760634689063	0.0511386076416863	Transcript	DLPFC
RPS4Y1-203|ENST00000477725.1	chrY	2854096	2866956	12861	ENSG00000129824.16	ENSG00000129824	RPS4Y1	6.83954181935026	-0.746231805663942	39.6075232797662	6.52830935990656e-131	1.40558852725028e-127	275.504855226549	0.0457347886990921	Transcript	DLPFC
UTY-222|ENST00000684326.1	chrY	13234581	13245366	10786	ENSG00000183878.16	ENSG00000183878	UTY	5.73712133999287	-1.67845537481381	38.7856988084269	2.49924966770618e-128	5.264071778363409e-125	269.924711157736	0.0359759836772294	Transcript	DLPFC
USP9Y-208|ENST00000493168.1	chrY	12702040	12721203	19164	ENSG00000114374.13	ENSG00000114374	USP9Y	6.62134031812187	-1.14159369095311	38.7724551420951	2.75242662185555e-128	5.67398107528384e-125	269.949384467746	0.064660698522078	Transcript	DLPFC
ENST00000652994|ENST00000652994.1	chrY	19744952	19759978	15027	ENSG00000288049.1	ENSG00000288049	ENSG00000288049	1.11648571442201	1.83667855010784	37.3174584195295	1.25502113278755e-123	2.53326015653166e-120	272.007033831467	0.0316393850619611	Transcript	DLPFC
TTTY14-209|ENST00000650923.1	chrY	18772947	19011342	238396	ENSG00000176728.10	ENSG00000176728	TTTY14	7.19440179020955	-0.398336145525882	36.7353869053182	9.84692591397163e-122	1.94703868969976e-118	256.399237247482	0.0684410310950913	Transcript	DLPFC
TMSB4Y-201|ENST00000284856.4	chrY	13703899	13706024	2126	ENSG00000154620.6	ENSG00000154620	TMSB4Y	6.95030362855906	-0.64832486456857	36.7071059047182	1.21845419322515e-121	2.36107179746396e-118	256.161987387592	0.0460597990495184	Transcript	DLPFC
TTTY10-203|ENST00000654569.1	chrY	20466492	20471144	4653	ENSG00000229236.3	ENSG00000229236	TTTY10	5.46692772027911	-2.04002525617761	36.4128896052499	1.1238502830609101e-120	2.13505110245501e-117	253.923138549162	0.0419572730266841	Transcript	DLPFC
NLGN4Y-209|ENST00000643089.1	chrY	14522573	14845639	323067	ENSG00000165246.15	ENSG00000165246	NLGN4Y	9.72265434407104	1.38956403713019	36.2444050865659	4.0301786956802606e-120	7.509152951289781e-117	253.176893031552	0.0787357421256534	Transcript	DLPFC
UTY-217|ENST00000682112.1	chrY	13234599	13480002	245404	ENSG00000183878.16	ENSG00000183878	UTY	8.08504446493912	-0.261148236130486	35.5370208312419	8.919627232308e-118	1.63057517600728e-114	248.094123841161	0.0279153416588107	Transcript	DLPFC
TTTY14-223|ENST00000663061.1	chrY	18872501	19056219	183719	ENSG00000176728.10	ENSG00000176728	TTTY14	5.55879082936008	-2.08371521966289	35.11765000525	2.25529867631876e-116	4.0465070027994904e-113	244.913589198781	0.0417386592660656	Transcript	DLPFC
ENST00000653234|ENST00000653234.1	chrY	19744756	19757342	12587	ENSG00000288049.1	ENSG00000288049	ENSG00000288049	5.92729067911943	-1.73330136106095	35.1070784220556	2.44731252707024e-116	4.3111857476869303e-113	244.893109291077	0.0366582919832771	Transcript	DLPFC
KDM5D-205|ENST00000447300.1	chrY	19721272	19744711	23440	ENSG00000012817.16	ENSG00000012817	KDM5D	7.33533560692112	-0.390307236098839	35.057116126076	3.6014537156610696e-116	6.23102942148161e-113	244.71802345569	0.360838705569554	Transcript	DLPFC
XIST-207|ENST00000445814.2	chrX	73827888	73833046	5159	ENSG00000229807.13	ENSG00000229807	XIST	-1.98228344097114	-0.628775608459507	-34.7247343602791	4.74386942696604e-115	8.06357931648923e-112	252.104828069413	0.0309219469543142	Transcript	DLPFC
ENST00000586015|ENST00000586015.1	chrY	19598188	19598757	570	ENSG00000267793.1	ENSG00000267793	ENSG00000267793	5.42468964784904	-1.9768451384818	34.6601597208283	7.84057305284859e-115	1.3097542102489501e-111	241.67324780425	0.413830075432627	Transcript	DLPFC
XIST-211|ENST00000635841.2	chrX	73820848	73850624	29777	ENSG00000229807.13	ENSG00000229807	XIST	-7.7320227868146	-3.1328911741937	-34.445936400979	4.16751353221062e-114	6.843763578115631e-111	245.896338552289	0.0452084982059727	Transcript	DLPFC
UTY-201|ENST00000329134.9	chrY	13323034	13480670	157637	ENSG00000183878.16	ENSG00000183878	UTY	3.72401498079475	-0.110450212936589	32.9541699148825	5.50954991599254e-109	8.89682120434475e-106	236.47665292115	0.296775430633936	Transcript	DLPFC
TTTY14-221|ENST00000658318.1	chrY	18877140	18879414	2275	ENSG00000176728.10	ENSG00000176728	TTTY14	6.12888540378922	-1.44879082994937	32.7311296906308	3.29012704041084e-108	5.225800470349591e-105	227.786358524583	0.274245994218002	Transcript	DLPFC
TTTY14-217|ENST00000652348.1	chrY	18806035	19077222	271188	ENSG00000176728.10	ENSG00000176728	TTTY14	7.70347584646548	0.160521907391001	32.5178506838686	1.82759580346395e-107	2.8560016484841104e-104	226.615290371788	0.045415044628637	Transcript	DLPFC
USP9Y-203|ENST00000426564.6	chrY	12709436	12860839	151404	ENSG00000114374.13	ENSG00000114374	USP9Y	8.3778027856642	2.06681820715678	32.3589145604647	6.58296389728781e-107	1.01239715250861e-103	229.326842013622	0.241835976930917	Transcript	DLPFC
PCDH11Y-202|ENST00000333703.8	chrY	5000226	5105444	105219	ENSG00000099715.15	ENSG00000099715	PCDH11Y	6.17656074546679	1.83972660350012	31.8331203909606	4.6708498771054e-105	7.07108285770294e-102	228.20364798408	0.27675728301988	Transcript	DLPFC
GYG2P1-206|ENST00000651802.1	chrY	12088010	12421378	333369	ENSG00000206159.13	ENSG00000206159	GYG2P1	3.33912928451489	-1.33877358751298	31.0230972037944	3.5517758061048e-102	5.2942223738751e-99	218.864211494863	0.207585336551221	Transcript	DLPFC
TTTY14-201|ENST00000324446.3	chrY	18872501	18878228	5728	ENSG00000176728.10	ENSG00000176728	TTTY14	2.38145616640075	-0.279875620818245	30.9980123555412	4.36753392512675e-102	6.41153980208607e-99	221.920119299243	0.0366862657863958	Transcript	DLPFC
UTY-203|ENST00000362096.8	chrY	13297441	13480670	183230	ENSG00000183878.16	ENSG00000183878	UTY	6.69613674544123	-0.384566727120371	30.1162869950174	6.57729301468095e-99	9.5113547105434e-96	208.307079316981	0.237341376422386	Transcript	DLPFC
ZFX-202|ENST00000338565.3	chrX	24172715	24211986	39272	ENSG00000005889.16	ENSG00000005889	ZFX	-0.706892984774642	3.85244675540084	-29.2960120579376	6.48716105120158e-96	9.24305970483556e-93	208.173863880789	0.334650837736054	Transcript	DLPFC
ANOS2P-201|ENST00000430079.5	chrY	13751793	13858594	106802	ENSG00000241859.7	ENSG00000241859	ANOS2P	4.57826587870533	-2.71209488136977	28.9685277628749	1.04094455760538e-94	1.46166719271406e-91	198.642163918095	0.329882763438704	Transcript	DLPFC
DDX3Y-209|ENST00000495478.1	chrY	12915496	12916353	858	ENSG00000067048.17	ENSG00000067048	DDX3Y	3.91137084065337	-0.544323299018893	28.8131397097002	3.90263062494998e-94	5.40168679985934e-91	201.987206915362	0.350574905182684	Transcript	DLPFC
NLGN4Y-210|ENST00000645399.1	chrY	14523967	14622220	98254	ENSG00000165246.15	ENSG00000165246	NLGN4Y	4.20746296364646	-3.05088076664122	28.437848642702	9.61087124311753e-93	1.31151844084954e-89	194.230115230344	0.107252133153135	Transcript	DLPFC
EIF1AY-203|ENST00000464196.5	chrY	20586718	20592630	5913	ENSG00000198692.10	ENSG00000198692	EIF1AY	1.50543303311613	-0.136827821956052	28.2172182697499	6.37102832474055e-92	8.57328044899253e-89	199.042579751998	0.150734258758977	Transcript	DLPFC
DDX3Y-205|ENST00000463199.1	chrY	12913008	12915227	2220	ENSG00000067048.17	ENSG00000067048	DDX3Y	6.01055914643748	-1.38712303837434	27.768920376589	3.02766157695289e-90	4.01841198449057e-87	189.323439422923	0.169269228429928	Transcript	DLPFC
PCDH11Y-209|ENST00000698927.1	chrY	5000296	5100265	99970	ENSG00000099715.15	ENSG00000099715	PCDH11Y	8.23500796233313	1.35980554524896	27.6122062361495	1.17424470507336e-89	1.53743541871821e-86	189.58949821433	0.0633413378387241	Transcript	DLPFC
TTTY14-213|ENST00000651396.1	chrY	18772947	19077074	304128	ENSG00000176728.10	ENSG00000176728	TTTY14	7.00953255552654	-0.935627125382208	27.4473076890287	4.90355259676503e-89	6.33460538660493e-86	186.761206240679	0.072302664059627	Transcript	DLPFC
UTY-208|ENST00000479713.1	chrY	13479042	13479923	882	ENSG00000183878.16	ENSG00000183878	UTY	4.83137769851063	-2.5048326634259	27.3824830170266	8.60834962201892e-89	1.09742865549759e-85	186.004456707673	0.152690852855579	Transcript	DLPFC
TTTY14-220|ENST00000657901.1	chrY	18872501	19076024	203524	ENSG00000176728.10	ENSG00000176728	TTTY14	5.56716264362301	-2.00379166346556	27.2192559358643	3.55862060216965e-88	4.4777614662729e-85	184.776048400398	0.0626319181020695	Transcript	DLPFC
UTY-210|ENST00000538878.6	chrY	13249856	13479665	229810	ENSG00000183878.16	ENSG00000183878	UTY	7.59736632190014	-0.560132301684843	27.1768336000503	5.14865134278889e-88	6.39541706795039e-85	184.561050664349	0.0220142473697225	Transcript	DLPFC
XIST-201|ENST00000416330.2	chrX	73820653	73826889	6237	ENSG00000229807.13	ENSG00000229807	XIST	-6.92789302745026	-3.50332341178284	-26.9392613914425	4.08978768129175e-87	5.01583985905057e-84	185.867835424185	0.0512945412675631	Transcript	DLPFC
ZFY-204|ENST00000449237.4	chrY	2935651	2981146	45496	ENSG00000067646.12	ENSG00000067646	ZFY	7.36655202491158	-0.439004050493884	26.9188379008993	4.88882229277944e-87	5.92085267878518e-84	182.453035669575	0.046724329670876	Transcript	DLPFC
TXLNGY-217|ENST00000688167.2	chrY	19567349	19568571	1223	ENSG00000131002.14	ENSG00000131002	TXLNGY	3.94414815175609	-2.47201915901918	26.8308776764899	1.05495869551188e-86	1.26188689000932e-83	181.482006284244	0.117271395396514	Transcript	DLPFC
DDX3Y-206|ENST00000469101.1	chrY	12912640	12913801	1162	ENSG00000067048.17	ENSG00000067048	DDX3Y	5.79206598482809	-1.64594509121211	26.6548826110507	4.92873977296024e-86	5.82360657466551e-83	180.202794434951	0.0902140062550568	Transcript	DLPFC
TTTY14-230|ENST00000669716.1	chrY	18872501	19056227	183727	ENSG00000176728.10	ENSG00000176728	TTTY14	4.54715349226651	-2.82450983573389	26.3934735538374	4.89754831776683e-85	5.71703206520232e-82	177.788573493239	0.0695205572289323	Transcript	DLPFC
DDX3Y-207|ENST00000472510.5	chrY	12912963	12914899	1937	ENSG00000067048.17	ENSG00000067048	DDX3Y	5.81216062615138	-1.71663209316027	26.2171029565135	2.31577743535451e-84	2.67108385900747e-81	176.55774332323	0.129848998574216	Transcript	DLPFC
NLGN4Y-207|ENST00000476359.1	chrY	14523746	14843726	319981	ENSG00000165246.15	ENSG00000165246	NLGN4Y	3.20281517803829	0.866861454156082	25.7587244714101	1.33431144670109e-82	1.52092667585853e-79	177.702262696619	0.0869038230179657	Transcript	DLPFC
ZFX-204|ENST00000379188.7	chrX	24149724	24216255	66532	ENSG00000005889.16	ENSG00000005889	ZFX	-0.665385480846633	4.93124307495996	-25.4918178599677	1.42884461589835e-81	1.6097429900600001e-78	175.037247708511	0.0966431634752399	Transcript	DLPFC
NLGN4Y-204|ENST00000382872.5	chrY	14522752	14845650	322899	ENSG00000165246.15	ENSG00000165246	NLGN4Y	4.96109888780776	1.23822075588469	25.4511786887515	2.0514574599686098e-81	2.2846162112809e-78	174.75981882662	0.0447816761426111	Transcript	DLPFC
USP9YP14-201|ENST00000430663.2	chrY	18481087	18487400	6314	ENSG00000227494.2	ENSG00000227494	USP9YP14	4.05515620985151	-3.08425969619617	25.3603805778199	4.60562830535288e-81	5.07079676419352e-78	168.995567751912	0.131520169084921	Transcript	DLPFC
KDM5DP1-201|ENST00000622542.1	chrY	20570222	20570519	298	ENSG00000277438.1	ENSG00000277438	KDM5DP1	4.20058125487939	-2.98236379616606	25.1775640223335	2.35293505363692e-80	2.56147383681768e-77	167.533637884681	0.12855447471108	Transcript	DLPFC
TTTY10-210|ENST00000666666.1	chrY	20506769	20575519	68751	ENSG00000229236.3	ENSG00000229236	TTTY10	5.47237104140017	-1.11325178323259	25.1003835686856	4.68923126790515e-80	5.048113767608819e-77	167.2929576649	0.255780794370817	Transcript	DLPFC
TTTY10-201|ENST00000455084.1	chrY	20465668	20519228	53561	ENSG00000229236.3	ENSG00000229236	TTTY10	5.02262759622885	-2.38039954696056	22.5052995025012	7.700508718501519e-70	8.198757018881051e-67	144.85214429189	0.182542117199085	Transcript	DLPFC
ENST00000651708|ENST00000651708.1	chrY	21825441	21846721	21281	ENSG00000286187.1	ENSG00000286187	ENSG00000286187	1.66937877282132	0.0446603902815858	22.3514691970401	3.16261793744961e-69	3.33064920351758e-66	147.075858563906	0.0578662099572035	Transcript	DLPFC
KDM5D-203|ENST00000415360.1	chrY	19707182	19708949	1768	ENSG00000012817.16	ENSG00000012817	KDM5D	5.27029188359675	-2.16417870713154	21.8587048841352	2.9543500833610503e-67	3.07786097716866e-64	139.226205167529	0.0575351306477327	Transcript	DLPFC
GYG2P1-207|ENST00000651835.1	chrY	12205716	12421587	215872	ENSG00000206159.13	ENSG00000206159	GYG2P1	3.78978814771599	-1.43084373818099	21.6867586012188	1.44463078997772e-66	1.48901476573789e-63	139.094270236286	0.267454924395714	Transcript	DLPFC
TTTY10-209|ENST00000662223.1	chrY	20465316	20575362	110047	ENSG00000229236.3	ENSG00000229236	TTTY10	5.78973325483488	-1.89163040904029	21.5545321477283	4.90228939713803e-66	4.99971594852536e-63	136.572254744308	0.176528149921539	Transcript	DLPFC
RPS4Y1-202|ENST00000430575.1	chrY	2841920	2866862	24943	ENSG00000129824.16	ENSG00000129824	RPS4Y1	8.11918429941355	0.70785547015285	21.3519141832213	3.1949386816631702e-65	3.22449186446855e-62	135.187686524529	0.2414984428338	Transcript	DLPFC
LINC00278-209|ENST00000685199.1	chrY	3002894	3059898	57005	ENSG00000231535.8	ENSG00000231535	LINC00278	4.46406106269619	-2.73576664179386	21.3029971103898	5.02529191605059e-65	5.01948951713721e-62	134.214204648922	0.0794347191346016	Transcript	DLPFC
KDM5D-202|ENST00000382806.6	chrY	19705420	19744761	39342	ENSG00000012817.16	ENSG00000012817	KDM5D	8.56251255083268	0.0886681882048195	20.9045896363923	2.02026891275889e-63	1.99734504509575e-60	130.907215026854	0.147272486722675	Transcript	DLPFC
LINC00278-206|ENST00000654222.1	chrY	3002887	3004026	1140	ENSG00000231535.8	ENSG00000231535	LINC00278	1.71640906724438	-0.918952453259592	20.7636912980029	7.475669936734891e-63	7.31618897808454e-60	132.330349205164	0.0564355283200939	Transcript	DLPFC
ZFY-203|ENST00000443793.1	chrY	2935505	2961286	25782	ENSG00000067646.12	ENSG00000067646	ZFY	4.767056566846	-2.35068404202062	20.5162551337596	7.457379207293259e-62	7.2253055663623e-59	127.32274464378	0.104640191079868	Transcript	DLPFC
USP9Y-202|ENST00000417071.1	chrY	12662537	12688255	25719	ENSG00000114374.13	ENSG00000114374	USP9Y	2.59989107894076	-0.634179563921845	20.3931479661257	2.3444715261501502e-61	2.2490213586696602e-58	128.846016553997	0.0387477111985973	Transcript	DLPFC
GYG2P1-205|ENST00000493160.5	chrY	12383189	12418294	35106	ENSG00000206159.13	ENSG00000206159	GYG2P1	2.62842688692906	-1.85043588255677	20.3545922610774	3.35661883119029e-61	3.1883929932976905e-58	127.496077331078	0.0624207522800281	Transcript	DLPFC
ARSD-AS1-201|ENST00000414053.1	chrX	2904904	2906081	1178	ENSG00000229851.1	ENSG00000229851	ARSD-AS1	2.96498713013637	-2.48910349495858	20.1292647580737	2.73710592655045e-60	2.57468659234583e-57	124.383340494938	0.0227228008377738	Transcript	DLPFC
LINC00279-204|ENST00000651511.1	chrY	8550518	8602535	52018	ENSG00000286217.2	ENSG00000286217	LINC00279	3.83184837581494	-1.5900986657775	19.9585303426286	1.34407881892662e-59	1.25216450584772e-56	123.284468830204	0.219421479574987	Transcript	DLPFC
