Feature,chr,Symbol,ensemblID,logFC,adj.P.Val,Type
ENSG00000280422.1,chr3,,ENSG00000280422,-0.255845728787179,0.0027962121550798,gene
ENSG00000175701.10,chr2,LINC00116,ENSG00000175701,0.155343401489377,0.0029592656987762,gene
ENSG00000230725.5,chr20,,ENSG00000230725,0.331815676569272,0.0029592656987762,gene
ENSG00000180438.15,chr3,TPRXL,ENSG00000180438,0.33916077665017,0.0030793390909282,gene
ENSG00000005020.12,chr7,SKAP2,ENSG00000005020,0.125076989706576,0.0035187668577408,gene
ENSG00000165066.12,chr8,NKX6-3,ENSG00000165066,0.377991809745396,0.0043581853828554,gene
ENSG00000266338.6,chr1,NBPF15,ENSG00000266338,0.145876031382391,0.0045778272896181,gene
ENSG00000215845.10,chr1,TSTD1,ENSG00000215845,0.189139527942541,0.0046647742159945,gene
ENSG00000173801.16,chr17,JUP,ENSG00000173801,-0.257870921483104,0.0046647742159945,gene
ENSG00000164211.12,chr5,STARD4,ENSG00000164211,0.162709278915548,0.0046677690783103,gene
ENSG00000161405.16,chr17,IKZF3,ENSG00000161405,-0.328441644174633,0.0049054427328974,gene
ENSG00000228623.4,chr9,ZNF883,ENSG00000228623,-0.135078286675609,0.0049111096634273,gene
ENSG00000143158.10,chr1,MPC2,ENSG00000143158,0.117424524793268,0.0050266626398382,gene
ENSG00000113161.15,chr5,HMGCR,ENSG00000113161,0.165349136745164,0.0050266626398382,gene
ENSG00000064666.14,chr19,CNN2,ENSG00000064666,-0.364737175628082,0.0056564909986533,gene
ENSG00000160051.11,chr1,IQCC,ENSG00000160051,0.127699781925122,0.0057553455990155,gene
ENSG00000160752.14,chr1,FDPS,ENSG00000160752,0.092450208811221,0.0057553455990155,gene
ENSG00000255642.1,chr12,PABPC1P4,ENSG00000255642,0.187779736949217,0.0064264765435829,gene
ENSG00000267470.5,chr19,ZNF571-AS1,ENSG00000267470,-0.158747749903349,0.0064617687610198,gene
ENSG00000121207.11,chr4,LRAT,ENSG00000121207,-0.270631153580153,0.006594589853483,gene
ENSG00000268686.1,chr19,,ENSG00000268686,0.36099114865074,0.006594589853483,gene
ENSG00000144028.14,chr2,SNRNP200,ENSG00000144028,-0.0614206289414036,0.006594589853483,gene
ENSG00000234975.6,chr1,FTH1P2,ENSG00000234975,-0.177258250131084,0.0067898733038488,gene
ENSG00000095209.11,chr9,TMEM38B,ENSG00000095209,-0.194755403396929,0.0070926233567611,gene
ENSG00000213079.9,chr6,SCAF8,ENSG00000213079,-0.0431238277185143,0.0070926233567611,gene
ENSG00000183283.15,chr12,DAZAP2,ENSG00000183283,-0.109003710447072,0.0071786162867931,gene
ENSG00000054277.13,chr1,OPN3,ENSG00000054277,0.196521016839603,0.0071786162867931,gene
ENSG00000081479.12,chr2,LRP2,ENSG00000081479,-0.546133020787066,0.007472564603457,gene
ENSG00000253159.2,chr5,PCDHGA12,ENSG00000253159,-0.183483684339004,0.007472564603457,gene
ENSG00000116661.9,chr1,FBXO2,ENSG00000116661,0.113487509347374,0.007472564603457,gene
ENSG00000171148.13,chr3,TADA3,ENSG00000171148,0.0750623701628424,0.0076967071039555,gene
ENSG00000160179.18,chr21,ABCG1,ENSG00000160179,-0.13605361528875,0.0081649652159041,gene
ENSG00000178761.14,chr15,FAM219B,ENSG00000178761,0.065110209796798,0.0083336815560027,gene
ENSG00000104904.12,chr19,OAZ1,ENSG00000104904,0.0900040248315986,0.008397752158091,gene
ENSG00000175984.14,chr1,DENND2C,ENSG00000175984,-0.167534611108042,0.0084016988757274,gene
ENSG00000160808.9,chr3,MYL3,ENSG00000160808,-0.279283705123368,0.0084562945241128,gene
ENSG00000172817.3,chr8,CYP7B1,ENSG00000172817,-0.196095722902687,0.0086802745671748,gene
ENSG00000124613.8,chr6,ZNF391,ENSG00000124613,0.148290939551519,0.0088754865644456,gene
ENSG00000163251.3,chr2,FZD5,ENSG00000163251,-0.243383647615404,0.0090731362911212,gene
ENSG00000159214.12,chr1,CCDC24,ENSG00000159214,0.139794677826469,0.0097556995888021,gene
ENSG00000153094.21,chr2,BCL2L11,ENSG00000153094,-0.149612961683741,0.0100626030994886,gene
ENSG00000189134.3,chr6,NKAPL,ENSG00000189134,0.165703310236041,0.0100626030994886,gene
ENSG00000228203.6,chr2,RNF144A-AS1,ENSG00000228203,0.20923013688946,0.0104436971377586,gene
ENSG00000228340.5,chr20,MIR646HG,ENSG00000228340,-0.319890440438909,0.0106188860084461,gene
ENSG00000196371.3,chr11,FUT4,ENSG00000196371,-0.12838403212769,0.0107955818951017,gene
ENSG00000186281.12,chr2,GPAT2,ENSG00000186281,0.295023203869497,0.0109377714942466,gene
ENSG00000105974.11,chr7,CAV1,ENSG00000105974,-0.225144666680249,0.0109739160280926,gene
ENSG00000180777.13,chr18,ANKRD30B,ENSG00000180777,0.211101360439848,0.0109934812428969,gene
ENSG00000101160.13,chr20,CTSZ,ENSG00000101160,-0.133323626131964,0.010998500011019,gene
ENSG00000167182.13,chr17,SP2,ENSG00000167182,-0.143889080412948,0.010998500011019,gene
ENSG00000162373.12,chr1,BEND5,ENSG00000162373,0.13666788568767,0.010998500011019,gene
ENSG00000255622.3,chr5,PCDHB17P,ENSG00000255622,-0.142357434340074,0.010998500011019,gene
ENSG00000145681.10,chr5,HAPLN1,ENSG00000145681,0.210004037006527,0.010998500011019,gene
ENSG00000225778.5,chr10,PROSER2-AS1,ENSG00000225778,-0.326818698197,0.010998500011019,gene
ENSG00000198740.8,chr17,ZNF652,ENSG00000198740,-0.17317780802162,0.010998500011019,gene
ENSG00000233435.2,chr10,AGGF1P2,ENSG00000233435,-0.316724897294247,0.010998500011019,gene
ENSG00000117594.9,chr1,HSD11B1,ENSG00000117594,-0.337608291934661,0.010998500011019,gene
ENSG00000155367.15,chr1,PPM1J,ENSG00000155367,0.215930203250484,0.011069055352138,gene
ENSG00000223558.1,chr7,TRIM60P17,ENSG00000223558,-0.338155053300544,0.0112715415496427,gene
ENSG00000197081.12,chr6,IGF2R,ENSG00000197081,-0.0809260613401165,0.0112715415496427,gene
ENSG00000166800.9,chr11,LDHAL6A,ENSG00000166800,0.52366722647413,0.01137135202657,gene
ENSG00000237172.3,chr16,B3GNT9,ENSG00000237172,-0.189881888521083,0.0114246744004015,gene
ENSG00000248008.2,chr12,NRAV,ENSG00000248008,0.138694072401812,0.0115525683868875,gene
ENSG00000160439.15,chr19,RDH13,ENSG00000160439,0.105097866440615,0.0116265624680294,gene
ENSG00000206535.7,chr3,LNP1,ENSG00000206535,0.134769188698212,0.0116265624680294,gene
ENSG00000130770.17,chr1,ATPIF1,ENSG00000130770,0.0991936966094075,0.0117615330135883,gene
ENSG00000153982.10,chr17,GDPD1,ENSG00000153982,0.0913291707773677,0.0125755811607101,gene
ENSG00000068831.18,chr11,RASGRP2,ENSG00000068831,0.13893040810911,0.0139614709100425,gene
ENSG00000164741.14,chr8,DLC1,ENSG00000164741,-0.104482360914903,0.0140788949815521,gene
ENSG00000121769.7,chr1,FABP3,ENSG00000121769,0.213267011957336,0.0141289600495816,gene
ENSG00000163347.5,chr3,CLDN1,ENSG00000163347,0.201973806885396,0.0141289600495816,gene
ENSG00000235944.7,chr7,ZNF815P,ENSG00000235944,0.135040833192335,0.0142392683944403,gene
ENSG00000162931.11,chr1,TRIM17,ENSG00000162931,0.224957352347879,0.0147118707423176,gene
ENSG00000112972.14,chr5,HMGCS1,ENSG00000112972,0.154874191858126,0.0147751433064548,gene
ENSG00000136436.14,chr17,CALCOCO2,ENSG00000136436,-0.121126979150681,0.0147751433064548,gene
ENSG00000149294.16,chr11,NCAM1,ENSG00000149294,-0.0978415629106097,0.0147751433064548,gene
ENSG00000155330.9,chr16,C16orf87,ENSG00000155330,0.123431725927946,0.0147751433064548,gene
ENSG00000231453.1,chr2,LINC01305,ENSG00000231453,0.318724668360643,0.0149143243225379,gene
ENSG00000189159.15,chr17,HN1,ENSG00000189159,0.144891949423585,0.0149143243225379,gene
ENSG00000152760.9,chr1,TCTEX1D1,ENSG00000152760,0.196061316784052,0.0150836876956606,gene
ENSG00000205572.9,chr5,SERF1B,ENSG00000205572,0.342928585972668,0.0150859618491092,gene
ENSG00000116885.18,chr1,OSCP1,ENSG00000116885,0.0976219125007892,0.0151373054642316,gene
ENSG00000130520.10,chr19,LSM4,ENSG00000130520,0.0868534716325717,0.0153038150815557,gene
ENSG00000254221.2,chr5,PCDHGB1,ENSG00000254221,0.133989532388959,0.0153038150815557,gene
ENSG00000143164.15,chr1,DCAF6,ENSG00000143164,0.123296569720533,0.0154086941732618,gene
ENSG00000165899.10,chr12,OTOGL,ENSG00000165899,0.220201851335338,0.0154766976749954,gene
ENSG00000179909.15,chr19,ZNF154,ENSG00000179909,0.107983908923451,0.0155964749894446,gene
ENSG00000198315.10,chr6,ZKSCAN8,ENSG00000198315,-0.0910206012373423,0.0155964749894446,gene
ENSG00000177599.12,chr19,ZNF491,ENSG00000177599,-0.105587795291815,0.0156167568052163,gene
ENSG00000162639.15,chr1,HENMT1,ENSG00000162639,0.111390323385909,0.0158186630668139,gene
ENSG00000126883.16,chr9,NUP214,ENSG00000126883,-0.0914434861414884,0.0158186630668139,gene
ENSG00000164244.20,chr5,PRRC1,ENSG00000164244,-0.0907618868403031,0.0162831357704,gene
ENSG00000124614.13,chr6,RPS10,ENSG00000124614,0.139468359470759,0.0163696986351735,gene
ENSG00000101017.13,chr20,CD40,ENSG00000101017,-0.223709084021141,0.0167989492871297,gene
ENSG00000120278.15,chr6,PLEKHG1,ENSG00000120278,-0.154541251969509,0.0168780832732613,gene
ENSG00000119703.13,chr14,ZC2HC1C,ENSG00000119703,0.124628948798886,0.0169110529472238,gene
ENSG00000215190.9,chr6,LINC00680,ENSG00000215190,0.13877324653729,0.0169110529472238,gene
ENSG00000163046.15,chr2,ANKRD30BL,ENSG00000163046,0.724100381433227,0.0170110826742576,gene
ENSG00000170074.19,chr5,FAM153A,ENSG00000170074,0.289067665597795,0.0170110826742576,gene
ENSG00000116350.16,chr1,SRSF4,ENSG00000116350,-0.0578121991122784,0.0170110826742576,gene
ENSG00000173812.10,chr17,EIF1,ENSG00000173812,-0.0946203524235812,0.0173400487097671,gene
ENSG00000156253.6,chr21,RWDD2B,ENSG00000156253,0.15350917823957,0.0175505402507087,gene
ENSG00000127324.8,chr12,TSPAN8,ENSG00000127324,-0.490157503180761,0.0175505402507087,gene
ENSG00000269067.1,chr19,ZNF728,ENSG00000269067,-0.265317156827999,0.0175505402507087,gene
ENSG00000225451.1,chr7,,ENSG00000225451,-0.584961456727719,0.0175505402507087,gene
ENSG00000158806.13,chr8,NPM2,ENSG00000158806,0.185250795858229,0.0175505402507087,gene
ENSG00000091592.15,chr17,NLRP1,ENSG00000091592,0.108781364160217,0.0176186307301411,gene
ENSG00000275377.1,chr9,MIR1299,ENSG00000275377,0.198716685736972,0.0177137719228127,gene
ENSG00000070756.14,chr8,PABPC1,ENSG00000070756,-0.0870614412306191,0.0179866178575904,gene
ENSG00000124155.16,chr20,PIGT,ENSG00000124155,-0.128200667992301,0.0182860709161719,gene
ENSG00000139292.12,chr12,LGR5,ENSG00000139292,-0.391243201857518,0.0182860709161719,gene
ENSG00000157778.8,chr7,PSMG3,ENSG00000157778,0.110755971667457,0.0188829033430057,gene
ENSG00000188095.4,chr15,MESP2,ENSG00000188095,0.256833006826783,0.0188829033430057,gene
ENSG00000207205.1,chr1,RNVU1-15,ENSG00000207205,0.398559422865123,0.0188829033430057,gene
ENSG00000172301.10,chr17,COPRS,ENSG00000172301,0.110732108841162,0.0189497402517236,gene
ENSG00000075429.8,chr17,CACNG5,ENSG00000075429,-0.207950908931281,0.0193458569338648,gene
ENSG00000227745.1,chr2,,ENSG00000227745,0.724890512197995,0.019353353691527,gene
ENSG00000110975.8,chr12,SYT10,ENSG00000110975,0.26622311531218,0.019353353691527,gene
ENSG00000105393.15,chr19,BABAM1,ENSG00000105393,0.0789898064894103,0.0194066225030521,gene
ENSG00000189058.8,chr3,APOD,ENSG00000189058,-0.24299816386614,0.0194153347274727,gene
ENSG00000165282.13,chr9,PIGO,ENSG00000165282,-0.0997478869827207,0.0195530710768215,gene
ENSG00000084754.10,chr2,HADHA,ENSG00000084754,-0.0947570379698939,0.0195530710768215,gene
ENSG00000184731.5,chr2,FAM110C,ENSG00000184731,0.152742630413863,0.0195679547384043,gene
ENSG00000120729.9,chr5,MYOT,ENSG00000120729,-0.31004556411906,0.0197873976756846,gene
ENSG00000125637.15,chr2,PSD4,ENSG00000125637,-0.154479984146774,0.0197873976756846,gene
ENSG00000188493.14,chr19,C19orf54,ENSG00000188493,-0.206373226735561,0.0205148797256294,gene
ENSG00000145423.4,chr4,SFRP2,ENSG00000145423,-0.321005698548611,0.0205833376402236,gene
ENSG00000180776.15,chr13,ZDHHC20,ENSG00000180776,-0.184112698226792,0.0205833376402236,gene
ENSG00000201943.1,chr15,SNORD115-10,ENSG00000201943,0.251176934650834,0.0205833376402236,gene
ENSG00000104419.14,chr8,NDRG1,ENSG00000104419,-0.23494650332864,0.0205833376402236,gene
ENSG00000115226.9,chr2,FNDC4,ENSG00000115226,0.128899719586538,0.0207994037581482,gene
ENSG00000115468.11,chr2,EFHD1,ENSG00000115468,-0.296737236641278,0.0208807696537014,gene
ENSG00000196352.14,chr1,CD55,ENSG00000196352,-0.213716589714645,0.021506660334315,gene
ENSG00000261716.1,chr1,,ENSG00000261716,-0.16916645945331,0.0215381090478141,gene
ENSG00000281160.1,chr3,,ENSG00000281160,0.255242731176995,0.0216295572057708,gene
ENSG00000138722.9,chr4,MMRN1,ENSG00000138722,-0.375572111999963,0.0218005437739907,gene
ENSG00000065559.14,chr17,MAP2K4,ENSG00000065559,0.111445481274036,0.021984503814313,gene
ENSG00000229533.1,chr7,,ENSG00000229533,-0.377841833903506,0.0220797420239376,gene
ENSG00000128578.9,chr7,STRIP2,ENSG00000128578,0.11509846141715,0.0228539969775227,gene
ENSG00000143590.13,chr1,EFNA3,ENSG00000143590,0.179209943543542,0.0231049846078059,gene
ENSG00000256008.2,chr12,,ENSG00000256008,0.225549125435582,0.0231049846078059,gene
ENSG00000120437.8,chr6,ACAT2,ENSG00000120437,0.141651124864031,0.0237829375068999,gene
ENSG00000232411.1,chr2,,ENSG00000232411,0.309209517498494,0.0237829375068999,gene
ENSG00000163001.11,chr2,CFAP36,ENSG00000163001,0.099801633454686,0.0237829375068999,gene
ENSG00000181222.15,chr17,POLR2A,ENSG00000181222,-0.115654418909788,0.0239492012158206,gene
ENSG00000218227.3,chr5,,ENSG00000218227,0.159719152909012,0.0239492012158206,gene
ENSG00000230387.2,chr20,,ENSG00000230387,0.437092222577305,0.0239492012158206,gene
ENSG00000184999.11,chr11,SLC22A10,ENSG00000184999,0.199883883530413,0.0239492012158206,gene
ENSG00000198901.13,chr15,PRC1,ENSG00000198901,0.111624302992459,0.0241941877612076,gene
ENSG00000136068.14,chr3,FLNB,ENSG00000136068,-0.138626113535792,0.024236188187038,gene
ENSG00000126216.13,chr13,TUBGCP3,ENSG00000126216,-0.0630567569560973,0.0242934398841894,gene
ENSG00000234719.8,chr16,,ENSG00000234719,0.612675657177045,0.024509509128279,gene
ENSG00000170049.9,chr17,KCNAB3,ENSG00000170049,0.153837232745854,0.024509509128279,gene
ENSG00000273604.1,chr17,C17orf96,ENSG00000273604,0.212824762712584,0.024509509128279,gene
ENSG00000257986.1,chr14,,ENSG00000257986,0.278124187126349,0.024509509128279,gene
ENSG00000117395.11,chr1,EBNA1BP2,ENSG00000117395,0.0834753406962597,0.0247670401679843,gene
ENSG00000184678.10,chr1,HIST2H2BE,ENSG00000184678,-0.187426022622198,0.0248165943649981,gene
ENSG00000163374.19,chr1,YY1AP1,ENSG00000163374,-0.0649576351057595,0.0251637508608625,gene
ENSG00000129355.6,chr19,CDKN2D,ENSG00000129355,0.126605591901899,0.0260640696369357,gene
ENSG00000271815.1,chr5,,ENSG00000271815,0.244108719523131,0.0260640696369357,gene
ENSG00000163069.12,chr4,SGCB,ENSG00000163069,-0.0847720144526396,0.0260825276901812,gene
ENSG00000237773.5,chr7,,ENSG00000237773,-0.242590604188246,0.0260825276901812,gene
ENSG00000152034.10,chr6,MCHR2,ENSG00000152034,0.249955973865447,0.0264027342445124,gene
ENSG00000184117.11,chr22,NIPSNAP1,ENSG00000184117,0.0930745214530123,0.0264027342445124,gene
ENSG00000182134.15,chr1,TDRKH,ENSG00000182134,0.071969111986041,0.0264027342445124,gene
ENSG00000237190.3,chr5,CDKN2AIPNL,ENSG00000237190,0.096992780863711,0.0264027342445124,gene
ENSG00000143630.9,chr1,HCN3,ENSG00000143630,0.142816217668683,0.0264027342445124,gene
ENSG00000170629.14,chr7,DPY19L2P2,ENSG00000170629,0.148203443174513,0.0265155637125557,gene
ENSG00000182944.17,chr22,EWSR1,ENSG00000182944,-0.0473153736105398,0.0265155637125557,gene
ENSG00000227799.1,chr2,,ENSG00000227799,0.221503437318538,0.0266925779255942,gene
ENSG00000214193.9,chr1,SH3D21,ENSG00000214193,0.152449171003277,0.0268875409225287,gene
ENSG00000196569.11,chr6,LAMA2,ENSG00000196569,-0.141619575403842,0.0268875409225287,gene
ENSG00000170743.16,chr11,SYT9,ENSG00000170743,-0.123089776061163,0.0268921483260372,gene
ENSG00000224295.2,chr11,OLFM5P,ENSG00000224295,0.384274670146928,0.0268921483260372,gene
ENSG00000263878.1,chr18,DLGAP1-AS4,ENSG00000263878,0.194903704610223,0.02702889130282,gene
ENSG00000058272.16,chr12,PPP1R12A,ENSG00000058272,0.0751208297554773,0.02702889130282,gene
ENSG00000047346.12,chr15,FAM214A,ENSG00000047346,-0.0968719137725797,0.02702889130282,gene
ENSG00000260691.5,chr9,ANKRD20A1,ENSG00000260691,0.203294698442888,0.0274546236523276,gene
ENSG00000226137.5,chr17,BAIAP2-AS1,ENSG00000226137,0.134650754559371,0.0274546236523276,gene
ENSG00000185909.14,chr3,KLHDC8B,ENSG00000185909,0.119259114901163,0.0274546236523276,gene
ENSG00000120693.13,chr13,SMAD9,ENSG00000120693,-0.202560298641015,0.0274623125243021,gene
ENSG00000204677.10,chr5,FAM153C,ENSG00000204677,0.22369938920453,0.0278440099460072,gene
ENSG00000090971.4,chr19,NAT14,ENSG00000090971,0.115113077067855,0.0284785150121523,gene
ENSG00000174007.7,chr3,CEP19,ENSG00000174007,0.132367431761993,0.0286735489805161,gene
ENSG00000140522.11,chr15,RLBP1,ENSG00000140522,0.262172511286861,0.0287334097853354,gene
ENSG00000166171.12,chr10,DPCD,ENSG00000166171,0.109732426119705,0.0287486935841639,gene
ENSG00000123416.15,chr12,TUBA1B,ENSG00000123416,0.133032661840817,0.0290834344526672,gene
ENSG00000158747.13,chr1,NBL1,ENSG00000158747,0.150733063114749,0.0292226442290817,gene
ENSG00000105193.8,chr19,RPS16,ENSG00000105193,-0.135388285587129,0.029370572171185,gene
ENSG00000174521.7,chr19,TTC9B,ENSG00000174521,0.168349883118016,0.0298690454218413,gene
ENSG00000270111.2,chr10,,ENSG00000270111,0.227933563826676,0.0298690454218413,gene
ENSG00000121316.10,chr12,PLBD1,ENSG00000121316,-0.243826854059781,0.0304394415709493,gene
ENSG00000127445.13,chr19,PIN1,ENSG00000127445,0.109625695582384,0.0307391285660788,gene
ENSG00000130775.15,chr1,THEMIS2,ENSG00000130775,-0.212846773877333,0.030857272902368,gene
ENSG00000104472.9,chr8,CHRAC1,ENSG00000104472,-0.172022345371885,0.030857272902368,gene
ENSG00000141504.11,chr17,SAT2,ENSG00000141504,0.0708461793572386,0.0309589863496553,gene
ENSG00000272556.2,chr7,GTF2IP13,ENSG00000272556,-0.260710891639048,0.0309589863496553,gene
ENSG00000100814.17,chr14,CCNB1IP1,ENSG00000100814,0.0802222582657992,0.0309892448856199,gene
ENSG00000188674.10,chr2,C2orf80,ENSG00000188674,0.181601722367696,0.0311379307182684,gene
ENSG00000150867.13,chr10,PIP4K2A,ENSG00000150867,-0.264338803189723,0.0313880468852554,gene
ENSG00000248673.1,chr5,LINC01331,ENSG00000248673,0.264005727666701,0.0313880468852554,gene
ENSG00000115806.12,chr2,GORASP2,ENSG00000115806,-0.0564106314956025,0.0319415537302996,gene
ENSG00000182534.13,chr17,MXRA7,ENSG00000182534,0.109513754401835,0.0319415537302996,gene
ENSG00000277840.1,chr12,,ENSG00000277840,-0.190040280484416,0.0319415537302996,gene
ENSG00000154736.5,chr21,ADAMTS5,ENSG00000154736,0.145430056109509,0.0319415537302996,gene
ENSG00000100908.13,chr14,EMC9,ENSG00000100908,0.092517943364613,0.0319415537302996,gene
ENSG00000182158.14,chr7,CREB3L2,ENSG00000182158,-0.170544052706435,0.0319415537302996,gene
ENSG00000152291.13,chr2,TGOLN2,ENSG00000152291,-0.0517496616009133,0.0319415537302996,gene
ENSG00000158882.13,chr1,TOMM40L,ENSG00000158882,0.084061017889358,0.0321779254391839,gene
ENSG00000248942.1,chr5,LINC01335,ENSG00000248942,0.408712706845515,0.0324545011818303,gene
ENSG00000143420.17,chr1,ENSA,ENSG00000143420,0.0739898672557656,0.0324545011818303,gene
ENSG00000260296.1,chr4,,ENSG00000260296,0.157732955688101,0.0324545011818303,gene
ENSG00000084207.15,chr11,GSTP1,ENSG00000084207,-0.106205552632361,0.0324696450454327,gene
ENSG00000131943.17,chr19,C19orf12,ENSG00000131943,0.0828914324760767,0.0324696450454327,gene
ENSG00000181873.12,chr1,IBA57,ENSG00000181873,-0.0778583412359044,0.0324696450454327,gene
ENSG00000146223.14,chr6,RPL7L1,ENSG00000146223,0.053200994006967,0.0324696450454327,gene
ENSG00000130035.6,chr12,GALNT8,ENSG00000130035,0.0986157079012151,0.0324696450454327,gene
ENSG00000109670.13,chr4,FBXW7,ENSG00000109670,0.145665561884331,0.0324696450454327,gene
ENSG00000248858.7,chr8,,ENSG00000248858,-0.124942941839624,0.0324696450454327,gene
ENSG00000101222.12,chr20,SPEF1,ENSG00000101222,0.199931139054188,0.0324696450454327,gene
ENSG00000135093.12,chr12,USP30,ENSG00000135093,-0.0764176024320037,0.0324696450454327,gene
ENSG00000152377.13,chr5,SPOCK1,ENSG00000152377,-0.113893228073836,0.0324966615606836,gene
ENSG00000185386.14,chr22,MAPK11,ENSG00000185386,0.135412777589091,0.0330550294419098,gene
ENSG00000232320.6,chr2,,ENSG00000232320,0.171279618885157,0.0330550294419098,gene
ENSG00000085117.11,chr11,CD82,ENSG00000085117,-0.223029371039402,0.0330550294419098,gene
ENSG00000159140.18,chr21,SON,ENSG00000159140,-0.0607816125131433,0.0330550294419098,gene
ENSG00000173660.11,chr1,UQCRH,ENSG00000173660,0.114237892378974,0.0331530733979083,gene
ENSG00000146007.10,chr5,ZMAT2,ENSG00000146007,0.0908901633799064,0.0335638903359859,gene
ENSG00000117713.18,chr1,ARID1A,ENSG00000117713,-0.0890412044779778,0.0335638903359859,gene
ENSG00000159915.12,chr19,ZNF233,ENSG00000159915,0.140917769952822,0.0335638903359859,gene
ENSG00000112981.4,chr5,NME5,ENSG00000112981,0.132628260597451,0.0335638903359859,gene
ENSG00000167733.13,chr19,HSD11B1L,ENSG00000167733,0.135378601158573,0.0338779416281699,gene
ENSG00000223756.6,chr11,TSSC2,ENSG00000223756,-0.306399940998193,0.0339424217719139,gene
ENSG00000166922.8,chr15,SCG5,ENSG00000166922,0.130743529039039,0.0339424217719139,gene
ENSG00000197111.15,chr12,PCBP2,ENSG00000197111,-0.0824155503284913,0.0342229040695202,gene
ENSG00000240859.1,chr7,,ENSG00000240859,0.185585650395228,0.0342229040695202,gene
ENSG00000125895.5,chr20,TMEM74B,ENSG00000125895,0.185737914368406,0.0342229040695202,gene
ENSG00000027697.13,chr6,IFNGR1,ENSG00000027697,-0.139011713968561,0.0346094950527795,gene
ENSG00000213160.9,chr2,KLHL23,ENSG00000213160,0.0959402664506791,0.034772262045745,gene
