Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
chr1:46678637-46683299:-,chr1,46678637,46683299,4663,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.154735661165796,2.46662836536543,-3.63247201947021,0.0003227016182147,0.0333587039217983,-2.133989633139,0.0439411117287126,Junction,DLPFC
chr1:48736453-48742622:-,chr1,48736453,48742622,6170,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.191287620519392,1.7946608361901,4.18394621641537,3.62656394526021e-05,0.0066763022596145,0.101744248749391,0.0643431517477971,Junction,DLPFC
chr1:51447106-51447934:-,chr1,51447106,51447934,829,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.421319209673057,-0.96685928885009,-4.27654868431786,2.45156709662628e-05,0.0048414311148985,1.22835668885927,0.084750295518821,Junction,DLPFC
chr1:77734417-77736055:-,chr1,77734417,77736055,1639,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.0870922572368147,3.91962584092078,3.69042628640261,0.0002595329092391,0.0292550728278128,-2.06039607131822,0.0910021404897956,Junction,DLPFC
chr1:84563419-84563734:-,chr1,84563419,84563734,316,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.234990054416813,0.539257163079353,-3.95948712367119,9.10017327526365e-05,0.0141927235752117,-0.494466675605717,0.0550625794496228,Junction,DLPFC
chr1:85823590-85823684:-,chr1,85823590,85823684,95,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.310500935975189,0.667777113826135,3.90862374814316,0.0001114521673399,0.0165266307648127,-0.669336110956079,0.0280614862644597,Junction,DLPFC
chr1:85874703-85875276:-,chr1,85874703,85875276,574,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.289377801307721,0.704864191933656,4.06093128868138,6.03524675808254e-05,0.0102083614296724,-0.102635881897159,0.0458262114172151,Junction,DLPFC
chr1:89121984-89125862:-,chr1,89121984,89125862,3879,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.502150850562046,-1.21400801438604,-3.97751215842908,8.46501490613232e-05,0.0133805311502733,0.142703647303033,0.0427381728327738,Junction,DLPFC
chr1:89193413-89195296:-,chr1,89193413,89195296,1884,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.386869699406423,-1.09366659789792,-3.59322067077755,0.0003734087310427,0.0361204061449209,-1.30705559537834,0.0375227529835252,Junction,DLPFC
chr1:92513971-92536036:-,chr1,92513971,92536036,22066,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.302664922219366,-0.65481150949842,3.53769193502194,0.0004580303520701,0.0408498600565925,-1.60688686499415,0.0249441983390666,Junction,DLPFC
chr1:108650389-108651029:-,chr1,108650389,108651029,641,ENSG00000223972.5,ENSG00000223972,DDX11L1,0.14104807590423,1.39956669641897,3.57192803447738,0.0004039552985032,0.0378706847108504,-2.09427324168892,0.104404676511355,Junction,DLPFC
chr1:109323122-109324898:-,chr1,109323122,109324898,1777,ENSG00000223972.5,ENSG00000223972,DDX11L1,-0.126681867179496,4.91341060004597,-3.88665631259989,0.0001215694581358,0.0175223648749385,-1.40072726355225,0.0562213484931801,Junction,DLPFC
