,Length,gencodeID,ensemblID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,logFC,AveExpr,t,P.Value,adj.P.Val,B,Permutation
ENSG00000105559.11,3851,ENSG00000105559.11,ENSG00000105559,protein_coding,PLEKHA4,57664.0,InGen,0.134167234397802,11,ENST00000355496.9|ENST00000263265.10|ENST00000597129.1|ENST00000601146.1|ENST00000593696.1|ENST00000597406.1|ENST00000595867.1|ENST00000594195.1|ENST00000596713.5|ENST00000596982.1|ENST00000594100.1,0.650150855900174,0.0419603489144764,5.15003916424736,1.23054742826291e-06,0.0025222866240949,4.96702254857058,04
ENSG00000236882.7,2061,ENSG00000236882.7,ENSG00000236882,lincRNA,LINC01554,,InGen,0.155840283458434,3,ENST00000357880.7|ENST00000436592.5|ENST00000620167.1,0.934354016326515,-0.568232496953719,5.12242965536187,1.38356560703428e-06,0.0025996044784835,4.70309761797592,04
ENSG00000137198.9,2232,ENSG00000137198.9,ENSG00000137198,protein_coding,GMPR,2766.0,InGen,0.527991581611552,4,ENST00000259727.4|ENST00000543191.5|ENST00000544145.1|ENST00000540478.1,0.398722901782831,1.55231201979534,5.08189504873737,1.642344133866e-06,0.0028484563989443,4.90792969140019,04
ENSG00000228058.1,654,ENSG00000228058.1,ENSG00000228058,lincRNA,,101927532.0,InGen,0.580203829816039,1,ENST00000445339.1,-0.79628435051537,-0.221122630361626,-5.00787077429818,2.24193771157257e-06,0.0036106406844876,4.27428919598979,04
ENSG00000076003.4,4118,ENSG00000076003.4,ENSG00000076003,protein_coding,MCM6,4175.0,InGen,1.94341160453028,3,ENST00000264156.2|ENST00000492091.1|ENST00000483902.1,0.211455952086209,4.20999120022576,4.9575787548141,2.76586637054581e-06,0.004157465937113,4.34176737122244,04
ENSG00000069535.13,2891,ENSG00000069535.13,ENSG00000069535,protein_coding,MAOB,4129.0,InGen,7.5557693332368,3,ENST00000378069.4|ENST00000487544.1|ENST00000468431.1,0.222420036643262,5.92447373100195,4.90731848390712,3.40778684684996e-06,0.0048022106272453,4.03333021174075,04
ENSG00000156313.12,7143,ENSG00000156313.12,ENSG00000156313,protein_coding,RPGR,6103.0,InGen,0.715845795529055,10,ENST00000318842.11|ENST00000339363.7|ENST00000476559.2|ENST00000482855.5|ENST00000474584.5|ENST00000494707.5|ENST00000378505.6|ENST00000494841.1|ENST00000464437.1|ENST00000470183.1,0.2170963480622,3.73632427757392,4.84639456686559,4.38180251180892e-06,0.0058115588961032,3.94326928892446,04
ENSG00000151503.12,9114,ENSG00000151503.12,ENSG00000151503,protein_coding,NCAPD3,23310.0,InGen,1.0002797714014,14,ENST00000526787.2|ENST00000534532.6|ENST00000534548.6|ENST00000525964.6|ENST00000525432.1|ENST00000527944.1|ENST00000530396.1|ENST00000534290.1|ENST00000533155.5|ENST00000528065.1|ENST00000525485.5|ENST00000534227.5|ENST00000526422.2|ENST00000532445.1,-0.112228787197561,4.46789590617115,-4.82306409586879,4.82235913115625e-06,0.0060405406294544,3.79873693040894,04
ENSG00000166428.12,6874,ENSG00000166428.12,ENSG00000166428,protein_coding,PLD4,122618.0,InGen,0.201494422157037,6,ENST00000540372.5|ENST00000392593.8|ENST00000557573.1|ENST00000472901.1|ENST00000472702.1|ENST00000553861.1,-0.62630193591466,1.6574552568205,-4.80336481377715,5.22759703611959e-06,0.0060415253866083,3.84192111279983,04
ENSG00000197332.8,3383,ENSG00000197332.8,ENSG00000197332,lincRNA,,,InGen,0.0865610245110281,1,ENST00000344893.4,0.429668265418941,-0.709697771972998,4.79729235924758,5.35905032741237e-06,0.0060415253866083,3.48697720027348,04
ENSG00000154764.5,4579,ENSG00000154764.5,ENSG00000154764,protein_coding,WNT7A,7476.0,InGen,0.880249078570776,3,ENST00000285018.4|ENST00000489346.1|ENST00000497808.1,-0.381538324815358,3.26624876119884,-4.76578197183331,6.09440065579663e-06,0.0060449569235605,3.68044287465231,04
ENSG00000082497.11,5467,ENSG00000082497.11,ENSG00000082497,protein_coding,SERTAD4,56256.0,InGen,1.01700727156572,4,ENST00000367012.3|ENST00000490620.5|ENST00000482421.1|ENST00000483884.1,-0.302433452888753,3.75947249566134,-4.76392868796089,6.14057277681895e-06,0.0060449569235605,3.63502377760198,04
ENSG00000127954.12,11245,ENSG00000127954.12,ENSG00000127954,protein_coding,STEAP4,79689.0,InGen,0.0282117154555614,3,ENST00000380079.8|ENST00000301959.9|ENST00000414498.1,1.2044874676788,-0.691024467368963,4.76289757672775,6.16640835773687e-06,0.0060449569235605,3.42466080909131,04
ENSG00000225193.5,396,ENSG00000225193.5,ENSG00000225193,transcribed_processed_pseudogene,RPS12P26,,InGen,1.57857783034238,1,ENST00000492017.3,0.296899469795812,0.575412877880548,4.73996736361493,6.76898077278211e-06,0.0063190335291675,3.54633137995654,04
ENSG00000172987.12,4421,ENSG00000172987.12,ENSG00000172987,protein_coding,HPSE2,60495.0,InGen,0.86718259475797,6,ENST00000404542.5|ENST00000370549.5|ENST00000370552.7|ENST00000628193.2|ENST00000370546.5|ENST00000614306.1,-0.456439107237783,3.2159829492161,-4.72467844856152,7.20209258462787e-06,0.0063190335291675,3.52847344093899,04
ENSG00000140463.13,4149,ENSG00000140463.13,ENSG00000140463,protein_coding,BBS4,585.0,InGen,1.93251702488143,18,ENST00000395205.6|ENST00000566400.5|ENST00000268057.8|ENST00000565160.5|ENST00000561914.5|ENST00000563600.5|ENST00000569440.5|ENST00000566938.5|ENST00000567279.5|ENST00000562084.5|ENST00000569338.5|ENST00000566829.1|ENST00000564239.1|ENST00000569001.1|ENST00000562219.1|ENST00000569151.1|ENST00000566197.1|ENST00000568535.1,0.124573031540616,4.36320572695768,4.72179374903607,7.28677304112988e-06,0.0063190335291675,3.41182938553308,04
ENSG00000162814.10,6515,ENSG00000162814.10,ENSG00000162814,protein_coding,SPATA17,128153.0,InGen,0.116472868862615,5,ENST00000470448.5|ENST00000366933.4|ENST00000492747.2|ENST00000471021.1|ENST00000491809.1,0.378129971208718,0.777269489094287,4.69919722786834,7.98434252339989e-06,0.006494971722954,3.42141845685387,04
ENSG00000159403.15,5672,ENSG00000159403.15,ENSG00000159403,protein_coding,C1R,715.0,InGen,0.545186464663705,14,ENST00000542285.5|ENST00000540394.5|ENST00000602298.2|ENST00000536053.6|ENST00000535233.6|ENST00000543362.5|ENST00000540610.5|ENST00000543835.5|ENST00000541042.5|ENST00000543851.1|ENST00000540242.2|ENST00000538050.5|ENST00000545466.1|ENST00000536092.1,0.567883823688623,2.8614662484817,4.69440875763783,8.14026931114394e-06,0.006494971722954,3.4191222451808,04
ENSG00000183570.16,6828,ENSG00000183570.16,ENSG00000183570,protein_coding,PCBP3,54039.0,InGen,0.363668762388489,21,ENST00000465077.5|ENST00000400314.5|ENST00000472191.1|ENST00000594149.5|ENST00000628776.2|ENST00000593338.1|ENST00000609985.1|ENST00000594320.1|ENST00000610200.1|ENST00000423045.2|ENST00000400310.5|ENST00000400308.5|ENST00000400309.5|ENST00000449640.5|ENST00000481302.1|ENST00000498121.1|ENST00000549265.1|ENST00000400305.5|ENST00000400304.1|ENST00000468429.5|ENST00000475402.1,0.230832816499815,2.66346527762165,4.68799220509281,8.35384662995822e-06,0.006494971722954,3.40972723790069,04
ENSG00000102265.11,1541,ENSG00000102265.11,ENSG00000102265,protein_coding,TIMP1,7076.0,InGen,1.20089664207333,5,ENST00000218388.8|ENST00000456754.6|ENST00000377017.5|ENST00000441738.1|ENST00000445623.1,0.704099543033138,1.86437152655958,4.63885005506159,1.01796452089979e-05,0.0076506820175758,3.24577716213254,04
ENSG00000115423.18,13514,ENSG00000115423.18,ENSG00000115423,protein_coding,DNAH6,1768.0,InGen,1.14728845996968,6,ENST00000476689.5|ENST00000389394.7|ENST00000468661.1|ENST00000237449.10|ENST00000494025.1|ENST00000602588.1,0.159507044359134,5.32494632922506,4.62305851575589,1.08444329472205e-05,0.0078176159755493,2.96067708103072,04
ENSG00000181523.12,6713,ENSG00000181523.12,ENSG00000181523,protein_coding,SGSH,6448.0,InGen,0.539590169332821,17,ENST00000575484.1|ENST00000571156.1|ENST00000572257.5|ENST00000326317.10|ENST00000575282.5|ENST00000573150.5|ENST00000576856.1|ENST00000570923.1|ENST00000576941.5|ENST00000574505.5|ENST00000572208.5|ENST00000571051.5|ENST00000576707.5|ENST00000570427.1|ENST00000571675.5|ENST00000575188.5|ENST00000571075.1,0.221709770975574,3.20116799004001,4.61734397145323,1.10952105032856e-05,0.0078176159755493,3.11166505836125,04
ENSG00000106034.17,7705,ENSG00000106034.17,ENSG00000106034,protein_coding,CPED1,79974.0,InGen,0.363920983398547,10,ENST00000310396.9|ENST00000340646.9|ENST00000428526.5|ENST00000495036.5|ENST00000450913.6|ENST00000520801.5|ENST00000521774.1|ENST00000423795.5|ENST00000443817.1|ENST00000466055.1,-0.493103890247091,2.74740924654213,-4.60195791393511,1.179864649841e-05,0.0079870130484547,3.09552883084269,04
ENSG00000155366.16,4028,ENSG00000155366.16,ENSG00000155366,protein_coding,RHOC,389.0,InGen,1.18919113280429,19,ENST00000339083.11|ENST00000369633.6|ENST00000369642.7|ENST00000285735.6|ENST00000468093.5|ENST00000369638.6|ENST00000369637.5|ENST00000369636.6|ENST00000473074.1|ENST00000484280.6|ENST00000369632.6|ENST00000425265.6|ENST00000534717.5|ENST00000436685.6|ENST00000528831.5|ENST00000484054.3|ENST00000414971.1|ENST00000478447.1|ENST00000527563.1,0.324264334662263,3.58839201367085,4.59679742522571,1.20441053642374e-05,0.0079870130484547,3.00129177324035,04
ENSG00000227038.3,2574,ENSG00000227038.3,ENSG00000227038,transcribed_unprocessed_pseudogene,GTF2IP7,,InGen,0.0585772276242034,2,ENST00000434037.1|ENST00000436677.2,0.534588247432456,-1.4472775325883,4.58529665697082,1.26090524066349e-05,0.0080152967357889,2.57316865533489,04
ENSG00000100867.14,7556,ENSG00000100867.14,ENSG00000100867,protein_coding,DHRS2,10202.0,InGen,0.0221773531466396,10,ENST00000553896.5|ENST00000432832.6|ENST00000250383.10|ENST00000556701.5|ENST00000344777.11|ENST00000556729.1|ENST00000611765.4|ENST00000557535.5|ENST00000553600.1|ENST00000556550.1,0.551327813698003,-1.42236766469127,4.57787802071207,1.29869924676278e-05,0.0080152967357889,2.54820823468206,04
ENSG00000170959.14,13160,ENSG00000170959.14,ENSG00000170959,protein_coding,DCDC1,341019.0,InGen,0.0844531322559887,11,ENST00000444572.6|ENST00000303697.8|ENST00000406071.6|ENST00000483396.5|ENST00000597505.5|ENST00000429306.2|ENST00000437348.5|ENST00000342355.8|ENST00000534722.5|ENST00000534021.1|ENST00000452803.1,0.364035460298132,1.46113736316272,4.57468077272249,1.31532345422535e-05,0.0080152967357889,3.00926513443518,04
ENSG00000157303.10,1263,ENSG00000157303.10,ENSG00000157303,protein_coding,SUSD3,203328.0,InGen,0.277022057306998,5,ENST00000617293.4|ENST00000375472.7|ENST00000465709.5|ENST00000375469.5|ENST00000471462.2,-0.670994487602041,-0.367152210874423,-4.55799761223578,1.40546357059013e-05,0.0083392071384462,2.69871936330608,04
ENSG00000099968.17,7662,ENSG00000099968.17,ENSG00000099968,protein_coding,BCL2L13,23786.0,InGen,5.01226936605451,17,ENST00000399781.5|ENST00000399782.5|ENST00000337612.9|ENST00000418951.6|ENST00000538149.5|ENST00000543133.5|ENST00000611738.4|ENST00000616863.4|ENST00000618481.4|ENST00000317582.9|ENST00000498133.5|ENST00000464649.1|ENST00000493680.5|ENST00000355028.4|ENST00000399777.1|ENST00000479296.1|ENST00000485631.1,0.130769911470017,6.67008499715854,4.53577007864086,1.53488858631115e-05,0.0084194084508573,2.57414828501024,04
ENSG00000185269.11,3019,ENSG00000185269.11,ENSG00000185269,protein_coding,NOTUM,147111.0,InGen,0.0598409097655603,4,ENST00000409678.7|ENST00000477214.5|ENST00000425009.1|ENST00000489218.1,-0.633715277273945,-1.25783929955011,-4.53252961629335,1.55469418171285e-05,0.0084194084508573,2.36981388142964,04
ENSG00000159648.11,3103,ENSG00000159648.11,ENSG00000159648,protein_coding,TEPP,374739.0,InGen,0.0567992502266472,4,ENST00000290871.9|ENST00000441824.2|ENST00000569996.5|ENST00000562915.1,0.570096796521641,-1.46074680023711,4.53134503546708,1.56199579501524e-05,0.0084194084508573,2.3997118369846,04
ENSG00000249363.1,876,ENSG00000249363.1,ENSG00000249363,processed_pseudogene,,,InGen,0.239656918342692,1,ENST00000509592.1,0.42643079818032,-0.964573960598028,4.52932230758876,1.57454035898001e-05,0.0084194084508573,2.53899855872758,04
ENSG00000145623.12,7174,ENSG00000145623.12,ENSG00000145623,protein_coding,OSMR,9180.0,InGen,0.480137025701968,5,ENST00000502536.5|ENST00000274276.7|ENST00000513831.1|ENST00000509237.5|ENST00000508882.1,0.763175477220484,2.90224398066656,4.52436649649043,1.60568839928534e-05,0.0084194084508573,2.77880500098699,04
ENSG00000168329.13,3655,ENSG00000168329.13,ENSG00000168329,protein_coding,CX3CR1,1524.0,InGen,2.68878525424395,6,ENST00000399220.2|ENST00000542107.5|ENST00000541347.5|ENST00000358309.3|ENST00000435290.1|ENST00000412814.1,-0.812023238444021,4.30737089832571,-4.50823505862709,1.71125689726091e-05,0.0087690248323958,2.64158019748949,04
ENSG00000047457.13,7296,ENSG00000047457.13,ENSG00000047457,protein_coding,CP,1356.0,InGen,0.467539239759822,15,ENST00000481169.5|ENST00000479771.5|ENST00000460674.5|ENST00000264613.10|ENST00000494544.1|ENST00000474204.1|ENST00000473296.1|ENST00000463556.5|ENST00000490639.5|ENST00000497902.5|ENST00000462336.5|ENST00000489736.5|ENST00000497797.5|ENST00000471356.1|ENST00000455472.3,1.41543217540312,2.0215144360692,4.48827464501282,1.85119272340941e-05,0.0092752982966026,2.68541094643415,04
ENSG00000135697.9,2930,ENSG00000135697.9,ENSG00000135697,protein_coding,BCO1,53630.0,InGen,0.100312966558373,3,ENST00000258168.6|ENST00000563804.5|ENST00000564552.1,0.686384299232339,-0.511140007388813,4.47959905265045,1.91540440825833e-05,0.0093883963463044,2.48239568339085,04
ENSG00000143036.16,2869,ENSG00000143036.16,ENSG00000143036,protein_coding,SLC44A3,126969.0,InGen,0.491536021264882,10,ENST00000446120.6|ENST00000271227.10|ENST00000527077.5|ENST00000529450.5|ENST00000467909.5|ENST00000422520.6|ENST00000532427.5|ENST00000475883.5|ENST00000530397.1|ENST00000532670.1,0.527994854578849,1.82644839835181,4.46307789977153,2.0436848278346e-05,0.0098040344283376,2.60888990749875,04
ENSG00000110876.9,2494,ENSG00000110876.9,ENSG00000110876,protein_coding,SELPLG,6404.0,InGen,1.16826046504614,3,ENST00000550948.1|ENST00000388962.4|ENST00000228463.6,-0.619754628306145,2.70927353363753,-4.45178901403421,2.13606890785837e-05,0.0100337386803089,2.55052195022969,04
ENSG00000175318.11,4987,ENSG00000175318.11,ENSG00000175318,protein_coding,GRAMD2,196996.0,InGen,0.214906806644708,13,ENST00000309731.11|ENST00000567662.5|ENST00000565233.5|ENST00000567029.5|ENST00000564773.1|ENST00000564184.1|ENST00000564129.5|ENST00000568594.5|ENST00000567637.5|ENST00000570275.5|ENST00000562288.1|ENST00000563133.5|ENST00000569450.1,0.35612668727493,1.48557858240407,4.43515537107296,2.27957698574321e-05,0.0101727364739124,2.51093791082015,04
ENSG00000160233.7,5869,ENSG00000160233.7,ENSG00000160233,protein_coding,LRRC3,81543.0,InGen,0.123687737567803,1,ENST00000291592.5,0.525800635667875,-0.468438616218934,4.4347415039378,2.28326372412142e-05,0.0101727364739124,2.34210937721509,04
ENSG00000169313.9,1859,ENSG00000169313.9,ENSG00000169313,protein_coding,P2RY12,64805.0,InGen,5.19123623630441,2,ENST00000302632.3|ENST00000468596.1,-0.799992109750686,4.25041212149217,-4.43040780085493,2.32221572712307e-05,0.0101727364739124,2.35775792551912,04
ENSG00000197747.8,1543,ENSG00000197747.8,ENSG00000197747,protein_coding,S100A10,6281.0,InGen,0.823695825560696,4,ENST00000368811.7|ENST00000368809.1|ENST00000478574.5|ENST00000478348.1,0.515400710123972,1.53425721774604,4.42778160823861,2.34613162125092e-05,0.0101727364739124,2.48538621101045,04
ENSG00000186684.12,4491,ENSG00000186684.12,ENSG00000186684,protein_coding,CYP27C1,339761.0,InGen,0.0822730446409463,2,ENST00000335247.11|ENST00000409327.1,0.428240730061573,-1.10505813837188,4.40532359174679,2.56059033223432e-05,0.0108475207590092,2.09231924773846,04
ENSG00000068976.13,4981,ENSG00000068976.13,ENSG00000068976,protein_coding,PYGM,5837.0,InGen,1.3406776907095,5,ENST00000483742.1|ENST00000377432.7|ENST00000164139.3|ENST00000462303.1|ENST00000460413.1,-0.430417681906937,4.07466677222047,-4.40159513499704,2.59797809458684e-05,0.0108475207590092,2.25406858855365,04
ENSG00000113083.12,5468,ENSG00000113083.12,ENSG00000113083,protein_coding,LOX,4015.0,InGen,0.107227324076694,5,ENST00000231004.4|ENST00000513319.5|ENST00000505593.5|ENST00000503759.5|ENST00000508067.1,0.478538422615248,-0.116776794072079,4.38956415767083,2.72224623810423e-05,0.0108781386682074,2.24095364784008,04
ENSG00000110002.15,6403,ENSG00000110002.15,ENSG00000110002,protein_coding,VWA5A,4013.0,InGen,1.34753414789514,6,ENST00000456829.6|ENST00000361352.9|ENST00000449321.5|ENST00000392748.5|ENST00000392744.4|ENST00000533623.1,0.213467645291758,4.52382554705591,4.38911939213405,2.72694840179452e-05,0.0108781386682074,2.14827342830998,04
ENSG00000130940.14,11336,ENSG00000130940.14,ENSG00000130940,protein_coding,CASZ1,54897.0,InGen,0.0362190002686175,9,ENST00000377022.7|ENST00000478524.1|ENST00000447850.3|ENST00000344008.5|ENST00000490176.1|ENST00000496432.6|ENST00000492173.1|ENST00000478728.2|ENST00000472814.1,0.544378480883016,-0.0421206992110799,4.38018710736502,2.82305773233814e-05,0.0108781386682074,2.22665375616075,04
ENSG00000253988.1,596,ENSG00000253988.1,ENSG00000253988,lincRNA,,,InGen,0.313687784685836,1,ENST00000521793.1,-0.895260800238431,-1.33811136893734,-4.3797861830771,2.82744730208912e-05,0.0108781386682074,1.85130259826533,04
ENSG00000121060.15,6666,ENSG00000121060.15,ENSG00000121060,protein_coding,TRIM25,7706.0,InGen,1.18700477320809,10,ENST00000316881.8|ENST00000573108.1|ENST00000537230.2|ENST00000581261.1|ENST00000572021.5|ENST00000574234.1|ENST00000570473.5|ENST00000570749.5|ENST00000572550.1|ENST00000574997.1,0.239702962443085,4.36714368375917,4.3780489674901,2.84654358195873e-05,0.0108781386682074,2.11933778338865,04
ENSG00000278291.1,4412,ENSG00000278291.1,ENSG00000278291,antisense,,,InGen,2.25321386299712,1,ENST00000610494.1,-0.144783110966294,4.73777574518048,-4.36069660893613,3.0442408903009e-05,0.0112250364681752,2.03330182138037,04
ENSG00000008394.12,7440,ENSG00000008394.12,ENSG00000008394,protein_coding,MGST1,4257.0,InGen,1.0364157479396,19,ENST00000536371.5|ENST00000010404.6|ENST00000534835.5|ENST00000543076.5|ENST00000396210.7|ENST00000539036.5|ENST00000537878.5|ENST00000542256.5|ENST00000539708.5|ENST00000535309.5|ENST00000540056.5|ENST00000396209.5|ENST00000540126.5|ENST00000538885.5|ENST00000396207.1|ENST00000538857.1|ENST00000535624.1|ENST00000624056.1|ENST00000359720.3,0.414761826889896,4.35694089754188,4.36016766245795,3.05047043147192e-05,0.0112250364681752,2.05054577281012,04
ENSG00000241886.1,562,ENSG00000241886.1,ENSG00000241886,sense_intronic,,,InGen,0.697164794878375,1,ENST00000497961.1,0.352272124380861,0.0161936570740968,4.35711414289847,3.08667344226221e-05,0.0112250364681752,2.15250452746256,04
ENSG00000172554.11,4469,ENSG00000172554.11,ENSG00000172554,protein_coding,SNTG2,54221.0,InGen,0.158430335949415,12,ENST00000452177.5|ENST00000450962.5|ENST00000308624.9|ENST00000407292.1|ENST00000463442.5|ENST00000467759.5|ENST00000475201.5|ENST00000494178.1|ENST00000498321.1|ENST00000489646.1|ENST00000471239.1|ENST00000472606.1,0.501370840466909,0.583456177457362,4.32727084682143,3.46300396981067e-05,0.0123937064297335,2.11064474463494,04
ENSG00000188379.6,1135,ENSG00000188379.6,ENSG00000188379,protein_coding,IFNA2,3440.0,InGen,0.173144480558125,1,ENST00000380206.3,-0.810681668687244,-1.24546655651014,-4.3037968036516,3.78969714757339e-05,0.0131950046073576,1.65440992541565,04
ENSG00000242265.5,6689,ENSG00000242265.5,ENSG00000242265,protein_coding,PEG10,23089.0,InGen,13.882087190737,9,ENST00000482108.1|ENST00000488574.5|ENST00000612748.1|ENST00000493935.1|ENST00000613043.1|ENST00000612941.1|ENST00000615790.4|ENST00000617526.4|ENST00000465184.1,0.161662689421947,7.76812286655984,4.29966908599428,3.85013071880757e-05,0.0131950046073576,1.67865229342305,04
ENSG00000170745.11,3131,ENSG00000170745.11,ENSG00000170745,protein_coding,KCNS3,3790.0,InGen,0.897218227402674,5,ENST00000403915.5|ENST00000481414.5|ENST00000304101.8|ENST00000465292.5|ENST00000419802.1,-0.256538792905208,2.87107974422732,-4.29883420674489,3.86246642163303e-05,0.0131950046073576,1.98607288668857,04
ENSG00000165507.8,2979,ENSG00000165507.8,ENSG00000165507,protein_coding,C10orf10,11067.0,InGen,1.74778305825551,3,ENST00000496638.1|ENST00000298295.3|ENST00000448778.1,0.91511389620929,3.43188551456267,4.2828413896122,4.10624451583953e-05,0.0132509120230525,1.85608233677453,04
ENSG00000123977.9,2933,ENSG00000123977.9,ENSG00000123977,protein_coding,DAW1,164781.0,InGen,0.284869530872617,5,ENST00000373666.6|ENST00000309931.2|ENST00000440997.1|ENST00000454999.5|ENST00000472604.1,0.353643395830358,1.10431355562098,4.28276686587836,4.10741441394448e-05,0.0132509120230525,1.97563547315758,04
ENSG00000143367.15,3878,ENSG00000143367.15,ENSG00000143367,protein_coding,TUFT1,7286.0,InGen,0.939066892315619,7,ENST00000368849.7|ENST00000392712.7|ENST00000368848.6|ENST00000353024.4|ENST00000498606.5|ENST00000461859.1|ENST00000490156.1,0.167928425709209,3.21733120412813,4.28059540742944,4.14164387654555e-05,0.0132509120230525,1.88292191558793,04
ENSG00000113580.14,9172,ENSG00000113580.14,ENSG00000113580,protein_coding,NR3C1,2908.0,InGen,6.7624523155784,16,ENST00000394464.6|ENST00000343796.6|ENST00000415690.6|ENST00000424646.6|ENST00000504572.5|ENST00000394466.6|ENST00000231509.7|ENST00000503201.1|ENST00000504336.1|ENST00000510170.5|ENST00000508760.5|ENST00000502892.5|ENST00000514699.1|ENST00000502500.1|ENST00000505058.5|ENST00000503701.1,-0.134726360501752,7.42387355052383,-4.27863616159768,4.17276361266361e-05,0.0132509120230525,1.60980170341065,04
ENSG00000131981.15,2397,ENSG00000131981.15,ENSG00000131981,protein_coding,LGALS3,3958.0,InGen,2.09625979407297,7,ENST00000553493.5|ENST00000254301.13|ENST00000553755.5|ENST00000554715.1|ENST00000556438.6|ENST00000556322.1|ENST00000556263.1,0.405118638805675,3.71033891374826,4.27405717359154,4.24637404648443e-05,0.0132509120230525,1.80674730575641,04
