gene_id	module
ACAD11|ENSG00000240303.8	blue
ACAD8|ENSG00000151498.12	grey
ACAD9-DT|ENSG00000287110.3	grey
ACAD9|ENSG00000177646.20	grey
ACADL|ENSG00000115361.8	grey
ACADM|ENSG00000117054.15	green
ACADSB|ENSG00000196177.13	brown
ACADS|ENSG00000122971.9	grey
ACADVL|ENSG00000072778.20	green
ACAN|ENSG00000157766.19	grey
ACAP1|ENSG00000072818.12	grey
ACAP2-IT1|ENSG00000229325.1	grey
ACAP2|ENSG00000114331.16	darkred
ACAP3|ENSG00000131584.19	purple
ACAT1|ENSG00000075239.14	green
ACAT2|ENSG00000120437.9	brown
ACBD3|ENSG00000182827.9	pink
ACBD4|ENSG00000181513.15	pink
ACBD5|ENSG00000107897.20	turquoise
ACBD6|ENSG00000230124.8	grey
ACBD7|ENSG00000176244.7	grey
ACCS|ENSG00000110455.14	grey
ACD|ENSG00000102977.18	purple
ACE2|ENSG00000130234.13	green
ACER2|ENSG00000177076.6	grey
ACER3|ENSG00000078124.13	turquoise
ACE|ENSG00000159640.17	grey
ACHE|ENSG00000087085.16	blue
ACIN1|ENSG00000100813.15	grey
ACKR1|ENSG00000213088.12	grey
ACKR2|ENSG00000144648.16	grey
ACKR3|ENSG00000144476.6	grey
ACLY|ENSG00000131473.17	midnightblue
ACO1|ENSG00000122729.19	green
ACO2|ENSG00000100412.17	midnightblue
ACOT11|ENSG00000162390.18	green
ACOT12|ENSG00000172497.9	blue
ACOT13|ENSG00000112304.11	grey
ACOT1|ENSG00000184227.8	grey
ACOT2|ENSG00000119673.16	grey
ACOT7|ENSG00000097021.20	midnightblue
ACOT8|ENSG00000101473.17	blue
ACOT9|ENSG00000123130.17	grey
ACOX1|ENSG00000161533.12	grey
ACOX2|ENSG00000168306.13	green
ACOX3|ENSG00000087008.16	purple
ACOXL-AS1|ENSG00000204581.3	grey
ACP1|ENSG00000143727.16	tan
ACP2|ENSG00000134575.13	midnightblue
ACP3|ENSG00000014257.16	lightgreen
ACP4|ENSG00000142513.6	grey60
ACP5|ENSG00000102575.14	grey
ACP6|ENSG00000162836.12	grey
ACP7|ENSG00000183760.11	turquoise
ACRBP|ENSG00000111644.8	grey
ACRV1|ENSG00000134940.14	blue
ACSBG1|ENSG00000103740.10	grey
ACSF2|ENSG00000167107.13	brown
ACSF3|ENSG00000176715.17	grey
ACSL1|ENSG00000151726.15	darkgrey
ACSL3|ENSG00000123983.15	brown
ACSL4|ENSG00000068366.21	brown
ACSL5|ENSG00000197142.11	cyan
ACSL6-AS1|ENSG00000223548.1	grey
ACSL6|ENSG00000164398.15	blue
ACSM1|ENSG00000166743.10	grey
ACSM3|ENSG00000005187.12	grey
ACSM5|ENSG00000183549.10	royalblue
ACSS1|ENSG00000154930.15	grey
ACSS2|ENSG00000131069.20	turquoise
ACSS3|ENSG00000111058.8	green
ACTA1|ENSG00000143632.15	grey
ACTA2-AS1|ENSG00000180139.11	red
ACTA2|ENSG00000107796.13	lightcyan
ACTBP4|ENSG00000286676.1	grey
ACTBP7|ENSG00000185607.5	turquoise
ACTB|ENSG00000075624.17	grey
ACTC1|ENSG00000159251.8	lightcyan
ACTG1P12|ENSG00000226642.1	blue
ACTG1P14|ENSG00000230581.2	grey
ACTG1P17|ENSG00000259315.1	grey
ACTG1P1|ENSG00000178631.7	pink
ACTG1P20|ENSG00000241547.1	grey
ACTG1P25|ENSG00000234996.4	grey
ACTG1P3|ENSG00000215388.3	pink
ACTG1|ENSG00000184009.13	greenyellow
ACTG2|ENSG00000163017.14	lightcyan
ACTL6A|ENSG00000136518.17	blue
ACTL6B|ENSG00000077080.10	blue
ACTN1|ENSG00000072110.16	turquoise
ACTN2|ENSG00000077522.15	grey
ACTN4|ENSG00000130402.14	grey
ACTR10|ENSG00000131966.14	brown
ACTR1A|ENSG00000138107.13	saddlebrown
ACTR1B|ENSG00000115073.8	midnightblue
ACTR2|ENSG00000138071.15	brown
ACTR3-AS1|ENSG00000228857.3	grey
ACTR3B|ENSG00000133627.18	greenyellow
ACTR3C|ENSG00000106526.11	green
ACTR3|ENSG00000115091.12	grey
ACTR5|ENSG00000101442.10	salmon
ACTR6|ENSG00000075089.10	brown
ACTR8|ENSG00000113812.14	grey
ACTRT3|ENSG00000184378.3	pink
ACVR1B|ENSG00000135503.13	midnightblue
ACVR1C|ENSG00000123612.16	salmon
ACVR1|ENSG00000115170.16	salmon
ACVR2A|ENSG00000121989.15	black
ACVR2B-AS1|ENSG00000229589.1	grey
ACVR2B|ENSG00000114739.14	salmon
ACVRL1|ENSG00000139567.13	grey
ACY1|ENSG00000243989.9	green
ACY3|ENSG00000132744.8	grey
ACYP1|ENSG00000119640.9	yellow
ACYP2|ENSG00000170634.13	grey
ADA2|ENSG00000093072.19	black
ADAD2|ENSG00000140955.11	grey
ADAL|ENSG00000168803.16	grey
ADAM10|ENSG00000137845.15	yellow
ADAM11|ENSG00000073670.14	blue
ADAM12|ENSG00000148848.15	grey
ADAM15|ENSG00000143537.14	grey
ADAM17|ENSG00000151694.15	grey
ADAM19|ENSG00000135074.16	grey
ADAM20P1|ENSG00000259158.4	blue
ADAM20|ENSG00000134007.5	grey
ADAM21|ENSG00000139985.8	grey
ADAM22|ENSG00000008277.15	black
ADAM23|ENSG00000114948.13	black
ADAM28|ENSG00000042980.14	royalblue
ADAM29|ENSG00000168594.15	grey
ADAM2|ENSG00000104755.16	grey
ADAM32|ENSG00000197140.15	brown
ADAM33|ENSG00000149451.19	lightcyan
ADAM3B|ENSG00000260089.2	grey
ADAM5|ENSG00000196115.13	grey
ADAM7-AS1|ENSG00000253535.5	black
ADAM7-AS2|ENSG00000253643.6	grey
ADAM8|ENSG00000151651.16	grey
ADAM9|ENSG00000168615.13	cyan
ADAMTS10|ENSG00000142303.14	purple
ADAMTS12|ENSG00000151388.11	green
ADAMTS13|ENSG00000160323.19	purple
ADAMTS14|ENSG00000138316.11	turquoise
ADAMTS15|ENSG00000166106.4	lightcyan
ADAMTS16-DT|ENSG00000250579.3	blue
ADAMTS16|ENSG00000145536.15	blue
ADAMTS17|ENSG00000140470.15	grey
ADAMTS18|ENSG00000140873.16	grey
ADAMTS19-AS1|ENSG00000249421.2	red
ADAMTS19|ENSG00000145808.10	magenta
ADAMTS1|ENSG00000154734.16	cyan
ADAMTS20|ENSG00000173157.18	grey
ADAMTS2|ENSG00000087116.17	grey
ADAMTS3|ENSG00000156140.10	grey
ADAMTS4|ENSG00000158859.10	turquoise
ADAMTS5|ENSG00000154736.6	green
ADAMTS6|ENSG00000049192.15	grey
ADAMTS7P1|ENSG00000274376.4	blue
ADAMTS7P4|ENSG00000218052.7	grey
ADAMTS7|ENSG00000136378.15	brown
ADAMTS8|ENSG00000134917.10	grey
ADAMTS9-AS1|ENSG00000241158.7	green
ADAMTS9-AS2|ENSG00000241684.8	lightcyan
ADAMTS9|ENSG00000163638.13	cyan
ADAMTSL1|ENSG00000178031.18	grey
ADAMTSL2|ENSG00000197859.11	magenta
ADAMTSL3|ENSG00000156218.13	darkgrey
ADAMTSL4-AS1|ENSG00000203804.5	grey
ADAMTSL4-AS2|ENSG00000237781.3	grey
ADAMTSL4|ENSG00000143382.16	darkgreen
ADAMTSL5|ENSG00000185761.11	grey
ADAP1|ENSG00000105963.15	yellow
ADAP2|ENSG00000184060.11	royalblue
ADARB1|ENSG00000197381.17	turquoise
ADARB2-AS1|ENSG00000205696.5	grey
ADARB2|ENSG00000185736.16	turquoise
ADAR|ENSG00000160710.18	midnightblue
ADAT1|ENSG00000065457.11	grey
ADAT2|ENSG00000189007.16	grey
ADAT3|ENSG00000213638.6	grey
ADA|ENSG00000196839.14	turquoise
ADCK1|ENSG00000063761.16	grey
ADCK2|ENSG00000133597.11	grey
ADCK5|ENSG00000173137.12	purple
ADCY10P1|ENSG00000161912.18	turquoise
ADCY10|ENSG00000143199.18	pink
ADCY1|ENSG00000164742.16	blue
ADCY2|ENSG00000078295.17	greenyellow
ADCY3|ENSG00000138031.15	midnightblue
ADCY4|ENSG00000129467.14	grey
ADCY5|ENSG00000173175.16	grey
ADCY6|ENSG00000174233.12	yellow
ADCY7|ENSG00000121281.13	royalblue
ADCY8|ENSG00000155897.10	grey
ADCY9|ENSG00000162104.10	green
ADCYAP1R1|ENSG00000078549.15	grey
ADCYAP1|ENSG00000141433.13	red
ADD1|ENSG00000087274.19	blue
ADD2|ENSG00000075340.23	greenyellow
ADD3-AS1|ENSG00000203876.10	grey
ADD3|ENSG00000148700.15	midnightblue
ADGB|ENSG00000118492.18	magenta
ADGRA1-AS1|ENSG00000256925.3	blue
ADGRA1|ENSG00000197177.16	blue
ADGRA2|ENSG00000020181.18	grey
ADGRA3P1|ENSG00000256616.3	grey
ADGRA3|ENSG00000152990.14	magenta
ADGRB1|ENSG00000181790.12	yellow
ADGRB2|ENSG00000121753.13	yellow
ADGRB3-DT|ENSG00000230910.6	grey
ADGRB3|ENSG00000135298.15	black
ADGRD1|ENSG00000111452.13	grey
ADGRD2|ENSG00000180264.12	magenta
ADGRE1|ENSG00000174837.15	cyan
ADGRE2|ENSG00000127507.18	darkorange
ADGRE4P|ENSG00000268758.7	grey
ADGRE5|ENSG00000123146.20	turquoise
ADGRF3|ENSG00000173567.16	grey
ADGRF5P1|ENSG00000227582.2	grey
ADGRF5|ENSG00000069122.19	grey
ADGRG1|ENSG00000205336.14	grey
ADGRG2|ENSG00000173698.18	salmon
ADGRG4|ENSG00000156920.11	grey
ADGRG5|ENSG00000159618.16	royalblue
ADGRG6|ENSG00000112414.15	grey
ADGRL1-AS1|ENSG00000267169.2	turquoise
ADGRL1|ENSG00000072071.17	yellow
ADGRL2|ENSG00000117114.21	red
ADGRL3|ENSG00000150471.17	red
ADGRL4|ENSG00000162618.15	darkgreen
ADGRV1|ENSG00000164199.18	grey
ADH1B|ENSG00000196616.14	lightcyan
ADH5P3|ENSG00000223694.1	grey
ADH5|ENSG00000197894.12	tan
ADHFE1|ENSG00000147576.17	turquoise
ADI1|ENSG00000182551.14	lightyellow
ADIPOR1|ENSG00000159346.13	green
ADIPOR2|ENSG00000006831.10	turquoise
ADIRF-AS1|ENSG00000272734.1	grey
ADIRF|ENSG00000148671.14	grey
ADK|ENSG00000156110.15	brown
ADM5|ENSG00000224420.4	grey
ADM|ENSG00000148926.10	cyan
ADNP-AS1|ENSG00000259456.4	grey
ADNP2|ENSG00000101544.9	pink
ADNP|ENSG00000101126.18	grey
ADORA1|ENSG00000163485.17	grey
ADORA2A|ENSG00000128271.22	grey
ADORA2B|ENSG00000170425.4	grey
ADORA3|ENSG00000282608.2	royalblue
ADO|ENSG00000181915.5	turquoise
ADPGK-AS1|ENSG00000260898.6	grey
ADPGK|ENSG00000159322.18	lightyellow
ADPRHL1|ENSG00000153531.15	grey
ADPRH|ENSG00000144843.12	green
ADPRM|ENSG00000170222.12	grey
ADPRS|ENSG00000116863.11	grey
ADRA1A|ENSG00000120907.18	salmon
ADRA1B|ENSG00000170214.5	blue
ADRA1D|ENSG00000171873.8	salmon
ADRA2A|ENSG00000150594.7	turquoise
ADRA2B|ENSG00000274286.2	blue
ADRA2C|ENSG00000184160.8	yellow
ADRB1|ENSG00000043591.6	blue
ADRB2|ENSG00000169252.6	grey
ADRB3|ENSG00000188778.6	yellow
ADRM1|ENSG00000130706.13	purple
ADSL|ENSG00000239900.14	grey
ADSS1|ENSG00000185100.11	blue
ADSS2|ENSG00000035687.10	brown
ADTRP|ENSG00000111863.13	green
AEBP1|ENSG00000106624.11	darkgreen
AEBP2|ENSG00000139154.16	grey
AEN|ENSG00000181026.15	grey
AFAP1-AS1|ENSG00000272620.2	red
AFAP1L1|ENSG00000157510.14	grey
AFAP1L2|ENSG00000169129.16	red
AFAP1|ENSG00000196526.11	yellow
AFDN-DT|ENSG00000198221.12	grey
AFDN|ENSG00000130396.22	grey
AFF1|ENSG00000172493.23	green
AFF2-IT1|ENSG00000223516.1	grey60
AFF2|ENSG00000155966.14	grey60
AFF3|ENSG00000144218.21	blue
AFF4|ENSG00000072364.13	pink
AFG1L|ENSG00000135537.17	grey
AFG3L1P|ENSG00000223959.10	turquoise
AFG3L2|ENSG00000141385.12	tan
AFMID|ENSG00000183077.16	turquoise
AFP|ENSG00000081051.8	grey
AFTPH-DT|ENSG00000260101.2	blue
AFTPH|ENSG00000119844.17	pink
AGA-DT|ENSG00000250131.2	turquoise
AGAP1-IT1|ENSG00000235529.2	grey
AGAP10P|ENSG00000230869.1	grey
AGAP11|ENSG00000261011.1	lightcyan
AGAP12P|ENSG00000265018.6	grey
AGAP13P|ENSG00000243289.2	grey
AGAP14P|ENSG00000279058.2	grey
AGAP1|ENSG00000157985.20	grey
AGAP2|ENSG00000135439.12	yellow
AGAP3|ENSG00000133612.19	darkred
AGAP4|ENSG00000188234.15	grey
AGAP5|ENSG00000172650.15	grey
AGAP6|ENSG00000204149.15	grey
AGAP7P|ENSG00000264204.2	grey
AGAP9|ENSG00000204172.12	grey
AGA|ENSG00000038002.9	darkgrey
AGBL1|ENSG00000273540.5	grey
AGBL2|ENSG00000165923.17	magenta
AGBL3|ENSG00000146856.14	grey
AGBL4-IT1|ENSG00000225623.1	grey
AGBL4|ENSG00000186094.18	blue
AGBL5|ENSG00000084693.16	grey
AGER|ENSG00000204305.16	grey
AGFG1|ENSG00000173744.18	pink
AGFG2|ENSG00000106351.13	grey
AGGF1P1|ENSG00000214273.4	grey
AGGF1P2|ENSG00000233435.2	grey
AGGF1P3|ENSG00000241532.1	grey
AGGF1|ENSG00000164252.13	brown
AGK-DT|ENSG00000261570.2	grey
AGKP1|ENSG00000226555.1	grey
AGK|ENSG00000006530.18	brown
AGL|ENSG00000162688.17	grey
AGMAT|ENSG00000116771.6	black
AGMO|ENSG00000187546.14	turquoise
AGO1|ENSG00000092847.14	grey
AGO2|ENSG00000123908.12	grey
AGO3|ENSG00000126070.20	blue
AGO4|ENSG00000134698.11	greenyellow
AGPAT1|ENSG00000204310.13	yellow
AGPAT2|ENSG00000169692.13	turquoise
AGPAT3|ENSG00000160216.21	yellow
AGPAT4|ENSG00000026652.15	turquoise
AGPAT5|ENSG00000155189.12	grey
AGPS|ENSG00000018510.18	yellow
AGRN|ENSG00000188157.15	grey
AGTPBP1|ENSG00000135049.16	turquoise
AGTR1|ENSG00000144891.19	lightcyan
AGTRAP|ENSG00000177674.16	black
AGT|ENSG00000135744.9	grey
AHCTF1P1|ENSG00000226121.2	grey
AHCTF1|ENSG00000153207.16	pink
AHCYL1|ENSG00000168710.18	darkgreen
AHCYL2|ENSG00000158467.17	green
AHCYP8|ENSG00000242529.1	blue
AHCY|ENSG00000101444.13	grey
AHDC1|ENSG00000126705.15	purple
AHI1-DT|ENSG00000231028.11	magenta
AHI1|ENSG00000135541.22	red
AHNAK2|ENSG00000185567.7	black
AHNAK|ENSG00000124942.14	black
AHRR|ENSG00000063438.20	grey
AHR|ENSG00000106546.14	blue
AHSA1|ENSG00000100591.8	pink
AHSA2P|ENSG00000173209.23	blue
AIDAP2|ENSG00000251429.1	turquoise
AIDA|ENSG00000186063.13	grey
AIF1L|ENSG00000126878.13	turquoise
AIF1|ENSG00000204472.13	lightgreen
AIFM1|ENSG00000156709.15	green
AIFM2|ENSG00000042286.15	grey
AIFM3|ENSG00000183773.16	green
AIG1|ENSG00000146416.19	grey
AIM2|ENSG00000163568.16	green
AIMP1P1|ENSG00000234187.1	grey
AIMP1|ENSG00000164022.18	yellow
AIMP2|ENSG00000106305.10	grey
AIP|ENSG00000110711.11	grey
AIRE|ENSG00000160224.17	grey
AIRN|ENSG00000268257.2	blue
AJAP1|ENSG00000196581.11	yellow
AJM1|ENSG00000232434.3	purple
AJUBA-DT|ENSG00000258457.5	brown
AJUBA|ENSG00000129474.16	green
AK1|ENSG00000106992.19	magenta
AK2|ENSG00000004455.18	darkgrey
AK3P3|ENSG00000230042.1	pink
AK3|ENSG00000147853.17	lightyellow
AK4P1|ENSG00000263535.2	grey
AK4P3|ENSG00000233381.4	grey
AK4|ENSG00000162433.15	turquoise
AK5|ENSG00000154027.19	brown
AK6|ENSG00000085231.14	brown
AK7|ENSG00000140057.9	magenta
AK8|ENSG00000165695.10	magenta
AK9|ENSG00000155085.16	yellow
AKAIN1|ENSG00000231824.4	salmon
AKAP1-DT|ENSG00000263004.3	grey
AKAP10|ENSG00000108599.15	tan
AKAP11|ENSG00000023516.9	brown
AKAP12|ENSG00000131016.17	red
AKAP13|ENSG00000170776.22	green
AKAP14|ENSG00000186471.13	magenta
AKAP17A|ENSG00000197976.12	turquoise
AKAP1|ENSG00000121057.13	grey
AKAP3|ENSG00000111254.8	grey
AKAP5|ENSG00000179841.8	greenyellow
AKAP6|ENSG00000151320.11	brown
AKAP7|ENSG00000118507.18	brown
AKAP8L|ENSG00000011243.19	grey
AKAP8|ENSG00000105127.10	grey
AKAP9|ENSG00000127914.19	grey
AKIP1|ENSG00000166452.12	grey
AKIRIN1|ENSG00000174574.16	grey
AKIRIN2|ENSG00000135334.9	white
AKNAD1|ENSG00000162641.20	grey
AKNA|ENSG00000106948.17	black
AKR1A1|ENSG00000117448.14	darkturquoise
AKR1B1P1|ENSG00000229991.1	grey
AKR1B1P3|ENSG00000213785.3	grey
AKR1B1|ENSG00000085662.14	brown
AKR1C1|ENSG00000187134.14	grey
AKR1C2|ENSG00000151632.18	grey
AKR1C3|ENSG00000196139.14	grey
AKR1C5P|ENSG00000225418.1	green
AKR1C8|ENSG00000264006.9	green
AKR1E2|ENSG00000165568.18	grey
AKR7A2P1|ENSG00000229020.4	grey
AKR7A2|ENSG00000053371.13	green
AKR7A3|ENSG00000162482.5	green
AKR7L|ENSG00000211454.16	grey
AKT1S1|ENSG00000204673.11	grey
AKT1|ENSG00000142208.18	purple
AKT2|ENSG00000105221.18	brown
AKT3-IT1|ENSG00000228939.1	grey
AKT3|ENSG00000117020.19	brown
AKTIP|ENSG00000166971.17	brown
ALAD|ENSG00000148218.16	turquoise
ALAS1|ENSG00000023330.15	midnightblue
ALAS2|ENSG00000158578.21	grey
ALB|ENSG00000163631.17	grey
ALCAM|ENSG00000170017.12	turquoise
ALDH16A1|ENSG00000161618.10	grey
ALDH18A1|ENSG00000059573.9	grey
ALDH1A1|ENSG00000165092.13	turquoise
ALDH1A2|ENSG00000128918.15	grey
ALDH1A3-AS1|ENSG00000259583.4	blue
ALDH1A3|ENSG00000184254.17	green
ALDH1B1|ENSG00000137124.8	grey
ALDH1L1-AS2|ENSG00000246022.4	grey
ALDH1L1|ENSG00000144908.14	grey
ALDH1L2|ENSG00000136010.14	grey
ALDH2|ENSG00000111275.13	grey
ALDH3A1|ENSG00000108602.18	green
ALDH3A2|ENSG00000072210.19	green
ALDH3B1|ENSG00000006534.17	grey
ALDH4A1|ENSG00000159423.17	grey
ALDH5A1|ENSG00000112294.14	blue
ALDH6A1|ENSG00000119711.13	darkred
ALDH7A1P1|ENSG00000251400.1	grey
ALDH7A1|ENSG00000164904.18	turquoise
ALDH8A1|ENSG00000118514.14	grey
ALDH9A1|ENSG00000143149.13	lightyellow
ALDOA|ENSG00000149925.22	midnightblue
ALDOB|ENSG00000136872.21	grey
ALDOC|ENSG00000109107.14	blue
ALG10B|ENSG00000175548.9	darkred
ALG10|ENSG00000139133.7	grey
ALG11|ENSG00000253710.5	grey
ALG12|ENSG00000182858.14	brown
ALG13|ENSG00000101901.13	yellow
ALG14|ENSG00000172339.10	grey
ALG1L10P|ENSG00000254016.3	grey
ALG1L11P|ENSG00000249889.1	grey
ALG1L12P|ENSG00000250794.2	grey
ALG1L13P|ENSG00000253981.7	grey
ALG1L2|ENSG00000251287.9	grey
ALG1L9P|ENSG00000248671.9	grey
ALG1L9P|ENSG00000254978.2	grey
ALG1L|ENSG00000189366.12	grey
ALG1|ENSG00000033011.14	grey
ALG2|ENSG00000119523.10	green
ALG3P1|ENSG00000251568.1	grey
ALG3|ENSG00000214160.10	grey
ALG5|ENSG00000120697.10	yellow
ALG6|ENSG00000088035.18	turquoise
ALG8|ENSG00000159063.14	grey
ALG9-IT1|ENSG00000254450.1	grey
ALG9|ENSG00000086848.15	grey
ALKAL2|ENSG00000189292.16	grey
ALKBH1|ENSG00000100601.10	grey
ALKBH2|ENSG00000189046.11	grey
ALKBH3|ENSG00000166199.13	grey
ALKBH4|ENSG00000160993.4	blue
ALKBH5|ENSG00000091542.9	grey
ALKBH6|ENSG00000239382.11	blue
ALKBH7|ENSG00000125652.8	grey
ALKBH8|ENSG00000137760.15	brown
ALK|ENSG00000171094.18	red
ALLC|ENSG00000151360.10	grey
ALMS1-IT1|ENSG00000230002.3	turquoise
ALMS1P1|ENSG00000163016.10	grey
ALMS1|ENSG00000116127.20	tan
ALOX12-AS1|ENSG00000215067.12	grey
ALOX12B|ENSG00000179477.11	blue
ALOX12P1|ENSG00000264958.2	grey
ALOX12P2|ENSG00000262943.9	turquoise
ALOX15B|ENSG00000179593.16	grey
ALOX15P1|ENSG00000274114.2	grey
ALOX15|ENSG00000161905.13	yellow
ALOX5AP|ENSG00000132965.10	lightgreen
ALOX5|ENSG00000012779.12	lightgreen
ALOXE3|ENSG00000179148.10	blue
ALPK1|ENSG00000073331.18	salmon
ALPK2|ENSG00000198796.7	grey60
ALPK3|ENSG00000136383.7	green
ALPL|ENSG00000162551.14	grey
ALS2CL|ENSG00000178038.17	turquoise
ALS2|ENSG00000003393.16	grey
ALX3|ENSG00000156150.9	lightcyan
ALX4|ENSG00000052850.8	magenta
ALYREF|ENSG00000183684.8	grey
AMACR|ENSG00000242110.9	grey
AMBRA1|ENSG00000110497.15	grey
AMD1P1|ENSG00000228339.1	grey
AMD1P3|ENSG00000249286.1	grey
AMD1|ENSG00000123505.19	yellow
AMDHD1|ENSG00000139344.8	grey
AMDHD2|ENSG00000162066.16	purple
AMER1|ENSG00000184675.11	blue
AMER2|ENSG00000165566.13	turquoise
AMER3|ENSG00000178171.11	blue
AMFR|ENSG00000159461.15	tan
AMH|ENSG00000104899.8	grey
AMIGO1|ENSG00000181754.7	black
AMIGO2|ENSG00000139211.7	grey
AMMECR1-IT1|ENSG00000224142.1	grey
AMMECR1LP1|ENSG00000233273.1	yellow
AMMECR1L|ENSG00000144233.12	grey
AMMECR1|ENSG00000101935.13	green
AMN1|ENSG00000151743.11	brown
AMN|ENSG00000166126.11	grey
AMOTL1|ENSG00000166025.18	grey
AMOTL2|ENSG00000114019.15	turquoise
AMOT|ENSG00000126016.17	grey
AMPD2|ENSG00000116337.20	yellow
AMPD3|ENSG00000133805.16	turquoise
AMPH|ENSG00000078053.17	black
AMT|ENSG00000145020.16	green
AMY1A|ENSG00000237763.10	grey
AMY1B|ENSG00000174876.17	grey
