"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow"
"R12874",-0.0219690481433588,-0.0694233949376625,0.0727829524757035,0.0204933378433678,-0.000177533557666191,0.0936220632495427,-0.0256308105513797,-0.112263097059822,-0.0831780364394442,-0.0627539451636539,0.000823566086129119,0.0613257798587851,-0.0654577632239344,-0.0552687908896813,0.0363791954084138,-0.0468871327546313,-0.000754937582680346,-0.0183674032826634,0.0252559554389664,0.056072349495867,0.00894570616936447,0.018439441260828,-0.0323660919346863,-0.0978629747182465,-0.00593634648433193,0.0446242339316007,-0.0701259571743906,0.0456141516715455,-0.0792257478991655,0.0290606042601285,-0.0550312480221982,-0.0814170091153398,-0.0617516992141084
"R12890",0.0280263172159738,0.0258422964151191,0.0134539457551072,0.0163583882017704,0.00212564968137169,-0.0149889573288028,0.0371066223760863,0.0645072958344167,0.00402775265476465,0.0124030414910433,0.0153248661034414,0.00902918300513096,-0.0203976128408777,-0.00970422013853777,0.0241164651886995,-0.00756602430174346,-0.0047551903265862,0.0652248760129777,0.0451024317360094,0.024323810159926,0.00472971536941371,0.0396680845867812,0.0180587840415321,-0.00775588482616834,0.0276839512963399,-0.0101044720291922,0.0867658261360987,-0.00888448611428729,0.0387520450637812,-0.0167180365327809,0.0417446874300449,0.00332159459552414,-0.0169542444663535
"R12891",0.00421448870866726,0.0312321334249921,-0.0409711555084519,-0.00192239588957405,-0.029100549915458,-0.0570173914745079,0.0314361529418033,0.0151706738561541,0.013882163393652,0.0184979858286585,0.00358052636972633,0.00159715459422803,0.00798689125102544,0.00476545351950135,-0.0148348731531003,0.0386903379059977,-0.0247919826309486,0.0765016632514954,-0.0186603685425811,-0.0162540443374404,-0.0147509404664614,0.032293576731439,-0.00254868257096904,0.0014361071074852,-0.0095862701983419,-0.0536693369406112,0.0798196978852983,-0.0218890332726185,0.0515455491766645,-0.0254640562586706,0.0493737227755936,0.0430480507972459,0.0442236113699004
"R12892",0.00181812639002898,0.0371612802808857,-0.00665707430183471,0.0053258685849676,-0.0269501563163233,-0.00963161629660274,-0.0661062056148842,0.0399545511132144,0.00185333735007756,-0.042591384239156,-0.0161557753241914,-0.00869564033356281,0.00117302846200415,-0.0181697093915727,-0.0132712147752509,-0.0100668659941639,0.01404643238847,0.017773740078322,0.0260116426340699,-0.0183443752002863,0.000430762561925717,-0.021995760713521,0.0252645728904576,-0.058593239507544,0.0819180590930503,0.0134319637798383,0.0134063052509393,0.00284516266840499,0.0457768021029382,-0.0086942997100172,0.0365902332195382,0.0339785370054646,0.0183476060805171
"R12893",0.014318078731986,-0.0642207496796185,-0.00942809976764012,0.0474194412587055,0.00897874100073136,-0.00255644832823494,0.0172461125385249,-0.0125412983866311,-0.010453976990088,0.024125708673579,0.0282824450842072,-0.0228062628395825,0.022081469114415,0.0304285967697927,0.0123794737857729,-0.0221287769454741,0.00635173719368262,0.0202309721958961,-0.0388373868568119,-0.00876751779725807,0.0391246269932001,0.0256212742576398,-0.0299184624771217,0.00487694066255563,0.0640031393777079,0.0581703729508239,-0.00903393681764932,0.0253281985105503,-0.0656374063383607,0.0221710328713614,-0.0421848947594781,-0.043497982683134,-0.0176906407551408
"R12894",-0.0154297522888617,0.0724193360743338,0.107841713386234,-0.0311430017814602,-0.0766841523255768,0.0514359732179534,-0.0121762191791351,0.0503482015890284,0.0115853020015321,-0.070564024253066,-0.0725506867382859,0.0324975515100203,-0.0318803270370363,-0.0706462309425843,0.0105693790749285,-0.0681012882814973,0.0510324961909309,0.0284105873452415,0.106089781089672,0.120396955101933,-0.0265830449097374,-0.0093487294406406,0.0757909992875377,-0.0356171684863339,0.0145615986160127,-0.0470251250648594,0.0321752427766202,0.000509727123426218,0.0663466332092807,0.0118350468950517,0.0515487992910143,0.0200465872427833,-0.0190928555788236
"R12895",-0.0363871437433544,0.0213902762686683,0.147494470540493,0.0344014631236301,-0.025516965110638,0.113556540420244,-0.0611257800779695,-0.0598390553335545,-0.0521490097329272,-0.0374650210644267,-0.0140308175387935,0.0377086363671258,-0.0109361825205506,-0.0360634332900715,0.11838872939193,-0.0547049088633546,0.0382611330156395,0.00214752709000412,0.127074200137563,0.15489373567459,0.00207725467478069,-0.00651308699644859,0.0449948274005188,-0.0378294490287516,-0.0894197555742135,-0.0672597865603362,-0.0190075132905258,0.0705821941300126,0.0309257943923511,0.0416125429463376,0.0198243316439167,-0.0333589310372381,-0.040181477621513
"R12926",0.0227089801392445,0.0353866502882928,0.0937451349053584,-0.0197082055141247,-0.0192675901959986,0.141412329659983,-0.035406766334722,-0.0151188240997563,-0.099544627245633,-0.0997772760992515,-0.0103464743842804,0.0975307245119355,-0.130440304881337,-0.143990603505956,0.0572595150579606,-0.124170329326648,0.0490535765535738,-0.0796481809763194,0.126963432767797,0.060023696556448,-0.0549015095039842,-0.0866755094784838,0.0519175477039879,-0.0530585185374969,0.114561561262056,0.0840235884236632,0.00192169590343051,0.074063906821193,0.0323852694308831,-5.73779674362735e-05,-0.0123978280769527,-0.0570667045740577,-0.118425663522113
"R12927",0.0432382550411406,0.00465664169934512,-0.0293480881959711,-0.00800923902105285,-0.0217813435050328,-0.0402716188752583,0.0463455199988302,0.056168010860045,0.0214821763814773,0.029483835213473,0.0215717417120981,-0.00171419618643713,-0.00847864625270119,-0.00179275426366902,0.00720249764042928,-0.0127448704422988,-0.0453641882434317,0.00328115687279695,-0.00617798254133353,-0.0308982790699931,-0.0420529797267182,-1.41645565475517e-05,-0.0289843603751503,0.0212048694211522,0.053020013333124,-0.00319485888532839,0.0418162382923208,-0.00238970357833578,0.031801651102825,-0.0524698921688927,0.0458444485011191,-0.0167452135290359,0.00854018356033609
"R12928",0.0633486472684605,0.00459909931315727,-0.0440920048350503,-0.0887791039318834,-0.0481140468828098,-0.0889471239500473,-0.0584247659543162,0.0801424599204567,0.0736557755765642,-0.000779221617042818,-0.00788668600569435,-0.0327678227847811,0.0285305701576099,-0.00371365017219142,-0.0336639395694064,-0.0208380690499341,-0.0704893888604049,-0.0526047862565726,-0.0439380415768751,-0.0887069154486935,-0.099627916261328,-0.0484029532488757,-0.0411614833650199,-0.0172419522746979,0.0638658482541616,0.0499226699491719,-0.0248198872284241,-0.0910406687581556,-0.00906078538119273,-0.0854461904220238,-0.0134412966738244,-0.00417429415002239,-0.00224421753571884
"R12929",-0.0518277702466815,0.0593045083606429,0.0922172319393119,-0.0167072943258461,-0.0354960863500598,0.0272910645893662,-0.0180187029463716,0.00519097814736925,0.0103879863841295,-0.003530447811661,-0.0497445677474707,-0.135382353251955,0.121855053299421,0.0584553413234565,0.0194513130320523,-0.0982897351903163,0.0246675090580242,-0.0371652846301182,0.0880019583292904,-0.0475811906422191,0.00352379395609081,-0.0437810977946187,0.0563100097826031,0.057929277628303,0.0078875487041669,-0.0222337086508899,-0.0171732887425734,-0.0691047829911967,0.0401385292378335,-0.0419177203611216,0.0214140826370636,-0.0331437592899921,-0.136544003557399
"R12930",0.0321972922361321,-0.0272298013975956,0.00232467846668774,0.0286965620470622,0.000914029795127613,-0.0424635378968602,0.0518984469635963,0.0124599685306823,-0.0372656964237709,0.0372860627849284,0.0398329417367545,0.0332487526633383,-0.0411796367390475,-0.00863630644257919,0.0290194768161812,-0.0329053818003976,-0.0605003231757828,0.0194031325807891,0.00724689142355674,0.00185248840468082,-0.000997013488832394,0.0507608822615742,-0.0705093373138913,0.0572918068751748,0.0696446908985277,0.0173036661708417,0.0257628625089434,0.0366957330627329,-0.00461914739750883,-0.042632880566808,-0.0175447231379775,-0.0598882155374566,-0.0559255069687157
"R12931",-0.0245740962835689,0.0247009554601133,-0.0536730693134033,0.00230395239180599,0.0526103453702682,0.00737798430875686,-0.035693475457688,0.00732185460432535,0.0329303711290005,-0.0332573453521682,-0.0257302422385787,0.0395399771145026,-0.0345551489894365,-0.0224568249760162,-0.0406720077737271,0.0200347409697287,0.0512727238360095,0.0176416380839254,-0.00582123124189837,0.043776430146368,0.0418702213383748,0.00639309579941623,0.0464675739043131,-0.027183725182229,0.0200641758989071,-0.0175623050946274,-0.0307284620104732,0.0290833566742761,0.0004944457689562,0.0354819965095123,-0.0118638334591067,0.0534943493253655,0.0486164392724247
"R12962",0.0575922546173265,0.0215540919249838,0.00664523596990747,-0.0176771685682902,-0.0303828100156197,-0.0106851087944272,-0.00840408834804441,0.0542038828119311,-0.00256963374939248,0.0188916696527859,0.028184172564555,-0.0383617054354113,0.0301121277199743,0.0140515880164908,0.0351982099099044,-0.00533933669312493,-0.0452585122361859,-0.0173199446785618,0.0143038744417489,-0.063174148931112,-0.0574567411370426,-0.0194466949837089,-0.0163264270031693,-0.0105414961921305,-0.0804750097177858,-0.0793651325202137,0.0494735415397007,-0.0355974759420195,0.0450400710429128,-0.0525226644288901,0.0474651656842745,-0.00503262840376408,-0.0174360598936052
"R12963",0.0257235730849064,-0.0214849822022528,0.0384582952734816,-0.0307058826575156,-0.0482623451851174,-0.0317391405585171,0.0278774403241492,0.0658709422682513,0.00468097028990052,0.0515702679920856,-0.000893620440842318,-0.184621755080254,0.149036271060814,0.10206293108611,0.00254545471152364,-0.00822368729117541,-0.0500554442887428,-0.0504001565606536,-0.0154579448524488,-0.107930548371136,-0.0224594394701669,-0.0157354269874777,-0.0318073399111577,0.0700919829233637,0.0690842308247303,0.0255939388918253,-0.0395000473657733,-0.125337241715777,-0.00823523482339749,-0.0637548031224714,-0.00908515442865882,-0.0478590567283422,-0.0488832780674437
"R12964",0.0182071643297188,-0.0673557758601891,-0.0386199933524204,0.0544504774031859,0.0428583412545677,-0.0377725657371734,0.00200470549742093,-0.0382858437305623,-0.000915787438042158,0.067047782438911,0.0609244411002644,-0.00613110044875267,0.0365199648763919,0.0580824678312432,0.0292207236564488,0.0514669378094263,-0.0228496443811824,-0.00427616735861366,-0.0784383659908058,-0.0110818213186504,0.0395109855701675,0.0341797604678901,-0.0643106365560264,0.0336701131406771,0.00381522516643716,0.0553569920279182,-0.0273630297174214,0.0307976055333801,-0.0564163411280053,-0.000218622001769075,-0.026788326009067,-0.0237802934517892,0.0222931243634934
"R12966",0.0045152092638693,-0.0138225949111206,-0.00314909006228053,0.0176039858033387,0.0111693131690711,0.0307477507746451,-0.0113895955957343,0.00671273117053905,-0.0115998689376592,-0.0264274409698483,0.00180099339660504,-0.0085684943991645,-0.00258398350869069,-0.0144595269869072,0.00106448793939224,-0.00611558898978751,0.0179627234435618,-0.0152189326533489,0.00314221635903585,0.00368600272804052,0.0181147782558463,-0.0222339997074508,0.00441981318856217,-0.0402176421882474,-0.0232864376706048,0.0202869036708215,-0.0135207893587935,0.0146571806023252,-0.00943167846707532,0.0157173714538107,-0.0136884822652462,-0.00516504569481115,0.00419066490698374
"R12968",-0.268097249744904,-0.0369392547439625,-0.135124648563411,0.0831801920507056,0.106538690061742,-0.0935958082166438,0.0995769898559083,-0.314875783906434,0.0694124996764435,0.120296552009867,4.33718944224575e-05,-0.0258157652456188,0.0811153832374195,0.147808688341546,-0.123445805202467,0.113429772226292,0.0173228903133287,0.0881147060988768,-0.180273884184266,0.00613425892003278,0.14161706156099,0.110752094712156,-0.0215928784878538,0.10236317886331,-0.0858815419231136,-0.10199375847116,-0.0352334186390388,-0.00520773551136914,-0.0830062611110779,0.0630716905783137,-0.0623391281763392,0.0280755359708652,0.0992825419771141
"R12969",-4.34979691641175e-05,-0.0502473411307937,-0.0476129847223365,0.0388136974943015,0.0256597697505698,-0.0438430461553847,0.0702850214388912,-0.015933048105345,0.0426161610697911,0.0462812275306683,0.0259617102600392,0.0344641208281525,0.00729367203632345,0.0314528248775888,-0.0152770347729823,0.0376548885268107,-0.0417056663075232,0.0581825729083981,-0.069138931841423,0.00605153918751594,0.0373849812993332,0.082900738006457,-0.0656996787105546,0.035241555069173,-0.00734017774253063,0.0714128648406016,0.00688496789432128,0.0135856017351673,-0.0475665042962039,0.0301056463654761,-0.00697681558739048,-0.0172990810665609,0.0496378135401477
"R12970",-0.0102979635823817,-0.121402525845892,0.015501220957643,0.152387657096435,0.105734487941958,0.0572254661043748,-0.012419305850864,-0.0813088479413543,-0.086251531970573,0.0591489359016827,0.101391575936949,0.138888988160291,-0.117031209200688,0.00394158079581898,0.11000731107656,0.0251061863486285,0.00934343631738989,-0.0159945138940952,-0.0220392196903936,0.158620531023102,0.110298034852844,0.0863169227732381,-0.0621247337842635,0.0663894404835278,-0.0329571657286964,-0.0286868325695734,-0.0658142109195931,0.189320507892645,-0.112386837388581,0.0775371685061748,-0.0839708176989507,-0.0851810357657914,-0.0175150026986876
"R12973",0.068899730336626,-0.0396118677497956,0.0678598460026238,-0.013182037329541,-0.00736939213490528,-0.0206165260583504,0.0380232313427087,0.0472885782386341,-0.0456733888006727,0.0475713529007759,0.0256277986674513,-0.0341226983747892,0.00989699529172476,0.0320519537490361,0.0450567966724775,0.0607867725437269,-0.0381256307333979,-0.0258445249826704,-0.0239015511686195,0.0166875228417277,-0.024530295312582,0.00153588614174821,-0.0403825041519852,0.069686691834924,0.008865124505793,-0.0614404576953597,0.00104432415047134,-0.0149795285847086,0.0111309585377612,-0.0162930678996875,0.0320164547506472,-0.0228513522637366,0.0178284444243588
"R12974",0.00368785827111322,0.00129523804705378,-0.0362247524465031,0.0246083554018549,0.0539449745424348,0.000986349622890247,-0.0217969891803975,-0.0159147549592629,-0.00426774011061795,0.0271825670824734,0.0430338785630954,0.0247056740302198,-0.019201134424074,0.0177543587212953,0.00616139838158276,0.0907213674671779,0.00895732345267984,0.0190197106305427,-0.0273935951680043,0.0217261931682285,0.0298718903615511,0.0229803543673383,0.00738570093685154,-0.00426100135385839,-0.0318325966869919,0.00716090855053881,-0.0102124024846881,0.0213564154012172,-0.00670688433095536,0.0347437549551825,0.0137196391162015,0.0547229462239126,0.0696087076984804
"R12975",0.031764743755552,-0.00503136180305706,-0.00269931208772577,-0.00819659257430108,0.00365125139695348,-0.0474937961426209,0.0382097887609936,0.0384584964370549,-0.00449861873947978,0.0388053187100877,0.0184719915067284,0.00996144181560915,-0.0102559616764126,0.00455758216474392,0.0167884196850658,0.0109391884490159,-0.0658708364571223,0.0358655472519006,0.00261333314948246,-0.0108692080328723,-0.0261335346867023,0.0433843799579746,-0.0336720829641534,0.0554816673119945,0.0451990318320881,-0.0238676121857887,0.0461344940203624,-0.0282268696255128,0.0178915457802914,-0.0452066071509127,0.0488107618348164,-0.00627749164220246,0.0148072857686544
"R12976",-0.0243552775996416,0.0169887348634535,0.0331215825736961,0.0262397604846734,-0.0261762204361423,0.0244866413091113,0.0309398118837932,-0.00822745426957217,0.0394197062518186,-0.0128711672260922,-0.0209262356582085,-0.00101918592930893,0.0268240442741569,-0.00254405103158451,-0.00892361643049321,-0.0409922371327597,0.0302712964273749,0.0867729313057855,0.019413609385946,0.0127654648591163,0.0342932513782542,0.050592657804785,0.0241782127899039,-0.0281849774903356,0.0102561346536568,0.0455646197134043,0.0341351600516226,-0.00239998570252937,0.0139167604616418,0.0516420997879534,0.0437735823463839,-0.0143153485357213,-0.0160391518321529
"R12977",-0.0071021903617603,-0.0400458317034578,0.0612746549690151,-0.0101148061019081,0.0188713515274272,0.0518915284263844,-0.027301646237248,-0.0334598013025911,-0.0365685047829864,-0.030615945228885,-0.0278747017872924,-0.00121744664325376,-0.00764279498413729,-0.00523775570650168,0.0176203548771243,0.00925857911838162,0.035879230824229,-0.0297844266862796,0.00774970387612245,0.0622595376042264,0.0186882904028354,-0.0172856083607136,0.00865509503195141,-0.00195092427602494,-0.0167837233479784,-0.0130938487482179,-0.0496615935198695,0.0410300516426087,-0.0158593125438495,0.0574281774336041,0.00928392546216563,-0.00285958341718097,0.0269148706774444
"R12978",0.0298715903086708,-0.0570988379761972,-0.0672285154539518,0.0434202796661546,0.0305304514989947,-0.0825715041000964,0.0762956910326339,0.00511974757797664,0.0234075907434226,0.0967345160962855,0.0538216097388102,-0.0081624089615282,0.0239890183361507,0.07088145152966,0.0100905318550293,0.0710579010109031,-0.0616610286835009,0.0411210094771743,-0.0778618832239021,-0.0221319814717635,0.0239837752738228,0.065804007539132,-0.0708485517177118,0.0952197070828664,-0.0400856697057743,-0.0672294170364637,0.0343099232728708,0.00682135892410849,-0.0456914276445456,-0.0377462570628103,-0.0216805860066938,-0.0132516988674513,0.0463108539997301
"R12979",0.00760619597761702,0.0220962745721143,0.0613993046837986,0.0090529412896519,-0.028717140402398,0.0653916493868165,-0.00521374307459732,0.00555359106022916,-0.00557396525605752,-0.0138308721094485,-0.00714624281294528,-0.0148263721570623,0.00844231565510823,-0.0204556586525822,0.0276682823877681,-0.0487490168135213,0.0217460208617764,0.052557787695065,0.0617783862948046,0.0125845107667872,0.0038347725192217,0.017713069016477,0.0394931099810712,-0.032175466317804,0.0105148907516909,-0.00616851712505712,0.0614686272282589,-0.000102724523146449,0.0229803370314929,0.0229073799737405,0.0282831773764394,-0.0199579811736093,-0.0392236044387147
"R12982",0.0808268294913806,-0.0934354064980121,0.133841162433533,-0.0237202368342305,-0.02794158619452,0.0471091786637461,0.00343402849852929,0.00830425031244582,-0.155301726682073,-0.00225788548402125,0.0308370090227986,0.0450943141501186,-0.0928933143330316,-0.0699737815693418,0.0955405445686721,-0.0622729346974592,-0.10723057716632,-0.0901984175228723,0.0698654487592142,0.0274676901717761,-0.0826451784472073,-0.0342677866088519,-0.113982609711809,0.0227388354467814,0.0407663149978972,0.0720659109678706,-0.0167469909785183,0.0413754925474547,-0.0219045157893903,-0.0494340506294141,-0.00356870764722051,-0.151850345974329,-0.122606232782536
"R12983",-0.00293446996087607,0.035523087680391,-0.0262946409189698,-0.0259999055635722,-0.0888900557538376,-0.101331759206172,0.0693823028561618,0.0261665774124305,0.0571656922236619,0.038813066105274,-0.0180012131573572,-0.038824371261797,0.0401327742542309,0.00888126652829439,-0.0371583039907152,-0.00643869806830553,-0.0940030503273799,0.120370283917786,-0.0255527735759958,-0.061154558638106,-0.0415269754026198,0.0833242193784374,-0.0467894100564357,0.0386022549696512,0.0229634026672881,0.0278963729604913,0.103217651314336,-0.082871780443501,0.0560895377479247,-0.0530436772118818,0.0668018887655371,-0.00358488716114299,0.0113950447393935
"R12984",-0.0219893433116039,-0.0291424153428003,0.0266395714593649,0.0714858184822479,0.0604269543629804,0.0481399265875294,-0.0182140044786768,-0.0186764157494607,-0.0128432968064425,0.00905946931549187,0.0305180918240212,-0.0381853448891357,0.0372073671543943,0.04023237075759,0.00103699322476531,0.0631705894594274,0.0378313157732703,-0.0360077278049006,-0.0571202516648313,-0.0170296076835111,0.0754185495060135,-0.00220255245002756,0.00999048410133513,-0.0619655365839324,-0.0015961632104187,0.146106661285852,-0.0825520480157401,0.00341710202726798,-0.0334355769722954,0.0970380525830635,0.0173892866325936,0.0313166202721173,0.0525842333763258
"R12985",-0.062377151278767,0.0228619267996372,-0.0712981603797145,0.0497544677116521,0.0535247725781558,0.00649084290253699,-0.00544786659235232,-0.0412188242772095,0.0946335409931687,0.00634099777141343,-0.0234769698070894,0.0217973784052962,0.0326421523767756,0.0379985394796729,-0.0564435186916034,0.0454141117822579,0.0695846937785345,0.0591794689787471,-0.0491263423729123,0.0278649206424842,0.0999634991291425,0.0539970425163352,0.0433898300116626,-0.0230185838273032,-0.127082289945033,0.0899040563326069,-0.0326235946320245,0.0296895595851214,-0.0272452482006818,0.116736078260003,-0.0293193229324996,0.0573459689246252,0.0781494506296759
"R12986",-0.0215918463552862,0.0429409840094332,0.0110466687801691,-0.0382472258571268,-0.0426770741039792,-0.0121257077468248,0.0563849214147933,0.00705285896471596,0.0467217700625449,-0.0256163666064215,-0.0535709346149928,-0.00283695139321745,0.0208682214823904,-0.0149231923393755,-0.0424677113465326,-0.00715465253282044,0.0288972661952825,0.149465834364813,0.0225235199509853,0.0123152884938068,-0.00320993904479735,0.0562837134284314,0.0346121531491956,-0.0134462359320542,-0.050161474317298,0.0294134696333656,0.124647575311046,-0.0339308605907623,0.0502562885862402,0.0183028179941527,0.0475534439153644,0.0319536569439377,0.00703694548747516
"R12987",-0.0105461425219469,-0.0615165413109063,-0.0452228110693159,0.0377109301206047,0.0303735710002765,-0.0511656907360671,0.0328161255890244,0.0117615335017588,0.00958742793318217,0.0565475762752848,0.0230497137776818,-0.0348970184183215,0.0385166915504223,0.0657351061806788,-0.0161545646245296,0.0420666136513626,-0.0617184836979727,0.0313574902741673,-0.0725832140892572,-0.0366773586502942,0.0381287138454493,0.0549744355952675,-0.0734486813960781,0.0692728278602286,0.00140057962593831,-0.02507763909095,-0.000825906985174976,-0.0153210608610884,-0.0487560182962746,-0.00972521498528327,0.00312617296747175,-0.0232480831452413,0.0352379741194606
