ensemblID,Caudate,DLPFC,Hippocampus,CMC DLPFC
ENSG00000069849,0,1,0,0
ENSG00000070214,0,0,0,1
ENSG00000070404,0,0,0,1
ENSG00000070413,0,0,0,1
ENSG00000070610,0,0,0,1
ENSG00000070756,0,1,0,0
ENSG00000071242,0,1,0,0
ENSG00000071655,0,0,0,1
ENSG00000071991,0,0,0,1
ENSG00000072501,1,1,1,0
ENSG00000072954,0,0,0,1
ENSG00000073331,0,0,0,1
ENSG00000073417,0,0,0,1
ENSG00000073670,0,0,0,1
ENSG00000074071,0,0,0,1
ENSG00000074370,0,1,0,0
ENSG00000074527,0,0,0,1
ENSG00000074695,0,0,0,1
ENSG00000075234,0,0,0,1
ENSG00000075415,0,0,0,1
ENSG00000075429,0,1,0,0
ENSG00000075539,0,0,0,1
ENSG00000075651,0,0,0,1
ENSG00000076641,0,0,0,1
ENSG00000076770,0,0,0,1
ENSG00000077080,0,0,0,1
ENSG00000077152,0,1,0,0
ENSG00000078061,0,1,0,0
ENSG00000078124,0,0,0,1
ENSG00000079150,0,0,0,1
ENSG00000079308,0,1,0,0
ENSG00000079335,0,0,0,1
ENSG00000079387,0,0,0,1
ENSG00000079462,0,0,0,1
ENSG00000079931,1,0,0,0
ENSG00000080007,1,1,1,0
ENSG00000080200,0,1,0,0
ENSG00000080371,0,0,0,1
ENSG00000080822,0,1,0,1
ENSG00000080839,0,0,0,1
ENSG00000081014,0,0,0,1
ENSG00000081237,0,0,0,1
ENSG00000081479,0,1,0,1
ENSG00000081923,1,0,0,0
ENSG00000082074,0,0,0,1
ENSG00000082458,0,0,0,1
ENSG00000083168,0,1,0,0
ENSG00000083454,0,0,0,1
ENSG00000084093,0,0,0,1
ENSG00000084207,1,1,0,0
ENSG00000084693,0,0,0,1
ENSG00000084754,1,1,0,0
ENSG00000085117,0,1,0,0
ENSG00000085719,0,0,0,1
ENSG00000085871,1,0,0,0
ENSG00000086159,1,0,0,0
ENSG00000086504,0,0,0,1
ENSG00000086712,1,1,1,0
ENSG00000087111,1,0,0,0
ENSG00000087152,0,0,0,1
ENSG00000087253,0,0,0,1
ENSG00000088053,0,1,0,0
ENSG00000088727,0,0,0,1
ENSG00000088992,0,0,0,1
ENSG00000089199,0,0,0,1
ENSG00000089250,1,0,0,0
ENSG00000089723,0,1,0,0
ENSG00000089775,0,0,0,1
ENSG00000089847,0,1,0,0
ENSG00000090376,0,0,0,1
ENSG00000090470,1,0,0,0
ENSG00000090565,0,0,0,1
ENSG00000090971,0,1,0,1
ENSG00000091136,1,0,0,0
ENSG00000091592,0,1,0,1
ENSG00000091640,0,0,0,1
ENSG00000091732,0,0,0,1
ENSG00000091986,1,0,0,0
ENSG00000092377,1,0,1,0
ENSG00000092531,0,0,0,1
ENSG00000092758,1,0,0,0
ENSG00000092964,0,1,0,0
ENSG00000093000,0,1,0,0
ENSG00000095059,0,0,0,1
ENSG00000095209,1,1,0,1
ENSG00000095370,1,0,0,0
ENSG00000095627,1,1,0,0
ENSG00000095932,1,1,0,0
ENSG00000096092,0,1,0,0
ENSG00000096696,1,0,0,0
ENSG00000097033,0,0,0,1
ENSG00000099284,0,0,0,1
ENSG00000099364,0,0,0,1
ENSG00000099715,1,1,1,0
ENSG00000099725,1,1,1,0
ENSG00000099804,0,0,0,1
ENSG00000099849,0,0,0,1
ENSG00000099910,0,0,0,1
ENSG00000099960,0,0,0,1
ENSG00000100077,0,1,0,0
ENSG00000100124,0,0,0,1
ENSG00000100151,0,0,0,1
ENSG00000100221,0,0,0,1
ENSG00000100239,0,0,0,1
ENSG00000100249,1,0,0,0
ENSG00000100271,0,0,0,1
ENSG00000100294,0,0,0,1
ENSG00000100297,0,0,0,1
ENSG00000100321,0,0,0,1
ENSG00000100359,0,0,0,1
ENSG00000100379,0,0,0,1
ENSG00000100395,0,0,0,1
ENSG00000100422,0,0,0,1
ENSG00000100433,1,0,0,0
ENSG00000100485,0,0,0,1
ENSG00000100504,0,0,0,1
ENSG00000100604,0,0,0,1
ENSG00000100764,0,0,0,1
ENSG00000100814,0,1,0,0
ENSG00000100836,0,0,0,1
ENSG00000100897,0,0,0,1
ENSG00000100908,0,1,0,1
ENSG00000100982,0,1,0,0
ENSG00000101017,0,1,0,0
ENSG00000101098,0,0,0,1
ENSG00000101152,0,0,0,1
ENSG00000101160,0,1,0,0
ENSG00000101193,0,0,0,1
ENSG00000101222,0,1,0,1
ENSG00000101347,0,0,0,1
ENSG00000101363,0,0,0,1
ENSG00000101460,0,0,0,1
ENSG00000101463,0,0,0,1
ENSG00000101608,0,1,0,0
ENSG00000101695,0,0,0,1
ENSG00000101751,0,0,0,1
ENSG00000101846,1,1,1,0
ENSG00000101850,1,0,0,0
ENSG00000101888,0,0,0,1
ENSG00000101940,0,0,0,1
ENSG00000101972,0,0,0,1
ENSG00000101974,0,0,0,1
ENSG00000102001,1,0,0,1
ENSG00000102003,0,0,0,1
ENSG00000102030,0,0,0,1
ENSG00000102054,0,1,0,0
ENSG00000102096,0,0,0,1
ENSG00000102158,0,0,0,1
ENSG00000102178,0,0,0,1
ENSG00000102181,0,0,0,1
ENSG00000102218,0,0,0,1
ENSG00000102221,0,1,0,0
ENSG00000102287,0,0,0,1
ENSG00000102290,1,0,0,0
ENSG00000102362,0,0,0,1
ENSG00000102401,0,1,0,0
ENSG00000102524,0,0,0,1
ENSG00000102699,0,0,0,1
ENSG00000102981,0,0,0,1
ENSG00000102984,0,0,0,1
ENSG00000103034,0,0,0,1
ENSG00000103254,0,0,0,1
ENSG00000103266,0,0,0,1
ENSG00000103269,0,0,0,1
ENSG00000103381,0,1,0,0
ENSG00000103423,0,0,0,1
ENSG00000103479,0,0,0,1
ENSG00000103495,0,0,0,1
ENSG00000103502,0,0,0,1
ENSG00000103512,0,0,0,1
ENSG00000103540,0,0,0,1
ENSG00000103978,0,1,0,0
ENSG00000104140,0,0,0,1
ENSG00000104142,0,0,0,1
ENSG00000104205,0,0,0,1
ENSG00000104267,1,0,0,0
ENSG00000104375,0,0,0,1
ENSG00000104381,0,1,0,0
ENSG00000104419,0,1,0,1
ENSG00000104472,0,1,0,0
ENSG00000104522,0,0,0,1
ENSG00000104611,0,0,0,1
ENSG00000104863,0,0,0,1
ENSG00000104872,0,0,0,1
ENSG00000104886,0,0,0,1
ENSG00000104904,0,1,0,0
ENSG00000105048,0,0,0,1
ENSG00000105173,0,0,0,1
ENSG00000105193,0,1,0,0
ENSG00000105197,0,0,0,1
ENSG00000105251,0,1,0,0
ENSG00000105255,0,0,0,1
ENSG00000105341,0,0,0,1
ENSG00000105355,0,1,0,1
ENSG00000105393,0,1,0,1
ENSG00000105401,0,0,0,1
ENSG00000105443,0,0,0,1
ENSG00000105472,0,0,0,1
ENSG00000105483,0,0,0,1
ENSG00000105509,0,0,0,1
ENSG00000105617,0,0,0,1
ENSG00000105619,0,0,0,1
ENSG00000105701,0,0,0,1
ENSG00000105707,1,0,0,0
ENSG00000105810,0,0,0,1
ENSG00000105855,0,0,0,1
ENSG00000105939,0,0,0,1
ENSG00000105963,0,0,0,1
ENSG00000105967,0,0,0,1
ENSG00000105971,0,1,0,0
ENSG00000105974,1,1,0,0
ENSG00000106012,0,0,0,1
ENSG00000106078,1,0,0,0
ENSG00000106123,0,0,0,1
ENSG00000106244,0,0,0,1
ENSG00000106327,0,0,0,1
ENSG00000106348,0,0,0,1
ENSG00000106367,0,0,0,1
ENSG00000106392,0,0,0,1
ENSG00000106537,0,1,0,0
ENSG00000106546,0,0,0,1
ENSG00000106631,0,1,0,0
ENSG00000106683,0,0,0,1
ENSG00000106799,0,0,0,1
ENSG00000106868,0,0,0,1
ENSG00000107130,0,0,0,1
ENSG00000107175,0,0,0,1
ENSG00000107362,0,0,0,1
ENSG00000107404,0,0,0,1
ENSG00000107731,0,1,0,0
ENSG00000107742,0,0,0,1
ENSG00000107872,0,0,0,1
ENSG00000107874,0,0,0,1
ENSG00000108256,0,0,0,1
ENSG00000108309,0,0,0,1
ENSG00000108433,0,0,1,0
ENSG00000108528,0,0,0,1
ENSG00000108641,0,0,0,1
ENSG00000108829,0,0,0,1
ENSG00000108861,0,0,0,1
ENSG00000109458,0,0,0,1
ENSG00000109586,1,0,0,0
ENSG00000109618,0,0,0,1
ENSG00000109670,0,1,0,1
ENSG00000109794,0,0,0,1
ENSG00000109911,0,0,0,1
ENSG00000110074,0,0,0,1
ENSG00000110148,0,0,0,1
ENSG00000110717,0,0,0,1
ENSG00000110756,0,0,0,1
ENSG00000110786,0,0,0,1
ENSG00000110844,0,0,0,1
ENSG00000110931,1,0,0,0
ENSG00000110975,0,1,0,0
ENSG00000111186,0,0,0,1
ENSG00000111328,1,0,0,0
ENSG00000111652,0,0,0,1
ENSG00000111667,0,0,0,1
ENSG00000111669,0,1,0,0
ENSG00000111674,0,0,0,1
ENSG00000111877,0,0,0,1
ENSG00000112146,0,0,0,1
ENSG00000112276,0,0,0,1
ENSG00000112312,1,0,0,0
ENSG00000112378,1,1,0,0
ENSG00000112514,0,0,0,1
ENSG00000112531,0,0,0,1
ENSG00000112541,1,0,0,0
ENSG00000112578,0,0,0,1
ENSG00000112851,0,0,0,1
ENSG00000112893,0,0,0,1
ENSG00000112972,0,1,0,0
ENSG00000112981,0,1,0,0
ENSG00000113108,0,0,0,1
ENSG00000113161,0,1,0,0
ENSG00000113231,1,0,0,0
ENSG00000113319,0,0,0,1
ENSG00000113396,0,1,0,0
ENSG00000113494,0,0,0,1
ENSG00000113594,0,0,0,1
ENSG00000113615,0,0,0,1
ENSG00000113658,0,0,0,1
ENSG00000114127,0,0,0,1
ENSG00000114166,0,0,0,1
ENSG00000114331,0,0,0,1
ENSG00000114374,1,1,1,0
ENSG00000114378,1,0,0,0
ENSG00000114383,0,0,0,1
ENSG00000114439,0,0,0,1
ENSG00000114446,0,1,0,0
ENSG00000114544,0,0,0,1
ENSG00000114631,0,0,0,1
ENSG00000114698,0,0,0,1
ENSG00000114850,1,0,0,0
ENSG00000114978,0,0,0,1
ENSG00000115041,0,0,0,1
ENSG00000115073,0,0,0,1
ENSG00000115084,0,0,0,1
ENSG00000115129,1,0,0,0
ENSG00000115183,0,0,0,1
ENSG00000115216,0,0,0,1
ENSG00000115226,0,1,0,1
ENSG00000115241,0,0,0,1
ENSG00000115289,0,0,0,1
ENSG00000115297,0,1,0,0
ENSG00000115339,0,0,0,1
ENSG00000115361,1,0,0,0
ENSG00000115468,0,1,0,0
ENSG00000115526,0,0,0,1
ENSG00000115561,0,0,0,1
ENSG00000115694,0,0,0,1
ENSG00000115806,0,1,0,0
ENSG00000115839,0,1,0,0
ENSG00000116044,0,0,0,1
ENSG00000116266,0,0,0,1
ENSG00000116337,0,0,0,1
ENSG00000116350,0,1,0,0
ENSG00000116455,0,0,0,1
ENSG00000116473,0,0,0,1
ENSG00000116497,1,0,0,0
ENSG00000116574,0,0,0,1
ENSG00000116661,0,1,0,0
ENSG00000116704,0,0,0,1
ENSG00000116747,0,0,0,1
ENSG00000116883,0,1,0,0
ENSG00000116885,0,1,0,0
ENSG00000117151,0,0,0,1
ENSG00000117245,0,0,0,1
ENSG00000117308,0,0,0,1
ENSG00000117395,0,1,0,1
ENSG00000117477,0,1,0,0
ENSG00000117500,0,0,0,1
ENSG00000117594,0,1,0,0
ENSG00000117713,0,1,0,0
ENSG00000118046,0,0,0,1
ENSG00000118162,0,0,0,1
ENSG00000118193,0,0,0,1
ENSG00000118263,0,1,0,0
ENSG00000118515,0,0,0,1
ENSG00000118620,0,0,0,1
ENSG00000118785,0,0,0,1
ENSG00000118971,0,0,0,1
ENSG00000119383,0,0,0,1
ENSG00000119599,0,0,0,1
ENSG00000119640,0,0,0,1
ENSG00000119655,0,0,0,1
ENSG00000119703,0,1,0,0
ENSG00000119782,0,0,0,1
ENSG00000119900,0,0,0,1
ENSG00000119906,0,0,0,1
ENSG00000119977,1,0,0,0
ENSG00000120057,1,0,0,0
ENSG00000120063,0,0,0,1
ENSG00000120162,0,1,0,0
ENSG00000120253,0,0,0,1
ENSG00000120256,0,1,0,0
ENSG00000120262,0,0,0,1
ENSG00000120278,0,1,0,0
ENSG00000120318,1,0,0,0
ENSG00000120437,0,1,0,0
ENSG00000120519,0,0,0,1
ENSG00000120594,0,0,0,1
ENSG00000120690,0,1,0,1
ENSG00000120693,0,1,0,1
ENSG00000120709,0,0,0,1
ENSG00000120729,0,1,0,1
ENSG00000120903,1,0,0,0
ENSG00000121101,0,0,0,1
ENSG00000121207,0,1,0,0
ENSG00000121210,0,0,0,1
ENSG00000121310,1,0,0,0
ENSG00000121316,0,1,0,0
ENSG00000121390,0,0,0,1
ENSG00000121690,0,0,0,1
ENSG00000121749,0,0,0,1
ENSG00000121769,0,1,0,1
ENSG00000121898,0,1,0,0
ENSG00000121933,0,0,0,1
ENSG00000122008,0,0,0,1
ENSG00000122025,1,0,0,0
ENSG00000122034,0,1,0,0
ENSG00000122378,1,0,0,0
ENSG00000122435,0,0,0,1
ENSG00000122490,0,0,0,1
ENSG00000122507,0,0,0,1
ENSG00000122591,0,0,0,1
ENSG00000122642,0,0,0,1
ENSG00000122863,0,0,0,1
ENSG00000123064,0,0,0,1
ENSG00000123146,0,1,0,0
ENSG00000123154,0,0,0,1
ENSG00000123159,0,0,0,1
ENSG00000123240,1,0,0,0
ENSG00000123416,0,1,0,1
ENSG00000123427,0,0,0,1
ENSG00000123700,0,0,0,1
ENSG00000123870,0,0,0,1
ENSG00000124006,0,0,0,1
ENSG00000124120,0,1,0,0
ENSG00000124151,0,0,0,1
ENSG00000124155,0,1,0,0
ENSG00000124194,0,0,0,1
ENSG00000124215,0,0,0,1
ENSG00000124486,1,1,1,0
ENSG00000124570,0,0,0,1
ENSG00000124608,0,0,0,1
ENSG00000124610,1,0,0,0
ENSG00000124613,0,1,0,0
ENSG00000124614,0,1,0,0
ENSG00000124688,0,0,0,1
ENSG00000124702,0,0,0,1
ENSG00000124785,1,0,0,0
ENSG00000124839,0,1,0,0
ENSG00000125170,0,0,0,1
ENSG00000125352,0,0,0,1
ENSG00000125354,0,0,0,1
ENSG00000125637,0,1,0,0
ENSG00000125703,0,0,0,1
ENSG00000125741,0,0,0,1
ENSG00000125877,0,0,0,1
ENSG00000125895,0,1,0,1
ENSG00000125931,0,0,0,1
ENSG00000125966,0,0,0,1
ENSG00000125967,0,0,0,1
ENSG00000126012,1,1,1,0
ENSG00000126091,0,0,0,1
ENSG00000126214,0,0,0,1
ENSG00000126216,0,1,0,0
ENSG00000126432,0,0,0,1
ENSG00000126457,0,0,0,1
ENSG00000126838,1,0,0,0
ENSG00000126883,0,1,0,0
ENSG00000126934,0,0,0,1
ENSG00000127314,0,0,0,1
ENSG00000127324,0,1,0,0
ENSG00000127325,0,0,0,1
ENSG00000127445,0,1,0,1
ENSG00000127483,0,0,0,1
ENSG00000127507,0,0,0,1
ENSG00000127804,0,1,0,0
ENSG00000127946,1,0,0,0
ENSG00000128185,0,0,0,1
ENSG00000128253,1,0,0,0
ENSG00000128283,0,1,0,0
ENSG00000128285,0,0,0,1
ENSG00000128482,0,0,0,1
ENSG00000128524,0,0,0,1
ENSG00000128578,1,1,0,0
ENSG00000128581,0,0,0,1
ENSG00000128585,0,0,0,1
ENSG00000128596,0,0,0,1
ENSG00000128708,0,0,0,1
ENSG00000128739,0,0,0,1
ENSG00000128791,0,0,0,1
ENSG00000128915,0,0,0,1
ENSG00000129116,0,0,0,1
ENSG00000129158,0,0,0,1
ENSG00000129295,0,1,0,0
ENSG00000129355,0,1,0,1
ENSG00000129422,0,0,0,1
ENSG00000129474,1,0,0,0
ENSG00000129534,1,0,0,0
ENSG00000129596,0,1,0,0
ENSG00000129824,1,1,1,0
ENSG00000130021,1,1,1,0
ENSG00000130035,0,1,0,0
ENSG00000130147,0,1,0,0
ENSG00000130159,0,0,0,1
ENSG00000130165,0,0,0,1
ENSG00000130176,0,0,0,1
ENSG00000130204,0,0,0,1
ENSG00000130244,0,0,0,1
ENSG00000130475,1,0,0,0
ENSG00000130520,0,1,0,0
ENSG00000130540,0,0,0,1
ENSG00000130558,0,0,0,1
ENSG00000130695,0,0,0,1
ENSG00000130707,1,0,0,1
ENSG00000130725,0,0,0,1
ENSG00000130734,0,0,0,1
ENSG00000130741,1,1,1,0
ENSG00000130758,0,0,0,1
ENSG00000130770,0,1,0,0
ENSG00000130775,0,1,0,0
ENSG00000130813,0,0,0,1
ENSG00000130822,0,0,0,1
ENSG00000130830,0,0,0,1
ENSG00000130956,0,0,0,1
ENSG00000130958,0,0,0,1
ENSG00000130962,0,0,0,1
ENSG00000130985,1,1,1,0
ENSG00000131002,1,1,1,0
ENSG00000131043,0,1,0,0
ENSG00000131080,0,0,0,1
ENSG00000131165,0,0,0,1
ENSG00000131187,0,0,0,1
ENSG00000131323,0,0,0,1
ENSG00000131375,0,0,0,1
ENSG00000131378,0,0,0,1
ENSG00000131437,0,1,0,0
ENSG00000131653,0,0,0,1
ENSG00000131779,0,0,0,1
ENSG00000131788,0,1,0,0
ENSG00000131828,0,0,0,1
ENSG00000131885,0,1,0,0
ENSG00000131943,0,1,0,1
ENSG00000131951,0,1,0,0
ENSG00000132122,0,0,0,1
ENSG00000132182,1,0,0,0
ENSG00000132386,0,0,0,1
ENSG00000132475,0,1,0,0
ENSG00000132507,0,0,0,1
ENSG00000132563,0,0,0,1
ENSG00000132801,0,0,0,1
ENSG00000132842,0,0,0,1
ENSG00000132854,0,1,0,0
ENSG00000132879,0,0,0,1
ENSG00000132912,0,1,0,0
ENSG00000133030,1,0,0,0
ENSG00000133111,0,0,0,1
ENSG00000133131,0,0,0,1
ENSG00000133134,0,1,0,0
ENSG00000133169,0,1,0,1
ENSG00000133265,0,0,0,1
ENSG00000133275,0,0,0,1
ENSG00000133858,1,0,0,0
ENSG00000134072,0,1,0,1
ENSG00000134222,1,0,0,0
ENSG00000134247,0,0,0,1
ENSG00000134287,0,0,0,1
ENSG00000134343,1,0,0,0
ENSG00000134352,0,0,0,1
ENSG00000134539,0,0,0,1
ENSG00000134548,1,0,0,0
ENSG00000134627,0,0,0,1
ENSG00000134758,0,0,0,1
ENSG00000134779,0,0,0,1
ENSG00000134851,0,0,0,1
ENSG00000134970,0,0,0,1
ENSG00000135077,0,0,0,1
ENSG00000135093,0,1,0,0
ENSG00000135272,0,0,0,1
ENSG00000135362,0,0,0,1
ENSG00000135378,0,0,0,1
ENSG00000135469,0,0,0,1
ENSG00000135519,0,0,0,1
ENSG00000135525,0,0,0,1
ENSG00000135535,0,0,0,1
ENSG00000135679,0,0,0,1
ENSG00000135697,0,0,0,1
ENSG00000135709,0,0,0,1
ENSG00000135824,0,0,0,1
ENSG00000135837,0,0,0,1
ENSG00000135838,0,0,0,1
ENSG00000135905,1,0,0,1
ENSG00000136059,0,0,0,1
ENSG00000136068,0,1,0,0
ENSG00000136167,0,0,0,1
ENSG00000136231,1,0,1,0
ENSG00000136280,0,0,0,1
ENSG00000136436,0,1,0,1
ENSG00000136451,0,0,0,1
ENSG00000136518,0,0,0,1
ENSG00000136698,0,0,0,1
ENSG00000136709,0,1,0,0
ENSG00000136718,0,0,0,1
ENSG00000136866,0,1,0,0
ENSG00000136868,1,0,0,0
ENSG00000136950,0,0,0,1
ENSG00000137171,0,0,0,1
ENSG00000137200,0,0,0,1
ENSG00000137269,0,0,0,1
ENSG00000137486,0,0,0,1
ENSG00000137522,0,0,0,1
ENSG00000137628,0,0,0,1
ENSG00000137710,0,0,0,1
ENSG00000137713,0,0,0,1
ENSG00000137819,0,1,0,0
ENSG00000137941,0,0,0,1
ENSG00000137975,1,0,0,0
ENSG00000138028,0,0,0,1
ENSG00000138030,0,0,0,1
ENSG00000138035,0,0,0,1
ENSG00000138107,0,0,0,1
ENSG00000138111,0,0,0,1
ENSG00000138161,1,0,0,0
ENSG00000138207,0,0,0,1
ENSG00000138380,0,0,0,1
ENSG00000138434,0,0,0,1
ENSG00000138472,0,0,0,1
ENSG00000138496,0,0,0,1
ENSG00000138600,0,0,0,1
ENSG00000138606,0,0,0,1
ENSG00000138646,0,0,0,1
ENSG00000138722,1,1,0,0
ENSG00000138829,1,0,0,0
ENSG00000139112,0,1,0,0
ENSG00000139132,0,0,0,1
ENSG00000139133,0,0,0,1
ENSG00000139197,0,0,0,1
ENSG00000139211,0,0,0,1
ENSG00000139218,0,0,0,1
ENSG00000139263,0,0,0,1
ENSG00000139292,0,1,0,1
ENSG00000139323,0,0,0,1
ENSG00000139329,1,0,0,0
ENSG00000139350,0,0,0,1
ENSG00000139352,1,0,0,0
ENSG00000139405,0,0,0,1
ENSG00000139537,0,1,0,0
ENSG00000139579,0,0,0,1
ENSG00000139618,0,0,0,1
ENSG00000139637,0,0,0,1
ENSG00000139668,0,0,0,1
ENSG00000139714,0,1,0,1
ENSG00000139737,0,0,0,1
ENSG00000139890,0,0,0,1
ENSG00000139998,0,0,0,1
ENSG00000140030,0,0,0,1
ENSG00000140262,0,0,0,1
ENSG00000140299,0,0,0,1
ENSG00000140459,1,1,0,0
ENSG00000140474,0,0,0,1
ENSG00000140497,0,1,0,0
ENSG00000140519,1,0,0,0
ENSG00000140522,0,1,0,0
ENSG00000140575,0,0,0,1
ENSG00000140836,0,1,0,0
ENSG00000140854,0,0,0,1
ENSG00000140859,0,0,0,1
ENSG00000140873,0,0,0,1
ENSG00000141002,0,0,0,1
ENSG00000141026,0,1,0,0
ENSG00000141098,0,0,0,1
ENSG00000141258,0,0,0,1
ENSG00000141295,0,0,0,1
ENSG00000141338,1,0,0,1
ENSG00000141380,0,1,0,0
ENSG00000141458,0,0,0,1
ENSG00000141504,0,1,0,1
ENSG00000141505,0,0,0,1
ENSG00000141582,0,1,0,0
ENSG00000141646,0,0,0,1
ENSG00000141698,0,1,0,1
ENSG00000141959,0,0,0,1
ENSG00000142208,0,0,0,1
ENSG00000142227,1,0,0,0
ENSG00000142252,0,0,0,1
ENSG00000142279,1,0,0,0
ENSG00000142396,0,0,0,1
ENSG00000142449,1,0,0,0
ENSG00000142530,0,0,0,1
ENSG00000142556,0,0,0,1
ENSG00000142686,0,0,0,1
ENSG00000142959,0,0,0,1
ENSG00000143013,0,0,0,1
ENSG00000143036,0,0,0,1
ENSG00000143093,0,0,0,1
ENSG00000143110,0,0,0,1
ENSG00000143158,0,1,0,0
ENSG00000143164,0,1,0,1
ENSG00000143195,1,0,0,0
ENSG00000143228,0,0,0,1
ENSG00000143315,0,0,0,1
ENSG00000143337,0,1,0,1
ENSG00000143367,1,0,0,0
ENSG00000143390,0,0,0,1
ENSG00000143420,0,1,0,1
ENSG00000143549,0,0,0,1
ENSG00000143590,0,1,0,0
ENSG00000143630,0,1,0,0
ENSG00000143797,0,0,0,1
ENSG00000143801,0,0,0,1
ENSG00000143815,0,0,0,1
ENSG00000143851,1,0,0,0
ENSG00000143995,0,0,0,1
ENSG00000144028,0,1,0,0
ENSG00000144036,0,1,0,0
ENSG00000144040,0,0,0,1
ENSG00000144120,0,0,0,1
ENSG00000144191,1,0,0,0
ENSG00000144283,1,0,0,0
ENSG00000144550,0,1,0,0
ENSG00000144567,0,0,0,1
ENSG00000144635,0,1,0,0
ENSG00000144843,0,0,0,1
ENSG00000144847,0,0,0,1
ENSG00000144908,1,0,0,0
ENSG00000144909,0,0,0,1
ENSG00000145029,0,0,0,1
ENSG00000145283,1,0,0,0
ENSG00000145391,0,1,0,0
ENSG00000145423,0,1,0,0
ENSG00000145604,0,0,0,1
