"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow"
"R11146",-0.0408982427144866,-0.0852581410312016,0.00772553275838714,0.108045254924214,0.0699202371526473,-0.0867722676555412,-0.138365564511286,-0.134813683024528,-0.0800574595907578,0.120349777985831,0.0035396286538,-0.111273009747141,-0.065217752518471,-0.0948002146363037,0.0347625667549654,-0.00500974522835461,0.154776952284317,0.0157652509276902,0.0495963284651486,0.114665990767921,-0.0300623980978579,0.0493783876987021,0.106091122844423,-0.118111338058972,0.0129214088620842,-0.0306153248678427,0.105515799076521,-0.0825674136001138,-0.0409424717980546,0.0692883448029158,0.032157997627458,-0.0487397692561395,-0.161400758783438,-0.0491285692916818,-0.0393386595859585
"R11147",0.0282767272383071,-0.0171706899455529,-0.099069847835134,-0.0767835312553272,-0.0211791670017335,0.0746894420597632,-0.0437775229698995,-0.000910985987529694,0.0930430759820763,0.0556852723490247,-0.078942547718078,0.125893490466831,-0.0475834877317947,-0.0023075687117562,-0.0622755797352193,-0.0463694717466879,-0.00626342008826086,0.0381408510770466,-0.105291746804128,-0.0644441838109639,0.0392771104056711,-0.0712098029483784,-0.0434791618223317,0.0631233066887732,0.0823761073268812,-0.0903200906800366,0.0244615305025245,-0.0449574933073499,0.110635721543986,-0.12695813135877,-0.0924702887022437,0.0991284734049907,0.0615771213705013,-0.1153714276752,-0.0750895331388663
"R11148",-0.119358464113189,-0.00452631806733385,0.0858860480775132,0.0439836165585323,0.0416474083674186,-0.101850535718638,0.110368511796636,-0.0718008569927353,-0.0695162415746211,-0.0561340499261432,-0.1262548184024,0.0611874869501368,-0.108767595646986,0.0683466006384108,-0.0104644534270291,0.102367597480063,-0.00867571374998696,0.0754754991652374,0.100438638850452,0.0288878339477087,-0.0599161265161885,-0.0762645724777516,-0.0549169602828985,-0.0142012339697769,-0.0241350740729094,0.102451159380254,0.00157128573089651,-0.0686430837921238,0.0222128117639208,-0.0558887974952848,0.0882316414716126,-0.075114568253121,-0.0190307820888461,0.058128954160671,0.0768286444750303
"R11149",0.0729240058409474,-0.058192301206042,0.0162152593270081,-0.0495778219852185,0.0306780580800472,0.0160465326899363,-0.0541188704735374,0.0417007754760854,0.0296924523468208,0.0182031111725056,0.00525420307669553,0.040925416638509,0.00728907584000983,-0.0959374784380099,0.062173867239244,-0.0341044853907539,-0.0247855664296011,0.0555632233202771,-0.0101206000700465,0.0101141197504447,-0.00727387999461125,-0.0330015131463832,-0.055295660475426,-0.0103221451533139,0.0698110959926245,-0.0350677441944026,0.0581782350210266,-0.0272802975169574,-0.0164149209911119,-0.0351908571092472,-0.0633623707192727,0.079572118842663,0.0552453973814461,-0.0286493342745907,-0.0675712266798756
"R11152",0.0530427169346772,-0.0021853460254297,0.00232546792556439,-0.0128661112704167,-0.0430202394515098,-0.00892106465010084,0.0755597544465362,0.086014711088593,0.021265254475749,-0.0275834434621836,0.0345795290367083,-0.0191789535681901,0.0724271532135377,0.0555758198730015,-0.0238079051890169,0.0255909459320219,-0.0314745727893581,-0.0406444822295714,-0.00674336064164107,-0.0274684937178946,0.00966898974402354,-0.0103142448077799,0.0431000496078583,0.00571594274947359,-0.017747143234105,0.00948906825130015,-0.035846431544333,0.0397992657121906,-0.0267306579773415,-0.00767920376315693,-0.00231288694365336,0.0155087390354752,0.0812318504710652,0.0459473011691959,0.0041753666243096
"R11153",-0.0193918205839383,0.0460592822718483,-0.00194411730574946,-0.0644690073390918,-0.0410472367107743,0.0410904303052074,-0.0650394276732652,-0.00140641166656156,0.0494347387517114,-0.0724663546601016,-0.0780452897298761,0.0884885349383872,-0.0387731679181131,0.0590665896033504,-0.0748199469233167,0.0276160456571144,-0.0495343771716504,0.0341691420678242,-0.031671313461361,-0.0798080069142446,0.0534186922818151,-0.0330057705846219,-0.0438184824872051,0.0857806786840778,0.0013701649617369,0.0310294782479516,-0.0432551386743929,0.0153941235528272,0.10417679132013,-0.107861203902789,-0.0266003026148342,0.0144235423171086,0.0281951793011548,-0.113651399303201,0.0275011680723613
"R11154",0.0567062245072193,-0.0268144937943139,-0.044641319049385,-0.0282495257564876,0.023209309536712,0.00469918643049625,-0.0661436296420601,-0.000218134903574738,0.01157127796049,0.00783764584945047,0.0695754263820173,-0.047647771162233,0.0397120349377006,-0.015776569081405,0.0778056933082598,0.0897426101169505,-0.0576336816446507,0.00898374579679781,-0.0373373349638307,0.021181999239097,0.0566693407444626,0.102153012395622,-0.0595435798479289,-0.0193726186902648,0.0286902210579073,-0.0598298401916644,-0.0672501591085708,0.00564619534459442,0.0430189603853204,0.0722959729493237,-0.0388569703968281,0.0308971215885178,-0.0173344820566252,-0.0179772847317916,-0.0284131648899529
"R11155",0.0536355099447081,0.0477615056763512,-0.0068408721741967,-0.0370577438267374,-0.0360297195459087,0.0346451882007523,0.0193307165867732,0.0806317774670832,0.0264927020691342,-0.0336175992256743,0.0607605765025107,-0.027995751322321,0.0873511297861135,0.030231122611105,-0.0304577771607435,-0.028027830153988,-0.0494491562220471,-0.0162015620826224,-0.0289343902985666,-0.0518191073438487,0.0300512223221809,0.00137373312272874,-0.0123554873012558,0.0248214342193932,-0.013597507441237,-0.00432978863187675,-0.0294410474716724,0.0826696550381677,-0.0159041565220022,0.0194362192475468,-0.019213203094397,0.015642691510903,0.0642255126212899,-0.0281073742609609,0.0155262751040255
"R11156",-0.0274347574948319,0.0490591114578872,0.0270940586975408,0.0332908118332183,-0.0127033635952995,0.00422182567984814,0.04640169830274,-0.0191800115132033,-0.0224900077000169,-0.0447236585302994,0.0241861935323868,-0.0547374188342793,0.00708129548129267,-0.00582828957050614,-0.00556281683368058,0.00296853712555373,-0.0101479551609498,-0.029121125408639,0.0477282790067477,0.011003181035313,0.0185487239557275,0.0170812738286481,0.0288592457036643,-0.0032319626716175,-0.0566040501190884,0.0589930256413406,0.00536797485559609,0.0434662819240261,-0.00246246201811308,0.0547267846755834,0.0601853650862076,-0.0533923977403943,-0.0530399037124335,0.0698619163782658,0.0594987471451886
"R11157",-0.0266822738670038,0.00749166380721632,-0.0405641805390464,0.0234994383013885,-0.0231410053132379,-0.0344076741185796,0.0782047322962551,-0.0247988075367857,-0.00588715038800109,-0.00622838124139309,-0.0168740802269173,0.0075363499251191,-0.0126939832248639,0.0109750466668605,-0.0148385951373508,-0.011453941369387,0.00775319342532091,-0.0331084258170599,-0.00100605588942722,0.000851292311678101,-0.0222538397077402,-0.045997107327429,0.0353488465832644,0.000430862139127764,-0.0323147973435964,-0.00406502114621854,-0.00126860019699013,-0.0102180527640203,0.0162002964145783,0.00561374525908603,0.0293964913652466,-0.0169568709944312,0.00307919507916421,0.0522172396990914,0.0242413152597489
"R11158",0.0491033286154033,-0.0424336295559123,-0.0194237181139406,-0.0242821379337402,0.0210651564404956,0.0153604663887155,-0.0463236855422584,-0.00835297220944473,0.0307911534104946,0.0672665913560276,0.053379854952529,-0.0287150657772381,0.0200275519390205,0.0230240141878599,0.000803270112593054,-0.0354057870695091,0.0358115881994923,0.00559876134008624,-0.0334565473897622,0.00567656474957761,0.0384401613692718,0.0520209021141266,0.0540667282858517,-0.0169903754958386,0.053893227459143,-0.0580014746240018,0.0321468302543276,-0.00849268648859105,0.0148378008373118,0.0479875084151485,-0.0592752090955175,0.0534346042340867,-0.020299354014782,-0.0428479642822048,-0.0626663013163738
"R11183",0.035242620653341,-0.0297423077626946,0.0286311307668655,0.00280174993906144,0.00774845130896952,-0.0189132128145023,0.0353596394770669,0.0607972204318223,-0.0143697578112457,0.00939538380014877,0.0360132702910856,-0.0550435206194539,0.0572963554933224,0.0146813632064166,0.00887419261071369,-0.00562495074067499,-0.015102152136836,-0.0159376833414457,0.0108913108698945,0.00580562563585232,-0.00940643404444997,0.0267022871196737,0.0691462463658799,-0.0351994122512254,0.00232336010663549,-7.03562707023669e-05,-0.0277270926216825,0.0167279680550694,-0.049725436943124,0.0317609123834055,-0.00148206902592057,0.00126810447903736,0.0389055547722281,0.0499702882293371,-0.0141871875037731
"R11184",0.02271588027968,-0.0382884085203121,0.0317390967939901,-0.00510347552896837,0.0505175392483218,0.00510027236090267,0.0220042559168347,-0.0530924287694269,-0.0053642946157089,0.0319151519094449,0.0458082899729321,-0.0242523731273567,-0.00831547701415648,-0.00639343825117993,0.00699508296814705,0.00266701334936862,0.00184428118523134,0.0401911954335597,0.0221509178044499,0.0241090829013358,0.0101720016214811,0.0375912329827839,0.00799723455154182,-0.032559344574082,0.0456927207296964,-0.00862040020034785,-0.00029613018915775,-0.0264657481326376,-0.0073543390572903,0.047049399684179,-0.0185581862204701,0.0259986237349062,-0.0494400464115035,0.0331159396338435,-0.0321081674596324
"R11185",0.00702081985040789,0.0288474938056037,-0.00551555652004698,-0.00604531545660921,-0.028355435791502,0.00431810058974312,0.0183107237427227,0.00975495499553039,0.00505545969588124,-0.0221088801299038,0.0337613982965522,-0.0136997681739215,0.0291141292113586,0.0195067516304428,-0.0235007278388559,-0.00235288981791559,0.00138286732187025,-0.0309766659354498,-0.00896838425624858,-0.0207717737719365,0.0280410713688915,0.0324692028324116,0.0202990803940223,0.014389248912317,-0.0329026813661654,0.0036807446649649,-0.0118414687854994,0.0319274737017072,0.018080266569912,0.0322530283511592,0.00470941907725298,-0.0118854714186848,0.00255694437535989,0.0181021400991575,0.0161689490859918
"R11186",0.0568038540755844,-0.00615637873679369,-0.0584279048394429,-0.0420141461474887,-0.00561095410419228,0.0454278512943884,0.0184981064081392,0.00565470363010517,0.0284628960878744,0.0292804064363544,0.058921999957259,-0.0404695514111673,0.0373772295934505,0.0262534574948719,-0.0248083876427957,0.0279473091100684,-0.0328674967226327,-0.00481965148032039,-0.069319331187506,-0.0252180598667203,0.0503487440160529,0.0753658661215276,-0.0195893720984219,-0.00159618375458335,0.0359230177293993,-0.0697313124807346,-0.01713328481476,0.0167945185818312,0.0280174680852815,0.0443358151176674,-0.0552856235357964,0.0482586084803392,-0.0186980476261513,0.00793041146386047,-0.0458495715968032
"R11187",0.0699509697405898,0.0255189012744943,-0.00597997890762913,-0.0509190637387023,-0.00963064757838418,0.0640421067423409,-0.0526208478296895,-0.0185719694935523,0.0569433819850388,0.0148529650597248,0.0849451087288925,-0.0355150061698214,0.0450028543692118,0.0369238579741699,-0.0505278726104104,-0.0103358364892336,-0.0426730589221477,0.00695111389359313,-0.0373046894387768,-0.0392915676943666,0.0823094876468195,0.0631071058049212,0.0241485108275493,0.0326317458298725,0.0381221616985224,-0.0286864893540465,-0.052339234250354,0.0575183781492426,0.0363634659090002,0.0623366949823187,-0.0488167994498118,0.0609843945426238,-0.0540707559069121,-0.0335430122474173,-0.0175727796920763
"R11188",0.00535167037612183,0.0657917357986408,-0.0703222938276421,-0.0624230027626375,-0.0369794570461466,0.0890460613840114,-0.0143238770700862,0.0223780103716534,0.0975522722523241,0.0161734110728761,-0.0861139449399853,0.128720690394434,-0.0364799019443273,0.0161955642299263,-0.0865797756625948,-0.131978116074818,-0.0363872187814622,0.0132958798030716,-0.0885114409389786,-0.0852456213709357,0.0509664375052467,-0.0737505873352593,-0.0705476275334238,0.0979232771080186,0.0306152613970572,-0.0276105003747566,-0.0477516709750345,0.00878772514887369,0.114509828833913,-0.125885784075746,-0.0465806498285462,0.0660186677814087,0.0789861584252388,-0.0905019432222355,0.0103926884251073
"R11189",0.0621676571350893,0.00121224212555945,-0.0424784024079453,-0.0705138727070932,-0.022843431839576,0.0647562911536371,-0.00864419218344041,0.0362295675434616,0.0597580044556697,0.0181094725654758,0.0509246953101044,-0.00301638518653179,0.0464603776016556,0.0489604336835681,-0.0737278350578862,0.00662086246691985,-0.048082261755403,0.00538252762681558,-0.0742727075086925,-0.0558058187755811,0.0674677816409035,0.0816023467058951,-0.0364220172684044,0.0380189184882534,0.0420624225199476,-0.0618561846264598,-0.0447391181934824,0.0314142316458791,0.0487074381358185,0.0251232865538502,-0.0734463548510327,0.0639732733276188,0.0218628631120716,-0.0385854154908999,-0.0424871986761379
"R11190",-0.0242236580381141,0.0524298885632565,-0.00839682274237619,-0.0158858495296276,-0.029681561540128,0.00596833938537139,0.0156582151354873,0.0192120647410245,-0.00635626109611845,-0.0620980219097209,-0.00477736315234611,0.027476919367709,-0.00490648761035957,0.00650942101784233,0.00597051751926199,0.00542463072544501,-0.0236843071316785,-0.0186203141046999,-0.00619606120083886,-0.0203531172878092,0.00769114100261957,0.00423164100771635,-0.0528236055052135,0.0414610900375655,-0.0417585979295539,0.0124189367721074,0.0542453699251473,0.0315675498649936,0.0113528962035205,-0.0113936694027632,0.0102770088572746,-0.0291403675901994,0.0124208564003452,-0.00912473102883514,0.0341324556692467
"R11191",-0.0300191757228814,-0.0163177144818476,-0.0156862019824339,0.00861884301900529,-0.0122126305689355,-0.036456040161192,0.0602127995812711,-0.0312730519642581,0.0011621848491403,-0.0196248936065895,-0.0446149087230523,0.0196575821576895,-0.0252936611888527,0.0191262125946862,0.0019744377161717,-0.00704345384036891,0.00123640492488311,-0.00847159803128773,0.0138080692101037,0.00559545469353395,-0.00726119501045404,-0.0469177477665747,0.0423840563303932,0.00675837268634407,-0.0235618161534822,0.00136556332056756,0.0392201616494411,-0.0125370948369663,0.0324547504471097,-0.0126997786379774,0.0134445858350795,-0.0155939841366034,0.000372061824587287,0.0576938173124737,0.00380828106908609
"R11192",-0.0355221470633333,0.0661444913128978,0.0414023470754978,-0.0288943381403413,-0.0244948994526386,0.0302301221536959,-0.0514893857291088,0.0498411548572213,0.00476458945678168,-0.0714966351658665,-0.016826341920934,0.0302645048172281,0.0105670772716933,0.00812243987570335,-0.0531575956491485,0.0718469037730658,-0.0527690040301019,0.00466319932961061,0.0170902169936041,-0.0402263989167643,0.0117239505020839,0.0170434334456993,-0.0774593599713057,0.0573113314369776,-0.0390096034665555,0.0569225999136829,-0.07738549590391,0.0480393709232221,-0.00418308508761921,-0.0233340856639583,0.019775337448214,-0.0405979035169436,0.0281814602006432,-0.0506783845560704,0.0531260915263315
"R11193",0.0394836460633106,-0.040323177849601,-0.0185883593152962,-0.0482309260162619,0.0215060080228765,0.0302768085239954,0.000413432758170388,0.0114164330535935,0.0365938175134357,0.0346328039303714,0.0381960073957371,0.0159467788759943,0.0163662730403332,0.00794389676380268,0.0125578064231755,0.00928990279956711,-0.00606262073943491,0.00409605692299752,-0.0349143729728923,0.00592775547294388,0.0156001629680806,0.0293542337603487,0.0112478497494724,0.00788292809840397,0.0455284821485905,-0.0589576830697678,0.0190483563691513,-0.0102782938203146,0.00326168811879122,0.00549825013213381,-0.0680302033811106,0.0506632895270393,0.0115032827535256,0.0157893391271706,-0.0719390048418202
"R11195",-0.00161220106005945,0.0429827702240224,0.0411563331426342,-0.0119641769304511,0.01150539550743,0.0309377959929267,0.0239827282474561,-0.0115972210488946,0.00424178369508291,-0.0280606204699679,0.0348593197086027,2.76034442121305e-05,0.0128706969275703,0.00964992023271373,-0.0299244021801508,0.00565409060227084,-0.0290416793628388,0.0247628394910188,0.0211998365587704,-0.0181568409111469,0.0302516113522005,0.0393262281456064,-0.034993348740795,0.0202182805608155,-0.00273649579231589,0.0363853360925229,-0.0591356984270358,0.0398586231033671,0.0145133604943477,0.034420115638585,0.014017156407762,-0.00530763913968512,-0.0244766974595608,0.0183922039969522,0.036770979986164
"R11197",-0.00143978733839723,-0.00282498331091001,0.0144976481895564,0.00957328608763211,0.0112675891213082,-0.0210944469427991,0.0167980591131473,-0.00498755494791448,-0.0328329805784003,-0.0117498617807006,0.0198979649811771,-0.0309029452835219,0.0014565262849373,-0.0109154201364349,0.00825384766541163,-0.00534549304566097,-0.0192136050812386,0.00598160563540802,0.02327826005963,0.00581987733133608,0.00139833697682049,0.0501228565126194,-0.0294956237803648,-0.0212972141840336,-0.0101401746956486,0.023064337434106,0.012570787439987,0.00451956619673455,-0.0118723144846938,0.047300709899541,0.0257460363861635,-0.018461396697007,-0.0271957638984955,0.0204403473024938,0.0249669712385948
"R11198",-0.0178800550267884,-0.0220640678184051,0.0736567987880162,-0.00118044280559266,0.0428258927848967,-0.0548402217414145,0.0131341337519216,0.0229961929854034,-0.0533760588498094,-0.0410131635412197,-0.0147960909478844,-0.0335346892529311,-0.000520372678566088,0.0296068296763002,0.00866254401640288,0.0380796257679804,-0.0449924405795588,0.0526509298979032,0.0582686236035295,0.0177232519825365,-0.0326508622816049,-0.00207690822024491,0.0209894731432555,-0.038197326595546,0.00741488924912599,0.055510565592681,0.0115552506004012,-0.0158043773899204,-0.0475624187027715,-0.00232903267591336,0.0254187960017486,-0.0271422756630225,0.00569910234526205,0.0329517493953247,0.0210809339765643
"R11199",-0.0391745682372257,-0.0382557325376301,-0.0405281345934818,0.190252881101862,0.00889787048926825,-0.08832731737021,-0.1325945323977,-0.0929317465223059,-0.0945038095049933,0.135789045868673,0.0194935425379542,-0.120107306189255,-0.0337215624794873,-0.19408709026381,0.114966048575207,-0.0398666639548921,0.187620363070219,-0.0930501529108708,0.0423805451297014,0.131734065714498,-0.068143056215431,-0.00638864157781558,0.115079284327144,-0.116692669276538,-0.0648393221514933,-0.0257705865049188,0.013748415597964,-0.0521128570815903,-0.0936315970729603,0.0770031079588872,0.101948262625491,-0.0837204693686878,-0.109770912726949,-0.0521017967101252,-0.00864568981475712
"R11200",-0.085949182418779,0.00623254682541501,0.109666093212183,0.00363596602210827,0.0897607142263489,0.00755152688403804,-0.0798600275468327,-0.0407191381193524,-0.0294619840419435,0.00102791623491578,-0.112174710522379,0.0749531928400164,-0.0985092526705078,-0.0215461016200404,-0.00210469727825481,0.000441539824568059,-0.0202359357368408,0.094173792683343,0.0779516311944166,0.0241536701418727,-0.0854012691409156,-0.0924749265811743,-0.0834386903586506,0.00776548294790207,0.0417938588707076,0.085972416969796,0.0236281478437895,-0.0631241514826412,-0.0336623788192421,-0.1049163517828,0.036587272341536,-0.0166162747027635,0.00236529862826544,-0.0745198745202974,0.0363977428970861
"R11201",0.10733115191523,-0.0124394270229929,0.00519020440918828,-0.0568591893181069,0.0100584686482041,0.0558538324493703,0.00369468081396886,0.0850464050861877,0.068859823088118,0.0275527337587736,0.0947243240214722,-0.0320337389494988,0.0979737597938024,0.0431411235029973,-0.0369104379262176,-0.0310456202905802,-0.0434057227125506,0.0119991964947973,-0.0311478385753666,-0.0280213319885939,0.023713563787783,-0.0353945752662549,0.0188740977570829,0.0139608070206238,0.0676796669967066,-0.0260815912608246,-0.0138532168542054,0.0557404794204113,-0.0419672900763954,0.00748619258751057,-0.0600958638552983,0.0952847332680167,0.0776376924795801,-0.0238050388702091,-0.0412578934491716
"R11203",0.0374225111911069,-0.0195720231692438,-0.0281798994180064,-0.0302144289597829,0.00431359988041865,0.0127569273482065,0.0725319191972994,-0.0351409635427885,0.0325765388139326,0.00735247466111522,0.0434829938007555,-0.000725320569825988,0.00804286238600292,0.0430149163870269,-0.0160231158862035,0.0185852794628531,-0.0335515582899841,0.00706779695355741,-0.0307527624102117,-0.0109633969095906,0.0613479794785609,0.0942325946148673,-0.0434444887350057,0.00969064346589161,0.0304724815698436,-0.0313083979236594,0.0165596934755954,0.000481732410319954,0.0618667905455333,0.0554831600695029,-0.0283467958522511,0.037519451150217,-0.040403349771114,0.0719838529526886,-0.0215278357573215
"R11204",-0.0296611186288664,-0.00260506349527093,0.0127222990170059,-0.00630819807132362,0.0169917399455249,-0.0263917736940455,0.0702963384883845,-0.0114102610317858,-0.0276548970254989,-0.0362747388699997,-0.00931839261084937,-0.00678432549138218,-0.00239824411255222,0.0402881583325071,-0.0344653286056468,0.0590985817461862,-0.0266785122464537,0.0262121964399892,0.0187635277915652,-0.00243877813992123,-0.0115175182482511,-0.0285257227766237,-0.0105373491838356,0.00560530057771661,-0.0114318047875508,0.0163833448234641,0.00625238400301006,-0.0110043285417905,-0.00209248679563064,-0.013639223156531,0.010722596280825,-0.0285816786586696,0.000866496779034469,0.0462020219299872,0.00945197447733736
