gene_id	module
ABI3|ENSG00000108798.9	salmon
ABITRAM|ENSG00000119328.12	grey
ABL1|ENSG00000097007.19	yellow
ABL2|ENSG00000143322.21	royalblue
ABLIM1|ENSG00000099204.21	lightyellow
ABLIM2|ENSG00000163995.21	cyan
ABLIM3|ENSG00000173210.20	grey
ABO|ENSG00000175164.16	grey
ABRACL|ENSG00000146386.8	darkgrey
ABRAXAS1|ENSG00000163322.14	blue
ABRAXAS2|ENSG00000165660.8	yellow
ABR|ENSG00000159842.16	green
ABT1|ENSG00000146109.5	grey
ABTB1|ENSG00000114626.18	black
ABTB2|ENSG00000166016.6	turquoise
ACAA1|ENSG00000060971.19	grey
ACAA2P1|ENSG00000233585.2	turquoise
ACAA2|ENSG00000167315.18	lightcyan
ACACA|ENSG00000278540.5	grey60
ACACB|ENSG00000076555.16	yellow
ACAD10|ENSG00000111271.15	yellow
ACAD11|ENSG00000240303.8	skyblue
ACAD8|ENSG00000151498.12	grey
ACAD9-DT|ENSG00000287110.3	grey
ACAD9|ENSG00000177646.20	grey
ACADL|ENSG00000115361.8	grey
ACADM|ENSG00000117054.15	lightcyan
ACADSB|ENSG00000196177.13	grey
ACADS|ENSG00000122971.9	grey
ACADVL|ENSG00000072778.20	blue
ACAN|ENSG00000157766.19	grey
ACAP1|ENSG00000072818.12	grey
ACAP2-IT1|ENSG00000229325.1	orange
ACAP2|ENSG00000114331.16	pink
ACAP3|ENSG00000131584.19	black
ACAT1|ENSG00000075239.14	blue
ACAT2|ENSG00000120437.9	yellow
ACBD3|ENSG00000182827.9	darkorange
ACBD4|ENSG00000181513.15	grey
ACBD5|ENSG00000107897.20	magenta
ACBD6|ENSG00000230124.8	grey
ACBD7|ENSG00000176244.7	lightyellow
ACCS|ENSG00000110455.14	yellow
ACD|ENSG00000102977.18	black
ACE2|ENSG00000130234.13	lightgreen
ACER2|ENSG00000177076.6	grey
ACER3|ENSG00000078124.13	turquoise
ACE|ENSG00000159640.17	grey
ACHE|ENSG00000087085.16	brown
ACIN1|ENSG00000100813.15	purple
ACKR1|ENSG00000213088.12	grey
ACKR2|ENSG00000144648.16	grey
ACKR3|ENSG00000144476.6	steelblue
ACLY|ENSG00000131473.17	darkturquoise
ACO1|ENSG00000122729.19	lightgreen
ACO2|ENSG00000100412.17	brown
ACOT11|ENSG00000162390.18	blue
ACOT12|ENSG00000172497.9	grey
ACOT13|ENSG00000112304.11	grey
ACOT1|ENSG00000184227.8	grey
ACOT2|ENSG00000119673.16	grey
ACOT7|ENSG00000097021.20	brown
ACOT8|ENSG00000101473.17	brown
ACOT9|ENSG00000123130.17	grey
ACOX1|ENSG00000161533.12	lightcyan
ACOX2|ENSG00000168306.13	blue
ACOX3|ENSG00000087008.16	black
ACOXL-AS1|ENSG00000204581.3	grey
ACP1|ENSG00000143727.16	darkred
ACP2|ENSG00000134575.13	brown
ACP3|ENSG00000014257.16	grey
ACP4|ENSG00000142513.6	grey
ACP5|ENSG00000102575.14	grey
ACP6|ENSG00000162836.12	grey
ACP7|ENSG00000183760.11	turquoise
ACRBP|ENSG00000111644.8	grey
ACRV1|ENSG00000134940.14	cyan
ACSBG1|ENSG00000103740.10	grey
ACSF2|ENSG00000167107.13	blue
ACSF3|ENSG00000176715.17	grey
ACSL1|ENSG00000151726.15	skyblue
ACSL3|ENSG00000123983.15	yellow
ACSL4|ENSG00000068366.21	darkgrey
ACSL5|ENSG00000197142.11	white
ACSL6-AS1|ENSG00000223548.1	grey
ACSL6|ENSG00000164398.15	red
ACSM1|ENSG00000166743.10	grey
ACSM3|ENSG00000005187.12	grey
ACSM5|ENSG00000183549.10	salmon
ACSS1|ENSG00000154930.15	blue
ACSS2|ENSG00000131069.20	turquoise
ACSS3|ENSG00000111058.8	blue
ACTA1|ENSG00000143632.15	grey
ACTA2-AS1|ENSG00000180139.11	midnightblue
ACTA2|ENSG00000107796.13	steelblue
ACTBP4|ENSG00000286676.1	grey
ACTBP7|ENSG00000185607.5	turquoise
ACTB|ENSG00000075624.17	greenyellow
ACTC1|ENSG00000159251.8	grey
ACTG1P12|ENSG00000226642.1	pink
ACTG1P14|ENSG00000230581.2	grey
ACTG1P17|ENSG00000259315.1	grey
ACTG1P1|ENSG00000178631.7	grey
ACTG1P20|ENSG00000241547.1	grey
ACTG1P25|ENSG00000234996.4	grey
ACTG1P3|ENSG00000215388.3	grey
ACTG1|ENSG00000184009.13	brown
ACTG2|ENSG00000163017.14	steelblue
ACTL6A|ENSG00000136518.17	lightcyan
ACTL6B|ENSG00000077080.10	brown
ACTN1|ENSG00000072110.16	turquoise
ACTN2|ENSG00000077522.15	turquoise
ACTN4|ENSG00000130402.14	darkgrey
ACTR10|ENSG00000131966.14	yellow
ACTR1A|ENSG00000138107.13	brown
ACTR1B|ENSG00000115073.8	darkturquoise
ACTR2|ENSG00000138071.15	yellow
ACTR3-AS1|ENSG00000228857.3	grey
ACTR3B|ENSG00000133627.18	greenyellow
ACTR3C|ENSG00000106526.11	blue
ACTR3|ENSG00000115091.12	darkgrey
ACTR5|ENSG00000101442.10	grey
ACTR6|ENSG00000075089.10	purple
ACTR8|ENSG00000113812.14	grey
ACTRT3|ENSG00000184378.3	violet
ACVR1B|ENSG00000135503.13	cyan
ACVR1C|ENSG00000123612.16	orange
ACVR1|ENSG00000115170.16	orange
ACVR2A|ENSG00000121989.15	grey
ACVR2B-AS1|ENSG00000229589.1	grey
ACVR2B|ENSG00000114739.14	royalblue
ACVRL1|ENSG00000139567.13	grey
ACY1|ENSG00000243989.9	blue
ACY3|ENSG00000132744.8	salmon
ACYP1|ENSG00000119640.9	grey
ACYP2|ENSG00000170634.13	purple
ADA2|ENSG00000093072.19	lightcyan
ADAD2|ENSG00000140955.11	grey
ADAL|ENSG00000168803.16	grey
ADAM10|ENSG00000137845.15	green
ADAM11|ENSG00000073670.14	grey60
ADAM12|ENSG00000148848.15	grey
ADAM15|ENSG00000143537.14	turquoise
ADAM17|ENSG00000151694.15	grey
ADAM19|ENSG00000135074.16	midnightblue
ADAM20P1|ENSG00000259158.4	magenta
ADAM20|ENSG00000134007.5	grey
ADAM21|ENSG00000139985.8	grey
ADAM22|ENSG00000008277.15	greenyellow
ADAM23|ENSG00000114948.13	darkolivegreen
ADAM28|ENSG00000042980.14	salmon
ADAM29|ENSG00000168594.15	grey
ADAM2|ENSG00000104755.16	grey
ADAM32|ENSG00000197140.15	yellow
ADAM33|ENSG00000149451.19	grey
ADAM3B|ENSG00000260089.2	grey
ADAM5|ENSG00000196115.13	grey
ADAM7-AS1|ENSG00000253535.5	greenyellow
ADAM7-AS2|ENSG00000253643.6	grey
ADAM8|ENSG00000151651.16	grey
ADAM9|ENSG00000168615.13	darkorange
ADAMTS10|ENSG00000142303.14	black
ADAMTS12|ENSG00000151388.11	blue
ADAMTS13|ENSG00000160323.19	black
ADAMTS14|ENSG00000138316.11	turquoise
ADAMTS15|ENSG00000166106.4	steelblue
ADAMTS16-DT|ENSG00000250579.3	orange
ADAMTS16|ENSG00000145536.15	orange
ADAMTS17|ENSG00000140470.15	grey
ADAMTS18|ENSG00000140873.16	grey
ADAMTS19-AS1|ENSG00000249421.2	grey
ADAMTS19|ENSG00000145808.10	grey
ADAMTS1|ENSG00000154734.16	white
ADAMTS20|ENSG00000173157.18	grey
ADAMTS2|ENSG00000087116.17	grey
ADAMTS3|ENSG00000156140.10	grey
ADAMTS4|ENSG00000158859.10	turquoise
ADAMTS5|ENSG00000154736.6	lightgreen
ADAMTS6|ENSG00000049192.15	blue
ADAMTS7P1|ENSG00000274376.4	cyan
ADAMTS7P4|ENSG00000218052.7	grey
ADAMTS7|ENSG00000136378.15	grey
ADAMTS8|ENSG00000134917.10	grey
ADAMTS9-AS1|ENSG00000241158.7	blue
ADAMTS9-AS2|ENSG00000241684.8	blue
ADAMTS9|ENSG00000163638.13	white
ADAMTSL1|ENSG00000178031.18	grey
ADAMTSL2|ENSG00000197859.11	tan
ADAMTSL3|ENSG00000156218.13	skyblue
ADAMTSL4-AS1|ENSG00000203804.5	grey
ADAMTSL4-AS2|ENSG00000237781.3	grey
ADAMTSL4|ENSG00000143382.16	blue
ADAMTSL5|ENSG00000185761.11	blue
ADAP1|ENSG00000105963.15	pink
ADAP2|ENSG00000184060.11	salmon
ADARB1|ENSG00000197381.17	grey
ADARB2-AS1|ENSG00000205696.5	grey
ADARB2|ENSG00000185736.16	turquoise
ADAR|ENSG00000160710.18	brown
ADAT1|ENSG00000065457.11	grey
ADAT2|ENSG00000189007.16	grey
ADAT3|ENSG00000213638.6	grey
ADA|ENSG00000196839.14	turquoise
ADCK1|ENSG00000063761.16	grey
ADCK2|ENSG00000133597.11	darkturquoise
ADCK5|ENSG00000173137.12	pink
ADCY10P1|ENSG00000161912.18	turquoise
ADCY10|ENSG00000143199.18	grey
ADCY1|ENSG00000164742.16	cyan
ADCY2|ENSG00000078295.17	darkgreen
ADCY3|ENSG00000138031.15	brown
ADCY4|ENSG00000129467.14	grey
ADCY5|ENSG00000173175.16	pink
ADCY6|ENSG00000174233.12	black
ADCY7|ENSG00000121281.13	salmon
ADCY8|ENSG00000155897.10	grey
ADCY9|ENSG00000162104.10	blue
ADCYAP1R1|ENSG00000078549.15	grey
ADCYAP1|ENSG00000141433.13	grey
ADD1|ENSG00000087274.19	lightcyan
ADD2|ENSG00000075340.23	brown
ADD3-AS1|ENSG00000203876.10	grey
ADD3|ENSG00000148700.15	lightyellow
ADGB|ENSG00000118492.18	tan
ADGRA1-AS1|ENSG00000256925.3	magenta
ADGRA1|ENSG00000197177.16	magenta
ADGRA2|ENSG00000020181.18	magenta
ADGRA3P1|ENSG00000256616.3	grey
ADGRA3|ENSG00000152990.14	lightgreen
ADGRB1|ENSG00000181790.12	green
ADGRB2|ENSG00000121753.13	magenta
ADGRB3-DT|ENSG00000230910.6	blue
ADGRB3|ENSG00000135298.15	greenyellow
ADGRD1|ENSG00000111452.13	grey
ADGRD2|ENSG00000180264.12	tan
ADGRE1|ENSG00000174837.15	grey
ADGRE2|ENSG00000127507.18	turquoise
ADGRE4P|ENSG00000268758.7	grey
ADGRE5|ENSG00000123146.20	turquoise
ADGRF3|ENSG00000173567.16	grey
ADGRF5P1|ENSG00000227582.2	grey
ADGRF5|ENSG00000069122.19	grey
ADGRG1|ENSG00000205336.14	grey
ADGRG2|ENSG00000173698.18	grey
ADGRG4|ENSG00000156920.11	orange
ADGRG5|ENSG00000159618.16	salmon
ADGRG6|ENSG00000112414.15	grey
ADGRL1-AS1|ENSG00000267169.2	turquoise
ADGRL1|ENSG00000072071.17	magenta
ADGRL2|ENSG00000117114.21	darkgreen
ADGRL3|ENSG00000150471.17	darkgreen
ADGRL4|ENSG00000162618.15	white
ADGRV1|ENSG00000164199.18	grey
ADH1B|ENSG00000196616.14	steelblue
ADH5P3|ENSG00000223694.1	grey
ADH5|ENSG00000197894.12	saddlebrown
ADHFE1|ENSG00000147576.17	lightcyan
ADI1|ENSG00000182551.14	lightcyan
ADIPOR1|ENSG00000159346.13	blue
ADIPOR2|ENSG00000006831.10	turquoise
ADIRF-AS1|ENSG00000272734.1	grey
ADIRF|ENSG00000148671.14	lightyellow
ADK|ENSG00000156110.15	purple
ADM5|ENSG00000224420.4	grey
ADM|ENSG00000148926.10	white
ADNP-AS1|ENSG00000259456.4	grey
ADNP2|ENSG00000101544.9	violet
ADNP|ENSG00000101126.18	grey
ADORA1|ENSG00000163485.17	pink
ADORA2A|ENSG00000128271.22	grey
ADORA2B|ENSG00000170425.4	grey
ADORA3|ENSG00000282608.2	salmon
ADO|ENSG00000181915.5	turquoise
ADPGK-AS1|ENSG00000260898.6	grey
ADPGK|ENSG00000159322.18	lightcyan
ADPRHL1|ENSG00000153531.15	grey
ADPRH|ENSG00000144843.12	blue
ADPRM|ENSG00000170222.12	grey
ADPRS|ENSG00000116863.11	grey
ADRA1A|ENSG00000120907.18	orange
ADRA1B|ENSG00000170214.5	orange
ADRA1D|ENSG00000171873.8	paleturquoise
ADRA2A|ENSG00000150594.7	grey
ADRA2B|ENSG00000274286.2	grey
ADRA2C|ENSG00000184160.8	pink
ADRB1|ENSG00000043591.6	darkgreen
ADRB2|ENSG00000169252.6	salmon
ADRB3|ENSG00000188778.6	grey
ADRM1|ENSG00000130706.13	brown
ADSL|ENSG00000239900.14	grey
ADSS1|ENSG00000185100.11	turquoise
ADSS2|ENSG00000035687.10	tan
ADTRP|ENSG00000111863.13	blue
AEBP1|ENSG00000106624.11	lightyellow
AEBP2|ENSG00000139154.16	turquoise
AEN|ENSG00000181026.15	grey
AFAP1-AS1|ENSG00000272620.2	midnightblue
AFAP1L1|ENSG00000157510.14	grey
AFAP1L2|ENSG00000169129.16	midnightblue
AFAP1|ENSG00000196526.11	magenta
AFDN-DT|ENSG00000198221.12	grey
AFDN|ENSG00000130396.22	grey
AFF1|ENSG00000172493.23	blue
AFF2-IT1|ENSG00000223516.1	grey
AFF2|ENSG00000155966.14	royalblue
AFF3|ENSG00000144218.21	greenyellow
AFF4|ENSG00000072364.13	grey
AFG1L|ENSG00000135537.17	grey60
AFG3L1P|ENSG00000223959.10	yellow
AFG3L2|ENSG00000141385.12	saddlebrown
AFMID|ENSG00000183077.16	turquoise
AFP|ENSG00000081051.8	grey
AFTPH-DT|ENSG00000260101.2	greenyellow
AFTPH|ENSG00000119844.17	yellow
AGA-DT|ENSG00000250131.2	turquoise
AGAP1-IT1|ENSG00000235529.2	grey
AGAP10P|ENSG00000230869.1	grey
AGAP11|ENSG00000261011.1	grey
AGAP12P|ENSG00000265018.6	grey
AGAP13P|ENSG00000243289.2	grey
AGAP14P|ENSG00000279058.2	grey
AGAP1|ENSG00000157985.20	grey
AGAP2|ENSG00000135439.12	magenta
AGAP3|ENSG00000133612.19	magenta
AGAP4|ENSG00000188234.15	grey
AGAP5|ENSG00000172650.15	grey
AGAP6|ENSG00000204149.15	grey
AGAP7P|ENSG00000264204.2	grey
AGAP9|ENSG00000204172.12	grey
AGA|ENSG00000038002.9	lightcyan
AGBL1|ENSG00000273540.5	grey
AGBL2|ENSG00000165923.17	tan
AGBL3|ENSG00000146856.14	grey
AGBL4-IT1|ENSG00000225623.1	grey
AGBL4|ENSG00000186094.18	cyan
AGBL5|ENSG00000084693.16	darkgrey
AGER|ENSG00000204305.16	grey
AGFG1|ENSG00000173744.18	purple
AGFG2|ENSG00000106351.13	darkmagenta
AGGF1P1|ENSG00000214273.4	grey
AGGF1P2|ENSG00000233435.2	grey
AGGF1P3|ENSG00000241532.1	grey
AGGF1|ENSG00000164252.13	yellow
AGK-DT|ENSG00000261570.2	grey
AGKP1|ENSG00000226555.1	grey
AGK|ENSG00000006530.18	yellow
AGL|ENSG00000162688.17	grey
AGMAT|ENSG00000116771.6	lightgreen
AGMO|ENSG00000187546.14	grey
AGO1|ENSG00000092847.14	grey
AGO2|ENSG00000123908.12	turquoise
AGO3|ENSG00000126070.20	turquoise
AGO4|ENSG00000134698.11	grey
AGPAT1|ENSG00000204310.13	green
AGPAT2|ENSG00000169692.13	grey
AGPAT3|ENSG00000160216.21	pink
AGPAT4|ENSG00000026652.15	turquoise
AGPAT5|ENSG00000155189.12	black
AGPS|ENSG00000018510.18	green
AGRN|ENSG00000188157.15	black
AGTPBP1|ENSG00000135049.16	turquoise
AGTR1|ENSG00000144891.19	grey
AGTRAP|ENSG00000177674.16	blue
AGT|ENSG00000135744.9	lightyellow
AHCTF1P1|ENSG00000226121.2	grey
AHCTF1|ENSG00000153207.16	grey
AHCYL1|ENSG00000168710.18	lightyellow
AHCYL2|ENSG00000158467.17	blue
AHCYP8|ENSG00000242529.1	grey
AHCY|ENSG00000101444.13	grey
AHDC1|ENSG00000126705.15	green
AHI1-DT|ENSG00000231028.11	lightgreen
AHI1|ENSG00000135541.22	grey
AHNAK2|ENSG00000185567.7	darkolivegreen
AHNAK|ENSG00000124942.14	lightyellow
AHRR|ENSG00000063438.20	grey
AHR|ENSG00000106546.14	grey
AHSA1|ENSG00000100591.8	violet
AHSA2P|ENSG00000173209.23	greenyellow
AIDAP2|ENSG00000251429.1	turquoise
AIDA|ENSG00000186063.13	magenta
AIF1L|ENSG00000126878.13	turquoise
AIF1|ENSG00000204472.13	salmon
AIFM1|ENSG00000156709.15	blue
AIFM2|ENSG00000042286.15	grey
AIFM3|ENSG00000183773.16	blue
AIG1|ENSG00000146416.19	grey
AIM2|ENSG00000163568.16	blue
AIMP1P1|ENSG00000234187.1	grey
AIMP1|ENSG00000164022.18	magenta
AIMP2|ENSG00000106305.10	grey
AIP|ENSG00000110711.11	grey
AIRE|ENSG00000160224.17	grey
AIRN|ENSG00000268257.2	grey
AJAP1|ENSG00000196581.11	royalblue
AJM1|ENSG00000232434.3	green
AJUBA-DT|ENSG00000258457.5	tan
AJUBA|ENSG00000129474.16	blue
AK1|ENSG00000106992.19	lightgreen
AK2|ENSG00000004455.18	skyblue
AK3P3|ENSG00000230042.1	grey
AK3|ENSG00000147853.17	lightcyan
AK4P1|ENSG00000263535.2	grey
AK4P3|ENSG00000233381.4	grey
AK4|ENSG00000162433.15	turquoise
AK5|ENSG00000154027.19	greenyellow
AK6|ENSG00000085231.14	purple
AK7|ENSG00000140057.9	tan
AK8|ENSG00000165695.10	tan
AK9|ENSG00000155085.16	grey60
AKAIN1|ENSG00000231824.4	orange
AKAP1-DT|ENSG00000263004.3	grey
AKAP10|ENSG00000108599.15	grey
AKAP11|ENSG00000023516.9	darkgrey
AKAP12|ENSG00000131016.17	darkolivegreen
AKAP13|ENSG00000170776.22	blue
AKAP14|ENSG00000186471.13	lightgreen
AKAP17A|ENSG00000197976.12	turquoise
AKAP1|ENSG00000121057.13	grey
AKAP3|ENSG00000111254.8	turquoise
AKAP5|ENSG00000179841.8	greenyellow
AKAP6|ENSG00000151320.11	red
AKAP7|ENSG00000118507.18	purple
AKAP8L|ENSG00000011243.19	green
AKAP8|ENSG00000105127.10	grey
AKAP9|ENSG00000127914.19	grey
AKIP1|ENSG00000166452.12	grey
AKIRIN1|ENSG00000174574.16	grey
AKIRIN2|ENSG00000135334.9	darkgrey
AKNAD1|ENSG00000162641.20	grey
AKNA|ENSG00000106948.17	yellow
AKR1A1|ENSG00000117448.14	lightcyan
AKR1B1P1|ENSG00000229991.1	grey
AKR1B1P3|ENSG00000213785.3	grey
AKR1B1|ENSG00000085662.14	darkturquoise
AKR1C1|ENSG00000187134.14	grey
AKR1C2|ENSG00000151632.18	grey
AKR1C3|ENSG00000196139.14	grey
AKR1C5P|ENSG00000225418.1	lightgreen
AKR1C8|ENSG00000264006.9	tan
AKR1E2|ENSG00000165568.18	grey
AKR7A2P1|ENSG00000229020.4	grey
AKR7A2|ENSG00000053371.13	blue
AKR7A3|ENSG00000162482.5	blue
AKR7L|ENSG00000211454.16	grey
AKT1S1|ENSG00000204673.11	black
AKT1|ENSG00000142208.18	black
AKT2|ENSG00000105221.18	yellow
AKT3-IT1|ENSG00000228939.1	grey
AKT3|ENSG00000117020.19	blue
AKTIP|ENSG00000166971.17	grey
ALAD|ENSG00000148218.16	turquoise
ALAS1|ENSG00000023330.15	darkturquoise
ALAS2|ENSG00000158578.21	grey
ALB|ENSG00000163631.17	grey
ALCAM|ENSG00000170017.12	turquoise
ALDH16A1|ENSG00000161618.10	grey
ALDH18A1|ENSG00000059573.9	blue
ALDH1A1|ENSG00000165092.13	grey
ALDH1A2|ENSG00000128918.15	darkmagenta
ALDH1A3-AS1|ENSG00000259583.4	cyan
ALDH1A3|ENSG00000184254.17	blue
ALDH1B1|ENSG00000137124.8	grey
ALDH1L1-AS2|ENSG00000246022.4	grey
ALDH1L1|ENSG00000144908.14	grey
ALDH1L2|ENSG00000136010.14	grey
ALDH2|ENSG00000111275.13	grey
ALDH3A1|ENSG00000108602.18	blue
ALDH3A2|ENSG00000072210.19	blue
ALDH3B1|ENSG00000006534.17	blue
ALDH4A1|ENSG00000159423.17	blue
ALDH5A1|ENSG00000112294.14	red
ALDH6A1|ENSG00000119711.13	lightyellow
ALDH7A1P1|ENSG00000251400.1	grey
ALDH7A1|ENSG00000164904.18	lightyellow
ALDH8A1|ENSG00000118514.14	grey
ALDH9A1|ENSG00000143149.13	lightcyan
ALDOA|ENSG00000149925.22	darkturquoise
ALDOB|ENSG00000136872.21	grey
ALDOC|ENSG00000109107.14	brown
ALG10B|ENSG00000175548.9	green
ALG10|ENSG00000139133.7	pink
ALG11|ENSG00000253710.5	grey
ALG12|ENSG00000182858.14	grey
ALG13|ENSG00000101901.13	royalblue
ALG14|ENSG00000172339.10	grey
ALG1L10P|ENSG00000254016.3	pink
ALG1L11P|ENSG00000249889.1	grey
ALG1L12P|ENSG00000250794.2	grey
ALG1L13P|ENSG00000253981.7	grey
ALG1L2|ENSG00000251287.9	grey
ALG1L9P|ENSG00000248671.9	grey
ALG1L9P|ENSG00000254978.2	grey
ALG1L|ENSG00000189366.12	grey
ALG1|ENSG00000033011.14	blue
ALG2|ENSG00000119523.10	saddlebrown
ALG3P1|ENSG00000251568.1	grey
ALG3|ENSG00000214160.10	grey
ALG5|ENSG00000120697.10	pink
ALG6|ENSG00000088035.18	grey
ALG8|ENSG00000159063.14	grey
ALG9-IT1|ENSG00000254450.1	grey
ALG9|ENSG00000086848.15	grey
ALKAL2|ENSG00000189292.16	grey
ALKBH1|ENSG00000100601.10	grey
ALKBH2|ENSG00000189046.11	grey
ALKBH3|ENSG00000166199.13	grey
ALKBH4|ENSG00000160993.4	brown
ALKBH5|ENSG00000091542.9	grey
ALKBH6|ENSG00000239382.11	brown
ALKBH7|ENSG00000125652.8	grey
ALKBH8|ENSG00000137760.15	grey
ALK|ENSG00000171094.18	cyan
ALLC|ENSG00000151360.10	grey
ALMS1-IT1|ENSG00000230002.3	turquoise
ALMS1P1|ENSG00000163016.10	grey
ALMS1|ENSG00000116127.20	grey
ALOX12-AS1|ENSG00000215067.12	turquoise
ALOX12B|ENSG00000179477.11	grey
ALOX12P1|ENSG00000264958.2	grey
ALOX12P2|ENSG00000262943.9	turquoise
ALOX15B|ENSG00000179593.16	grey
ALOX15P1|ENSG00000274114.2	grey
ALOX15|ENSG00000161905.13	grey
ALOX5AP|ENSG00000132965.10	salmon
ALOX5|ENSG00000012779.12	salmon
ALOXE3|ENSG00000179148.10	grey
ALPK1|ENSG00000073331.18	paleturquoise
ALPK2|ENSG00000198796.7	orange
ALPK3|ENSG00000136383.7	blue
ALPL|ENSG00000162551.14	grey
ALS2CL|ENSG00000178038.17	grey
ALS2|ENSG00000003393.16	lightyellow
ALX3|ENSG00000156150.9	grey
ALX4|ENSG00000052850.8	tan
ALYREF|ENSG00000183684.8	grey
AMACR|ENSG00000242110.9	grey
AMBRA1|ENSG00000110497.15	black
AMD1P1|ENSG00000228339.1	grey
AMD1P3|ENSG00000249286.1	grey
AMD1|ENSG00000123505.19	pink
AMDHD1|ENSG00000139344.8	grey
AMDHD2|ENSG00000162066.16	black
AMER1|ENSG00000184675.11	pink
AMER2|ENSG00000165566.13	turquoise
AMER3|ENSG00000178171.11	cyan
AMFR|ENSG00000159461.15	grey
AMH|ENSG00000104899.8	grey
AMIGO1|ENSG00000181754.7	grey60
AMIGO2|ENSG00000139211.7	grey
AMMECR1-IT1|ENSG00000224142.1	grey
AMMECR1LP1|ENSG00000233273.1	magenta
AMMECR1L|ENSG00000144233.12	grey
AMMECR1|ENSG00000101935.13	blue
AMN1|ENSG00000151743.11	yellow
AMN|ENSG00000166126.11	grey
