Feature,chr,Symbol,ensemblID,logFC,adj.P.Val,Type
chr20:28588758-28590556(-),chr20,FRG1CP,ENSG00000282826,0.565978566534298,1.45948968147087e-13,junction
chr20:28588758-28600391(-),chr?,,,0.586446341743405,0.0061407677801989,junction
chr20:28590615-28591393(-),chr20,FRG1CP,ENSG00000282826,0.589803862053888,1.68326269380401e-14,junction
chr20:28591520-28600391(-),chr20,FRG1CP,ENSG00000282826,0.581984515198134,1.88177599394949e-14,junction
chr20:28600462-28600590(-),chr?,,,0.652820684472695,1.38364711400518e-07,junction
chr20:28600462-28601602(-),chr?,,,0.701047075131261,2.93888361504513e-07,junction
chr20:28600462-28601656(-),chr?,,,0.626354067044021,7.1711229648546394e-12,junction
chr20:28600462-28602608(-),chr20,FRG1CP,ENSG00000282826,0.516139692767192,2.55480303205843e-07,junction
chr20:28600720-28601656(-),chr?,,,0.680757810603737,7.32422159952503e-06,junction
chr20:28601757-28602608(-),chr?,,,0.669948256978066,1.07543977314296e-13,junction
chr20:30377426-30379584(+),chr?,,,0.746841916944788,2.27042780005348e-12,junction
chr20:30377722-30379584(+),chr?,,,0.843162227917507,1.40833281614026e-13,junction
chr20:30379652-30388452(+),chr20,FRG1BP,ENSG00000149531,0.757558385976581,1.36880900646559e-13,junction
chr20:30388579-30391196(+),chr?,,,0.778445845694446,1.50282272267714e-15,junction
chr20:30391309-30393550(+),chr20,FRG1BP,ENSG00000149531,0.771781760282577,5.89915540303829e-17,junction
chr20:30393656-30396861(+),chr20,FRG1BP,ENSG00000149531,0.695644882370069,5.7650731977175405e-15,junction
chr20:30396954-30397934(+),chr20,FRG1BP,ENSG00000149531,0.724934874028891,6.69610831112608e-14,junction
chr20:30398046-30404267(+),chr?,,,0.902621217102085,0.0009457178505121,junction
chr20:30542052-30545600(+),chr?,,,1.24312503198982,9.00742617885882e-08,junction
chr20:62819294-62819928(+),chr20,COL9A3,ENSG00000092758,0.28912747936576,0.0340133571181766,junction
chr20:62819983-62821180(+),chr20,COL9A3,ENSG00000092758,0.312949242734608,0.0057672481144314,junction
chr20:62821217-62821506(+),chr20,COL9A3,ENSG00000092758,0.302050415013542,0.0105710713799709,junction
chr20:62821531-62821756(+),chr20,COL9A3,ENSG00000092758,0.294555721592811,0.0150563050156318,junction
chr20:62830589-62832153(+),chr20,COL9A3,ENSG00000092758,0.296931588635173,0.0276587396986304,junction
chr20:62832190-62833019(+),chr20,COL9A3,ENSG00000092758,0.29260602682886,0.0159918075189459,junction
chr20:62836334-62836477(+),chr20,COL9A3,ENSG00000092758,0.245286283471882,0.0377134592386983,junction
chr20:62836533-62837082(+),chr20,COL9A3,ENSG00000092758,0.23087591532964,0.0191517824441948,junction
chr21:45992073-45992163(+),chr21,COL6A1,ENSG00000142156,-0.245861052731219,0.0273116623205102,junction
chr21:8402101-8446236(+),chr?,,,2.71987661427106,4.42396223383049e-05,junction
chr21:8402101-8446236(-),chr?,,,2.84095322723841,1.33427800812152e-06,junction
chr22:35517832-35522963(+),chr?,,,0.730382586489011,0.0026779587506816,junction
chr22:39376198-39377597(+),chr22,SYNGR1,ENSG00000100321,-0.307578159745666,0.0081800204078488,junction
chr2:10048596-10052226(+),chr2,KLF11,ENSG00000172059,-0.406056048827373,0.0322546323053595,junction
chr2:158577384-158603069(+),chr2,PKP4,ENSG00000144283,0.133215070833673,0.0310267956338658,junction
chr2:158603105-158620989(+),chr2,PKP4,ENSG00000144283,0.136875892930162,0.0432465351853857,junction
chr2:203209323-203210957(+),chr2,NBEAL1,ENSG00000144426,0.157636235509251,0.0229203677795177,junction
chr2:227325428-227332418(+),chr2,MFF,ENSG00000168958,-0.364804599271748,0.0351931583217355,junction
chr2:241894340-241897185(-),chr2,AC131097.4,ENSG00000216921,-0.472264470117332,0.0111215384175944,junction
chr2:241897335-241902496(-),chr2,AC131097.4,ENSG00000216921,-0.46547511250941,0.0030069576179649,junction
chr2:36886827-36893897(-),chr2,STRN,ENSG00000115808,0.111744418506767,0.0387813620711556,junction
chr2:36894034-36899522(-),chr2,STRN,ENSG00000115808,0.124241761893769,0.0332636981236859,junction
chr2:72132620-72133022(-),chr2,CYP26B1,ENSG00000003137,-0.451832408943445,0.0156068408285376,junction
chr2:86752031-86753457(+),chr2,RMND5A,ENSG00000153561,0.121207835052673,0.0012803986390215,junction
chr2:86975887-86976152(+),chr2,RGPD1,ENSG00000187627,-0.745086761192466,0.019456592414429,junction
chr2:87351394-87352264(+),chr?,,,-0.533846625513434,0.0053443727555431,junction
chr2:87793769-87794034(-),chr2,RGPD2,ENSG00000185304,-0.825960040500073,0.005661393224279,junction
chr3:126110110-126112781(-),chr3,ALDH1L1,ENSG00000144908,-0.182184165297002,0.0318497120885875,junction
chr3:126112881-126114556(-),chr3,ALDH1L1,ENSG00000144908,-0.195247561402508,0.0200399078027981,junction
chr3:126130294-126131383(-),chr3,ALDH1L1,ENSG00000144908,-0.203202012718655,0.0347926231298771,junction
chr3:126137961-126146834(-),chr3,ALDH1L1,ENSG00000144908,-0.182756892821534,0.0487450375485341,junction
chr3:126150532-126153443(-),chr3,ALDH1L1,ENSG00000144908,-0.200206900056189,0.0249828465730434,junction
chr3:40044272-40151047(+),chr3,MYRIP,ENSG00000170011,-0.373192648678158,0.0041282833649864,junction
chr3:46901481-46901765(+),chr3,PTH1R,ENSG00000160801,-0.31050906587847,0.0374008629910826,junction
chr3:46901861-46902525(+),chr3,PTH1R,ENSG00000160801,-0.343933895454957,0.0015735147316848,junction
chr3:49698823-49698979(+),chr3,RNF123,ENSG00000164068,0.172689579774519,0.0231004066727169,junction
chr4:6112998-6194490(-),chr4,JAKMIP1,ENSG00000152969,0.413497374761229,0.0166732621305976,junction
chr4:6291368-6291916(+),chr4,WFS1,ENSG00000109501,-0.169776488095916,0.026894516757847,junction
chr4:6291998-6295040(+),chr4,WFS1,ENSG00000109501,-0.179862028871425,0.0116654804257878,junction
chr5:112828973-112837552(+),chr?,,,-0.66661309957247,0.0172079359535183,junction
chr5:43068218-43099019(+),chr?,,,0.366979949170102,0.0463999761299086,junction
chr5:64330407-64369614(+),chr5,RNF180,ENSG00000164197,-0.166471972077495,0.0127404816672944,junction
chr5:77331460-77337226(+),chr5,PDE8B,ENSG00000113231,0.198816804411758,0.0032974277901322,junction
chr5:77337316-77344852(+),chr5,PDE8B,ENSG00000113231,0.186931638478748,0.0160046643172022,junction
chr5:77349560-77351064(+),chr5,PDE8B,ENSG00000113231,0.186529116108858,0.0291176228707278,junction
chr5:77351154-77353345(+),chr5,PDE8B,ENSG00000113231,0.187286137335504,0.0142401682034479,junction
chr5:77353407-77400247(+),chr5,PDE8B,ENSG00000113231,0.20104579794466,0.0102889797951445,junction
chr5:77400291-77404719(+),chr5,PDE8B,ENSG00000113231,0.203534560641616,0.0141853276373559,junction
chr5:77407458-77408892(+),chr5,PDE8B,ENSG00000113231,0.185989653764689,0.0394914590808736,junction
chr5:77412236-77413110(+),chr5,PDE8B,ENSG00000113231,0.183499374606807,0.0465706547153072,junction
chr5:77425897-77426444(+),chr5,PDE8B,ENSG00000113231,0.188863290571756,0.0210825992420351,junction
chr6:132315778-132320628(-),chr6,MOXD1,ENSG00000079931,0.348841764896268,0.032498954853523,junction
chr6:132320689-132322678(-),chr6,MOXD1,ENSG00000079931,0.327577652435535,0.048363880475161,junction
chr6:132322871-132323930(-),chr6,MOXD1,ENSG00000079931,0.350407470936044,0.0316390496024659,junction
chr6:138092269-138096353(-),chr6,PERP,ENSG00000112378,-0.298480995661164,0.001958589515079,junction
chr6:144429742-144435934(+),chr6,UTRN,ENSG00000152818,-0.157748737797914,0.0399073462827842,junction
chr6:150809735-150818182(+),chr6,PLEKHG1,ENSG00000120278,-0.282089910968157,0.0174513996320851,junction
chr6:152750960-152752167(+),chr6,VIP,ENSG00000146469,0.417684177430308,0.0328704776702981,junction
chr6:152755374-152756133(+),chr6,VIP,ENSG00000146469,0.539119363498008,0.007141990117307,junction
chr6:24775113-24777221(+),chr6,GMNN,ENSG00000112312,-0.360946119145027,0.0124911358485794,junction
chr6:24780741-24781476(+),chr6,GMNN,ENSG00000112312,-0.24325086192035,0.0406304859102025,junction
chr6:5999205-6002352(-),chr6,NRN1,ENSG00000124785,-0.290885563604941,0.006689652176758,junction
chr6:6002498-6006694(-),chr6,NRN1,ENSG00000124785,-0.289981224252358,0.0035590206009916,junction
chr6:87607825-87609095(+),chr6,ORC3,ENSG00000135336,-0.118068050640012,0.0281112289566342,junction
chr7:141666426-141674066(-),chr7,KIAA1147,ENSG00000257093,0.101662522737275,0.0476548448662039,junction
chr7:19729439-19772549(-),chr7,TMEM196,ENSG00000173452,0.340757868790379,0.0340778404279269,junction
chr7:45913835-45914804(-),chr7,IGFBP3,ENSG00000146674,-0.985520926366681,3.61844773835196e-05,junction
chr7:45914946-45916547(-),chr7,IGFBP3,ENSG00000146674,-0.888426530900573,0.0002008445546082,junction
chr7:45916668-45917212(-),chr7,IGFBP3,ENSG00000146674,-0.953587109310854,1.92207772165237e-05,junction
chr7:64045625-64068890(+),chr7,ZNF727,ENSG00000214652,-0.310108491905078,0.0004223638971382,junction
chr7:64069018-64069513(+),chr7,ZNF727,ENSG00000214652,-0.36393058807801,0.0008465279067417,junction
chr7:64069610-64077275(+),chr7,ZNF727,ENSG00000214652,-0.447037407325934,0.0007993561931215,junction
chr7:64077860-64077943(+),chr?,,,-0.614455983329125,0.0035447200367196,junction
chr7:74714917-74716893(+),chr7,GTF2I,ENSG00000263001,0.124647992465394,0.0297526252862343,junction
chr8:85465470-85473692(+),chr8,CA2,ENSG00000104267,0.213243729488639,0.0115386680388685,junction
chr8:85474417-85475797(+),chr8,CA2,ENSG00000104267,0.187358236793043,0.0402472002447364,junction
chr8:99832653-99835196(+),chr8,VPS13B,ENSG00000132549,0.165362577794983,0.0067114187317871,junction
chr9:100561521-100572517(+),chr9,MSANTD3-TMEFF1,ENSG00000251349,0.118412256114881,0.0245016320922034,junction
chr9:118907091-118907242(+),chr?,,,-0.535817967462285,0.0281242696427176,junction
chr9:128434230-128434409(+),chr9,CERCAM,ENSG00000167123,0.316510574853649,0.0309234330534259,junction
chr9:130444996-130452223(+),chr9,ASS1,ENSG00000130707,-0.300004248642463,0.0024124678737299,junction
chr9:130452334-130454304(+),chr9,ASS1,ENSG00000130707,-0.276212562076623,0.0052694486912839,junction
chr9:130454374-130458400(+),chr9,ASS1,ENSG00000130707,-0.341195702929623,5.42771161519525e-06,junction
chr9:130458590-130464110(+),chr9,ASS1,ENSG00000130707,-0.298115829868444,0.0004450238810316,junction
chr9:130464168-130466724(+),chr9,ASS1,ENSG00000130707,-0.310548747000266,2.72477064698851e-05,junction
chr9:130466800-130470833(+),chr9,ASS1,ENSG00000130707,-0.309797715969608,0.0001631850113655,junction
chr9:130470905-130471484(+),chr9,ASS1,ENSG00000130707,-0.323844327653779,3.34654046047753e-05,junction
chr9:130471516-130476870(+),chr9,ASS1,ENSG00000130707,-0.29292778905894,8.25925261618181e-05,junction
chr9:130476962-130479715(+),chr9,ASS1,ENSG00000130707,-0.277675804986976,0.0008126910119427,junction
chr9:130479801-130480384(+),chr9,ASS1,ENSG00000130707,-0.357437148350837,3.66523580111301e-06,junction
chr9:130480450-130489332(+),chr9,ASS1,ENSG00000130707,-0.27541994858218,0.0024556384048118,junction
chr9:130489465-130494866(+),chr9,ASS1,ENSG00000130707,-0.283582526676682,0.0005341426224242,junction
chr9:130495024-130499504(+),chr9,ASS1,ENSG00000130707,-0.319061951385963,7.18178271882844e-05,junction
chr9:130499571-130500975(+),chr9,ASS1,ENSG00000130707,-0.22818383472612,0.0380978594646002,junction
chr9:86017566-86018254(+),chr9,NAA35,ENSG00000135040,-0.126019562504145,0.0345713432622413,junction
chrM:6822-14981(+),chr?,,,-1.38126925567394,0.0489043396063616,junction
chrM:7718-11255(+),chr?,,,-1.29610784724141,0.0032201054550366,junction
chrX:141719155-141721800(+),chr?,,,-0.778560469370958,0.0093041936972879,junction
chrX:15721593-15749970(+),chr?,,,-0.518796218624532,5.52165213967252e-07,junction
chrX:24179771-24185578(+),chr?,,,-0.850266075810175,1.2961842856907e-22,junction
chrX:3867807-3893115(-),chr?,,,-0.947050838585043,0.0049888200424139,junction
chrX:41151058-41152932(+),chr?,,,-0.158664329160932,0.0014488024119811,junction
chrX:7148084-7190879(+),chr?,,,-0.578355799662014,2.17588247013371e-14,junction
chrX:7191009-7253195(+),chr?,,,-0.502012082834033,2.49796798046145e-14,junction
chrX:73831275-73837439(-),chr?,,,-6.19034125235714,1.8438059250423402e-200,junction
chrX:74000497-74004269(+),chr?,,,-0.61298261370203,3.69100320164767e-20,junction
chrY:11212803-11214937(-),chr?,,,2.27419957654397,4.458737214086531e-15,junction
chrY:12686607-12702009(+),chr?,,,5.37112343496873,3.8540843859086695e-92,junction
chrY:12690442-12702009(+),chr?,,,5.76585096560561,3.91758616437051e-141,junction
chrY:12699641-12702009(+),chr?,,,4.87804436680215,5.46244805736832e-100,junction
chrY:12702056-12707759(+),chr?,,,4.24047071953052,8.28388584678758e-97,junction
chrY:12707882-12708633(+),chr?,,,4.29686474328603,8.87976164452772e-93,junction
chrY:12709028-12709387(+),chr?,,,4.23326129699216,5.20207160068128e-93,junction
chrY:12709544-12714638(+),chr?,,,4.73322530885415,4.96320097630878e-88,junction
chrY:14622592-14701038(+),chr?,,,4.19373755155587,4.43911580020443e-74,junction
chrY:14701133-14719458(+),chr?,,,3.95814630036595,2.41465013757882e-75,junction
chrY:14723270-14739292(+),chr?,,,3.62582143285006,6.871112562520761e-52,junction
chrY:16058613-16122445(-),chr?,,,4.20423764729351,2.99694582514578e-43,junction
chrY:16122591-16124131(-),chr?,,,5.19238114278607,2.480752588556e-41,junction
chrY:16124312-16141773(-),chr?,,,3.94507123733083,3.48047227629055e-44,junction
chrY:16124312-16150707(-),chr?,,,3.60262198349717,6.886523516711771e-39,junction
chrY:16124312-16150743(-),chr?,,,4.28109431306448,1.25889724182751e-43,junction
chrY:16141922-16142664(-),chr?,,,3.89762145695872,1.9425531260721298e-43,junction
chrY:18469721-18471114(+),chr?,,,5.56546386391748,5.90761568131845e-80,junction
chrY:18471175-18481086(+),chr?,,,4.4391278078916,4.0163225677450895e-70,junction
chrY:18828720-18830435(-),chr?,,,3.81749740297286,1.73649731612273e-94,junction
chrY:18839314-18849224(-),chr?,,,5.11962125589787,1.3387914922851401e-105,junction
chrY:18849285-18850676(-),chr?,,,6.23554511598263,2.68000206308458e-114,junction
chrY:18850906-18877067(-),chr?,,,5.34998089153462,8.095780026554361e-110,junction
chrY:18927174-18928163(-),chr?,,,3.6803074449166,6.582360835788831e-61,junction
chrY:18927174-18932742(-),chr?,,,4.97799625250391,2.4287496389082202e-113,junction
chrY:18928374-18932742(-),chr?,,,5.11283623383746,2.08858737250735e-110,junction
chrY:18932842-18933356(-),chr?,,,6.98128337943843,1.30023461903193e-137,junction
chrY:18933476-18938399(-),chr?,,,4.27536960077954,1.0274192217656399e-78,junction
chrY:19043347-19044541(-),chr?,,,4.78215395089111,2.99111102966162e-89,junction
chrY:19045292-19047722(-),chr?,,,4.00495587880024,8.85874631324302e-78,junction
chrY:19047808-19048772(-),chr?,,,4.32223513367879,2.3155530361234e-85,junction
chrY:19576823-19587209(+),chr?,,,3.73547503918151,3.46037408136905e-66,junction
chrY:6910104-6912087(+),chr?,,,3.66026389743653,9.41515724003775e-66,junction
chrY:6912173-6914578(+),chr?,,,3.75530921770737,3.48427809966776e-80,junction
