Feature,chr,Symbol,ensemblID,logFC,adj.P.Val,Type
ENSG00000204179.10,chr10,PTPN20,ENSG00000204179,0.330931541738862,8.89552063601769e-05,gene
ENSG00000243422.1,chr3,RPL23AP49,ENSG00000243422,-0.309383072609091,0.0001121992892767,gene
ENSG00000112378.11,chr6,PERP,ENSG00000112378,-0.212564289044513,0.0001219408618361,gene
ENSG00000154874.14,chr17,CCDC144B,ENSG00000154874,0.326227149082212,0.0001381040373948,gene
ENSG00000224063.5,chr2,,ENSG00000224063,0.592945603013204,0.0001439728256577,gene
ENSG00000050767.15,chr5,COL23A1,ENSG00000050767,-0.336118567370054,0.0002053814497871,gene
ENSG00000172059.10,chr2,KLF11,ENSG00000172059,-0.206203632370741,0.000222774491027,gene
ENSG00000232411.1,chr2,,ENSG00000232411,0.450323700742631,0.0002253285173462,gene
ENSG00000275714.1,chr6,HIST1H3A,ENSG00000275714,-0.24916238007491,0.0002648154101682,gene
ENSG00000237438.7,chr22,CECR7,ENSG00000237438,0.183771654812631,0.0002714383358412,gene
ENSG00000173597.8,chr4,SULT1B1,ENSG00000173597,-0.416991291003846,0.0003390609444719,gene
ENSG00000146469.12,chr6,VIP,ENSG00000146469,0.338007727651534,0.0004346955285537,gene
ENSG00000156239.11,chr21,N6AMT1,ENSG00000156239,0.157212175041465,0.0004413458147913,gene
ENSG00000185130.5,chr6,HIST1H2BL,ENSG00000185130,-0.321087688850201,0.0005000982608526,gene
ENSG00000115361.7,chr2,ACADL,ENSG00000115361,-0.244110131828122,0.0005000982608526,gene
ENSG00000250056.5,chr5,LINC01018,ENSG00000250056,-0.216594220036928,0.0005401254430881,gene
ENSG00000258584.1,chr14,FAM181A-AS1,ENSG00000258584,0.247973587563684,0.0005401254430881,gene
ENSG00000064666.14,chr19,CNN2,ENSG00000064666,-0.287357189926458,0.0006070655381496,gene
ENSG00000140459.17,chr15,CYP11A1,ENSG00000140459,-0.174581126208579,0.000724599952349,gene
ENSG00000022556.15,chr19,NLRP2,ENSG00000022556,-0.694606337869566,0.0007810688863905,gene
ENSG00000254221.2,chr5,PCDHGB1,ENSG00000254221,0.168245433592915,0.0007866032358202,gene
ENSG00000128253.13,chr22,RFPL2,ENSG00000128253,-0.365593774186297,0.0008477898015268,gene
ENSG00000249306.5,chr5,LINC01411,ENSG00000249306,0.289557555351003,0.0009287690137387,gene
ENSG00000214456.8,chr19,PLIN5,ENSG00000214456,-0.248472868778246,0.000963481814205,gene
ENSG00000205268.10,chr8,PDE7A,ENSG00000205268,0.102320954745155,0.0011063977863217,gene
ENSG00000137975.7,chr1,CLCA2,ENSG00000137975,0.376756898118523,0.0012451158450336,gene
ENSG00000186994.11,chr19,KANK3,ENSG00000186994,-0.214069538622383,0.0012943207057001,gene
ENSG00000264617.1,chr17,,ENSG00000264617,0.547930812750536,0.0013184991493099,gene
ENSG00000232903.2,chr10,LINC01166,ENSG00000232903,-0.369445397100188,0.0013184991493099,gene
ENSG00000280422.1,chr3,,ENSG00000280422,-0.222717186654634,0.0013407217722139,gene
ENSG00000114378.16,chr3,HYAL1,ENSG00000114378,-0.230522033695152,0.0017017883708352,gene
ENSG00000249307.5,chr4,LINC01088,ENSG00000249307,0.346609374710915,0.0019388634386283,gene
ENSG00000171189.17,chr21,GRIK1,ENSG00000171189,0.164596348933411,0.0019388634386283,gene
ENSG00000240859.1,chr7,,ENSG00000240859,0.194400827963922,0.0021219959663967,gene
ENSG00000095370.19,chr9,SH2D3C,ENSG00000095370,-0.178440022837532,0.0021311536133431,gene
ENSG00000160801.13,chr3,PTH1R,ENSG00000160801,-0.195766049180878,0.0022540386866188,gene
ENSG00000064102.14,chr12,ASUN,ENSG00000064102,0.128222094652483,0.0023891720244507,gene
ENSG00000175164.13,chr9,ABO,ENSG00000175164,-0.315251965941335,0.0024545481293315,gene
ENSG00000185304.13,chr2,RGPD2,ENSG00000185304,-0.600920984157602,0.0025354314014916,gene
ENSG00000138161.13,chr10,CUZD1,ENSG00000138161,0.202916152698922,0.002568812799325,gene
ENSG00000169291.9,chr1,SHE,ENSG00000169291,-0.200919761672343,0.0027138439873986,gene
ENSG00000105707.13,chr19,HPN,ENSG00000105707,0.248334998926514,0.0029698087749096,gene
ENSG00000261710.1,chr8,,ENSG00000261710,0.372915671684051,0.0032265868682734,gene
ENSG00000113231.13,chr5,PDE8B,ENSG00000113231,0.159407041887968,0.0034046941703946,gene
ENSG00000148204.11,chr9,CRB2,ENSG00000148204,0.180313560826729,0.0034592155274804,gene
ENSG00000224758.1,chr10,LINC01167,ENSG00000224758,-0.549385670235485,0.0034668486880643,gene
ENSG00000149527.17,chr1,PLCH2,ENSG00000149527,0.202853716687727,0.0034725696419519,gene
ENSG00000173894.10,chr17,CBX2,ENSG00000173894,-0.210928843940612,0.0035838503360345,gene
ENSG00000175697.10,chr3,GPR156,ENSG00000175697,-0.178627287606667,0.0039037590958311,gene
ENSG00000091986.15,chr3,CCDC80,ENSG00000091986,0.191364668876213,0.0039037590958311,gene
ENSG00000136231.13,chr7,IGF2BP3,ENSG00000136231,-0.392513681722927,0.0039176130277469,gene
ENSG00000092758.15,chr20,COL9A3,ENSG00000092758,0.20806320062199,0.0040552491040534,gene
ENSG00000120903.12,chr8,CHRNA2,ENSG00000120903,0.504867978618133,0.0040896219850346,gene
ENSG00000120318.15,chr5,ARAP3,ENSG00000120318,-0.165686975374983,0.0046129219216458,gene
ENSG00000158220.13,chr3,ESYT3,ENSG00000158220,-0.131768447446316,0.00473879327361,gene
ENSG00000168438.14,chr6,CDC40,ENSG00000168438,0.0882240203171664,0.0048560629060537,gene
ENSG00000197535.14,chr15,MYO5A,ENSG00000197535,0.0837981907108131,0.0048705118144179,gene
ENSG00000277075.2,chr6,HIST1H2AE,ENSG00000277075,-0.215972677637194,0.004956879012675,gene
ENSG00000047365.11,chr4,ARAP2,ENSG00000047365,0.0732233657682806,0.0051635588271547,gene
ENSG00000095627.9,chr10,TDRD1,ENSG00000095627,0.342959154896939,0.0052213435828912,gene
ENSG00000263874.2,chr17,LINC00672,ENSG00000263874,0.0968871565605885,0.0053313666177252,gene
ENSG00000084754.10,chr2,HADHA,ENSG00000084754,-0.0633936749154404,0.0053357073206335,gene
ENSG00000116497.17,chr1,S100PBP,ENSG00000116497,0.0653020404279746,0.0055776683433149,gene
ENSG00000279088.1,chr10,,ENSG00000279088,-0.15487559163568,0.0056197814677841,gene
ENSG00000273151.1,chr7,,ENSG00000273151,0.28768879953938,0.0058179558946434,gene
ENSG00000185567.6,chr14,AHNAK2,ENSG00000185567,-0.176504295083801,0.0058179558946434,gene
ENSG00000143367.15,chr1,TUFT1,ENSG00000143367,-0.139420436515219,0.0058710668057557,gene
ENSG00000273442.1,chr22,,ENSG00000273442,0.22302301745264,0.0060206365171327,gene
ENSG00000122378.13,chr10,FAM213A,ENSG00000122378,-0.0871680555727918,0.0060206365171327,gene
ENSG00000184254.16,chr15,ALDH1A3,ENSG00000184254,0.18894129971188,0.0061576910156166,gene
ENSG00000166265.11,chr21,CYYR1,ENSG00000166265,-0.215305341917769,0.0061607877381768,gene
ENSG00000182107.6,chr14,TMEM30B,ENSG00000182107,-0.194523596401839,0.0062254553990488,gene
ENSG00000214076.3,chr22,CPSF1P1,ENSG00000214076,-0.329465067267643,0.0062520581535059,gene
ENSG00000055813.5,chr2,CCDC85A,ENSG00000055813,-0.158076046528933,0.0062520581535059,gene
ENSG00000111328.6,chr12,CDK2AP1,ENSG00000111328,0.106537655344081,0.0063402128698678,gene
ENSG00000203804.4,chr1,ADAMTSL4-AS1,ENSG00000203804,-0.242754794929322,0.0063402128698678,gene
ENSG00000180758.11,chr1,GPR157,ENSG00000180758,-0.221900869183247,0.0063402128698678,gene
ENSG00000155380.11,chr1,SLC16A1,ENSG00000155380,-0.225392825787184,0.0063569836364674,gene
ENSG00000144191.11,chr2,CNGA3,ENSG00000144191,0.4298292909276,0.0067077848294336,gene
ENSG00000175984.14,chr1,DENND2C,ENSG00000175984,-0.112650281810603,0.0067247113996179,gene
ENSG00000230506.1,chr20,,ENSG00000230506,0.285182743903975,0.0068733613862937,gene
ENSG00000147697.8,chr8,GSDMC,ENSG00000147697,0.499671483116677,0.0068958256634971,gene
ENSG00000273044.1,chr22,,ENSG00000273044,0.363836034786134,0.0068958256634971,gene
ENSG00000213903.8,chr14,LTB4R,ENSG00000213903,-0.158365936939848,0.0068958256634971,gene
ENSG00000215548.2,chr9,FRG1JP,ENSG00000215548,0.444493812172787,0.0071060444885489,gene
ENSG00000197619.13,chr19,ZNF615,ENSG00000197619,0.0714225467219097,0.0071768683430054,gene
ENSG00000160111.12,chr19,CPAMD8,ENSG00000160111,0.490337792356988,0.0071768683430054,gene
ENSG00000197993.7,chr7,KEL,ENSG00000197993,0.21084847519996,0.0073904139984789,gene
ENSG00000154309.8,chr1,DISP1,ENSG00000154309,-0.124565150139537,0.0079650611912334,gene
ENSG00000223838.1,chr7,,ENSG00000223838,-0.380832866889914,0.0080080199063628,gene
ENSG00000183145.8,chr21,RIPPLY3,ENSG00000183145,0.240927112062074,0.0080444876595636,gene
ENSG00000100433.15,chr14,KCNK10,ENSG00000100433,0.242449662847206,0.0083442993900351,gene
ENSG00000227910.1,chr7,,ENSG00000227910,-0.430852383797879,0.0088358985610276,gene
ENSG00000143195.12,chr1,ILDR2,ENSG00000143195,0.101019017046356,0.0089374860889892,gene
ENSG00000005020.12,chr7,SKAP2,ENSG00000005020,0.146236262360902,0.0097894958302822,gene
ENSG00000167771.5,chr11,RCOR2,ENSG00000167771,0.138568899831228,0.0098151015496494,gene
ENSG00000079931.14,chr6,MOXD1,ENSG00000079931,0.295958803805588,0.0098952942942141,gene
ENSG00000163166.14,chr2,IWS1,ENSG00000163166,0.0660757449363502,0.0101610533941335,gene
ENSG00000253910.2,chr5,PCDHGB2,ENSG00000253910,0.112645353181634,0.0102399052270146,gene
ENSG00000091136.13,chr7,LAMB1,ENSG00000091136,0.137258476701484,0.0105268155701044,gene
ENSG00000261353.1,chr6,,ENSG00000261353,-0.188835028100549,0.0105728431855368,gene
ENSG00000216921.7,chr2,,ENSG00000216921,-0.327803390335708,0.0113503105154902,gene
ENSG00000234807.5,chr1,LINC01135,ENSG00000234807,0.201922105845661,0.0113503105154902,gene
ENSG00000140519.12,chr15,RHCG,ENSG00000140519,-0.213781348101574,0.0116780426902103,gene
ENSG00000232586.1,chr1,KIAA1614-AS1,ENSG00000232586,-0.190152130292421,0.0118253072105742,gene
ENSG00000134548.9,chr12,SPX,ENSG00000134548,0.182583958576671,0.011967025544164,gene
ENSG00000133858.15,chr12,ZFC3H1,ENSG00000133858,0.0513075481704578,0.0121254367882951,gene
ENSG00000132182.11,chr3,NUP210,ENSG00000132182,0.0929812203325638,0.0123869333011168,gene
ENSG00000261371.5,chr17,PECAM1,ENSG00000261371,-0.202292693397461,0.0130234078470067,gene
ENSG00000196878.13,chr1,LAMB3,ENSG00000196878,0.18764369305734,0.0130978175948374,gene
ENSG00000151150.21,chr10,ANK3,ENSG00000151150,0.101082047409486,0.0131227228699526,gene
ENSG00000228223.2,chr6,HCG11,ENSG00000228223,-0.112838131742072,0.0131227228699526,gene
ENSG00000183323.12,chr5,CCDC125,ENSG00000183323,0.0983894277920133,0.0133587170767231,gene
ENSG00000188033.9,chr19,ZNF490,ENSG00000188033,0.0715858666242149,0.0136051288635618,gene
ENSG00000249850.1,chr5,KRT18P31,ENSG00000249850,0.129469890735582,0.0136051288635618,gene
ENSG00000138722.9,chr4,MMRN1,ENSG00000138722,-0.288178425750092,0.0137246130045765,gene
ENSG00000251400.1,chr5,ALDH7A1P1,ENSG00000251400,0.186718360729141,0.0137972664929434,gene
ENSG00000100249.4,chr22,C22orf31,ENSG00000100249,0.248227573675392,0.0142091334324502,gene
ENSG00000167380.16,chr19,ZNF226,ENSG00000167380,0.0628196579636666,0.0142405598018296,gene
ENSG00000066629.16,chr14,EML1,ENSG00000066629,0.0890885517587513,0.0148606759897546,gene
ENSG00000241163.7,chr3,LINC00877,ENSG00000241163,0.24439420317906,0.0160033963157872,gene
ENSG00000133030.19,chr17,MPRIP,ENSG00000133030,0.0539365355440617,0.0166594481064679,gene
ENSG00000275221.1,chr6,HIST1H2AK,ENSG00000275221,-0.237672348752435,0.0166594481064679,gene
ENSG00000096696.13,chr6,DSP,ENSG00000096696,-0.207345339871935,0.0168983516576786,gene
ENSG00000104267.9,chr8,CA2,ENSG00000104267,0.173015729760027,0.0168983516576786,gene
ENSG00000142279.12,chr19,WTIP,ENSG00000142279,-0.147649136299946,0.0168983516576786,gene
ENSG00000162188.5,chr11,GNG3,ENSG00000162188,0.110526316641522,0.0169691111933744,gene
ENSG00000120057.4,chr10,SFRP5,ENSG00000120057,-0.284403298090497,0.017451875200591,gene
ENSG00000086159.12,chr12,AQP6,ENSG00000086159,0.238416311638174,0.0175463541338527,gene
ENSG00000150672.16,chr11,DLG2,ENSG00000150672,0.085589131140754,0.0176744562064523,gene
ENSG00000274618.1,chr6,HIST1H4F,ENSG00000274618,-0.273539476903605,0.0178802999598183,gene
ENSG00000266338.6,chr1,NBPF15,ENSG00000266338,0.106414875756141,0.0180004015425711,gene
ENSG00000231453.1,chr2,LINC01305,ENSG00000231453,0.229161939623819,0.0181393881715878,gene
ENSG00000198734.10,chr1,F5,ENSG00000198734,0.330580035917023,0.0181393881715878,gene
ENSG00000204959.4,chr7,ARHGEF34P,ENSG00000204959,-0.310510409651107,0.0183862604355742,gene
ENSG00000246731.2,chr17,,ENSG00000246731,0.194869285956129,0.0183920940264214,gene
ENSG00000267034.1,chr2,,ENSG00000267034,0.12544868126563,0.0185382892112733,gene
ENSG00000170160.17,chr17,CCDC144A,ENSG00000170160,0.395543974749466,0.0186548634528632,gene
ENSG00000006128.11,chr7,TAC1,ENSG00000006128,0.178876395325298,0.0187933427289581,gene
ENSG00000231840.1,chr7,,ENSG00000231840,0.205075721793617,0.0187933427289581,gene
ENSG00000110931.18,chr12,CAMKK2,ENSG00000110931,0.0948194841017925,0.0193182392385949,gene
ENSG00000049089.13,chr1,COL9A2,ENSG00000049089,0.177780195362992,0.019354422218675,gene
ENSG00000106078.17,chr7,COBL,ENSG00000106078,0.0729926405522068,0.019354422218675,gene
ENSG00000164930.11,chr8,FZD6,ENSG00000164930,-0.141530466608329,0.0200111415778386,gene
ENSG00000241361.8,chr1,SLC25A24P1,ENSG00000241361,0.287323509454487,0.0210511756345558,gene
ENSG00000136868.10,chr9,SLC31A1,ENSG00000136868,-0.0811019748505844,0.0210511756345558,gene
ENSG00000130475.14,chr19,FCHO1,ENSG00000130475,0.116880166139533,0.0210511756345558,gene
ENSG00000090470.14,chr15,PDCD7,ENSG00000090470,0.0554444729763701,0.0210511756345558,gene
ENSG00000112541.13,chr6,PDE10A,ENSG00000112541,0.165693645068832,0.0210511756345558,gene
ENSG00000179761.11,chr17,PIPOX,ENSG00000179761,0.141438625790952,0.0210733251187039,gene
ENSG00000152402.10,chr11,GUCY1A2,ENSG00000152402,0.122079128204846,0.0213103849486631,gene
ENSG00000174482.10,chr9,LINGO2,ENSG00000174482,-0.160731191546838,0.0218913823915093,gene
ENSG00000167123.18,chr9,CERCAM,ENSG00000167123,0.277293299409977,0.0219922853094906,gene
ENSG00000154144.12,chr11,TBRG1,ENSG00000154144,0.0719742473327849,0.0223026758922717,gene
ENSG00000144283.21,chr2,PKP4,ENSG00000144283,0.10675608449406,0.0223026758922717,gene
ENSG00000114850.6,chr3,SSR3,ENSG00000114850,-0.0727455918000293,0.0223026758922717,gene
ENSG00000149972.10,chr11,CNTN5,ENSG00000149972,0.126555824774218,0.0223144316305121,gene
ENSG00000174963.17,chr3,ZIC4,ENSG00000174963,-0.151206728887284,0.0225750221440833,gene
ENSG00000263857.1,chr17,MIR4729,ENSG00000263857,0.236547180804516,0.0226663434345876,gene
ENSG00000134222.16,chr1,PSRC1,ENSG00000134222,0.126353278779321,0.0226718321885719,gene
ENSG00000129534.13,chr14,MIS18BP1,ENSG00000129534,0.100012546502421,0.0227593582675793,gene
ENSG00000257545.4,chr12,,ENSG00000257545,0.200162818147749,0.0231588938494963,gene
ENSG00000185043.10,chr15,CIB1,ENSG00000185043,-0.0824223008341492,0.0231588938494963,gene
ENSG00000156469.8,chr8,MTERF3,ENSG00000156469,0.0773003750908841,0.0231985896413745,gene
ENSG00000273507.4,chr13,,ENSG00000273507,0.247220557318399,0.0232569086855894,gene
ENSG00000174990.4,chr16,CA5A,ENSG00000174990,-0.389857568806176,0.0232569086855894,gene
ENSG00000197181.11,chr8,PIWIL2,ENSG00000197181,0.391985779430238,0.0237023689365382,gene
ENSG00000184809.12,chr21,B3GALT5-AS1,ENSG00000184809,0.0922380215361526,0.0240391874235608,gene
ENSG00000213064.9,chr1,SFT2D2,ENSG00000213064,-0.0794750026988822,0.0241243148516687,gene
ENSG00000126838.9,chr12,PZP,ENSG00000126838,0.627613458667695,0.0241243148516687,gene
ENSG00000166473.17,chr16,PKD1L2,ENSG00000166473,0.265104635165811,0.0241243148516687,gene
ENSG00000112312.9,chr6,GMNN,ENSG00000112312,-0.19272974352199,0.0241243148516687,gene
ENSG00000272620.1,chr4,AFAP1-AS1,ENSG00000272620,-0.247939315853898,0.0244895086632311,gene
ENSG00000115129.13,chr2,TP53I3,ENSG00000115129,0.176684502857402,0.0248763434718383,gene
ENSG00000224106.1,chr9,CYP4F25P,ENSG00000224106,0.289177873163779,0.0251659129563696,gene
ENSG00000160808.9,chr3,MYL3,ENSG00000160808,-0.194043343451057,0.0251963984115543,gene
ENSG00000237238.2,chr9,BMS1P10,ENSG00000237238,-0.625729055173787,0.0252011513426052,gene
ENSG00000060656.19,chr1,PTPRU,ENSG00000060656,-0.149702106428108,0.0252011513426052,gene
ENSG00000089250.18,chr12,NOS1,ENSG00000089250,0.11445077555144,0.0255205364467189,gene
ENSG00000229657.2,chr1,,ENSG00000229657,0.171844718584729,0.0266018539459449,gene
ENSG00000128578.9,chr7,STRIP2,ENSG00000128578,0.110314616509355,0.0274552694701548,gene
ENSG00000163872.15,chr3,YEATS2,ENSG00000163872,0.0584583248746955,0.0274746827644155,gene
ENSG00000175445.14,chr8,LPL,ENSG00000175445,0.157507082476374,0.0282220362562268,gene
ENSG00000240405.5,chr3,SAMMSON,ENSG00000240405,0.422166772217862,0.0282220362562268,gene
ENSG00000145283.7,chr4,SLC10A6,ENSG00000145283,-0.290612759193091,0.0293138800649147,gene
ENSG00000143851.15,chr1,PTPN7,ENSG00000143851,0.178577442237169,0.0296373169955727,gene
ENSG00000142227.10,chr19,EMP3,ENSG00000142227,-0.177938887021909,0.0299947214237022,gene
ENSG00000237268.2,chr7,,ENSG00000237268,-0.601132429077165,0.0327246503582035,gene
ENSG00000259868.2,chr14,,ENSG00000259868,0.22387484709171,0.0328229401350845,gene
ENSG00000224441.1,chr15,,ENSG00000224441,-0.273648649649906,0.0328353859647051,gene
ENSG00000187187.13,chr19,ZNF546,ENSG00000187187,0.0904815988223573,0.0329108813355895,gene
ENSG00000280255.1,chr7,,ENSG00000280255,0.31957262134146,0.0336251553764193,gene
ENSG00000188933.14,chr17,USP32P1,ENSG00000188933,0.415702022809758,0.0339081652637375,gene
ENSG00000146021.14,chr5,KLHL3,ENSG00000146021,0.0548759161297252,0.0343527600019792,gene
ENSG00000165671.18,chr5,NSD1,ENSG00000165671,0.0322273603582004,0.0346626107810298,gene
ENSG00000084207.15,chr11,GSTP1,ENSG00000084207,-0.066253580155829,0.0347268317931843,gene
ENSG00000228510.2,chr9,,ENSG00000228510,0.361695060836771,0.0347293963197008,gene
ENSG00000274001.1,chr13,,ENSG00000274001,0.273510625227541,0.0347293963197008,gene
ENSG00000183283.15,chr12,DAZAP2,ENSG00000183283,-0.064500040691382,0.0350102399985085,gene
ENSG00000105974.11,chr7,CAV1,ENSG00000105974,-0.174693857213883,0.0356190063174069,gene
ENSG00000173376.13,chr4,NDNF,ENSG00000173376,0.241030450302907,0.0361869595379866,gene
ENSG00000127946.16,chr7,HIP1,ENSG00000127946,0.115823039508958,0.0363149886226973,gene
ENSG00000179912.20,chr12,R3HDM2,ENSG00000179912,0.0616940434080365,0.0365683487443792,gene
ENSG00000179314.13,chr17,WSCD1,ENSG00000179314,0.113023103883756,0.0371888312434059,gene
ENSG00000150938.9,chr2,CRIM1,ENSG00000150938,-0.0795444429196082,0.0374702793563154,gene
ENSG00000282995.1,chr20,FRG1EP,ENSG00000282995,0.66529004769584,0.0383134375987183,gene
ENSG00000204248.10,chr6,COL11A2,ENSG00000204248,0.181116635036489,0.0383134375987183,gene
ENSG00000214106.7,chr7,PAXIP1-AS2,ENSG00000214106,0.110214489424988,0.0384239919179207,gene
ENSG00000169432.14,chr2,SCN9A,ENSG00000169432,-0.160481677606688,0.0392292373984273,gene
ENSG00000123240.16,chr10,OPTN,ENSG00000123240,0.0536138834492763,0.0400952215530468,gene
ENSG00000166938.12,chr15,DIS3L,ENSG00000166938,0.059365620104991,0.0400952215530468,gene
ENSG00000278828.1,chr6,HIST1H3H,ENSG00000278828,-0.275471178258652,0.0400952215530468,gene
ENSG00000085871.8,chr4,MGST2,ENSG00000085871,-0.117122195350595,0.0406466426097,gene
ENSG00000273802.2,chr6,HIST1H2BG,ENSG00000273802,-0.186103112163949,0.040697010071616,gene
ENSG00000176435.6,chr14,CLEC14A,ENSG00000176435,-0.161372887174067,0.040828405684602,gene
ENSG00000142449.12,chr19,FBN3,ENSG00000142449,0.204168207015494,0.0409391933911337,gene
ENSG00000188389.10,chr2,PDCD1,ENSG00000188389,0.362043555963587,0.0410923813545409,gene
ENSG00000171316.11,chr8,CHD7,ENSG00000171316,0.0834772679412113,0.0416097046238941,gene
ENSG00000221887.5,chr18,HMSD,ENSG00000221887,0.295968782471672,0.0416097046238941,gene
ENSG00000087111.20,chr17,PIGS,ENSG00000087111,-0.0595422707448815,0.0416097046238941,gene
ENSG00000081923.11,chr18,ATP8B1,ENSG00000081923,-0.143126659155913,0.0416097046238941,gene
ENSG00000068976.13,chr11,PYGM,ENSG00000068976,0.184950384307473,0.0416136539734021,gene
ENSG00000168952.15,chr14,STXBP6,ENSG00000168952,0.0836733673363414,0.0419298012107868,gene
ENSG00000261824.6,chr19,LINC00662,ENSG00000261824,0.0552225596038339,0.0419298012107868,gene
ENSG00000234913.1,chr22,,ENSG00000234913,0.152970146674396,0.0419298012107868,gene
ENSG00000234335.1,chr10,RPS4XP11,ENSG00000234335,-0.25756155536557,0.0419298012107868,gene
ENSG00000179468.5,chr7,OR9A2,ENSG00000179468,0.233726840799476,0.0419298012107868,gene
ENSG00000186812.12,chr18,ZNF397,ENSG00000186812,0.0784812229250224,0.0422123806409837,gene
ENSG00000178403.3,chr4,NEUROG2,ENSG00000178403,0.390089161698698,0.0422123806409837,gene
ENSG00000138829.11,chr5,FBN2,ENSG00000138829,-0.164854933645754,0.042214251951526,gene
ENSG00000141338.13,chr17,ABCA8,ENSG00000141338,0.183899534695376,0.0422546470166738,gene
ENSG00000144908.13,chr3,ALDH1L1,ENSG00000144908,-0.152601884291991,0.0423541093020416,gene
ENSG00000186642.15,chr11,PDE2A,ENSG00000186642,0.0944583214632316,0.0423541093020416,gene
ENSG00000095209.11,chr9,TMEM38B,ENSG00000095209,-0.0874326850434349,0.042597903855806,gene
ENSG00000121310.16,chr1,ECHDC2,ENSG00000121310,-0.103708686666517,0.0429817100435792,gene
ENSG00000139329.4,chr12,LUM,ENSG00000139329,0.313152148673623,0.0438159481147787,gene
ENSG00000251209.7,chr15,LINC00923,ENSG00000251209,-0.274139569084418,0.0439224279705691,gene
