Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE	Type	Region
AGKP1-201|ENST00000455254.1	chrY	14639096	14640358	1263	ENSG00000226555.1	ENSG00000226555	AGKP1	6.70937015954809	-1.31104049039736	51.0201556112216	1.50303989681386e-172	6.820453451764751e-169	364.082048228242	0.191077017490159	Transcript	Caudate
TXLNGY-218|ENST00000693214.1	chrY	19567350	19590419	23070	ENSG00000131002.14	ENSG00000131002	TXLNGY	8.79911045719744	0.488393724866827	50.8111067085207	5.89464668643337e-172	2.55855857979709e-168	363.060748712085	0.0435897304789282	Transcript	Caudate
TXLNGY-203|ENST00000445715.6	chrY	19567382	19604120	36739	ENSG00000131002.14	ENSG00000131002	TXLNGY	6.89701317562676	-1.28747599651674	50.4528790464169	6.19001871680195e-171	2.57481566048773e-167	360.665637474556	0.0748673302739819	Transcript	Caudate
TMSB4Y-201|ENST00000284856.4	chrY	13703899	13706024	2126	ENSG00000154620.6	ENSG00000154620	TMSB4Y	7.35997282240824	-0.620453634275591	49.999224272087	1.2379275321113e-169	4.94334173832811e-166	358.125799715543	0.0636173942796133	Transcript	Caudate
UTY-212|ENST00000545955.6	chrY	13248385	13480033	231649	ENSG00000183878.16	ENSG00000183878	UTY	9.33249978630815	0.973251286834012	49.7109021002491	8.39609818971513e-169	3.2238110706825e-165	356.924353749878	0.0756642553537366	Transcript	Caudate
USP9Y-201|ENST00000338981.7	chrY	12701231	12860839	159609	ENSG00000114374.13	ENSG00000114374	USP9Y	9.41727691434026	0.712037958173284	48.6271491267344	1.20496599402141e-165	4.45529482033894e-162	350.270005121305	0.0364660449171915	Transcript	Caudate
DDX3Y-203|ENST00000440554.1	chrY	12905738	12914649	8912	ENSG00000067048.17	ENSG00000067048	DDX3Y	7.40544701433072	-0.0301657337756466	48.0251350981641	7.189061715082219e-164	2.5631829288513298e-160	346.905443406118	0.0729363040861809	Transcript	Caudate
KDM5D-210|ENST00000541639.5	chrY	19705417	19744939	39523	ENSG00000012817.16	ENSG00000012817	KDM5D	7.20309035677569	1.63863626733204	47.0555321636368	5.628525955935241e-161	1.93759094726542e-157	351.348293626166	0.0854613402835879	Transcript	Caudate
UTY-206|ENST00000474365.1	chrY	13393152	13479504	86353	ENSG00000183878.16	ENSG00000183878	UTY	6.81629867976023	-1.20295958183994	46.3824592987038	6.08207093458807e-159	2.0239307449028703e-155	336.309946591105	0.107121995070279	Transcript	Caudate
PRKY-203|ENST00000528056.5	chrY	7273972	7381548	107577	ENSG00000099725.14	ENSG00000099725	PRKY	2.3755791903732	0.694796211921304	45.9615759893095	1.16481088927117e-157	3.75110438344613e-154	349.264392570493	0.103397990762911	Transcript	Caudate
TXLNGY-213|ENST00000592697.1	chrY	19597357	19604051	6695	ENSG00000131002.14	ENSG00000131002	TXLNGY	6.25192896922438	-1.67998616955691	44.756457269819	6.06896259684093e-154	1.89334564064133e-150	325.941213564525	0.309435752037882	Transcript	Caudate
ANOS2P-203|ENST00000472227.5	chrY	13751656	13915824	164169	ENSG00000241859.7	ENSG00000241859	ANOS2P	5.93860342603788	-1.90043215806899	44.38607469633	8.693543130199989e-153	2.6299548613060503e-149	323.502320897033	0.100826056831399	Transcript	Caudate
XIST-218|ENST00000648970.1	chrX	73821681	73851715	30035	ENSG00000229807.13	ENSG00000229807	XIST	-10.0345274751427	0.350614085755256	-43.940519762658	2.18067571041212e-151	6.40291284841625e-148	334.833411720663	0.292445010557992	Transcript	Caudate
UTY-204|ENST00000382893.2	chrY	13396302	13479978	83677	ENSG00000183878.16	ENSG00000183878	UTY	7.17129513529012	-0.903778601068359	43.9141323695599	2.64099232071824e-151	7.53294012484635e-148	320.638270597866	0.0880551281786338	Transcript	Caudate
BCORP1-205|ENST00000651484.1	chrY	19553926	19567051	13126	ENSG00000215580.12	ENSG00000215580	BCORP1	3.25411887349146	0.118925673294016	43.7466478354925	8.92235895267746e-151	2.47424449056873e-147	332.328884841605	0.161989975787109	Transcript	Caudate
TXLNGY-207|ENST00000488280.1	chrY	19590753	19593651	2899	ENSG00000131002.14	ENSG00000131002	TXLNGY	6.12204298343709	-1.7415407936004	43.5636781138438	3.38551173970987e-150	9.134568175323679e-147	318.170980233078	0.0442285037764006	Transcript	Caudate
XIST-219|ENST00000648991.1	chrX	73823351	73844083	20733	ENSG00000229807.13	ENSG00000229807	XIST	-9.86733375070822	-2.99439153236273	-43.3964603019711	1.14902430358934e-149	3.01863803293755e-146	325.728055224256	0.046564865796714	Transcript	Caudate
ENST00000566193|ENST00000566193.1	chrY	19691941	19694606	2666	ENSG00000260197.1	ENSG00000260197	ENSG00000260197	4.12805887666149	-0.781372426362818	43.2605892619589	3.1084849109407902e-149	7.95700402933667e-146	324.477197280494	0.232228893283099	Transcript	Caudate
PCDH11Y-208|ENST00000698851.1	chrY	5000296	5742224	741929	ENSG00000099715.15	ENSG00000099715	PCDH11Y	4.0754195494783	1.29122495937229	43.136331041673	7.7377474569854204e-149	1.93116766594578e-145	328.825689337915	0.0694366841166831	Transcript	Caudate
DDX3Y-208|ENST00000493363.1	chrY	12904849	12909696	4848	ENSG00000067048.17	ENSG00000067048	DDX3Y	5.79779588026561	-1.98806740026401	42.2359493885182	6.04193846880373e-146	1.4711530714125501e-142	309.287478704836	0.0379234689245036	Transcript	Caudate
NLGN4Y-206|ENST00000471252.1	chrY	14522638	14622497	99860	ENSG00000165246.15	ENSG00000165246	NLGN4Y	7.25879203574669	-0.859985581385218	41.8904683966412	7.974838930285871e-145	1.89556225059373e-141	307.180402840201	0.0591964621827025	Transcript	Caudate
ENST00000620503|ENST00000620503.1	chrY	6918682	6920791	2110	ENSG00000273906.1	ENSG00000273906	ENSG00000273906	2.95787112583923	0.362961203807836	40.9964184036571	6.74992330875708e-142	1.5670967298523898e-138	312.851301107658	0.0465633771250712	Transcript	Caudate
UTY-222|ENST00000684326.1	chrY	13234581	13245366	10786	ENSG00000183878.16	ENSG00000183878	UTY	5.40561231997616	-2.14033971621439	40.4225067482212	5.36930828680545e-140	1.21823503540926e-136	296.849326285383	0.0444241754926684	Transcript	Caudate
TTTY14-209|ENST00000650923.1	chrY	18772947	19011342	238396	ENSG00000176728.10	ENSG00000176728	TTTY14	7.29489063042048	-0.703196031787146	40.191762598723	3.15368934311964e-139	6.99635468473282e-136	295.496068487476	0.0941195637573728	Transcript	Caudate
TTTY14-220|ENST00000657901.1	chrY	18872501	19076024	203524	ENSG00000176728.10	ENSG00000176728	TTTY14	6.24118773434159	-1.60151997738727	40.1842586160368	3.34095071358876e-139	7.25066197148435e-136	295.288348318699	0.0348883608821837	Transcript	Caudate
ENST00000586015|ENST00000586015.1	chrY	19598188	19598757	570	ENSG00000267793.1	ENSG00000267793	ENSG00000267793	4.96176855200951	-2.74889259424046	40.0464673156034	9.64683945239668e-139	2.04905027526003e-135	294.032047314603	0.109242608384098	Transcript	Caudate
RPS4Y1-202|ENST00000430575.1	chrY	2841920	2866862	24943	ENSG00000129824.16	ENSG00000129824	RPS4Y1	7.55610318543867	0.655897070283185	40.0114534033654	1.26346007731899e-138	2.6277600620590002e-135	297.037815247061	0.055511049892653	Transcript	Caudate
XIST-211|ENST00000635841.2	chrX	73820848	73850624	29777	ENSG00000229807.13	ENSG00000229807	XIST	-7.79120939214414	-3.41976843121883	-37.4175246819117	9.12556826886141e-130	1.85921348132389e-126	281.617979621371	0.0425330610501729	Transcript	Caudate
TTTY14-204|ENST00000452584.5	chrY	18932317	19075996	143680	ENSG00000176728.10	ENSG00000176728	TTTY14	4.66382266388687	-0.935924308273109	37.4059686858165	1.00119896761584e-129	1.99901388272114e-126	279.333600653046	0.0635784975734869	Transcript	Caudate
RPS4Y1-203|ENST00000477725.1	chrY	2854096	2866956	12861	ENSG00000129824.16	ENSG00000129824	RPS4Y1	6.52761280632044	-1.4215341673708	36.5786869701036	7.966900116062259e-127	1.55949726566002e-123	269.228184441944	0.0271067694380351	Transcript	Caudate
TTTY14-212|ENST00000651355.1	chrY	18930471	19077383	146913	ENSG00000176728.10	ENSG00000176728	TTTY14	1.78266199012403	0.329272964260189	36.3704513339755	4.3374221029039796e-126	8.32709972990399e-123	277.26698349185	0.0446021763707936	Transcript	Caudate
KDM5D-205|ENST00000447300.1	chrY	19721272	19744711	23440	ENSG00000012817.16	ENSG00000012817	KDM5D	6.55989692705212	-1.33945345151207	36.1342530067136	2.98419743080106e-125	5.62104554177925e-122	265.881665908639	0.038541454258416	Transcript	Caudate
NLGN4Y-208|ENST00000481089.1	chrY	14524529	14622368	97840	ENSG00000165246.15	ENSG00000165246	NLGN4Y	5.93516284701096	-1.90049866115194	35.4524982235233	8.11607794275096e-123	1.50043736500513e-119	260.612558602104	0.372237917485168	Transcript	Caudate
XIST-207|ENST00000445814.2	chrX	73827888	73833046	5159	ENSG00000229807.13	ENSG00000229807	XIST	-2.28401590593482	-1.43736477919616	-35.3392746401942	2.0706229030799698e-122	3.75840645522503e-119	268.590747832656	0.0320499200846857	Transcript	Caudate
USP9Y-208|ENST00000493168.1	chrY	12702040	12721203	19164	ENSG00000114374.13	ENSG00000114374	USP9Y	5.5740310859207	-2.16144406337439	34.4668192623992	2.97683011267138e-119	5.30678441032316e-116	252.993948438668	0.0554917217008994	Transcript	Caudate
XIST-201|ENST00000416330.2	chrX	73820653	73826889	6237	ENSG00000229807.13	ENSG00000229807	XIST	-6.83875379412349	-3.89769555701705	-34.3406467690555	8.586874110947429e-119	1.47799349891378e-115	257.054060488369	0.260811839392698	Transcript	Caudate
TXLNGY-217|ENST00000688167.2	chrY	19567349	19568571	1223	ENSG00000131002.14	ENSG00000131002	TXLNGY	4.62416586404567	-2.78940661227576	34.3415464431586	8.52219395121233e-119	1.47799349891378e-115	251.819196326496	0.401489622574565	Transcript	Caudate
TTTY10-203|ENST00000654569.1	chrY	20466492	20471144	4653	ENSG00000229236.3	ENSG00000229236	TTTY10	4.58969390476599	-2.94852985477601	32.4132229843667	1.1747279147203e-111	1.98769936363462e-108	236.490659166353	0.0611936667403626	Transcript	Caudate
UTY-203|ENST00000362096.8	chrY	13297441	13480670	183230	ENSG00000183878.16	ENSG00000183878	UTY	6.56067553725824	-0.882022993810693	30.8917602674689	7.0058462249600605e-106	1.16566772413998e-102	224.471484496841	0.267337712356678	Transcript	Caudate
ZFX-204|ENST00000379188.7	chrX	24149724	24216255	66532	ENSG00000005889.16	ENSG00000005889	ZFX	-0.659474881589498	4.94479535162232	-30.536045203963	1.63572833778765e-104	2.67699009327342e-101	227.840848885107	0.27070963963228	Transcript	Caudate
DDX3Y-206|ENST00000469101.1	chrY	12912640	12913801	1162	ENSG00000067048.17	ENSG00000067048	DDX3Y	4.87518283573791	-2.71525279649334	30.0984871345355	8.05369428778988e-103	1.29678766845863e-99	217.520066090654	0.237308280784596	Transcript	Caudate
GYG2P1-206|ENST00000651802.1	chrY	12088010	12421378	333369	ENSG00000206159.13	ENSG00000206159	GYG2P1	4.40197530907634	-1.64807717168757	29.9062292742034	4.49535191586741e-102	7.12342027163427e-99	217.148477583688	0.0422507813321588	Transcript	Caudate
ZFX-202|ENST00000338565.3	chrX	24172715	24211986	39272	ENSG00000005889.16	ENSG00000005889	ZFX	-0.686299254164929	3.91309252008562	-29.511606718537	1.55464762413576e-100	2.4250316713296403e-97	218.769694845461	0.287191746389413	Transcript	Caudate
UTY-201|ENST00000329134.9	chrY	13323034	13480670	157637	ENSG00000183878.16	ENSG00000183878	UTY	3.72455517802924	-0.468647775248759	29.3807965873576	5.0527874441569e-100	7.760381897501971e-97	216.350305184638	0.238798720823207	Transcript	Caudate
NLGN4Y-210|ENST00000645399.1	chrY	14523967	14622220	98254	ENSG00000165246.15	ENSG00000165246	NLGN4Y	4.05711969233547	-3.45948741245096	29.3381315292989	7.42479087303902e-100	1.123067117646e-96	210.827079707065	0.305187908453714	Transcript	Caudate
TTTY14-203|ENST00000447937.1	chrY	19041498	19077395	35898	ENSG00000176728.10	ENSG00000176728	TTTY14	5.11601833799114	-2.51532093733712	28.993694219888	1.6732669381777503e-98	2.4931927120182502e-95	208.212229003169	0.258203264325915	Transcript	Caudate
ENST00000651708|ENST00000651708.1	chrY	21825441	21846721	21281	ENSG00000286187.1	ENSG00000286187	ENSG00000286187	3.26556501442349	0.23898372448773	27.8370166240834	6.46984726613646e-94	9.49840180037749e-91	203.390826742974	0.307165952509034	Transcript	Caudate
DDX3Y-207|ENST00000472510.5	chrY	12912963	12914899	1937	ENSG00000067048.17	ENSG00000067048	DDX3Y	4.34066650129212	-3.14063513135992	27.5730428024242	7.36427115366495e-93	1.06548196165438e-89	195.775415179397	0.160657289830709	Transcript	Caudate
ANOS2P-201|ENST00000430079.5	chrY	13751793	13858594	106802	ENSG00000241859.7	ENSG00000241859	ANOS2P	4.18142760259003	-3.2992489099904	27.1875443247105	2.6042808220927e-91	3.71411369643338e-88	192.33575577707	0.166748799680048	Transcript	Caudate
UTY-208|ENST00000479713.1	chrY	13479042	13479923	882	ENSG00000183878.16	ENSG00000183878	UTY	4.97292239863454	-2.63670800519323	27.1611748487727	3.32563798686671e-91	4.67608120939282e-88	192.314615684639	0.0795868481661712	Transcript	Caudate
GYG2P1-207|ENST00000651835.1	chrY	12205716	12421587	215872	ENSG00000206159.13	ENSG00000206159	GYG2P1	3.79681364620691	-1.74849916416771	27.1509608987003	3.65606900052453e-91	5.06929200543561e-88	194.050222233215	0.109437138997529	Transcript	Caudate
TTTY14-223|ENST00000663061.1	chrY	18872501	19056219	183719	ENSG00000176728.10	ENSG00000176728	TTTY14	4.83413324138891	-2.99399843395363	26.6134979416446	5.42896380914276e-89	7.4243683017881e-86	187.43891037102	0.0640587821763827	Transcript	Caudate
TBL1Y-204|ENST00000651523.1	chrY	7086381	7101970	15590	ENSG00000092377.15	ENSG00000092377	TBL1Y	4.10325153696082	-3.3844010330406	26.2896280320626	1.12154050285085e-87	1.5130339181095e-84	184.393290145911	0.112092401069897	Transcript	Caudate
KDM5D-204|ENST00000440077.5	chrY	19706063	19744923	38861	ENSG00000012817.16	ENSG00000012817	KDM5D	8.86692666437168	0.440597982352572	25.2580236590469	1.8607177365574098e-83	2.47676416477684e-80	175.599993567709	0.239981735728973	Transcript	Caudate
DDX3Y-205|ENST00000463199.1	chrY	12913008	12915227	2220	ENSG00000067048.17	ENSG00000067048	DDX3Y	4.70927472004212	-2.66221160020399	25.1250076681447	6.5627983725829194e-83	8.62066742543849e-80	174.171750185816	0.226197829185278	Transcript	Caudate
LINC00279-208|ENST00000657784.1	chrY	8583501	8666022	82522	ENSG00000286217.2	ENSG00000286217	LINC00279	2.10081361215178	-0.206943124261836	24.3364245741199	1.1937576686126e-79	1.54771456902941e-76	170.849302571963	0.252442666869616	Transcript	Caudate
UTY-217|ENST00000682112.1	chrY	13234599	13480002	245404	ENSG00000183878.16	ENSG00000183878	UTY	7.85373170275804	-0.735549139145251	24.267554357997	2.3054080030709e-79	2.9506562353150104e-76	166.569859938265	0.166580067868343	Transcript	Caudate
USP9Y-207|ENST00000471409.1	chrY	12856813	12860839	4027	ENSG00000114374.13	ENSG00000114374	USP9Y	1.94297645951316	-1.28831922645421	24.2423077917471	2.9347601726553e-79	3.70860813666267e-76	169.599757449755	0.0223152252555665	Transcript	Caudate
LINC00279-204|ENST00000651511.1	chrY	8550518	8602535	52018	ENSG00000286217.2	ENSG00000286217	LINC00279	5.75767320815912	-1.92079935712149	24.119334714617	9.51694591198451e-79	1.18760778417416e-75	165.126791257945	0.050506219185007	Transcript	Caudate
TTTY10-201|ENST00000455084.1	chrY	20465668	20519228	53561	ENSG00000229236.3	ENSG00000229236	TTTY10	4.51343429438922	-3.1482151445819	23.7509550917872	3.25300541894361e-77	4.0092689380069105e-74	161.604180811712	0.0428105845309261	Transcript	Caudate
JPX-215|ENST00000653479.1	chrX	73944327	73968480	24154	ENSG00000225470.9	ENSG00000225470	JPX	-0.715246018856446	1.72087770239621	-23.4138731435827	8.31505975277548e-76	1.01231796363333e-72	162.049188049116	0.14832250611303	Transcript	Caudate
ZFY-204|ENST00000449237.4	chrY	2935651	2981146	45496	ENSG00000067646.12	ENSG00000067646	ZFY	6.78944293533492	-0.845911902657818	23.3370596513034	1.74240055215268e-75	2.09572999424041e-72	158.01949952893	0.0833005707556675	Transcript	Caudate
TTTY14-221|ENST00000658318.1	chrY	18877140	18879414	2275	ENSG00000176728.10	ENSG00000176728	TTTY14	5.24429068722119	-2.48707422357	23.2467033242343	4.16215430529992e-75	4.94657174348091e-72	157.109121707622	0.0593377903032614	Transcript	Caudate
LINC00278-209|ENST00000685199.1	chrY	3002894	3059898	57005	ENSG00000231535.8	ENSG00000231535	LINC00278	4.07480586699563	-3.38318810091521	23.2314567476464	4.82120487455706e-75	5.66242004508125e-72	156.730080324821	0.102607416038809	Transcript	Caudate
XIST-229|ENST00000666954.1	chrX	73820656	73826792	6137	ENSG00000229807.13	ENSG00000229807	XIST	-5.8362195611254	-4.12363972428356	-23.1629994039384	9.32989163432906e-75	1.08303768807756e-71	158.407114579247	0.134223738001818	Transcript	Caudate
EIF1AY-203|ENST00000464196.5	chrY	20586718	20592630	5913	ENSG00000198692.10	ENSG00000198692	EIF1AY	1.43185096750967	-0.984855652024215	22.7392649776032	5.59480526638265e-73	6.419942581014329e-70	155.526529965327	0.0738352032645714	Transcript	Caudate
PUDP-201|ENST00000381077.10	chrX	7048920	7148153	99234	ENSG00000130021.15	ENSG00000130021	PUDP	-0.580876424272052	2.64374998513742	-22.5708183896795	2.85762077575718e-72	3.24180840527972e-69	153.842803841189	0.0583343872957068	Transcript	Caudate
NLGN4Y-204|ENST00000382872.5	chrY	14522752	14845650	322899	ENSG00000165246.15	ENSG00000165246	NLGN4Y	4.38161165304501	0.714758524860253	22.546217138338	3.6266396783357997e-72	4.06798950256114e-69	153.587326201625	0.0479514012415939	Transcript	Caudate
KDM5D-203|ENST00000415360.1	chrY	19707182	19708949	1768	ENSG00000012817.16	ENSG00000012817	KDM5D	5.08436956822334	-2.44236344652363	22.4299352734527	1.11927050942571e-71	1.2415321580719801e-68	149.522541523089	0.128776113609088	Transcript	Caudate
TTTY14-217|ENST00000652348.1	chrY	18806035	19077222	271188	ENSG00000176728.10	ENSG00000176728	TTTY14	6.85707884539494	-1.29620959420178	22.4143268277495	1.30214260872326e-71	1.42850767880716e-68	149.483496805873	0.13255318397022	Transcript	Caudate
TTTY13-202|ENST00000652128.1	chrY	21565092	21605081	39990	ENSG00000184991.3	ENSG00000184991	TTTY13	6.60554938408442	-1.36852486519415	22.2755294501944	5.00473805313678e-71	5.43073918024671e-68	148.164209976927	0.256464284806314	Transcript	Caudate
LINC00279-206|ENST00000651793.1	chrY	8600051	8650470	50420	ENSG00000286217.2	ENSG00000286217	LINC00279	3.95193089144335	-1.18182565205199	22.1267525152134	2.12172585601585e-70	2.27757004227869e-67	148.341822619016	0.202822328466933	Transcript	Caudate
ENST00000652994|ENST00000652994.1	chrY	19744952	19759978	15027	ENSG00000288049.1	ENSG00000288049	ENSG00000288049	0.919725089842419	0.639540866542326	22.058692931326	4.10997511773927e-70	4.3649247444577606e-67	149.067964111892	0.0688279857737116	Transcript	Caudate
XIST-227|ENST00000665247.1	chrX	73827490	73842991	15502	ENSG00000229807.13	ENSG00000229807	XIST	-5.01126055607811	-4.41386157602633	-22.0494297084766	4.4970759712779096e-70	4.72576411882785e-67	147.759175185516	0.0674506116900096	Transcript	Caudate
GYG2P1-205|ENST00000493160.5	chrY	12383189	12418294	35106	ENSG00000206159.13	ENSG00000206159	GYG2P1	3.20147040962096	-2.01679079004787	21.9003015561917	1.91660232396889e-69	1.99308673545977e-66	145.937320284648	0.279107514585753	Transcript	Caudate
TTTY14-201|ENST00000324446.3	chrY	18872501	18878228	5728	ENSG00000176728.10	ENSG00000176728	TTTY14	1.87680270623452	-1.40726822035328	21.6164453465777	3.03609381914219e-68	3.12470393875035e-65	144.527151647444	0.166134633469677	Transcript	Caudate
DDX3Y-204|ENST00000454054.5	chrY	12904118	12913853	9736	ENSG00000067048.17	ENSG00000067048	DDX3Y	5.95143195597456	-1.72783688461011	21.4234932323541	1.98988166908775e-67	2.0270599684357098e-64	140.190820890783	0.2372816918888	Transcript	Caudate
ENST00000660183|ENST00000660183.1	chrY	21424028	21456216	32189	ENSG00000288057.1	ENSG00000288057	ENSG00000288057	5.12098680740799	-2.61647391271335	21.2181876332485	1.47363873457447e-66	1.4860083688010502e-63	138.202122681242	0.0746586220770441	Transcript	Caudate
TTTY14-213|ENST00000651396.1	chrY	18772947	19077074	304128	ENSG00000176728.10	ENSG00000176728	TTTY14	6.04797654229903	-1.97324212044921	21.1180776691831	3.91446182797621e-66	3.90784638748693e-63	137.33777686531	0.141855188247016	Transcript	Caudate
JPX-268|ENST00000668488.1	chrX	73997131	74004502	7372	ENSG00000225470.9	ENSG00000225470	JPX	-0.647418831002173	1.32950138537692	-21.106786961125	4.37053189953242e-66	4.31994623823982e-63	139.739617868901	0.0748931980529036	Transcript	Caudate
TXLNGY-215|ENST00000686158.2	chrY	19567350	19590423	23074	ENSG00000131002.14	ENSG00000131002	TXLNGY	6.81946664457916	-1.15913973523332	20.8603387601381	4.85005888021507e-65	4.7469238046152005e-62	134.945261781751	0.0851626340156176	Transcript	Caudate
GYG2P1-202|ENST00000382963.5	chrY	12406123	12420372	14250	ENSG00000206159.13	ENSG00000206159	GYG2P1	3.08117966508233	-2.13929040684273	20.7640183962141	1.24306537761579e-64	1.2048199972112902e-61	135.067334209993	0.0462789334773887	Transcript	Caudate
USP9Y-202|ENST00000417071.1	chrY	12662537	12688255	25719	ENSG00000114374.13	ENSG00000114374	USP9Y	2.54467466816348	-1.51252952210245	20.6839088146664	2.7198399357758e-64	2.6108109675811002e-61	135.117937387683	0.0691891420594274	Transcript	Caudate
TTTY10-211|ENST00000666990.1	chrY	20464916	20575219	110304	ENSG00000229236.3	ENSG00000229236	TTTY10	6.16817097654303	-2.02257583876026	20.535954504946	1.15555316828788e-63	1.0986669366033101e-60	131.86664776823	0.166624620494909	Transcript	Caudate
