"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEwhite","MEyellow"
"R11184",-0.0565439074104667,-0.00306865515414814,-0.0319209072725525,0.0127446836694635,0.00854484341782465,0.00162317879990286,-0.0480997194022991,0.0463568423390592,-0.00343926051150198,0.0128548711794392,-0.0407740132152733,-0.0199590824786424,0.0221840995895328,0.106256477737131,-0.0108402315194735,0.0291992008461576,0.00542975221410402,-0.0785800137742026,0.0127853921032047,0.107998701443188,-0.0028084489196344,-0.00860338798482391,0.010766609178023,0.0409467072828223,0.00842796734519675,-0.00317484089097579,0.0173540993596196,0.0286192701518931,0.0242824019112346,0.0472833913059068,-0.0261813054840425,-0.0320507708502018
"R11185",-0.0250246518121671,-0.0149433065457171,-0.0239018021886165,0.0155868498963052,0.00922483966588133,0.00533496648471042,-0.0122013462547404,0.0271421994645098,0.00739499485057427,0.0194301509694704,-0.0202205527480187,-0.0319037553957741,0.0168884582097877,0.0489148389853484,-0.0204065506884038,0.0151247214403681,-0.0144496051892027,-0.0316155583748058,0.00784391408351404,0.0483122320044411,-0.0048013185093045,0.0227791009211431,0.0086521775354726,-0.00141143954289934,0.0264881130040545,0.0156032910616227,-0.0119983033204795,0.00703368317837402,0.0236317438367215,0.0158309634069115,-0.0123508441699243,-0.0255601701736592
"R11186",0.0225282878404797,-0.0587046311408099,-0.0387148541506546,0.0334347504077021,0.00988292935032951,0.0519939082299489,-0.00189445863200249,0.0362429623321153,0.0206298995229683,0.0488815273067328,-0.050264666232051,-0.0424539554850619,0.0333124360433599,0.0764863087353895,-0.023480705658243,0.0143636709493736,0.0289221328389672,-0.0340569865488078,-0.0114505927251836,0.072244667351821,-0.0213075174004524,-0.0213795265075485,0.0169267596001425,0.00915826928201939,0.0328665219946474,-0.024817116312836,-0.00496850579391855,0.0183212710049737,0.0683409001023263,0.0569459181026311,-0.0194818674155559,-0.0601599767081136
"R11187",0.00430178450655208,-0.024804257367833,-0.0407431165465019,-0.00450046955614962,0.00809488291784132,0.0541016086686077,-0.0398876659627279,0.0285992507101869,0.0144094616937257,0.0487534700486313,-0.0644696918322163,-0.0532557733723771,0.0739174130516768,0.0639054528022802,-0.0573085145797868,-0.0336531184825661,0.0284173354226586,-0.0393412492359954,-0.013572222438376,0.0336703586262938,-0.0529481374107014,0.0156545066517542,0.0448099243486818,-0.00149641558232222,0.0187874383014113,-0.0459260761931294,0.0213960546658638,-0.0395112507706627,0.0584002526479038,0.0876985911922258,-0.0588143274800155,-0.067007827136438
"R11188",0.0959334625750593,-0.0762843485428363,0.124226505373164,-0.119067852776703,-0.00461458638546697,0.0434096321405117,0.05081598127,0.0441214849791857,0.0617665760575011,-0.0603196590575211,-0.0399026499328971,-0.0304938626372196,-0.00611159486884571,0.0676699389788506,-0.0762065962844934,-0.0941236845405642,0.06832205844754,0.0440971918079557,-0.0185099615013807,0.0192172425575065,-0.0888133408139575,-0.0741494349203392,0.0811046014235687,-0.00473618828443939,-0.0992888901236986,-0.0307819793539905,0.0289008491758902,0.00082454037729316,-0.0981553948996828,0.0795390055048175,-0.0488338509298259,-0.0938220906087823
"R11189",0.0446145108682091,-0.0370798144144949,0.000764971448815831,0.0252698387674775,0.0242004481533887,0.0680393463224588,0.042043717946387,0.0352761625102517,0.0144388728444362,0.0450007401135489,-0.034725033197102,-0.0499160303694704,0.0536585872886173,0.0628683782649086,-0.066052895927383,-0.0199046324974448,0.0257716892350475,0.00226440757154504,-0.0103902919294623,0.0598131536999133,-0.0454137413267697,-0.034378829237586,0.0518911884547005,-0.0138921322099773,0.00879404715398626,-0.0350846416523576,-0.00121692237972963,-0.0183549564011761,0.0570877013549671,0.061329484839187,-0.0435643133242518,-0.0542028412927402
"R11190",-0.0345539433901481,-0.0243488782753105,0.0156035629138053,0.0299301765540922,0.0376615084049044,-0.0124676187664893,0.00586133152531638,0.062168923170913,-0.0233110655019126,-0.0168413769074955,-0.00693576073259253,-0.0161346401970429,0.0231382725087801,0.047919446428699,0.0170866019176155,-0.00435549601151684,-0.014482683586345,-0.00899590523653555,0.00730621090155608,0.0763823629306629,-0.00231295338086872,-0.053754075876145,0.0405655821133498,0.00458101321393552,-0.0245987403414516,-0.0133393686432531,-0.00884958647274535,0.0465068733490507,-0.0130955139869938,0.00324752538186733,0.0544011895141821,-0.0338097429273416
"R11191",-0.00380555549551017,-0.0263124533489761,-0.0121993135312226,0.0252878946723836,-0.045809932079738,-0.0257868744625338,-0.0572808257750186,-0.0475521241593896,0.041070558498204,-0.0530796092901494,-0.0155601990921817,0.00845197150951446,-0.0780384189271168,-0.00934896953015355,0.0191150571455384,0.075673748307358,0.0133859396947947,-0.0413170191081611,-0.0168420520261672,0.0509588550263814,0.0506711506754197,0.0675270627277115,-0.0652844495361888,0.0334830097376413,0.0181513484436392,0.0320791909299714,-0.0177169695279748,0.0266364934213813,-0.0424641824113042,-0.0213248922069715,0.0367255914339549,0.0161641732374222
"R11192",-0.0159709484014385,0.0293609413601294,0.0167990734907153,0.0772237107558973,0.0449990880565969,0.00789185331386417,0.0413978365560028,0.0442893028412745,-0.0545286917352615,0.0113761023764003,0.023047887495646,0.00836142270855263,0.0463440588297916,0.0287094086352212,-0.0467855186493461,-0.0438679420942049,-0.0149492583682425,0.0324297559566801,-0.00107498306434308,0.0687993150021079,-0.0345345935960759,-0.07378888902124,0.0548424347155828,-0.000606195912869536,-0.0405571347037079,-0.0437575561614979,0.0254723003734068,0.0463828416495336,0.0155284034451657,-0.00403063211837764,-0.0888126801159365,-0.00423004295269476
"R11193",0.0141952255425472,-0.0409610409024811,0.0131954352488372,0.0135520213092417,-0.031308785292152,0.0186581810145746,0.02664592395575,-0.000272045823120605,0.0181352876240411,0.0401567318189152,-0.0866443169169908,-0.0382137425819506,0.0187868588170003,0.0654112108214082,0.00717371675781668,0.0160564680214933,0.031179455711618,-0.0801461191858094,-0.037165553861554,0.0922216614718365,-0.0190817102444136,0.00166701820386048,0.0105858712954661,0.0148794493571337,0.00989512714479882,-0.011703861612434,0.00169875181038546,-0.0147841886260704,0.0302238171523024,0.0684400518970851,-0.00171515297182033,-0.0639228525101717
"R11195",-0.0376144594677344,0.0327088878039186,-0.00849152576973711,0.0102847628376074,0.0264420729440454,0.00878095155663494,-0.0152137706402923,0.026480560622494,-0.0507571573616657,0.00162393421217997,-0.0023186050445033,0.0128379562414534,0.0427121259973892,0.0449094119557885,-0.0345748216662663,0.00416596992176856,-0.0116509717330264,-0.00672196579596186,-0.00198107499076178,0.0420594152412936,-0.0294061108912622,-0.0446689329995288,0.0354446911382136,0.0134907735545786,-0.0253025055011019,-0.0324218094094504,0.0332240837309001,-0.00455779798273058,0.0241855556347933,0.0127875073017761,-0.0659141130747715,-0.00634673768064614
"R11197",-0.0631311342425994,0.00058978722143671,-0.0354199455526815,0.00944798874394137,0.0577644223435726,-0.00358384675434481,-0.00644867756910491,0.0499232172799628,-0.0391137430288339,0.000263669514196841,0.0384410536311518,0.00768744872928298,0.0348762542539707,0.0602066879677675,0.00477251454740094,0.0230730576723898,-0.0450997506967222,0.00758291764444522,0.0471200847183626,0.0877046405572036,0.0117392508919539,-0.0456403494850487,0.0211988296760634,0.00441139585116181,0.0087805210417547,-0.0191073717760184,-0.0164181699608356,0.0461075657071409,0.0195885376299707,-0.0131883852134311,0.010344403564008,0.00468319713388124
"R11198",-0.0696134051433406,0.067854089750601,-0.0453593512048201,0.0481281550276735,-0.0144316080203402,-0.0430624854528269,-0.00396444148467376,-0.0269943021718778,-0.0393394400614444,-1.39862553546965e-05,0.00790747937456433,0.0115339923713002,-0.0357512392291339,-0.0016038845156888,0.0146539119956945,0.0334547188931889,0.0334538546717762,-0.0270115450250643,-0.0328058440560931,0.0772149443127476,0.0189356612008528,0.0310751222856353,-0.0582131523495573,0.0682194072581362,0.0047272423912966,-0.033418067883179,0.0689809589037023,0.0326184680533069,-0.0116247387050373,-0.0220850920778599,0.0125734557899765,0.0420409470723048
"R11199",-0.0931075497728445,-0.0428400547125116,-0.101868259464627,-0.0276715034155986,0.0346764501567785,-0.0770158313399149,-0.0984420174977259,0.123200560673077,0.178077665963366,-0.00339859548926595,0.0685656057923853,0.046133945623543,0.0122879074002274,0.150250618074017,0.118498209875025,-0.0381066840744704,-0.0488301366434594,-0.0804494329507089,0.237906902687749,0.113875136447547,0.175974524805927,0.104292727785563,-0.039787311597615,0.0525263191090066,0.127430398124343,0.19348355140027,-0.0691027625177265,0.164232919232472,0.0089536475433418,-0.0271773589202154,0.0122275994963165,0.0639822833390659
"R11200",-0.0482734803899146,0.0934905532838102,0.0648196910382867,0.0035160452558559,0.0101312418883524,-0.0936216288759614,-0.0105836234086334,0.0249015073378024,-0.0242660610193298,-0.108412978779011,0.03803931010501,0.0119771073735187,-0.0538371957661357,0.0500738796228515,0.0066500026464934,-0.0743718686043408,0.0431435608489483,0.0223934770927625,-0.000418512811452099,0.069056171212326,-0.0109697610525043,-0.0918076106446554,0.0167869214234251,0.0801518021955917,-0.121010358858661,-0.0230162047581617,0.111949372075407,0.0525407506766054,-0.118040116299883,-0.020500386532255,0.0132049394020535,0.0436738160761059
"R11201",-0.00679427191658941,-0.0118578632763052,-0.0332216375412437,-0.0346111224891068,-0.0507575639446863,-0.00280562255733102,0.0646983888144736,-0.0496055068746599,-0.000944964264469293,0.109708357737632,-0.0915109913296612,-0.0346115949508922,0.0435447737588162,0.0207560423697038,-0.0354445120923965,-0.0331506614041696,0.0596386194061199,-0.0809718269015837,-0.0703280462976855,0.00714138265797971,-0.0555918212656503,0.00478511810420534,-0.0155313490092989,0.0113164667615538,0.0595357633553245,-0.0502600184358107,0.0250316376882303,-0.0891319969351053,-0.0171225938033514,0.104278515475203,-0.024132107749291,-0.0634234288993907
"R11203",0.0458204866023307,-0.0307794730860643,-0.00780403161857974,0.0198898423260473,-0.0196368090186347,0.0653160153662048,-0.0311655902302285,-0.0309857738305548,-0.00515557389988399,0.0049167570103002,-0.0208677073083051,-0.0390527597378375,-0.00684133240547135,-0.0141456510713384,-0.0157888875151607,0.0767758468758303,0.0142691881980099,-0.000187639135867094,-0.0418376781524463,0.0773003762979315,-0.0101038900146885,-0.0481006712162006,-0.00542729200792791,0.000145725223938663,-0.0146278585229362,-0.0320996078284122,-0.0129348648525563,-0.0209536481402806,0.0843492763590746,0.0207006131958465,0.0143230169596314,-0.0210479889164409
"R11204",-0.026382171735861,-0.0098302256943353,-0.0316491442031845,0.0880723455571794,-0.00623232209598866,-0.0270136352373646,-0.042524378622673,0.00541687278502483,-0.00900099987865348,-0.0174161998607447,0.00750144633096964,0.00312582054747698,-0.0390258962028247,0.00563270441252944,-0.0144933299366599,0.0711391213948408,0.00968090400083229,-0.0271423133498999,-0.00370608798219019,0.116725951829026,0.0248416070996853,0.00290481781150502,-0.0284755726524791,0.039267133541196,-0.000955743289489818,-0.0054662115964593,-0.00975587573804444,0.0208225273547751,-0.0194848972566377,-0.0302942477489808,-0.00387029301805849,0.0106276123624316
"R11205",-0.0222769521175385,-0.0507544521459497,-0.0214746072760135,0.0238548867032484,0.0182000783945844,0.0066385924764964,0.0723499547847611,0.00889455376821139,0.0029230806709302,0.0793411318621065,-0.0349279682863675,0.00989845420280446,0.0631055407214414,0.0424170780739163,-0.00194374353708893,-0.00159470489576762,0.00994264289700719,-0.0387505545653063,0.00375260546939134,0.0351906383160042,-0.0149585787126537,0.0016127986826709,0.0152689105860798,-0.00459847248843025,0.0674097248534242,-0.0135375452486275,-0.0245752544084911,-0.0295002819958186,0.00462977154059339,0.0576187127523914,-0.0109459051743752,-0.0572070259246812
"R11206",0.0361714019425939,-0.0925274838300675,-0.0369015802164698,-0.094253012150792,-0.00614757428011317,0.0607006615166365,0.0308736022996583,-0.0144192952739526,0.036617454339034,0.0841681468077693,-0.0550289644666679,-0.0116742038646272,0.054961500508295,0.021539557158829,-0.0366100427345898,-0.011371311440758,0.0234172867734433,-0.0323837301739326,-0.00324720569391796,0.0289654514319969,-0.025322017119721,0.0218634647344257,0.00669703797157098,-0.0217905948725001,0.0727242080045116,0.019624364672889,-0.0372382499702169,-0.0513940463031143,0.0662362457425789,0.0788982546236484,-0.0226446368651861,-0.0774854423438863
"R11212",0.0437242461388802,-0.0173473517593452,0.00294099198680083,-0.00608262638317512,0.00404027096323971,0.0454762373248818,-0.0451612269783017,-0.0182535503777968,0.0190007584385775,-0.00907016506160309,0.013018859293931,-0.00352340044196208,0.00185415346879921,-0.0412887327665461,0.0413418564347996,-0.0296566671797845,0.00509860978564237,0.0468113706263259,-0.00459517606107709,-0.0666984232726996,-0.00174204339127792,-0.0209537381815261,0.00731437532486191,-0.0170770250744728,-0.00864316422024958,0.024218356761095,-0.00411428762416223,-0.0195100935467561,0.0610718978123702,-0.00276256239198442,-0.0218581136408414,-0.00364587435507331
"R11213",0.00403450786322979,0.0341760870626191,0.0591867584477052,0.00412734276008392,-0.0119460369790089,-0.0583397449153914,-0.0288619313787863,-0.0210965171518145,0.00910438528344139,-0.10264548150502,0.0338134858593738,-0.0115619656414657,-0.0744373048344927,-0.0361035643466244,-0.0182053446464013,0.0323389063300738,0.00146096506455649,0.045613012318235,-0.014836505981297,-0.00881776417949703,0.0112964909989422,0.000933865554120444,-0.00738399756992222,0.0167356025330265,-0.0792574940636755,0.0446229281126015,0.0272302733805193,0.025886554859397,-0.0582332691332054,-0.0576362155485455,0.00148828591017085,0.0359719288748492
